band,kruskal_stat,kruskal_pvalue,kruskal_pvalue_adj,ttest_stat,ttest_pvalue,ttest_pvalue_adj,pearson_r,pearson_pvalue,pearson_pvalue_adj,spearman_rho,spearman_pvalue,spearman_pvalue_adj,pvalue_adjusted,pvalue_adjusted_source,significant_at_alpha,effect_score,significance_score,consistency_score,ranking_score,direction_label,rank
1955,218.60066475068106,1.826495569563157e-49,4.906423723739031e-49,15.65318854296434,2.7362742057657623e-51,7.223898363870544e-51,-0.35249285655331614,7.802966965780057e-52,2.0676419247177984e-51,-0.3553670893568601,1.0351392941710175e-52,2.780642928966896e-52,2.780642928966896e-52,spearman,True,0.32646019437720813,0.40091604875070097,0.6666666666666666,0.39398597607422575,nao_irrigado,808
2070,235.07003444181282,4.674161929069765e-53,1.323422132486288e-52,-14.94261870433597,3.9437484279534223e-47,9.86625770858196e-47,0.33781262514357935,1.7086552465420764e-47,4.2896029495548152e-47,0.36851069921674023,7.693085616802873e-57,2.1781872187759384e-56,2.1781872187759384e-56,spearman,True,0.32968572770416804,0.3969550503015707,0.6666666666666666,0.3936550167692491,irrigado,809
368,221.27115049154327,4.776577233021369e-50,1.3009967647354782e-49,15.487874038837507,1.3813062969345608e-50,3.620033209893135e-50,-0.3487815372442666,1.0270774058211282e-50,2.691694323304396e-50,-0.35753113125436636,2.2308872794457563e-53,6.076269662267338e-53,6.076269662267338e-53,spearman,True,0.3242015080580881,0.3975799003250448,0.6666666666666666,0.3914683004390765,nao_irrigado,810
1492,200.00502689760197,2.0832189438874005e-45,5.248344091927343e-45,-16.346452147418553,5.053232690787543e-55,1.3886696998084948e-54,0.36614284664794877,4.408527423512748e-56,1.2319799002768395e-55,0.3399162459264265,4.216250668912935e-48,1.0622183689910783e-47,1.2319799002768395e-55,pearson,True,0.3159200905316959,0.39610694894146115,0.6666666666666666,0.38707883442958735,irrigado,811
876,220.60985893026327,6.658227440755367e-50,1.8043544476901997e-49,15.409582162600014,3.3866759600151657e-50,8.853974012253761e-50,-0.3472700628947955,2.9051119057572967e-50,7.558214873453306e-50,-0.3569964722296826,3.263130684635181e-53,8.842960707794458e-53,8.842960707794458e-53,spearman,True,0.31892075515295787,0.39071675064615,0.6666666666666666,0.3860035442762652,nao_irrigado,812
1389,209.6639895836206,1.6262002637145187e-47,4.2566435648264315e-47,15.853044394139589,2.1486810995110955e-52,5.764688742633388e-52,-0.35644538645920826,4.825404090459886e-53,1.3011033112168501e-52,-0.34802736134162576,1.72674020453851e-50,4.519810839894346e-50,1.3011033112168501e-52,pearson,True,0.31509533361063435,0.3894591988899073,0.6666666666666666,0.3837162062919104,nao_irrigado,813
1810,208.65092206844201,2.705208769634019e-47,7.046658964780009e-47,-15.856393306887801,5.68269757739298e-53,1.5361153577128946e-52,0.3562023603293049,5.7325979312416945e-53,1.5437785656940352e-52,0.34718553307715944,3.07852898352875e-50,8.019101558307011e-50,1.5361153577128946e-52,ttest,True,0.3124976411070748,0.389625503942365,0.6666666666666666,0.38262208193891456,irrigado,814
2313,203.59222019868866,3.4352867872207553e-46,8.767733142205942e-46,15.931070695130938,2.033288076172287e-53,5.51709100466445e-53,-0.3576472222994215,2.0538797785215213e-53,5.565936499423392e-53,-0.34295098557778525,5.4937739692813825e-49,1.4021520498795357e-48,5.51709100466445e-53,ttest,True,0.3040754691238672,0.3807311624973455,0.6666666666666666,0.37482965089621234,nao_irrigado,815
2069,230.67109162845645,4.255882213807438e-52,1.1893226108546403e-51,-14.773302215688844,3.592210228107423e-46,8.852820848856482e-46,0.33441362949517034,1.602065912402465e-46,3.948210602927634e-46,0.3650463845462394,9.845312266782035e-56,2.751310281055214e-55,2.751310281055214e-55,spearman,True,0.3112854769362714,0.37298793249868545,0.6666666666666666,0.3745897009123973,irrigado,816
1956,214.03028424171134,1.8138893481296824e-48,4.8124051964576385e-48,15.443130383272774,4.475909181757402e-50,1.1673214601452255e-49,-0.3483356576217243,1.3965934222513287e-50,3.651191319243437e-50,-0.3516325581420603,1.4225576348727133e-51,3.7741683423968653e-51,3.7741683423968653e-51,spearman,True,0.3055925865853913,0.37330212963971715,0.6666666666666666,0.3721692889679654,nao_irrigado,817
1726,210.2153263348382,1.2327863443698326e-47,3.230802261037525e-47,15.571650180776631,4.2419422642035553e-51,1.1171487654134119e-50,-0.35077495856551705,2.5837741655593816e-51,6.796243184561948e-51,-0.34848465087813185,1.2603621483128235e-50,3.30307104478568e-50,6.796243184561948e-51,pearson,True,0.30268819117826784,0.37303035258835293,0.6666666666666666,0.370740011361646,nao_irrigado,818
699,205.73392850864366,1.1712409841942553e-46,3.0179818645485066e-46,15.746335213139231,4.872344860792363e-52,1.302322028089899e-51,-0.35426055275890367,2.2584409460756104e-52,6.0290553951757595e-52,-0.344750119663332,1.623674790765949e-49,4.183785522009621e-49,6.0290553951757595e-52,pearson,True,0.30055638985975675,0.37231395475638623,0.6666666666666666,0.369458321743931,nao_irrigado,819
642,205.7945759169097,1.1360918609365095e-46,2.9309260614076337e-46,-15.778989152527384,2.2958876032334746e-51,6.076185294764455e-51,0.35512476715940616,1.2283182992944046e-52,3.2913416772863783e-52,0.3448009296118327,1.5685495082309773e-49,4.046594109469832e-49,3.2913416772863783e-52,pearson,True,0.3025348276942586,0.37002454183728384,0.6666666666666666,0.3693183829558607,irrigado,820
2201,201.79463807437878,8.476376250957251e-46,2.1455515386698627e-45,-15.886753140880371,3.9947177725133122e-53,1.0825534039257387e-52,0.35674028167790783,3.9143499407825194e-53,1.0594380381286693e-52,0.34143361575210585,1.5262719099850313e-48,3.863319593118766e-48,1.0594380381286693e-52,pearson,True,0.2976246401958584,0.37226544203780276,0.6666666666666666,0.3681172036718142,irrigado,821
1855,204.01472442303293,2.7782512482486225e-46,7.099241299032449e-46,15.731205744260226,1.0640098486108446e-51,2.833404169349077e-51,-0.35404404108200843,2.629930997761162e-52,7.01206168013491e-52,-0.3433066552172899,4.320121789993017e-49,1.1039169710695594e-48,7.01206168013491e-52,pearson,True,0.2958440587660018,0.3650729520286753,0.6666666666666666,0.36407932152427136,nao_irrigado,822
691,201.2053932444187,1.1397037193377494e-45,2.8780532230985e-45,15.790220424353508,7.293527754777788e-52,1.9470548006232876e-51,-0.35525243238377247,1.1224534691791753e-52,3.0114263486467508e-52,-0.3409347544395538,2.1329801039877074e-48,5.3863387114801217e-48,3.0114263486467508e-52,pearson,True,0.29205948472514287,0.3603612150987276,0.6666666666666666,0.36025598158740835,nao_irrigado,823
1388,205.19400974841847,1.5362196872201527e-46,3.9489666361675935e-46,15.600148119977822,6.483120995703213e-51,1.7032062371352327e-50,-0.35146484650458615,1.598892303411117e-51,4.21597492028281e-51,-0.34429744921305316,2.208105156120488e-49,5.676098062802547e-49,4.21597492028281e-51,pearson,True,0.2923315821254845,0.35904835358426435,0.6666666666666666,0.3597876377360536,nao_irrigado,824
1745,209.14116815305442,2.1146590613352502e-47,5.521752518602009e-47,15.392420415276359,1.01394439850988e-49,2.634784174604271e-49,-0.3473487534727098,2.7524215756454774e-50,7.169641170984402e-50,-0.34759316723625633,2.327247797280772e-50,6.076859679655381e-50,6.076859679655381e-50,spearman,True,0.2916392202417875,0.35565085864120927,0.6666666666666666,0.3579472021640152,nao_irrigado,825
966,208.8550054970401,2.4415989531024204e-47,6.367713774535317e-47,15.34025688334411,6.803634834780586e-50,1.772243789084058e-49,-0.3460129379554578,6.868243702319401e-50,1.7782958694318546e-49,-0.3473552842955486,2.740113941056636e-50,7.1462437613236785e-50,7.1462437613236785e-50,spearman,True,0.28808508462414173,0.35352977310106765,0.6666666666666666,0.35539335264301086,nao_irrigado,826
2068,225.79649054608217,4.9214602822059807e-51,1.3559254033923913e-50,-14.600995735353436,3.331930112381305e-45,8.072511625149295e-45,0.33094136540016095,1.5313409530670718e-45,3.7184765063741666e-45,0.36116866165839223,1.645856395319017e-54,4.5345453763340616e-54,4.5345453763340616e-54,spearman,True,0.29157873766361914,0.3475882636305966,0.6666666666666666,0.3542918172490637,irrigado,827
1793,198.9491814492867,3.5411716131983256e-45,8.890160977527104e-45,-15.73594585279631,3.06301668515649e-52,8.207509796011592e-52,0.35381404484400913,3.0913087559143055e-52,8.231998161660275e-52,0.33901783365521,7.674518371562732e-48,1.9266985958514381e-47,8.207509796011592e-52,ttest,True,0.28362685512709085,0.35366997456722654,0.6666666666666666,0.35345024002910946,irrigado,828
1957,209.26903223479712,1.983095122347275e-47,5.184515106963861e-47,15.229697657905344,7.467617841324918e-49,1.9173131112314516e-48,-0.3440905542229282,2.5408112153731158e-49,6.5235403845123365e-49,-0.347699406219485,2.163451143084394e-50,5.656029813246183e-50,5.656029813246183e-50,spearman,True,0.28403854222026714,0.34510542972254105,0.6666666666666666,0.34978145404093036,nao_irrigado,829
815,211.12745243162408,7.79633882261571e-48,2.0457059987547205e-47,15.124180079782649,1.4333508965366636e-48,3.662629104229834e-48,-0.34162556740951244,1.3416254860682253e-48,3.4282439590494846e-48,-0.34923987147630103,7.484842127727391e-51,1.9639713959079564e-50,1.9639713959079564e-50,spearman,True,0.2828840025852282,0.3443658817426985,0.6666666666666666,0.3489291146142337,nao_irrigado,830
941,216.48047372851246,5.297971323376517e-49,1.4178506069658948e-48,14.792535659042645,1.1629729812967345e-46,2.8926260842669935e-46,-0.335181159876071,9.688467224670638e-47,2.3986769661079726e-46,-0.35363955131202907,3.494309391954087e-52,9.351520402626815e-52,9.351520402626815e-52,spearman,True,0.2795997225219664,0.3370389013537819,0.6666666666666666,0.3441540474107534,nao_irrigado,831
935,212.29068688324605,4.34625746668783e-48,1.1460254350812449e-47,14.973660126657142,9.542952714341243e-48,2.4155247801082836e-47,-0.33875773304263523,9.124300204278236e-48,2.29872463528651e-47,-0.35020064141158663,3.849244400754796e-51,1.0149725419904363e-50,1.0149725419904363e-50,spearman,True,0.2784880794120312,0.33778439686226724,0.6666666666666666,0.34398928099010095,nao_irrigado,832
516,195.70968041089054,1.8035382635872224e-44,4.4703618551890896e-44,15.710378992127202,1.1319402867986328e-51,3.010568906349334e-51,-0.3536056079592733,3.578572999550923e-52,9.505999228720562e-52,-0.33624638191880923,4.809281047304719e-47,1.192058243443811e-46,9.505999228720562e-52,pearson,True,0.27499537733003915,0.34082690698033596,0.6666666666666666,0.3437866946063355,nao_irrigado,833
2202,196.49012320400743,1.2184248562640805e-44,3.0305497871660985e-44,-15.631651808613087,1.3726362204624316e-51,3.641722515770081e-51,0.35172003183207595,1.3384070229717132e-51,3.5334603100322013e-51,0.3369161494217728,3.0918060390646556e-47,7.690151826330955e-47,3.5334603100322013e-51,pearson,True,0.272675507493086,0.3391135744276347,0.6666666666666666,0.34197175353099096,irrigado,834
2067,222.18114747341588,3.024336619387577e-50,8.247841871908507e-50,-14.448083774651302,2.3751204663426387e-44,5.7157154335614e-44,0.3278480258707029,1.1164384934931145e-44,2.689715608202582e-44,0.3582655659645125,1.3215760161878684e-53,3.604145759882905e-53,3.604145759882905e-53,spearman,True,0.27569290557770093,0.32711527012337455,0.6666666666666666,0.33793034573215064,irrigado,835
538,201.82739916012542,8.337989366333093e-46,2.1130116920105916e-45,15.28742568109188,2.390813594855655e-49,6.1678972573166895e-49,-0.3451793061764491,1.2125537665382883e-49,3.1244341058642464e-49,-0.34146133026946984,1.4981276685364308e-48,3.796552310949045e-48,3.1244341058642464e-49,pearson,True,0.26911529810743423,0.3290792923822677,0.6666666666666666,0.3358542323870325,nao_irrigado,836
1387,200.5135872238816,1.6134531953853367e-45,4.069613752210198e-45,15.347262191150618,1.889456118262584e-49,4.886210828094215e-49,-0.34645492555674184,5.077608467015458e-50,1.3162582141877222e-49,-0.3403481304886823,3.1591677916087644e-48,7.968370403952153e-48,1.3162582141877222e-49,pearson,True,0.2689832309063609,0.3282382830250171,0.6666666666666666,0.3354163479357868,nao_irrigado,837
685,193.52200872996764,5.414878771917738e-44,1.3329409485511132e-43,15.66234450670767,1.0933321864583853e-50,2.8688288995104643e-50,-0.3528290419023937,6.167658015029752e-52,1.6363329721356713e-51,-0.33436179473805683,1.6573307860604126e-46,4.0797295065794116e-46,1.6363329721356713e-51,pearson,True,0.2676333735637157,0.32739991568377275,0.6666666666666666,0.33443164682803644,nao_irrigado,838
1958,205.29587886931222,1.459573523970839e-46,3.756435332950099e-46,15.032454095588964,9.806299120136205e-48,2.479263154020318e-47,-0.34014816466539893,3.611080673530715e-48,9.151193829501777e-48,-0.3443829023082589,2.0836810128991162e-49,5.362671253557127e-49,5.362671253557127e-49,spearman,True,0.26506208675406817,0.3204150380697224,0.6666666666666666,0.33013137283737237,nao_irrigado,839
1854,196.30967605469777,1.3340738711380827e-44,3.3143638717638605e-44,15.366584019436294,1.4461024973249468e-49,3.744185863555796e-49,-0.34683731807448537,3.9083228400762393e-50,1.014370263686454e-49,-0.3367614100331571,3.42438506337109e-47,8.507518498479158e-47,1.014370263686454e-49,pearson,True,0.2598724591938022,0.3178180863257888,0.6666666666666666,0.32662741215048263,nao_irrigado,840
1491,185.82311691491304,2.5948158849130115e-42,6.175259509056547e-42,-15.7998396692965,8.556009417616127e-52,2.281248664820975e-51,0.3554706986982894,9.620673271924433e-53,2.5875878424737934e-52,0.32764333382039895,1.2722529353295613e-44,3.0277647375672507e-44,2.5875878424737934e-52,pearson,True,0.25560730708897206,0.3172860041963639,0.6666666666666666,0.32446865674506786,irrigado,841
641,194.98445730878757,2.596591692196481e-44,6.413879938540503e-44,-15.400004730999212,3.052755257571204e-49,7.866152336355536e-49,0.34762885658380016,2.270891417136891e-50,5.922506863382499e-50,0.33562280527811916,7.249175417673088e-47,1.7906296520206285e-46,5.922506863382499e-50,pearson,True,0.2584646484245457,0.31356472234554883,0.6666666666666666,0.32407988351320915,irrigado,842
742,201.72093535394288,8.79616010000274e-46,2.223876241753634e-45,-15.055448625143425,3.642203467624077e-48,9.27380954019448e-48,0.34046073290325074,2.9299302739084433e-48,7.442577019656318e-48,0.3413712580880368,1.5915337303297063e-48,4.0237717487982813e-48,4.0237717487982813e-48,spearman,True,0.2575085207004727,0.3135021449590155,0.6666666666666666,0.32362146621343635,irrigado,843
2066,219.1977631380878,1.3532353310075073e-49,3.644239005432498e-49,-14.30402784069658,1.4839291407568073e-43,3.527614738369888e-43,0.3249247182379789,7.145312332171922e-44,1.6985925002032591e-43,0.3558520934107302,7.3463105375253e-53,1.978348539491462e-52,1.978348539491462e-52,spearman,True,0.26167956172503537,0.3091732229372801,0.6666666666666666,0.3235504197647086,irrigado,844
877,205.06189288439964,1.6416503574426812e-46,4.214942196110301e-46,14.83614356970091,7.199867604246396e-47,1.7991297071541284e-46,-0.3358289112047097,6.330416712817787e-47,1.5727243370919566e-46,-0.3441865911435972,2.3805922585900084e-49,6.112177734420464e-49,6.112177734420464e-49,spearman,True,0.2545135653403897,0.3072247461508407,0.6666666666666666,0.31944890683772037,nao_irrigado,845
698,193.51933530324186,5.422158827691784e-44,1.3332058719347417e-43,15.298863165479883,2.2426473329811436e-49,5.79260711367365e-49,-0.3454226844899635,1.027328623032171e-49,2.6503351871502224e-49,-0.33435948519494313,1.6598367929443393e-46,4.081223418807077e-46,2.6503351871502224e-49,pearson,True,0.24982235439778946,0.3063758243801792,0.6666666666666666,0.31695584711675256,nao_irrigado,846
2223,197.02656691667107,9.305191513355743e-45,2.322515280162775e-44,-15.101614219369115,1.692411512574012e-48,4.319468337911582e-48,0.34127793917851973,1.694417861505968e-48,4.324589055078771e-48,0.3373757485013925,2.2817910352336375e-47,5.695202014770136e-47,4.319468337911582e-48,ttest,True,0.24841971105740443,0.30371239244450376,0.6666666666666666,0.3151261132425254,irrigado,847
1959,201.84924136125755,8.246982853592376e-46,2.0924163107874874e-45,14.859274492733507,9.211125125782297e-47,2.2963698254415495e-46,-0.3366714896390378,3.633748979992403e-47,9.059079533646954e-47,-0.3414798066143792,1.4796521976299968e-48,3.754158881590157e-48,3.754158881590157e-48,spearman,True,0.2484506736314269,0.29899333602374734,0.6666666666666666,0.31301647101149505,nao_irrigado,848
692,189.4321046910536,4.229521839781076e-43,1.0247172980484253e-42,15.384702556365294,1.3772160131733993e-49,3.570129327273384e-49,-0.3472210673040767,3.004408537238121e-50,7.807102716474875e-50,-0.33080971742923665,1.6672224575108588e-45,4.039302211038146e-45,7.807102716474875e-50,pearson,True,0.24424596605637416,0.2993668824779285,0.6666666666666666,0.31129244850710286,nao_irrigado,849
2065,216.33911786511362,5.687811500071703e-49,1.5202869295589664e-48,-14.185945745637222,6.581915079122489e-43,1.5475421777936794e-42,0.3225218081287143,3.236470326953946e-43,7.626288084017576e-43,0.35352407395215374,3.789330532648428e-52,1.0128446908782924e-51,1.0128446908782924e-51,spearman,True,0.24920116178811308,0.29334129068059367,0.6666666666666666,0.3108107702775847,irrigado,850
2203,189.9535348819736,3.2544183535422636e-43,7.91147629158634e-43,-15.33531287203168,7.883237279869531e-50,2.0509778346779203e-49,0.3458520622161268,7.665540634515028e-50,1.9823401713083992e-49,0.3312646974226291,1.2425502680105104e-45,3.020634079134148e-45,1.9823401713083992e-49,pearson,True,0.2426556491903294,0.2998516974819709,0.6666666666666666,0.3107949726692018,irrigado,851
1386,195.75538765467718,1.762584538686918e-44,4.373896274408991e-44,15.082450083313073,6.188427236742555e-48,1.570121621223111e-47,-0.341176679430924,1.813550220392726e-48,4.623154713670188e-48,-0.33628564415174167,4.686470056314426e-47,1.1629589088937298e-46,4.623154713670188e-48,pearson,True,0.24477935202298529,0.2966127509223829,0.6666666666666666,0.31029311299208234,nao_irrigado,852
934,202.61309543744906,5.618417516109202e-46,1.430566260914535e-45,14.698091002806198,3.574374826178112e-46,8.818979909824067e-46,-0.33317551729317063,3.595134060161394e-46,8.80951322153573e-46,-0.3421253241121928,9.586174651819232e-49,2.440839967625537e-48,2.440839967625537e-48,spearman,True,0.24212265760281654,0.291729522254099,0.6666666666666666,0.30690014760227863,nao_irrigado,853
1960,199.99959123985263,2.088916586464994e-45,5.256536000366829e-45,14.735795165575638,4.478260112016724e-46,1.0961026173945262e-45,-0.3341832488416839,1.8626069488114723e-46,4.57979671967489e-46,-0.33991162684019915,4.229276000480089e-48,1.0642522394650716e-47,1.0642522394650716e-47,spearman,True,0.23802774099530372,0.28553196508244955,0.6666666666666666,0.30226853440165563,nao_irrigado,854
1746,197.1385307254609,8.796107782867309e-45,2.200562936598585e-44,14.858153258611122,1.1779326280092373e-46,2.9264476503952035e-46,-0.3366841582722046,3.603499368926482e-47,8.994100050897805e-47,-0.3374715947354663,2.1415744904200635e-47,5.357675878827377e-47,5.357675878827377e-47,spearman,True,0.23719602066622347,0.28514759171626497,0.6666666666666666,0.30172129223878646,nao_irrigado,855
367,202.05406947314077,7.440448604489255e-46,1.892251366987859e-45,14.634983921749475,1.2069721536832881e-45,2.944135253422686e-45,-0.33173087610752433,9.18896667237323e-46,2.2363634630724883e-45,-0.34165302234790423,1.3170985677344946e-48,3.349638842676247e-48,3.349638842676247e-48,spearman,True,0.2375136315317699,0.2845948006343193,0.6666666666666666,0.3016154611414068,nao_irrigado,856
718,189.01706180978726,5.21060402520613e-43,1.2595712092427417e-42,-15.192781764844584,1.1380624660991265e-48,2.911543142436932e-48,0.34334473756611805,4.210292636841648e-49,1.0784170293888798e-48,0.33044711916039093,2.1066535630244384e-45,5.0924617625866346e-45,1.0784170293888798e-48,pearson,True,0.23388385896842329,0.2859302023707191,0.6666666666666666,0.30058299426928076,irrigado,857
2064,213.7885612307582,2.048063486041483e-48,5.426989434652462e-48,-14.077451288451398,2.5559086424437085e-42,5.957318516932245e-42,0.32030909626339527,1.2851003419039659e-42,2.992070026816492e-42,0.3514339374342849,1.6336871642385777e-51,4.328968823611225e-51,4.328968823611225e-51,spearman,True,0.2378927149665302,0.27908757810832713,0.6666666666666666,0.29930779855035244,irrigado,858
2204,186.7253923731796,1.648690376983253e-42,3.958699016912861e-42,-15.173597194568808,6.97727328343958e-49,1.7935598428363227e-48,0.3426351111714488,6.799128822618203e-49,1.739443790453157e-48,0.32843781665150046,7.65784575539783e-45,1.8387386065195458e-44,1.739443790453157e-48,pearson,True,0.22702784447753824,0.279543068156117,0.6666666666666666,0.29462357735181155,irrigado,859
2063,212.75295106711474,3.4456255269872117e-48,9.107809664816135e-48,-14.013930965934794,5.6105082644645167e-42,1.3006453355268873e-41,0.31901190933373946,2.8686913955528242e-42,6.650288898644033e-42,0.35058171602534166,2.954917890958805e-51,7.810723920873889e-51,7.810723920873889e-51,spearman,True,0.23234083016752458,0.2720553712865056,0.6666666666666666,0.2936449573209802,irrigado,860
1853,189.61465605350986,3.8587242046588075e-43,9.369941599787319e-43,15.028212683727372,1.2834755531286395e-47,3.2335157839079093e-47,-0.3400944084097122,3.7431671602079465e-48,9.47475409574426e-48,-0.33096907590407976,1.5041736181816374e-45,3.652507463810552e-45,9.47475409574426e-48,pearson,True,0.22738655161343047,0.2756743928643369,0.6666666666666666,0.293044091681662,nao_irrigado,861
1961,198.25585657793727,5.017081708063186e-45,1.2580756815201619e-44,14.631332696207814,1.694874463307124e-45,4.1202321511844e-45,-0.33207269603041417,7.36262953492184e-46,1.7959467503458607e-45,-0.33842659061811114,1.1370228364582026e-47,2.8511809516320625e-47,2.8511809516320625e-47,spearman,True,0.22876920319541683,0.2736292264174869,0.6666666666666666,0.2927459599924733,nao_irrigado,862
517,184.90734682264974,4.1117339795457566e-42,9.72070002425064e-42,15.215969247915694,8.214160632370903e-49,2.1064715034564524e-48,-0.343804055669735,3.085322940141837e-49,7.912122909743208e-49,-0.3268349937306154,2.1291772027789553e-44,5.03366535618479e-44,7.912122909743208e-49,pearson,True,0.22505971513526302,0.2761315725712649,0.6666666666666666,0.29220274613460423,nao_irrigado,863
942,206.6280028742376,7.474252575611445e-47,1.937535438478769e-46,14.234977825376465,1.6848967778774308e-43,3.996515646422294e-43,-0.3239155252545255,1.349833203797807e-43,3.1982266317105704e-43,-0.3454984116321601,9.756547120257368e-50,2.529170055661409e-49,2.529170055661409e-49,spearman,True,0.22917652009746436,0.27175614563072736,0.6666666666666666,0.2920863662443529,nao_irrigado,864
814,195.17234884913796,2.3626341527491627e-44,5.842693664278424e-44,14.689684903691429,4.396926564207321e-46,1.0774224842054199e-45,-0.33292402409315486,4.23469578756335e-46,1.0341319599401863e-45,-0.3357844732960758,6.5181738691302495e-47,1.6119166449667325e-46,1.6119166449667325e-46,spearman,True,0.2238477614089579,0.2699329883875784,0.6666666666666666,0.288868004075108,nao_irrigado,865
965,192.07305538529636,1.121606227382018e-43,2.7421294455562646e-43,14.813054438400792,7.950465506152779e-47,1.984384479990978e-46,-0.335525225445757,7.729264364258539e-47,1.9180356950105775e-46,-0.3331077128273356,3.757445243555223e-46,9.18629104482386e-46,1.9180356950105775e-46,pearson,True,0.22255088697926856,0.2700365713507159,0.6666666666666666,0.28833102291515966,nao_irrigado,866
878,197.12099193275117,8.873974396286348e-45,2.2174617415836469e-44,14.571397439955074,2.200070324714124e-45,5.3362879546395625e-45,-0.3305104195651465,2.0223966848714952e-45,4.894291076338787e-45,-0.3374565825103709,2.1629565291562734e-47,5.404876257159106e-47,5.404876257159106e-47,spearman,True,0.22271662978478962,0.2671724367574747,0.6666666666666666,0.2871167466106856,nao_irrigado,867
2062,211.27547533844336,7.23764299556368e-48,1.9014296818418518e-47,-13.937840394663155,1.4329609622693167e-41,3.307661770050227e-41,0.317455779214061,7.477887093826213e-42,1.7279547703905948e-41,0.3493622772613254,6.877703884585826e-51,1.8068686611216306e-50,1.8068686611216306e-50,spearman,True,0.2251258060685839,0.2629879486979429,0.6666666666666666,0.2863178563116037,irrigado,868
1962,197.24512778512053,8.337331349007591e-45,2.088219705013673e-44,14.534937781172609,5.773371529617879e-45,1.3971819163455882e-44,-0.33012122907060537,2.5989009011345754e-45,6.282382493293816e-45,-0.33756282149359956,2.0160853087492393e-47,5.049612270981486e-47,5.049612270981486e-47,spearman,True,0.22164595222779016,0.2643503751469448,0.6666666666666666,0.2853650139852974,nao_irrigado,869
1385,190.71711866977432,2.217180454983204e-43,5.4083096455833204e-43,14.8168104087622,1.9563241811416847e-46,4.837906404227251e-46,-0.33584889478318014,6.247745494362408e-47,1.5539820679843536e-46,-0.331929846031022,8.077275795592244e-46,1.970268522670571e-45,1.5539820679843536e-46,pearson,True,0.2197626140232803,0.2644460593549625,0.6666666666666666,0.28456056968687593,nao_irrigado,870
2205,184.98313896474883,3.958028371338286e-42,9.37795255788972e-42,-15.059541500043808,3.182856797132966e-48,8.113830672643825e-48,0.34036390344297934,3.1260134969981524e-48,7.931290442796966e-48,0.32690197048091174,2.0403636160427156e-44,4.834334521362509e-44,7.931290442796966e-48,pearson,True,0.2172822739260331,0.26684223198747714,0.6666666666666666,0.2845226943277463,irrigado,871
1811,186.47599905482275,1.8688797690526088e-42,4.4624695818822845e-42,-14.961567958776937,1.1005493383403554e-47,2.779178058864188e-47,0.3384627937130929,1.110008867644636e-47,2.7932190357942893e-47,0.32821841005570207,8.81164599594865e-45,2.1040252494770721e-44,2.779178058864188e-47,ttest,True,0.21621323492506425,0.26452475724790586,0.6666666666666666,0.28299876314450323,irrigado,872
1963,196.76768870276373,1.0597969850451824e-44,2.642115685454869e-44,14.466015085590229,1.374548993400277e-44,3.315270243341409e-44,-0.3287222899786292,6.382725772399401e-45,1.541177267964754e-44,-0.33715403236248054,2.642114027903236e-47,6.586894484877093e-47,6.586894484877093e-47,spearman,True,0.21713391306152857,0.2584470786112508,0.6666666666666666,0.2806781129194174,nao_irrigado,873
697,184.0772656212839,6.240818361668953e-42,1.4689505650850582e-41,14.979042790873388,1.6841245713426753e-47,4.237920027886896e-47,-0.33905239563066186,7.499978807732765e-48,1.8917200067861165e-47,-0.32610055902046925,3.3948052883590477e-44,7.99062055277502e-44,1.8917200067861165e-47,pearson,True,0.21152974672569072,0.2577621341854702,0.6666666666666666,0.2778480130766891,nao_irrigado,874
1964,195.4167431262631,2.089574730825428e-44,5.17338259970489e-44,14.39072146983737,3.5473093399281043e-44,8.517505889950275e-44,-0.3271921976446827,1.6961732008115273e-44,4.077266452510036e-44,-0.3359946417194196,5.676401666305246e-47,1.405367186738476e-46,1.405367186738476e-46,spearman,True,0.21021493026892255,0.24968845700317993,0.6666666666666666,0.2736231909391128,nao_irrigado,875
693,180.1921264195762,4.400190170842348e-41,1.0113378264321077e-40,15.057268702150694,8.936543767585623e-48,2.264697235441215e-47,-0.34067828451004806,2.532862620735558e-48,6.441564227172442e-48,-0.32264086343619575,3.0040484051971574e-43,6.904492002961167e-43,6.441564227172442e-48,pearson,True,0.20594493924187757,0.25139859434082545,0.6666666666666666,0.272471256778883,nao_irrigado,876
2061,208.01155131747328,3.729911774880129e-47,9.70409249905254e-47,-13.809403913974528,6.925251031528063e-41,1.5765216596137508e-40,0.31482311064794544,3.7335155584893047e-41,8.535452058716507e-41,0.34665318318899374,4.433488225652217e-50,1.1534583773518906e-49,1.1534583773518906e-49,spearman,True,0.21110781839336706,0.24557661698843725,0.6666666666666666,0.2721746625884786,irrigado,877
2206,182.60444523960268,1.308537879713221e-41,3.05989978618467e-41,-14.927012801476025,1.833761760997317e-47,4.609069034366355e-47,0.3377189223858342,1.8180893783074274e-47,4.5590129218000715e-47,0.3247933576181336,7.763182130777826e-44,1.8153512947814528e-43,4.5590129218000715e-47,pearson,True,0.20507904150893805,0.2511600862471275,0.6666666666666666,0.2719742741568962,irrigado,878
640,182.68495894874013,1.2566324398565436e-41,2.9417245242393376e-41,-14.940793359472886,1.0606001852450508e-46,2.641054227220874e-46,0.3384580161930679,1.1135368614647944e-47,2.798819550044261e-47,0.32486495345465727,7.420116004963661e-44,1.7370184416848482e-43,2.798819550044261e-47,pearson,True,0.20649181178525178,0.2480852075679182,0.6666666666666666,0.27122632537559316,irrigado,879
