band,band_350,band_351,band_352,band_353,band_354,band_355,band_356,band_357,band_358,band_359,band_360,band_361,band_362,band_363,band_364,band_365,band_366,band_367,band_368,band_369,band_370,band_371,band_372,band_373,band_374,band_375,band_376,band_377,band_378,band_379,band_380,band_381,band_382,band_383,band_384,band_385,band_386,band_387,band_388,band_389,band_390,band_391,band_392,band_393,band_394,band_395,band_396,band_397,band_398,band_399,band_400,band_401,band_402,band_403,band_404,band_405,band_406,band_407,band_408,band_409,band_410,band_411,band_412,band_413,band_414,band_415,band_416,band_418,band_420,band_421,band_422,band_423,band_424,band_425,band_426,band_427,band_428,band_429,band_430,band_431,band_432,band_434,band_436,band_437,band_438,band_439,band_440,band_441,band_443,band_444,band_445,band_446,band_447,band_448,band_451,band_452,band_453,band_454,band_455,band_456,band_457,band_458,band_459,band_460,band_461,band_462,band_465,band_466,band_467,band_470,band_471,band_473,band_476,band_477,band_478,band_479,band_480,band_481,band_482,band_483,band_485,band_486,band_487,band_489,band_490,band_491,band_492,band_493,band_494,band_495,band_496,band_497,band_498,band_717,band_718,band_719,band_720,band_721,band_722,band_723,band_724,band_725,band_726,band_727,band_728,band_729,band_730,band_2444
band_440,0.9654253879570723,0.9677742500988596,0.9713379433654146,0.9736082489647524,0.9755574650726034,0.9779896766166424,0.9805310231176171,0.982055325640014,0.9823020195151878,0.9829307015674243,0.9837230877805064,0.9838487276877578,0.9832244773902522,0.9831599997572524,0.983980138217907,0.9852180527941724,0.9866411320041487,0.9867469365830476,0.9862126731250298,0.986334028361897,0.9867010219280581,0.9870452176729909,0.9871004149464487,0.9870088804705209,0.987381226550833,0.9880491552889321,0.9886057338629665,0.9889853286888655,0.98939037772726,0.989647650384722,0.989820449254832,0.9900784361900139,0.9901879582658947,0.9901995081913059,0.9904294775578627,0.9908795248067475,0.991574699164037,0.9923744282505891,0.9930982436483574,0.99353766610115,0.9937666072711666,0.9938671831148894,0.9939584584702092,0.9941767929898669,0.9945307633585811,0.9949260655609711,0.995302206550542,0.995686159659582,0.9959688935959713,0.996146084614635,0.9964627903527715,0.9967392433934333,0.9969415523730509,0.9971706909360398,0.9974378023026249,0.9976533689487088,0.9978078812956176,0.9979923498610873,0.9981093950382314,0.9981713138301465,0.9982986766244438,0.9983614026323056,0.9984595228549676,0.998621529538875,0.9987801482179265,0.9989045590440007,0.9990201626266425,0.9992357470766946,0.9994052753291987,0.999446109695006,0.9994919271437221,0.9995466838378931,0.9996012926373088,0.9996541128659407,0.9996978384161459,0.9997401465337793,0.9997725613327093,0.999798246864519,0.999826684766201,0.9998562596067682,0.9998712960769666,0.9998851440142561,0.9999289187065257,0.9999539412045362,0.9999772671721578,0.9999941737456993,1.0,0.9999946157790391,0.9999561190188042,0.9999386191188192,0.9999201010170224,0.9998962537340658,0.9998766706921595,0.9998547140129563,0.9997456864116077,0.9996959816675152,0.9996448377792895,0.9995926615244931,0.9995487556659163,0.9995084462991335,0.9994672584182598,0.9994269282132937,0.9993804929321395,0.999326507620533,0.9992681025644091,0.9992210887681714,0.9990757692517479,0.9990246487615303,0.9989685255610667,0.9987917500782905,0.9987356074768428,0.9986151991255917,0.9983819667667619,0.998287231330305,0.998194806598495,0.9981148270944045,0.9980334473705739,0.9979449389228354,0.9978511392174081,0.997755420512352,0.9974893369017649,0.9973264883894166,0.9971547966937478,0.9967762518896077,0.9965241549666888,0.9962537998527898,0.9959423871509211,0.9955800534363143,0.9951606179818202,0.9946304095230174,0.9939948862243075,0.9932510996271482,0.9923593616874969,0.5775861582893959,0.5965270119123268,0.6140774520963367,0.6303069738430654,0.645238182124041,0.658845157362949,0.6711125321084679,0.6820857872603175,0.6917750756137317,0.7001978878281544,0.707410848865761,0.7135201389148589,0.7186266372094577,0.7228113026815952,0.5009175378534285
band_441,0.9651254267799411,0.9674769143459389,0.9710371137963245,0.9733038550830235,0.9752510342167634,0.9776855260367238,0.9802461728354082,0.9817980414449958,0.9820583654134128,0.9826989305805442,0.9835029064371807,0.9836267984509987,0.9829797808252139,0.9829036291203881,0.9837152981294959,0.9849509138565411,0.9863969879167646,0.9865142066871291,0.9859803918327142,0.9861085912903845,0.9864827843663255,0.9868224799573272,0.9868703506255064,0.9867858806385781,0.9871680678557523,0.9878531378648784,0.9884248972590433,0.988801979814269,0.9892038076668429,0.9894604000611342,0.9896336007622889,0.989888514265734,0.9900007003933132,0.9900179222824919,0.990253294170091,0.9907116233804257,0.9914102144410666,0.9922080958005572,0.9929351054494401,0.9933771664768586,0.9936067713559128,0.9937086716423531,0.993806683267098,0.9940345239725195,0.9943963305850964,0.9947994596968774,0.9951845772315572,0.9955761541946525,0.9958620437120488,0.9960395948351856,0.9963573082316922,0.9966325345313649,0.9968327822792558,0.9970643909970245,0.9973352275697936,0.9975550437051073,0.9977163665419104,0.9979079322496646,0.9980304555668154,0.9980961472159161,0.9982283427403082,0.998293183009535,0.9983903709442298,0.9985526346702918,0.9987159866764169,0.9988456318672252,0.998964922161189,0.9991886593463477,0.9993648064587359,0.9994073066274516,0.9994539490533701,0.9995110676369312,0.9995708104347066,0.9996293048772672,0.9996781738171765,0.9997230154620669,0.9997554310430138,0.9997799195195647,0.9998070740529531,0.9998371799119663,0.9998544321702652,0.9998659439927867,0.999910965428014,0.9999375060466532,0.9999618062653555,0.9999816260702419,0.9999946157790391,1.0,0.9999755221522626,0.9999590802199116,0.9999404435613778,0.9999163073761085,0.9998960014641669,0.9998731857970578,0.9997721303534999,0.9997260368289496,0.9996770233905092,0.9996265072016806,0.999583848982174,0.9995449881383285,0.9995057967941947,0.9994678070368235,0.9994234425638454,0.9993717614874942,0.9993162974723178,0.9992718536609502,0.9991323051636322,0.9990823191644813,0.9990274479865394,0.9988527321595053,0.9987971733698091,0.9986801247999122,0.9984536080388826,0.9983612060010852,0.9982708240488273,0.9981925371776779,0.998112179718356,0.9980247258737606,0.9979324564968365,0.9978385233411606,0.997575895022471,0.9974148809331558,0.9972438481417631,0.9968694756035822,0.9966196495583445,0.9963512225680231,0.996042023104674,0.9956821041273844,0.9952651123050412,0.9947385007286369,0.9941068016049557,0.9933669309389915,0.9924805914354178,0.5772647707034513,0.5962089913595441,0.6137631723858694,0.6299966518440543,0.6449322186163234,0.6585439968180418,0.6708165385751936,0.681795272005626,0.6914902503848934,0.6999189057775588,0.7071377991247665,0.7132529856585221,0.71836524983557,0.7225555741898546,0.5009991631213379
band_443,0.9643661842814816,0.9667268403023832,0.9702869874860697,0.9725498625414686,0.9745139471769948,0.9769817947993943,0.979584889874567,0.9812161729464488,0.9815485437263026,0.9822440573642404,0.983076614341715,0.983190164627675,0.9824856182593189,0.9823602929843335,0.9831464580641719,0.9843837889815111,0.9858706951034563,0.9860140362963251,0.9854807434337747,0.9856124083973206,0.9859888025023518,0.9863187222600321,0.9863504704940139,0.9862721348869161,0.9866935929770638,0.9874172335905791,0.9880025052707007,0.9883692778041412,0.9887462441071669,0.9889892612932406,0.9891679212095205,0.9894160019908413,0.9895185008949723,0.9895358461749005,0.9897943287750752,0.9902761058706997,0.9909975581407453,0.9918155580160619,0.9925594994856124,0.993012812831651,0.9932375919265406,0.9933257293020048,0.9934284577214356,0.9936737679004838,0.9940581113811522,0.9944923381007439,0.9949214717437483,0.9953541684388896,0.9956628801319652,0.9958428110290194,0.9961439165476019,0.9963982215034355,0.996583083680953,0.996806694108083,0.9970778344677046,0.997307386691652,0.9974888726552397,0.9977016471635299,0.9978422492233834,0.9979149017247911,0.9980459911734804,0.9981127870574994,0.9982087229049112,0.9983706197414718,0.998546320979818,0.9986919460833799,0.9988256742787596,0.9990846507112501,0.9992775947566916,0.9993210404821489,0.9993676099502478,0.9994269266835607,0.9994930354846717,0.9995569988909334,0.9996102373472526,0.9996593425327417,0.9996966880007253,0.9997239402750981,0.9997495608878759,0.9997801174698018,0.9998057583018767,0.9998293577167351,0.9998743276603886,0.9998993798685379,0.9999222849958599,0.9999417606083872,0.9999561190188042,0.9999755221522626,1.0,0.9999954116422368,0.9999816246149835,0.9999600759940707,0.9999395135876268,0.9999169159014935,0.9998216093683205,0.9997868848471391,0.9997453770133162,0.9996980834524343,0.9996600520387058,0.999627671677811,0.9995961721481924,0.99956679508918,0.9995285987778172,0.9994831673336108,0.9994357920471768,0.9993950368409801,0.9992646618327542,0.9992177297064564,0.999166430289279,0.999003111425343,0.9989490353392314,0.9988361447272757,0.9986260129853901,0.9985382057099542,0.9984520951758048,0.9983777601237975,0.998298842590209,0.9982149440391394,0.9981275318357392,0.9980370886697184,0.9977839515470083,0.9976260405156366,0.9974564380563883,0.9970910794283075,0.996848020923849,0.996589087325704,0.9962891280468167,0.995936685276737,0.9955267359074821,0.9950088667347015,0.9943868330149235,0.993657723622584,0.9927845700015742,0.5763971147645258,0.5953456041322182,0.6129041938447246,0.6291420343764507,0.6440821683941584,0.6576989861818112,0.6699770547254775,0.6809616204086333,0.6906627419642587,0.6990980054550439,0.7063240781699939,0.7124462285335659,0.7175650009997294,0.7217616513418003,0.5013584417697529
band_444,0.9641498355556041,0.966505815905609,0.9700604754520252,0.9723316221412373,0.9743035520771419,0.9767664526326559,0.9793691555457675,0.9809934156606501,0.9813261632873767,0.9820369867158434,0.9828807198369371,0.9829927349814297,0.9822799644039442,0.982146643719406,0.9829322704247153,0.9841680741113997,0.9856510399964531,0.9857950962051509,0.9852648792964331,0.9854000424973482,0.985779162140345,0.9861123326647785,0.9861403378805184,0.9860506966709375,0.9864764769390961,0.9872057896882802,0.9877897149009969,0.9881559985878672,0.988530644298684,0.988770444875594,0.9889483991568313,0.9891950536448071,0.9892901746794888,0.9893034537206273,0.9895702419922112,0.9900605894851889,0.9907936372430256,0.9916265021693017,0.9923834038713844,0.9928403913446553,0.9930621137945312,0.9931453504154453,0.9932446558043505,0.9934939965331098,0.9938882207496984,0.994334037470719,0.994779077131159,0.9952266233139038,0.9955471185373244,0.9957347836066498,0.9960374134656217,0.9962931044002492,0.9964798518417258,0.9967047609256734,0.9969800291995259,0.9972155145703017,0.9974027586397295,0.9976191611655871,0.9977625507323535,0.9978363730718717,0.9979661303856854,0.9980369486264257,0.9981369964932664,0.9983002563150722,0.9984790740674578,0.9986288666715117,0.9987662242197513,0.9990325900425677,0.9992319250866402,0.9992788989007082,0.9993276649786768,0.9993867279245756,0.9994516779570194,0.9995153919228291,0.9995677013002014,0.9996170142497726,0.9996569995743084,0.9996871433876608,0.9997156519348601,0.9997499136649699,0.9997804407761031,0.999812766070737,0.9998629699858135,0.9998869788228267,0.9999080860557504,0.9999258425968226,0.9999386191188192,0.9999590802199116,0.9999954116422368,1.0,0.9999943404902234,0.999977943159356,0.9999593754712018,0.9999388262813265,0.9998503158941797,0.9998188266985446,0.9997810102497431,0.9997383231234138,0.9997039846014918,0.9996741711112493,0.9996447547164102,0.9996176401002901,0.9995817926630999,0.999538753055698,0.999493681723117,0.999454469393793,0.9993319418715507,0.9992872603402466,0.9992382646149571,0.9990823399795371,0.9990298418087876,0.9989199164271422,0.9987165153616502,0.9986318226629396,0.9985490502890182,0.9984776095622472,0.99840131552373,0.9983201001441817,0.99823534763254,0.9981471217703554,0.9978995670853776,0.9977451319711815,0.9975797379743988,0.9972232006856494,0.9969857938953892,0.9967334488071499,0.9964400535126721,0.9960938759273485,0.9956901590268942,0.9951798649210511,0.9945661344852126,0.9938456441416577,0.9929818638451853,0.5757751189372471,0.5947400492060871,0.6123154335880883,0.628570379426785,0.6435278784337559,0.6571623249567954,0.6694582509519468,0.6804607152842117,0.6901797991316494,0.6986330714915072,0.705877063419212,0.7120167784096954,0.7171526562012568,0.7213659713499646,0.5014850885529775
band_445,0.9638943518343726,0.9662458669769036,0.9698130473211105,0.9721122937760946,0.974100722683172,0.9765577370375221,0.9791596018880657,0.9807540468584811,0.9810653950483886,0.9817799674971679,0.9826305590756734,0.9827452468957727,0.982042460960897,0.9819051337598783,0.9826909789310413,0.9839322384287504,0.9854108200915782,0.9855546730678625,0.9850301649094284,0.985173102828143,0.9855574296937872,0.9858958148509035,0.9859200517653681,0.9858143220793694,0.9862374853583161,0.9869662884193008,0.9875474439792247,0.987919290415243,0.9883004991165617,0.9885420372832564,0.9887189727324409,0.9889653465783492,0.9890534370976867,0.9890623856179539,0.9893350376701017,0.9898294683419865,0.9905711323971151,0.9914197080434012,0.9921918987252216,0.9926521497414924,0.992870600970003,0.9929497283856925,0.9930444588574358,0.9932973427449832,0.9937023544886058,0.9941579598915513,0.9946136069326338,0.995073258553207,0.9954066461110238,0.9956042026227064,0.9959130208286959,0.9961749346530918,0.9963664460728996,0.9965938094156992,0.9968748117743126,0.9971157664885388,0.9973048136318383,0.9975236391274699,0.9976696890370539,0.997745713167241,0.9978763267607614,0.9979532961579024,0.9980596214341697,0.9982252989708746,0.9984057704172387,0.9985574690220562,0.9986964553309887,0.9989674312906887,0.9991751952784452,0.9992275188845405,0.9992800953997697,0.9993389220734809,0.9994016672547532,0.9994653477594013,0.9995172298248576,0.999567714360793,0.9996116959424306,0.9996454202117199,0.9996771058664533,0.9997150018877565,0.9997497477332171,0.9997880354945519,0.9998480455072679,0.9998730087598531,0.9998930022473128,0.9999089628577769,0.9999201010170224,0.9999404435613778,0.9999816246149835,0.9999943404902234,1.0,0.999993731109701,0.9999799830582518,0.9999632038244768,0.999885460885897,0.9998561052399605,0.9998209225107073,0.9997828701461295,0.9997532660489095,0.9997265922201846,0.9996985751068349,0.9996729769630054,0.9996397213433109,0.9995997779191002,0.9995573889561324,0.9995206062993384,0.9994077112856197,0.9993654862757572,0.9993188548097143,0.9991721034377018,0.9991223309059353,0.999016343213151,0.9988194001000599,0.998738060175529,0.9986588732564736,0.9985905227132263,0.9985176647878112,0.9984392999763178,0.9983570515311821,0.9982714417266475,0.9980307116281601,0.9978813036246679,0.9977223124159541,0.9973766500737078,0.9971461172813336,0.9969007502025198,0.9966143577357349,0.9962754559909786,0.9958793895155947,0.9953783515005822,0.9947748407050035,0.9940648611124525,0.9932118727753104,0.5750665216054022,0.5940488815419908,0.611642252236296,0.6279157243111818,0.6428922099989821,0.6565460472625516,0.6688616811913555,0.6798840040158641,0.6896230638436632,0.6980963499288743,0.7053602551796664,0.7115196139425708,0.7166747851148457,0.7209070389702981,0.5014969864942195
band_446,0.9636221936675303,0.9659671842743625,0.9695485552148556,0.9718759211714665,0.9738803158920878,0.9763389506819019,0.978938602199934,0.9805005245926267,0.9807834783283919,0.9814947562550801,0.9823434084151185,0.9824532568688349,0.9817606085579127,0.9816201278979401,0.9824110178279752,0.9836703467028556,0.9851548590660979,0.9853043710865476,0.9847889403785245,0.9849416218471704,0.9853294861304052,0.9856713423211071,0.9856920267823835,0.9855728574104998,0.9859954336585809,0.9867246716671665,0.9873049386610676,0.9876844453987389,0.9880727745903584,0.9883173165009819,0.9884952186590745,0.988744072271215,0.9888285425841411,0.9888363602431177,0.9891176479237195,0.9896167890459542,0.9903649599731003,0.991225458717311,0.9920078912821177,0.9924692511693354,0.9926843841991719,0.9927593732949994,0.9928501552652516,0.9931057222610574,0.993521547769466,0.9939879924108893,0.9944507747377485,0.9949200340638455,0.9952653297313273,0.9954711885937366,0.99578553972818,0.9960530260862418,0.9962479670196657,0.9964757461822684,0.9967613971838019,0.9970059215646123,0.9971936043701418,0.997416131202456,0.9975679422074206,0.9976487078585929,0.997781943924631,0.9978650325886955,0.9979765245652593,0.9981432643286873,0.9983237994082552,0.9984755455531059,0.9986148184689996,0.9988908707635868,0.999108361831824,0.9991664393650858,0.999223463825046,0.9992837660164376,0.9993467395056771,0.9994125702851022,0.9994659004757199,0.9995187360136969,0.9995665715862145,0.9996020825441105,0.9996351903815621,0.9996746230826373,0.9997111388784555,0.9997529804247306,0.9998231251904147,0.999851521053344,0.9998719010353285,0.9998862021644394,0.9998962537340658,0.9999163073761085,0.9999600759940707,0.999977943159356,0.999993731109701,1.0,0.9999946674476203,0.999983520661449,0.9999178637320343,0.9998905425972703,0.9998574309597542,0.9998229808787836,0.9997978404991579,0.999775300160836,0.999749937487392,0.9997258466776754,0.9996953464866264,0.9996589731005383,0.9996195747328506,0.9995856417760799,0.9994818850186687,0.9994420735743442,0.9993977177584005,0.9992593657434158,0.999212551642713,0.9991115887853314,0.9989225774931489,0.9988445589718115,0.9987683771884532,0.9987023583763545,0.9986327109662939,0.9985573523747207,0.9984779915533598,0.9983957034869909,0.9981635292579867,0.9980200198319373,0.9978681044099895,0.9975335471453789,0.9973103057772604,0.9970719655592223,0.996792611795233,0.9964613252082801,0.9960737696138343,0.9955827839595738,0.9949904395698866,0.9942921766500327,0.9934512306448315,0.5742085546779848,0.5931984229218998,0.6107999274020391,0.627082220668555,0.6420681531276311,0.6557319677988303,0.6680580320636272,0.6790912625863387,0.6888416206834113,0.6973264814569846,0.7046022045661884,0.7107735305119761,0.7159407884823679,0.7201852782133973,0.5010441377720918
band_447,0.9635739977599374,0.9659166766955036,0.9695044257550518,0.9718380524839847,0.9738360162785676,0.976290614569703,0.9788715253629741,0.9804070035611554,0.9806599060077763,0.9813514462065371,0.9821888694634378,0.9822964331630442,0.9816147804590866,0.9814796446605318,0.98227733566199,0.9835462325853864,0.9850272185341474,0.985178413605121,0.9846668431270491,0.984818890809302,0.9852084965253359,0.9855547271444732,0.9855796482807969,0.9854612727006301,0.9858857688967446,0.9866135686165124,0.9871927792382323,0.9875787606112191,0.9879724999693896,0.9882180844918884,0.9883953603990724,0.9886447981059578,0.9887317394704733,0.9887448738659423,0.9890338780783758,0.9895397142610303,0.9902913075905456,0.9911540479908979,0.9919365955956385,0.9923928866408377,0.9926028194387261,0.9926755105498959,0.9927642814554267,0.9930193176650253,0.9934393086944093,0.9939131008468648,0.9943776029312644,0.9948479074412132,0.995197337593301,0.9954080130562296,0.9957261290121745,0.9959979896300583,0.9961958657689829,0.9964228976653664,0.9967082526572528,0.9969507370224556,0.9971347177488046,0.9973586682436985,0.9975164197399967,0.9976036584037539,0.9977405472345852,0.9978300698452788,0.9979452019149765,0.9981107792291204,0.9982893127251484,0.9984376585817772,0.9985738908321772,0.9988494386659951,0.9990692320106493,0.9991319446746857,0.9991906827545346,0.9992523375226194,0.9993173361273056,0.9993846416782931,0.9994393493802389,0.9994931553240234,0.9995415163013134,0.9995766930779008,0.999610263807838,0.9996499945740055,0.9996858232551219,0.9997302316989108,0.9998027081554516,0.99983316689625,0.9998539256218313,0.9998670999572987,0.9998766706921595,0.9998960014641669,0.9999395135876268,0.9999593754712018,0.9999799830582518,0.9999946674476203,1.0,0.999995714453094,0.9999400662946325,0.9999135375718676,0.999881285398024,0.9998484826252293,0.999825608144504,0.9998065814864676,0.9997846105121735,0.9997614369472365,0.999732449253233,0.9996979373173948,0.9996596240866106,0.9996274573848402,0.9995289775040768,0.9994908097209788,0.9994483343972079,0.999313892610482,0.9992685507574883,0.9991724504689893,0.9989903602564218,0.9989152186424912,0.9988413297183516,0.99877666982971,0.9987093985479716,0.9986370038838566,0.998561345289819,0.9984835769250178,0.9982598579335947,0.9981210667987301,0.9979750211744197,0.9976506035317406,0.9974332500638607,0.9972007391345716,0.9969281973060661,0.9966048679911826,0.9962260749402694,0.99574495180801,0.9951637152824966,0.9944777891151607,0.9936500784501208,0.5731879741079586,0.5921816199033624,0.6097875710624019,0.6260751302921883,0.6410670603533466,0.6547374480441106,0.6670706190541502,0.6781116710976373,0.6878704308661204,0.6963641400104601,0.7036491730159489,0.709830265053951,0.7150078153815801,0.7192630805817785,0.4999623161248345
band_448,0.9634540161677365,0.9657965235070225,0.9693935832230623,0.9717317113667906,0.9737287647778698,0.9761852156934053,0.978753690412795,0.9802651859281645,0.9804959253491986,0.9811639007471578,0.981979611542933,0.9820796705782785,0.9814127516782842,0.9812899408208577,0.9821068131030743,0.9833989507325288,0.9848801785522946,0.9850344303589267,0.9845299034558349,0.9846827865502056,0.9850700474314126,0.9854134543280018,0.98543601634163,0.9853137341633577,0.9857370828219375,0.9864582321488757,0.9870295169474471,0.987418858044689,0.987819761505823,0.9880703124225464,0.9882501410081991,0.9885028541165437,0.9885942441159081,0.9886140297405027,0.9889106877193009,0.9894216768402873,0.9901790746073782,0.9910493142618158,0.9918350275685103,0.9922873677058276,0.9924919919127547,0.9925629968088802,0.9926510079119938,0.9929052693708532,0.9933272570047627,0.9938060669481217,0.9942748728585665,0.9947494540688435,0.9951049691596873,0.9953209812794512,0.9956396639678952,0.9959137930105313,0.9961156226002444,0.9963431148842421,0.9966299826567602,0.996873503432089,0.9970575142332345,0.9972846658267508,0.9974468817674078,0.99753774568573,0.9976744450241688,0.9977660266135616,0.9978844161527248,0.998050699383201,0.9982278502634113,0.9983744192345869,0.9985111708288814,0.9987911281070193,0.9990147622374729,0.9990816413744791,0.9991454534853881,0.9992101702667443,0.9992757656254543,0.9993445953557554,0.9994009567015671,0.9994562447263116,0.9995053414605604,0.9995401909005949,0.9995748673532044,0.999616682441379,0.9996541839753948,0.9997026834100103,0.9997776862094979,0.9998084186914028,0.9998300109562879,0.9998444269857558,0.9998547140129563,0.9998731857970578,0.9999169159014935,0.9999388262813265,0.9999632038244768,0.999983520661449,0.999995714453094,1.0,0.9999580278948088,0.9999337036181626,0.9999040237844243,0.9998733223349328,0.9998523191706193,0.9998358666243312,0.9998170519821115,0.999796948075942,0.9997705401781504,0.9997378969075166,0.9997010853008582,0.999670141925621,0.9995731251870269,0.9995362426322453,0.9994957361526132,0.9993690239188298,0.9993263724378548,0.9992352783758345,0.9990589768956697,0.9989862199309347,0.9989144432943967,0.9988517381150201,0.9987867959967343,0.9987172210876375,0.9986446210717735,0.9985698501432657,0.9983533449477422,0.9982187659672609,0.9980774178336602,0.997762254014408,0.9975502678813556,0.9973231985861255,0.9970568456613507,0.996740601358786,0.9963696658480597,0.9958970367061014,0.9953250223602129,0.9946489807812089,0.993831528297286,0.5723511678452854,0.591343708943491,0.6089488032084089,0.6252359246403247,0.6402278512975844,0.6538985833979521,0.6662324078641932,0.677274702861634,0.6870351578065458,0.6955309510502125,0.7028186503373985,0.7090029311868885,0.7141842147143993,0.7184437320305481,0.49931326362808515
band_451,0.9624389720579527,0.9647784991222765,0.9683499967793769,0.9706642230102374,0.9726607847835989,0.9751176483542621,0.9777433096604046,0.9792321946797862,0.979418223291385,0.9800768069974217,0.9809172518371351,0.9810375264185578,0.9803540670420161,0.9802231815079973,0.9810691210205433,0.9824205765296208,0.9839505042672245,0.9840902083785787,0.9835597652322632,0.983734916752274,0.9841489780307957,0.9844900058524095,0.9844856574096101,0.9843361043578689,0.9847412359810394,0.9854632860073678,0.9860494254317685,0.9864582634999991,0.9869022044699165,0.9871872824149369,0.9873844086945495,0.9876575329468739,0.9877651601870028,0.9877968335073304,0.9880988478823607,0.9886207170235235,0.9894020694814015,0.9903117580275257,0.9911467520252016,0.9916237883469188,0.99184289928318,0.9919314276138927,0.992019266877632,0.9922702029628699,0.9926910569523515,0.9931681403986236,0.9936401182132152,0.9941253365292908,0.9944927817617024,0.9947199699618408,0.9950623829099126,0.9953659407541221,0.9955989744714945,0.9958612140485951,0.9961851240609053,0.9964577735199749,0.9966576753636421,0.9968926410847453,0.9970500746395329,0.9971336831428874,0.9972751613413631,0.9973727937984006,0.9975051423514139,0.997690261199963,0.997882097622539,0.9980436508025982,0.9981909108504077,0.9984851769506595,0.998725101450748,0.9988053570460778,0.9988833893862145,0.9989605054353771,0.999036422694461,0.9991201077845766,0.9991843255005953,0.9992455842626744,0.999305140030273,0.9993496977508705,0.9993941445140812,0.9994459427222283,0.9994895934299286,0.9995461254458918,0.9996336640864891,0.9996731353962863,0.9997026077094168,0.9997249713154563,0.9997456864116077,0.9997721303534999,0.9998216093683205,0.9998503158941797,0.999885460885897,0.9999178637320343,0.9999400662946325,0.9999580278948088,1.0,0.999994387633725,0.9999801989876965,0.9999630442181539,0.999948591678352,0.9999336789183827,0.999915104771861,0.9998966974399498,0.9998796427425996,0.9998582169042821,0.9998285784801497,0.9998042855009058,0.9997315910734614,0.9997025875572301,0.9996691134412725,0.9995670085545446,0.9995329334218759,0.999459922761861,0.9993119416725654,0.9992510899008644,0.9991903535444601,0.9991365008599629,0.999080380847299,0.9990194593841565,0.9989548335546747,0.9988868929955614,0.9986971906131782,0.9985796428486263,0.9984549706430952,0.9981670805729065,0.9979701184708651,0.9977548431396107,0.9975029004791371,0.9972046925645713,0.9968534847271098,0.9964052209993812,0.9958596956067461,0.995210140803847,0.9944212028514087,0.5706165877414555,0.589588389634292,0.6071736022262759,0.6234418286657822,0.6384158597345755,0.652069907341824,0.6643885343150024,0.6754170234884191,0.6851650405517989,0.693649788178835,0.7009279331748918,0.7071038907197398,0.7122778127068718,0.7165309775519323,0.4982998176314778
band_452,0.9619720581544503,0.964316914994033,0.967876240814655,0.970176207149654,0.9721805925547962,0.9746631518472051,0.9773248980833574,0.9788452044363478,0.9790430939616617,0.9797102376948428,0.980562243214183,0.9806859460580108,0.9799786039376684,0.9798354111614465,0.9806878185997183,0.9820563142063046,0.9836073155175024,0.9837387519580837,0.9831899021332716,0.9833672470934466,0.9837879804450957,0.9841293277495966,0.9841201658104781,0.9839691576205652,0.9843798748138267,0.9851109007503496,0.9857025176753096,0.9861097170092477,0.9865561190024996,0.9868471044820868,0.9870511746742174,0.9873290135607616,0.987439662830532,0.9874757426715699,0.9877839064950868,0.9883117910557659,0.9891053437386477,0.9900328261029022,0.9908867655393961,0.9913755348977495,0.9915989810281857,0.9916891158621004,0.9917786885897715,0.992033354047892,0.9924581911499456,0.9929396395935244,0.9934241964593556,0.9939231816512248,0.9942952862044603,0.9945175846789691,0.9948556025554456,0.9951572927581598,0.9953919919578195,0.9956587317256259,0.9959905183672981,0.9962732445418051,0.9964842618411256,0.9967278784770057,0.9968878460232327,0.9969695352135003,0.9971117171583542,0.9972087252454358,0.9973426458601825,0.9975342049724764,0.9977364389141835,0.9979087275330166,0.9980644645814876,0.9983747566602269,0.9986222765954418,0.9987022178218321,0.9987820791014059,0.9988627515979702,0.9989430031209419,0.9990310084923615,0.9990977401672185,0.9991615975054136,0.9992253685841502,0.9992737600443028,0.9993206119091126,0.999374126633112,0.9994197177580375,0.9994770068827964,0.9995694277007581,0.9996133820127356,0.9996472142858689,0.9996729624260577,0.9996959816675152,0.9997260368289496,0.9997868848471391,0.9998188266985446,0.9998561052399605,0.9998905425972703,0.9999135375718676,0.9999337036181626,0.999994387633725,1.0,0.9999948044726819,0.9999822622856589,0.9999699103195913,0.9999566722706409,0.9999401038428511,0.9999236783013087,0.9999091636958137,0.9998914441587432,0.9998666738469049,0.9998459265399761,0.9997801308323415,0.9997542411330688,0.9997238508103322,0.9996303060856142,0.999598238506763,0.9995288330186217,0.9993916716984373,0.9993351843568894,0.9992781183011137,0.999227114048343,0.9991732650538495,0.999115318053986,0.999053582588467,0.9989875762770906,0.9988062172442178,0.998692948601639,0.998571637164238,0.9982896372454877,0.998096856994926,0.9978858468677818,0.9976384077010327,0.9973446706381053,0.9969981588787684,0.9965558963408538,0.9960169073738058,0.9953740670986095,0.9945928866540481,0.5701805830656411,0.5891399065018219,0.6067126837749428,0.6229684759591329,0.6379302181672369,0.6515723820368163,0.6638796810055643,0.6748973082009129,0.6846349352905962,0.6931098465005916,0.7003788504754249,0.7065460247729327,0.7117113244269057,0.7159561629841816,0.498107917712892
