wavelength,direction_label,vip,coefficient,abs_coefficient,optimal_score
1219,irrigado,0.9542361355,0.0082076266,0.0082076266,1.8101805682
2335,irrigado,0.9242491409,0.0086568070,0.0086568070,1.8091143390
448,nao_irrigado,1.1865378356,-0.0046871454,0.0046871454,1.8033582285
490,irrigado,1.1420305579,0.0053474330,0.0053474330,1.7994114730
2331,irrigado,0.8793404029,0.0093070407,0.0093070407,1.7992128465
2368,nao_irrigado,0.9740019969,-0.0078792927,0.0078792927,1.7989570927
857,irrigado,1.1147224255,0.0057510652,0.0057510652,1.7964362222
1245,irrigado,0.9790857137,0.0077641141,0.0077641141,1.7847081410
562,nao_irrigado,1.0697093246,-0.0063965677,0.0063965677,1.7842038183
2271,nao_irrigado,1.2114844501,-0.0042368630,0.0042368630,1.7759237081
1218,irrigado,0.9570256536,0.0080394727,0.0080394727,1.7635585304
826,irrigado,1.1253178650,0.0054899688,0.0054899688,1.7589589585
504,irrigado,1.0621698325,0.0064366203,0.0064366203,1.7569895135
2127,irrigado,1.3355613919,0.0023122324,0.0023122324,1.7559115635
460,nao_irrigado,1.2944396776,-0.0029292347,0.0029292347,1.7548313192
2129,irrigado,1.3271460919,0.0024242804,0.0024242804,1.7504339460
507,irrigado,1.0498688540,0.0065846673,0.0065846673,1.7431639918
491,irrigado,1.1393176027,0.0052332312,0.0052332312,1.7420676821
984,nao_irrigado,0.9255331427,-0.0084239269,0.0084239269,1.7301704631
2128,irrigado,1.3309739278,0.0023084326,0.0023084326,1.7289377328
1052,nao_irrigado,0.7662902697,-0.0108100199,0.0108100199,1.7247916225
852,irrigado,1.1761546125,0.0046068092,0.0046068092,1.7157837655
2125,irrigado,1.3393187660,0.0021465646,0.0021465646,1.7156031452
1724,nao_irrigado,0.9940457368,-0.0073473018,0.0073473018,1.7139863046
2313,nao_irrigado,1.1750190646,-0.0046184551,0.0046184551,1.7137603400
2110,irrigado,1.1056653225,0.0056500958,0.0056500958,1.7086245551
2231,nao_irrigado,0.9891810729,-0.0074012008,0.0074012008,1.7067998750
2134,irrigado,1.3582815690,0.0018027303,0.0018027303,1.6941728608
2456,irrigado,0.8966927407,0.0087392890,0.0087392890,1.6860196076
1406,irrigado,1.2230636476,0.0038117347,0.0038117347,1.6832836589
2192,nao_irrigado,1.0215191666,-0.0068471921,0.0068471921,1.6822131840
976,nao_irrigado,1.0781865016,-0.0059495639,0.0059495639,1.6661863758
798,nao_irrigado,0.9046742307,-0.0085566437,0.0085566437,1.6629780382
1417,irrigado,1.3720529958,0.0014647953,0.0014647953,1.6459887284
386,irrigado,0.9664179823,0.0075688593,0.0075688593,1.6419128596
2191,nao_irrigado,1.0269375392,-0.0066251871,0.0066251871,1.6303336300
846,irrigado,1.1702453452,0.0044601902,0.0044601902,1.6286395292
447,nao_irrigado,1.2069067073,-0.0038735622,0.0038735622,1.6160892578
480,nao_irrigado,1.1599685654,-0.0045748612,0.0045748612,1.6137564415
376,irrigado,0.9850847210,0.0071946166,0.0071946166,1.6075898324
830,irrigado,1.1359104285,0.0049087024,0.0049087024,1.6030923924
2336,irrigado,0.9151460020,0.0082296472,0.0082296472,1.6004469237
2397,irrigado,0.9379884691,0.0078698092,0.0078698092,1.5947236974
2130,irrigado,1.3239057229,0.0020510012,0.0020510012,1.5943643707
461,nao_irrigado,1.2505047158,-0.0031477657,0.0031477657,1.5907480987
2124,irrigado,1.3355004409,0.0018642021,0.0018642021,1.5899259821
851,irrigado,1.1923584938,0.0040156155,0.0040156155,1.5875224425
2369,nao_irrigado,0.9728008665,-0.0073229464,0.0073229464,1.5865699215
2153,irrigado,1.3376348796,0.0018199211,0.0018199211,1.5854510408
