interval_label,threshold,rank,region_start,region_end,n_components,rmsecv,r2cv,auc,accuracy
thr_0p05_rank_06_556_677,0.05,6,556,677,12,0.36774192346004075,0.4590606257403782,0.9108062916026625,0.8348729792147807
thr_0p05_rank_06_556_677,0.05,6,556,677,13,0.3675855057540333,0.4595207011128256,0.910551608636286,0.8331408775981525
thr_0p05_rank_06_556_677,0.05,6,556,677,14,0.36692817175118536,0.46145199467678644,0.9107249530636627,0.8342956120092379
thr_0p05_rank_06_556_677,0.05,6,556,677,15,0.3667217148648363,0.4620578661933352,0.9107249530636629,0.8314087759815243
thr_0p05_rank_07_2294_2415,0.05,7,2294,2415,1,0.4677629246370902,0.12478671726178825,0.7036583674688514,0.6431870669745958
thr_0p05_rank_07_2294_2415,0.05,7,2294,2415,2,0.4213087520448375,0.2899919548699458,0.8091811209250726,0.7205542725173211
thr_0p05_rank_07_2294_2415,0.05,7,2294,2415,3,0.40744161193636347,0.3359617897058873,0.8408884835296127,0.745958429561201
thr_0p05_rank_07_2294_2415,0.05,7,2294,2415,4,0.400187994761607,0.35939485863353215,0.8538359788359788,0.7580831408775982
thr_0p05_rank_07_2294_2415,0.05,7,2294,2415,5,0.3980380630563939,0.3662594212852016,0.8569748463901689,0.7655889145496536
thr_0p05_rank_07_2294_2415,0.05,7,2294,2415,6,0.39773065276995945,0.36723793645972636,0.8571935270523982,0.7661662817551963
thr_0p05_rank_07_2294_2415,0.05,7,2294,2415,7,0.3980097798638839,0.36634948086310126,0.8567201634237924,0.7592378752886836
thr_0p05_rank_07_2294_2415,0.05,7,2294,2415,8,0.3975940443084167,0.36767253111087983,0.8570815198839392,0.7586605080831409
thr_0p05_rank_07_2294_2415,0.05,7,2294,2415,9,0.39777009334005,0.3671124357786141,0.8564961490868749,0.7632794457274826
thr_0p05_rank_07_2294_2415,0.05,7,2294,2415,10,0.3995980129913005,0.3612823053593869,0.8533319465779143,0.7627020785219399
thr_0p05_rank_07_2294_2415,0.05,7,2294,2415,11,0.3992020875725742,0.36254737316398844,0.8546653652500427,0.7615473441108545
thr_0p05_rank_07_2294_2415,0.05,7,2294,2415,12,0.39884204391837746,0.3636967021953519,0.8550280551288616,0.7621247113163973
thr_0p05_rank_07_2294_2415,0.05,7,2294,2415,13,0.3979535960947495,0.36652836270741107,0.8564014763611537,0.7638568129330254
thr_0p05_rank_07_2294_2415,0.05,7,2294,2415,14,0.3977105961142616,0.36730175236512463,0.8569321769926609,0.7638568129330254
thr_0p05_rank_07_2294_2415,0.05,7,2294,2415,15,0.39787725471056556,0.366771383318504,0.8564774812254652,0.7702078521939953
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1,0.4291197158501655,0.26342114922367443,0.7962016235705751,0.7326789838337182
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,2,0.35348776273360666,0.5001829405429774,0.9051645972008876,0.8475750577367206
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,3,0.350809658497947,0.5077277084119579,0.9108716291175969,0.8446882217090069
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,4,0.3484826192044102,0.5142368655610203,0.9183627752176139,0.8458429561200924
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,5,0.34745547241029245,0.5170962031305412,0.9173187083973374,0.8504618937644342
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,6,0.34635989433675224,0.5201367349592357,0.9188921424304488,0.855080831408776
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,7,0.34622854909110895,0.5205006096969418,0.9190068164362518,0.8556581986143187
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,8,0.34616916296890093,0.520665085834779,0.9197868663594471,0.8562355658198614
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,9,0.345906563549925,0.5213920444468039,0.9201655572623315,0.855080831408776
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,10,0.34600254219133203,0.5211264090462139,0.9200375490698072,0.8556581986143187
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,11,0.346323407227482,0.5202378315437044,0.9203135667349378,0.8545034642032333
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,12,0.3459312665078176,0.5213236823190468,0.9211616210104113,0.8545034642032333
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,13,0.34637328411825924,0.5200996325777361,0.9207522614780679,0.8539260969976905
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,14,0.34666135327047803,0.5193010607166328,0.9207162591739204,0.8545034642032333
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,15,0.34713565863952106,0.5179847671048887,0.9201842251237411,0.8516166281755196
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1,0.4822452367355506,0.06975316497595652,0.6550299219150025,0.6195150115473441
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,2,0.44448859343527103,0.20971534612496423,0.7594872738521932,0.6784064665127021
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,3,0.426272911775376,0.2731617420480279,0.8023260155316607,0.7234411085450346
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,4,0.4201506873355241,0.29388983358411214,0.8158082117255504,0.733256351039261
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,5,0.41624068162566263,0.3069710834681397,0.8250274684246459,0.7401847575057737
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,6,0.41436274038302573,0.31321041443638575,0.829123730585424,0.7465357967667436
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,7,0.4125821681732379,0.31910018634314885,0.8328239674005803,0.7465357967667436
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,8,0.41252702412220466,0.3192821867675063,0.8330453149001535,0.75
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,9,0.41228521781298594,0.3200799702386844,0.8331346539511861,0.7511547344110855
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,10,0.41186449444919004,0.32146693379311475,0.8339880419013483,0.7505773672055427
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,11,0.41255314474561455,0.31919597987421344,0.8332453277009729,0.745958429561201
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,12,0.4118894594928077,0.3213846731408039,0.8342400580303807,0.7517321016166282
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,13,0.4121922740123581,0.3203864921600531,0.834182721027479,0.7528868360277137
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,14,0.41226377672155123,0.3201506875374023,0.833849366359447,0.7569284064665127
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,15,0.4122945286903723,0.320049259831226,0.8333440006827104,0.7551963048498845
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1,0.47324737141826323,0.10414292359808985,0.6834024044205496,0.6252886836027713
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,2,0.4687215315214879,0.12119581632197274,0.7021382701826251,0.6339491916859122
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,3,0.4637251870717664,0.1398312156650181,0.7098227619901006,0.6443418013856813
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,4,0.46342328690703066,0.14095084674484892,0.712546936337259,0.6564665127020786
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,5,0.4634367910460633,0.1409007806883884,0.7143843872674518,0.6628175519630485
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,6,0.463014158632867,0.14246698184423456,0.7159058179723503,0.6662817551963048
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,7,0.46305130789905036,0.14232937050018668,0.7154724569039085,0.6610854503464203
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,8,0.4635887073640967,0.1403374564820501,0.71361900494965,0.6576212471131639
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,9,0.46393775233573525,0.13904245578769492,0.7130923045741593,0.6535796766743649
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,10,0.46420687572792313,0.138043308735616,0.7124375960061444,0.6547344110854504
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,11,0.46489232350560533,0.13549589922319116,0.7105588090971156,0.6535796766743649
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,12,0.464706740315324,0.13618597474359562,0.7113788615804745,0.6524249422632794
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,13,0.46546409444982545,0.13336808480395945,0.7098760987369858,0.6524249422632794
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,14,0.4656718142712581,0.13259441913874426,0.7098334293394777,0.6564665127020786
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,15,0.46581760015438356,0.13205122421391824,0.7092813940092166,0.6524249422632794
thr_0p01_rank_01_764_986,0.01,1,764,986,1,0.45138449941426145,0.18500378785266325,0.751289415855948,0.7107390300230947
thr_0p01_rank_01_764_986,0.01,1,764,986,2,0.3975917591164965,0.3676797997583403,0.8538279783239461,0.7817551963048499
thr_0p01_rank_01_764_986,0.01,1,764,986,3,0.373315444629411,0.44253934190663713,0.8741452786311658,0.8262124711316398
thr_0p01_rank_01_764_986,0.01,1,764,986,4,0.3656398611856302,0.46522711535922656,0.889211576207544,0.8394919168591224
thr_0p01_rank_01_764_986,0.01,1,764,986,5,0.35627574540557705,0.49226766487814133,0.9053486089776414,0.8354503464203233
thr_0p01_rank_01_764_986,0.01,1,764,986,6,0.35440504371739107,0.4975855802499154,0.9076020865335381,0.848729792147806
thr_0p01_rank_01_764_986,0.01,1,764,986,7,0.3542307553698775,0.49807961073454654,0.9085168117426182,0.8475750577367206
thr_0p01_rank_01_764_986,0.01,1,764,986,8,0.35257225276036314,0.502768574277406,0.9108182923707118,0.8475750577367206
thr_0p01_rank_01_764_986,0.01,1,764,986,9,0.3522385281375438,0.5037094301436549,0.9115650068271036,0.8464203233256351
thr_0p01_rank_01_764_986,0.01,1,764,986,10,0.3517163214353813,0.5051798777483694,0.9126890787677079,0.848729792147806
thr_0p01_rank_01_764_986,0.01,1,764,986,11,0.3497171581073142,0.5107890280231138,0.9151305683563749,0.8481524249422633
thr_0p01_rank_01_764_986,0.01,1,764,986,12,0.3497306047945991,0.5107514068010959,0.9158559481140126,0.848729792147806
thr_0p01_rank_01_764_986,0.01,1,764,986,13,0.34860315612090986,0.5139007654888075,0.9167626728110599,0.8435334872979214
thr_0p01_rank_01_764_986,0.01,1,764,986,14,0.3485916295896477,0.5139329106102314,0.9181107590885816,0.8435334872979214
thr_0p01_rank_01_764_986,0.01,1,764,986,15,0.3478020729460523,0.5161322914385309,0.9189748143881208,0.8429561200923787
thr_0p01_rank_02_2017_2238,0.01,2,2017,2238,1,0.3488271827517831,0.513275790279065,0.9166920016214372,0.8406466512702079
thr_0p01_rank_02_2017_2238,0.01,2,2017,2238,2,0.3322531702191487,0.5584289683336285,0.9339331050520567,0.8747113163972287
thr_0p01_rank_02_2017_2238,0.01,2,2017,2238,3,0.3289552711037846,0.5671514097908864,0.9328116999487966,0.8729792147806005
thr_0p01_rank_02_2017_2238,0.01,2,2017,2238,4,0.32692148743653726,0.5724870840064709,0.9349358358934972,0.8695150115473441
thr_0p01_rank_02_2017_2238,0.01,2,2017,2238,5,0.3267078765093557,0.5730455764831345,0.9355972115548729,0.871824480369515
thr_0p01_rank_02_2017_2238,0.01,2,2017,2238,6,0.3270197185448897,0.5722301331581423,0.9344958077316948,0.8712471131639723
thr_0p01_rank_02_2017_2238,0.01,2,2017,2238,7,0.3266289491289202,0.5732518422400417,0.9361719150025601,0.8700923787528868
thr_0p01_rank_02_2017_2238,0.01,2,2017,2238,8,0.3251341210542784,0.5771489579671765,0.9375946727257212,0.8787528868360277
thr_0p01_rank_02_2017_2238,0.01,2,2017,2238,9,0.32471281572787475,0.578244099711529,0.9381680427547362,0.874133949191686
thr_0p01_rank_02_2017_2238,0.01,2,2017,2238,10,0.32459332110870087,0.5785544557250524,0.9382147124082608,0.878175519630485
thr_0p01_rank_02_2017_2238,0.01,2,2017,2238,11,0.32460613767321783,0.5785211735205453,0.9377520161290324,0.8700923787528868
thr_0p01_rank_02_2017_2238,0.01,2,2017,2238,12,0.32505737096801834,0.5773485680442192,0.9375600038402458,0.871824480369515
thr_0p01_rank_02_2017_2238,0.01,2,2017,2238,13,0.32548634746052246,0.57623229024018,0.9370213026967058,0.8689376443418014
thr_0p01_rank_02_2017_2238,0.01,2,2017,2238,14,0.3258338947125635,0.5753268271692964,0.9367799539170507,0.8695150115473441
thr_0p01_rank_02_2017_2238,0.01,2,2017,2238,15,0.32649576062414776,0.5735997989100072,0.9361665813278717,0.8666281755196305
thr_0p01_rank_03_1476_1679,0.01,3,1476,1679,1,0.4134463561776372,0.31624479534536054,0.8281263334186721,0.7580831408775982
thr_0p01_rank_03_1476_1679,0.01,3,1476,1679,2,0.36631828767777774,0.46324078556751724,0.9033204791773339,0.8181293302540416
thr_0p01_rank_03_1476_1679,0.01,3,1476,1679,3,0.355275837727338,0.4951136236232294,0.9110996437105308,0.8331408775981525
thr_0p01_rank_03_1476_1679,0.01,3,1476,1679,4,0.3506530813214319,0.5081670429761388,0.9166826676907323,0.8389145496535797
thr_0p01_rank_03_1476_1679,0.01,3,1476,1679,5,0.3393844069129824,0.5392704400088071,0.9321116551459293,0.8516166281755196
thr_0p01_rank_03_1476_1679,0.01,3,1476,1679,6,0.3326822590962435,0.5572876966596674,0.9375173344427377,0.8579676674364896
thr_0p01_rank_03_1476_1679,0.01,3,1476,1679,7,0.3296773298343811,0.5652491139656618,0.9388107505547021,0.8660508083140878
thr_0p01_rank_03_1476_1679,0.01,3,1476,1679,8,0.32809454814737105,0.5694135733082137,0.9407548749786652,0.8631639722863741
thr_0p01_rank_03_1476_1679,0.01,3,1476,1679,9,0.327579549176194,0.5707642664545295,0.9422216355180064,0.8683602771362586
thr_0p01_rank_03_1476_1679,0.01,3,1476,1679,10,0.32725317980316687,0.5716191404029032,0.9432683691756274,0.8724018475750578
thr_0p01_rank_03_1476_1679,0.01,3,1476,1679,11,0.32767664443601585,0.5705097760156927,0.9429883512544804,0.874133949191686
thr_0p01_rank_03_1476_1679,0.01,3,1476,1679,12,0.3282939296679359,0.5688900835849524,0.9424616508789898,0.8729792147806005
thr_0p01_rank_03_1476_1679,0.01,3,1476,1679,13,0.32838097742648586,0.5686614340503824,0.9427230009387267,0.8729792147806005
thr_0p01_rank_03_1476_1679,0.01,3,1476,1679,14,0.32909122063071333,0.5667935634452669,0.9424083141321045,0.8706697459584296
thr_0p01_rank_03_1476_1679,0.01,3,1476,1679,15,0.32937138180168807,0.5660556568945723,0.9417442716333845,0.8712471131639723
thr_0p01_rank_04_351_553,0.01,4,351,553,1,0.36616771735743464,0.463681950530235,0.9066566926949992,0.8366050808314087
thr_0p01_rank_04_351_553,0.01,4,351,553,2,0.3620543444953097,0.47566380990453727,0.9152932454343743,0.8389145496535797
thr_0p01_rank_04_351_553,0.01,4,351,553,3,0.35958992374251825,0.4827775882900279,0.9177534028844513,0.8354503464203233
thr_0p01_rank_04_351_553,0.01,4,351,553,4,0.35981430172879963,0.482131910960479,0.9214256379074928,0.8354503464203233
thr_0p01_rank_04_351_553,0.01,4,351,553,5,0.35962932347621024,0.4826642394982391,0.9224577039597202,0.8423787528868361
thr_0p01_rank_04_351_553,0.01,4,351,553,6,0.3599114861977917,0.48185212479412043,0.921252293480116,0.8435334872979214
thr_0p01_rank_04_351_553,0.01,4,351,553,7,0.3599929010224515,0.48161767998584537,0.9194148425499231,0.8389145496535797
thr_0p01_rank_04_351_553,0.01,4,351,553,8,0.3592841178325538,0.4836569367018958,0.9188254714968425,0.8400692840646651
thr_0p01_rank_04_351_553,0.01,4,351,553,9,0.3598498763168988,0.4820295033874584,0.9170360236388462,0.8377598152424942
thr_0p01_rank_04_351_553,0.01,4,351,553,10,0.3594476089455898,0.4831869091949944,0.9188254714968425,0.8423787528868361
thr_0p01_rank_04_351_553,0.01,4,351,553,11,0.36030051535477003,0.4807313849452519,0.9186294589520396,0.8400692840646651
thr_0p01_rank_04_351_553,0.01,4,351,553,12,0.3604524827618288,0.48029325875142737,0.9194641790407919,0.8429561200923787
thr_0p01_rank_04_351_553,0.01,4,351,553,13,0.36104972379336225,0.4785696066696903,0.9191961618876942,0.8400692840646651
thr_0p01_rank_04_351_553,0.01,4,351,553,14,0.361815153405288,0.47635638613543907,0.9174040471923537,0.8423787528868361
thr_0p01_rank_04_351_553,0.01,4,351,553,15,0.36306326608660067,0.47273744704218745,0.9156332671957672,0.8371824480369515
thr_0p01_rank_05_1280_1471,0.01,5,1280,1471,1,0.3589469967640726,0.48462546523076144,0.9056806302270011,0.8227482678983834
thr_0p01_rank_05_1280_1471,0.01,5,1280,1471,2,0.3489779351327712,0.5128550049027976,0.909367532855436,0.859122401847575
thr_0p01_rank_05_1280_1471,0.01,5,1280,1471,3,0.3453586027688836,0.5229071973298645,0.9143958546680321,0.8689376443418014
thr_0p01_rank_05_1280_1471,0.01,5,1280,1471,4,0.33730121557006204,0.54490913260614,0.9214536396996074,0.8695150115473441
thr_0p01_rank_05_1280_1471,0.01,5,1280,1471,5,0.33093557796499956,0.5619242364067372,0.9275620306366275,0.8493071593533488
thr_0p01_rank_05_1280_1471,0.01,5,1280,1471,6,0.32716119886263595,0.571859916287303,0.9298061742618194,0.8579676674364896
thr_0p01_rank_05_1280_1471,0.01,5,1280,1471,7,0.3179785163238656,0.5955564954673149,0.9427496693121693,0.8752886836027713
thr_0p01_rank_05_1280_1471,0.01,5,1280,1471,8,0.3152468562347685,0.6024755582816366,0.9443551053934118,0.878175519630485
thr_0p01_rank_05_1280_1471,0.01,5,1280,1471,9,0.313561537203313,0.6067145519013297,0.9456498549240485,0.8775981524249422
thr_0p01_rank_05_1280_1471,0.01,5,1280,1471,10,0.3125753162566867,0.6091846021970517,0.9467325908858167,0.878175519630485
thr_0p01_rank_05_1280_1471,0.01,5,1280,1471,11,0.31210420687775886,0.6103617780043824,0.9477886584741423,0.8764434180138568
thr_0p01_rank_05_1280_1471,0.01,5,1280,1471,12,0.31209543410515866,0.6103836819672402,0.9482993578255675,0.8799076212471132
thr_0p01_rank_05_1280_1471,0.01,5,1280,1471,13,0.31206321574767615,0.6104641198622945,0.9487567204301075,0.8804849884526559
thr_0p01_rank_05_1280_1471,0.01,5,1280,1471,14,0.31189236597553227,0.6108905328124916,0.9490340715139102,0.8804849884526559
thr_0p01_rank_05_1280_1471,0.01,5,1280,1471,15,0.31131609290904494,0.6123270934732472,0.9494207629288274,0.8862586605080831
thr_0p01_rank_06_556_677,0.01,6,556,677,1,0.4752333629344805,0.09660818464357757,0.6700402159071513,0.6478060046189377
thr_0p01_rank_06_556_677,0.01,6,556,677,2,0.45186425359805604,0.18327042913448155,0.7618407578084998,0.674364896073903
thr_0p01_rank_06_556_677,0.01,6,556,677,3,0.3987237294607561,0.3640741584561489,0.8731892174432497,0.7759815242494227
thr_0p01_rank_06_556_677,0.01,6,556,677,4,0.3892636560226457,0.39389199163383337,0.896878733572282,0.8106235565819861
thr_0p01_rank_06_556_677,0.01,6,556,677,5,0.38431670591888767,0.4091995270858996,0.8900942993684929,0.8175519630484989
thr_0p01_rank_06_556_677,0.01,6,556,677,6,0.37603788893919426,0.4343790075063366,0.8994788999829322,0.8273672055427251
thr_0p01_rank_06_556_677,0.01,6,556,677,7,0.3722777502638911,0.44563414984249106,0.9042098694316435,0.8273672055427251
thr_0p01_rank_06_556_677,0.01,6,556,677,8,0.3702423816343602,0.4516793908187112,0.9072247290493258,0.8273672055427251
thr_0p01_rank_06_556_677,0.01,6,556,677,9,0.3687765484603244,0.45601252778602375,0.9091821876600102,0.8267898383371824
thr_0p01_rank_06_556_677,0.01,6,556,677,10,0.36873952568177437,0.4561217479457257,0.9106036119644992,0.8308314087759815
thr_0p01_rank_06_556_677,0.01,6,556,677,11,0.36942241080185895,0.4541054179807852,0.9098475635774024,0.8337182448036952
thr_0p01_rank_06_556_677,0.01,6,556,677,12,0.36774192346004075,0.4590606257403782,0.9108062916026625,0.8348729792147807
thr_0p01_rank_06_556_677,0.01,6,556,677,13,0.3675855057540333,0.4595207011128256,0.910551608636286,0.8331408775981525
thr_0p01_rank_06_556_677,0.01,6,556,677,14,0.36692817175118536,0.46145199467678644,0.9107249530636627,0.8342956120092379
thr_0p01_rank_06_556_677,0.01,6,556,677,15,0.3667217148648363,0.4620578661933352,0.9107249530636629,0.8314087759815243
thr_0p01_rank_07_2295_2413,0.01,7,2295,2413,1,0.46762093327460674,0.12531798580910647,0.7040823946065882,0.644919168591224
thr_0p01_rank_07_2295_2413,0.01,7,2295,2413,2,0.42021527278869814,0.2936727307606959,0.8116199436763953,0.7240184757505773
thr_0p01_rank_07_2295_2413,0.01,7,2295,2413,3,0.4076286968055137,0.3353518371643792,0.8405831306536953,0.7430715935334873
thr_0p01_rank_07_2295_2413,0.01,7,2295,2413,4,0.4004229451766948,0.35864243912974325,0.8534679552824714,0.7580831408775982
thr_0p01_rank_07_2295_2413,0.01,7,2295,2413,5,0.3983109499110521,0.3653901639394551,0.8564521462706947,0.7615473441108545
thr_0p01_rank_07_2295_2413,0.01,7,2295,2413,6,0.39803913968689486,0.36625599294292566,0.8568281703362348,0.7638568129330254
thr_0p01_rank_07_2295_2413,0.01,7,2295,2413,7,0.39830314722764915,0.3654150269824429,0.8562254650964328,0.7551963048498845
thr_0p01_rank_07_2295_2413,0.01,7,2295,2413,8,0.39799026565425877,0.3664116144414994,0.856194796466974,0.7627020785219399
thr_0p01_rank_07_2295_2413,0.01,7,2295,2413,9,0.39833258335321897,0.36532122700455183,0.8554560825226148,0.7661662817551963
