wavelength,direction_label,vip,coefficient,abs_coefficient,optimal_score
383,nao_irrigado,0.9954812813,-0.0061199732,0.0061199732,0.8220706902
1696,irrigado,0.8467017432,0.0085090164,0.0085090164,0.8172914208
1647,irrigado,1.1624889062,0.0033742719,0.0033742719,0.8072073545
1446,nao_irrigado,1.1546325738,-0.0034830760,0.0034830760,0.8014677582
840,irrigado,1.0114729690,0.0057637463,0.0057637463,0.7911349835
963,irrigado,0.8423849359,0.0084825173,0.0084825173,0.7868488615
2368,irrigado,0.8478857224,0.0083747856,0.0083747856,0.7808892175
585,nao_irrigado,1.1825926446,-0.0029534286,0.0029534286,0.7768507014
2178,irrigado,1.2000226533,0.0026672523,0.0026672523,0.7754206135
488,nao_irrigado,1.0947792948,-0.0043502684,0.0043502684,0.7698448782
2102,irrigado,1.0525598909,0.0050289064,0.0050289064,0.7687085888
1591,nao_irrigado,1.0205180749,-0.0055406762,0.0055406762,0.7668111516
2329,irrigado,0.9487428527,0.0067002705,0.0067002705,0.7667371161
1195,irrigado,0.8333156290,0.0085591996,0.0085591996,0.7647510498
583,nao_irrigado,1.1811204874,-0.0029273865,0.0029273865,0.7610907068
778,irrigado,0.7966792015,0.0091370610,0.0091370610,0.7602748884
586,nao_irrigado,1.1804731633,-0.0029351530,0.0029351530,0.7602387677
1075,nao_irrigado,0.8533676855,-0.0082207770,0.0082207770,0.7601974207
2095,irrigado,1.0486725435,0.0050577389,0.0050577389,0.7579605608
2080,irrigado,1.0784380275,0.0045744806,0.0045744806,0.7572417970
386,nao_irrigado,1.0927430499,-0.0043418862,0.0043418862,0.7567872896
2114,irrigado,1.1648368809,0.0031756882,0.0031756882,0.7564010705
1451,nao_irrigado,1.1321530504,-0.0036927008,0.0036927008,0.7528806467
1442,nao_irrigado,1.1644753023,-0.0031696622,0.0031696622,0.7526473594
1242,nao_irrigado,0.9706108416,-0.0063005784,0.0063005784,0.7520864102
2250,irrigado,0.9542381335,0.0065634377,0.0065634377,0.7515455464
1433,nao_irrigado,1.1872909358,-0.0027842430,0.0027842430,0.7473538126
701,irrigado,1.1241030750,0.0037996699,0.0037996699,0.7455710626
2055,irrigado,0.9825263230,0.0060832410,0.0060832410,0.7442451288
2121,irrigado,1.2458142824,0.0018221448,0.0018221448,0.7421640884
587,nao_irrigado,1.1747179954,-0.0029599134,0.0029599134,0.7386570626
774,irrigado,0.7887507534,0.0091874843,0.0091874843,0.7357026808
910,irrigado,0.8121502245,0.0088088164,0.0088088164,0.7355281725
614,irrigado,1.0814298702,0.0044563076,0.0044563076,0.7351575451
2202,irrigado,1.0526784648,0.0049186106,0.0049186106,0.7344314163
2227,irrigado,1.1830265201,0.0028071819,0.0028071819,0.7328147557
2334,nao_irrigado,0.9627438303,-0.0063637717,0.0063637717,0.7318669580
2335,nao_irrigado,0.9711211170,-0.0062191772,0.0062191772,0.7289495611
2088,irrigado,1.0648311718,0.0046941096,0.0046941096,0.7255368577
502,irrigado,1.0295791689,0.0052607621,0.0052607621,0.7245909781
635,nao_irrigado,0.9937352460,-0.0058354059,0.0058354059,0.7231473953
2386,irrigado,0.8550794608,0.0080635550,0.0080635550,0.7192212169
1432,nao_irrigado,1.1894630345,-0.0026296776,0.0026296776,0.7095703518
2447,irrigado,0.8572904216,0.0079957263,0.0079957263,0.7090685391
1920,nao_irrigado,1.1237775850,-0.0036775962,0.0036775962,0.7052994380
2056,irrigado,0.9877841105,0.0058594325,0.0058594325,0.7003320756
2054,irrigado,0.9766933999,0.0060359937,0.0060359937,0.6994922165
473,nao_irrigado,1.1047678993,-0.0039644687,0.0039644687,0.6988765365
900,nao_irrigado,0.9620445471,-0.0062702806,0.0062702806,0.6987248029
1803,nao_irrigado,1.1281557421,-0.0035779516,0.0035779516,0.6961601341
2081,irrigado,1.0790886883,0.0043670522,0.0043670522,0.6949638304
611,irrigado,1.0860037548,0.0042536807,0.0042536807,0.6944484217
2061,irrigado,1.0233871078,0.0052529521,0.0052529521,0.6904754437
1427,nao_irrigado,1.2011909222,-0.0023722398,0.0023722398,0.6880878273
1638,irrigado,1.0198139441,0.0052923906,0.0052923906,0.6846874254
1065,irrigado,1.0511296301,0.0047854648,0.0047854648,0.6844059206
2079,irrigado,1.0758294986,0.0043786767,0.0043786767,0.6819837306
1416,irrigado,1.2486244102,0.0015802538,0.0015802538,0.6800229674
1428,nao_irrigado,1.1983571319,-0.0023795437,0.0023795437,0.6759152904
368,irrigado,0.7710923700,0.0092676473,0.0092676473,0.6708099243
1688,nao_irrigado,0.7929365300,-0.0089126445,0.0089126445,0.6701713074
2082,irrigado,1.0792960976,0.0042839787,0.0042839787,0.6697502403
2163,nao_irrigado,1.2765145181,-0.0010956775,0.0010956775,0.6693029670
700,irrigado,1.1021256083,0.0039102599,0.0039102599,0.6682281239
1107,nao_irrigado,0.8670648808,-0.0077002971,0.0077002971,0.6655871766
1447,nao_irrigado,1.1503579437,-0.0031188936,0.0031188936,0.6644418701
584,nao_irrigado,1.1781624508,-0.0026642754,0.0026642754,0.6627592362
2083,irrigado,1.0768579920,0.0042996722,0.0042996722,0.6622532966
1274,irrigado,0.9762572588,0.0058955193,0.0058955193,0.6528354977
2103,irrigado,1.0557169831,0.0046082210,0.0046082210,0.6517934989
1431,nao_irrigado,1.1913492950,-0.0024118230,0.0024118230,0.6503096299
1402,irrigado,1.0494418684,0.0046931735,0.0046931735,0.6465914353
615,irrigado,1.0783559809,0.0042253215,0.0042253215,0.6463941453
1237,nao_irrigado,0.9780795675,-0.0058444776,0.0058444776,0.6460057453
1609,irrigado,1.0562984372,0.0045750227,0.0045750227,0.6442654893
1426,nao_irrigado,1.2033055374,-0.0021991647,0.0021991647,0.6441565273
2209,irrigado,1.0612795476,0.0044929253,0.0044929253,0.6437573334
2208,irrigado,1.0461444712,0.0047347217,0.0047347217,0.6428799934
719,irrigado,1.0650370980,0.0044236720,0.0044236720,0.6410581475
1932,nao_irrigado,1.1222288490,-0.0034980119,0.0034980119,0.6405873545
2360,irrigado,0.8237438721,0.0083178730,0.0083178730,0.6395089088
1445,nao_irrigado,1.1576636876,-0.0029165041,0.0029165041,0.6377693756
464,nao_irrigado,1.0463258715,-0.0047020069,0.0047020069,0.6334603866
839,irrigado,1.0338164912,0.0048976714,0.0048976714,0.6314119981
925,nao_irrigado,0.9331540403,-0.0065167550,0.0065167550,0.6290277673
513,irrigado,1.0327565772,0.0048877609,0.0048877609,0.6228607386
986,irrigado,0.7921219205,0.0087682460,0.0087682460,0.6203392988
1769,nao_irrigado,0.9639059147,-0.0059823657,0.0059823657,0.6171789408
2204,irrigado,1.0390191007,0.0047650251,0.0047650251,0.6160487408
1196,irrigado,0.8437544163,0.0079041801,0.0079041801,0.6109374296
487,nao_irrigado,1.1152781338,-0.0035103411,0.0035103411,0.6089640176
810,irrigado,0.9616845788,0.0059679869,0.0059679869,0.6012788701
2369,irrigado,0.8440660297,0.0078604066,0.0078604066,0.5986857609
2313,irrigado,1.2183978147,0.0017915888,0.0017915888,0.5923841189
1425,nao_irrigado,1.2049539395,-0.0020056970,0.0020056970,0.5913930409
2122,nao_irrigado,1.2638158035,-0.0010328831,0.0010328831,0.5845443108
1249,irrigado,1.0542698831,0.0044178721,0.0044178721,0.5841963315
843,irrigado,0.9545700031,0.0060190749,0.0060190749,0.5810763239
1194,irrigado,0.8191956691,0.0082026250,0.0082026250,0.5798152086
2057,irrigado,0.9916090556,0.0054126206,0.0054126206,0.5785671067
1429,nao_irrigado,1.1955729178,-0.0021126540,0.0021126540,0.5772771083
2053,irrigado,0.9687123625,0.0057732497,0.0057732497,0.5756060166
392,nao_irrigado,1.0799814210,-0.0039470311,0.0039470311,0.5666864715
2137,nao_irrigado,1.3194109436,-0.0000736034,0.0000736034,0.5652809179
497,irrigado,1.0770915071,0.0039885995,0.0039885995,0.5650639503
1076,nao_irrigado,0.8655448548,-0.0074053309,0.0074053309,0.5645300834
699,irrigado,1.0793367665,0.0039486533,0.0039486533,0.5639049136
511,irrigado,1.0174795662,0.0049250508,0.0049250508,0.5565789007
1716,irrigado,0.9694164254,0.0056982171,0.0056982171,0.5554737377
935,nao_irrigado,0.8684657419,-0.0073287544,0.0073287544,0.5552389038
2071,irrigado,1.0638112657,0.0041709907,0.0041709907,0.5548779940
2367,irrigado,0.8143147814,0.0081982337,0.0081982337,0.5534818660
2355,irrigado,0.8082972063,0.0082921575,0.0082921575,0.5524333371
1430,nao_irrigado,1.1931945859,-0.0020663964,0.0020663964,0.5504924076
417,irrigado,0.9798988653,0.0055105605,0.0055105605,0.5496958070
968,nao_irrigado,0.9879048965,-0.0053801614,0.0053801614,0.5493705852
610,irrigado,1.0851539246,0.0038060001,0.0038060001,0.5485175566
797,nao_irrigado,0.8730287407,-0.0072336989,0.0072336989,0.5484956610
2366,irrigado,0.7985325313,0.0084363797,0.0084363797,0.5481425576
1235,nao_irrigado,0.9299486643,-0.0063089730,0.0063089730,0.5469311113
942,nao_irrigado,0.8981276275,-0.0068186159,0.0068186159,0.5454892999
841,irrigado,0.9945901917,0.0052596549,0.0052596549,0.5454242947
2179,irrigado,1.1819689523,0.0022300857,0.0022300857,0.5448920188
451,nao_irrigado,1.0672483545,-0.0040801032,0.0040801032,0.5436988185
663,irrigado,1.1545213841,0.0026634533,0.0026634533,0.5416779573
