cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR_BR16_manha_tarde,prob_IRR_BR16_unico,prob_IRR_CD202_manha_tarde,prob_IRR_CD202_unico,prob_IRR_EMB48_manha_tarde,prob_IRR_EMB48_unico,prob_NIRR_BR16_manha_tarde,prob_NIRR_BR16_unico,prob_NIRR_CD202_manha_tarde,prob_NIRR_CD202_unico,prob_NIRR_EMB48_manha_tarde,prob_NIRR_EMB48_unico
BR16,NIRR,2017-02-26,dia5,1,B1,unico,unico,condicao_genotipo_turno,SVM (RBF),7,7,NIRR|BR16|unico,NIRR|BR16|unico,True,0.05645914717245794,0.018683697539102807,0.04205462696992799,0.013290671507038962,0.03337598707394044,0.013017802824900318,0.28228824410780795,0.1703581673643459,0.13557077288902764,0.12581963991837564,0.05263387535066921,0.05644736728240556
BR16,NIRR,2017-02-26,dia5,2,B2,unico,unico,condicao_genotipo_turno,SVM (RBF),7,7,NIRR|BR16|unico,NIRR|BR16|unico,True,0.023829000708318202,0.014837383431891065,0.011856535463659534,0.014423810498295464,0.014360604140135498,0.013391815749882938,0.18366588840590153,0.23794188593565704,0.1324802959156011,0.12592590791764205,0.1131167258645,0.1141701459685162
BR16,NIRR,2017-02-26,dia5,3,B3,unico,unico,condicao_genotipo_turno,SVM (RBF),7,7,NIRR|BR16|unico,NIRR|BR16|unico,True,0.023784044870995384,0.017117123770649983,0.02048513223348306,0.01421223018374558,0.026333075858927798,0.013503471452322885,0.1350162931919177,0.20357793274455255,0.15924470398364832,0.1251641662106477,0.14400813112661764,0.11755369437249176
BR16,NIRR,2017-02-26,dia5,4,B4,unico,unico,condicao_genotipo_turno,SVM (RBF),7,8,NIRR|BR16|unico,NIRR|CD202|manha + tarde,False,0.016343481996548153,0.0124680976243378,0.031320098193330315,0.012664182917111246,0.023489444289157148,0.012667492495713077,0.0640658518210045,0.0658792141742696,0.19487023025087588,0.26819324374016307,0.20988550249089544,0.08815316000659397
CD202,IRR,2017-02-26,dia5,1,B1,unico,unico,condicao_genotipo_turno,SVM (RBF),3,5,IRR|CD202|unico,IRR|EMB48|unico,False,0.025453644989906182,0.07075608973062393,0.11148958479756389,0.35869239500604644,0.07852151175623458,0.2287695995186943,0.014223669690110324,0.0218320633602025,0.02013113333765185,0.021692332431088583,0.025398658983216867,0.023039316398661157
CD202,IRR,2017-02-26,dia5,2,B2,unico,unico,condicao_genotipo_turno,SVM (RBF),3,5,IRR|CD202|unico,IRR|EMB48|unico,False,0.052770131197750446,0.2006462398817088,0.08487810366766572,0.2730153281386662,0.06069864223262791,0.2300821561569162,0.015297945495282104,0.013462540032327384,0.01454441704655686,0.01565977041042255,0.01615345428641963,0.022791271453655684
CD202,IRR,2017-02-26,dia5,3,B3,unico,unico,condicao_genotipo_turno,SVM (RBF),3,5,IRR|CD202|unico,IRR|EMB48|unico,False,0.0640027158806471,0.11828549043463707,0.06020888563753572,0.19762251641374273,0.0441618117090095,0.23696865707749093,0.04434060621493893,0.0337937073706542,0.03421161245942864,0.04110717768163174,0.05787782217904894,0.06741899694123436
CD202,IRR,2017-02-26,dia5,4,B4,unico,unico,condicao_genotipo_turno,SVM (RBF),3,5,IRR|CD202|unico,IRR|EMB48|unico,False,0.03917357486469119,0.22023324432881913,0.04909039005783628,0.3038778703232923,0.02602714616411207,0.2438870464549366,0.01850340102405695,0.018374189939348747,0.0160367026845279,0.018279384682376717,0.02022159902240698,0.02629545045359531
CD202,NIRR,2017-02-26,dia5,1,B1,unico,unico,condicao_genotipo_turno,SVM (RBF),9,8,NIRR|CD202|unico,NIRR|CD202|manha + tarde,False,0.013893791410898335,0.009176678662681454,0.019022692504494294,0.009657095444545806,0.022631700050431833,0.009437255013571491,0.07712038386404015,0.1524459599635859,0.1852372681871965,0.1743990809437471,0.1517280476719926,0.17525004628281446
CD202,NIRR,2017-02-26,dia5,2,B2,unico,unico,condicao_genotipo_turno,SVM (RBF),9,8,NIRR|CD202|unico,NIRR|CD202|manha + tarde,False,0.013125992099100037,0.009613390789692453,0.05721623909426696,0.015077383432716102,0.039397857541789955,0.013836557640893645,0.04414193891641645,0.09679925633088493,0.24631397086012574,0.21425620174345178,0.1342183278028536,0.11600288374780889
CD202,NIRR,2017-02-26,dia5,3,B3,unico,unico,condicao_genotipo_turno,SVM (RBF),9,11,NIRR|CD202|unico,NIRR|EMB48|unico,False,0.023625491972216858,0.026711049619346134,0.05106596168681799,0.021195987579185695,0.030200723355898244,0.02258340590608681,0.03789460579388854,0.02072768807688653,0.08747152516338318,0.10068671336736325,0.22541163296660496,0.35242521451232167
CD202,NIRR,2017-02-26,dia5,4,B4,unico,unico,condicao_genotipo_turno,SVM (RBF),9,8,NIRR|CD202|unico,NIRR|CD202|manha + tarde,False,0.013980365930917463,0.02185538099700909,0.09108287752624919,0.02261565923286438,0.05157555676571111,0.01931444845522436,0.014241953444121064,0.05241069212249154,0.12697954602234607,0.21334835820652448,0.19912482280595684,0.17347033849058452
EMB48,IRR,2017-02-26,dia5,1,B1,unico,unico,condicao_genotipo_turno,SVM (RBF),5,4,IRR|EMB48|unico,IRR|EMB48|manha + tarde,False,0.16835384308849197,0.09203869738618195,0.3496983213194829,0.050771631565853535,0.20224776096850167,0.03706906582661289,0.01645670675045379,0.012906520941453682,0.014356688895114784,0.014983071866237561,0.015032749164830788,0.026084942226784407
EMB48,IRR,2017-02-26,dia5,2,B2,unico,unico,condicao_genotipo_turno,SVM (RBF),5,3,IRR|EMB48|unico,IRR|CD202|unico,False,0.04909202969203738,0.08702034574450118,0.13721965062530717,0.2424477851218747,0.09091756397495848,0.3070758457881671,0.012851275479632066,0.013136344976600652,0.011928731497951112,0.012990624104432578,0.012928311009740937,0.02239149198479639
EMB48,IRR,2017-02-26,dia5,3,B3,unico,unico,condicao_genotipo_turno,SVM (RBF),5,3,IRR|EMB48|unico,IRR|CD202|unico,False,0.04752239891482738,0.2111032750545354,0.05238923638765995,0.2141899716466324,0.048475288264600326,0.32939456741206047,0.015843175431778603,0.012992868850655955,0.014297470281869147,0.015668543838318266,0.018669664826300413,0.019453539090761553
EMB48,IRR,2017-02-26,dia5,4,B4,unico,unico,condicao_genotipo_turno,SVM (RBF),5,5,IRR|EMB48|unico,IRR|EMB48|unico,True,0.027173666466985328,0.169979785218822,0.05481385794246089,0.2980876460621218,0.033057144925039694,0.25244598692943154,0.02035108294236682,0.027417606823090194,0.024275520342852516,0.02926917706796082,0.032442455621647805,0.030686069657220413
EMB48,NIRR,2017-02-26,dia5,1,B1,unico,unico,condicao_genotipo_turno,SVM (RBF),11,11,NIRR|EMB48|unico,NIRR|EMB48|unico,True,0.025341646391929627,0.05011123455468758,0.034182834045690454,0.035125101685263,0.03360121050467937,0.03125293218945192,0.024618213965363286,0.053652054493086174,0.12059875072335997,0.1806398342467593,0.2569548008377516,0.1539213863619776
