wavelength,PC1,PC2,PC3,PC4,PC5
527,-0.0014056576214229075,0.03512156754598321,0.04572694904033824,0.06427455364349731,-0.005043360759385975
528,-0.0010069091702746918,0.034874714149993186,0.04528400612830821,0.0663581223038112,-0.0049608315454210865
529,-0.0006590256207514747,0.034616296352647784,0.044887819664720274,0.06822150567050722,-0.0048626460702566
530,-0.0003474908437587925,0.03437166715828936,0.044518331678299494,0.06984669561666933,-0.004834172823771242
531,-7.056820140992089e-05,0.03415149674778333,0.04418585277403137,0.07122539373127124,-0.004855543334126477
532,0.00016897074519391558,0.033959877165840355,0.043903436663758205,0.07236612785256147,-0.004917359802520133
533,0.0003708032618339946,0.03379692137678657,0.043627088530106294,0.07336432543050153,-0.005216446464180271
534,0.0005495626639194783,0.03364911714662476,0.0433853734765412,0.0742194465327001,-0.0054770310252861215
535,0.0007074455251338165,0.033505409795512406,0.043188344855380555,0.07495685195540484,-0.005682826502368536
536,0.0008324839877624135,0.0333591534375881,0.043024180284873634,0.0756277641792092,-0.006104921325602864
537,0.0009542812428521967,0.03324001477865011,0.04286375886997429,0.07620777866573074,-0.006339282686131879
538,0.0010708071006609679,0.03313902513146988,0.04272847433416811,0.07668315811221281,-0.006578828479071222
539,0.0011751542320126616,0.033040977944748,0.04263372942760507,0.07707157807703315,-0.007018470372007009
540,0.001266914142929414,0.03293596649729704,0.042547425408416946,0.0774622557470428,-0.00750828064326946
541,0.0013582171627852541,0.0328425340954927,0.04243970608571905,0.07785328024829548,-0.007874915728588259
542,0.0014525291231323608,0.03275803286355006,0.042327655408881434,0.07822048171980463,-0.008214113309033353
543,0.00154646369658846,0.03267035250707964,0.04224762759297249,0.07853694179758412,-0.008723528644079739
544,0.001624685909195027,0.03259576298131612,0.042140038151483206,0.07886511805388564,-0.009024112411779717
545,0.001697945158681788,0.03251390006407782,0.04204291548966146,0.07918925468686365,-0.009291605195240261
546,0.0017722508770666306,0.03241747435281581,0.041975483619431056,0.07949581022583288,-0.009608769571302465
547,0.0018422221942284852,0.03232398938007396,0.0419109766056449,0.07979289873942223,-0.009803502691371223
548,0.001899815821612543,0.03224650991763276,0.04184910869235114,0.08004365655861155,-0.010134406332931736
549,0.0019423782145060189,0.03218821467872948,0.0417928264978053,0.08024351229810107,-0.010549572073965592
550,0.001971570356614766,0.032145829198202996,0.041744884361279266,0.08040455210437768,-0.010914463720370436
551,0.0019995978634673854,0.03210361752738123,0.04169726166206965,0.08057270702478393,-0.011188960119733441
552,0.0020041924625981305,0.032106919325062225,0.04166128003125481,0.0806207804732546,-0.011447022626450712
553,0.0019824964842887075,0.03213867279651656,0.04165866477850193,0.08055968186740543,-0.011741500908969086
554,0.0019482183705229674,0.03213402204209242,0.04171379968729707,0.08051288703957152,-0.012100190823605176
555,0.0018871832292072276,0.03218676515367163,0.041753467149222984,0.08036314931496723,-0.012507756658063212
556,0.0017977822666016589,0.03227793142792651,0.041810786974443966,0.08010999890236908,-0.012938847985871594
557,0.0016831647390800901,0.032379702201428155,0.041923278945536394,0.07975710589906003,-0.013395793108895927
558,0.0015526610672094115,0.03249615613743123,0.04209529859311963,0.07925326576547072,-0.013947536673424635
559,0.0013994024021058732,0.032607107255348225,0.04228189956059978,0.07873821327625517,-0.014563935557474867
560,0.0012225914784296176,0.0327288802642469,0.04248436366725217,0.0781611044427078,-0.015218821356829268
561,0.0010240227647827457,0.03288876003407358,0.042723420504784206,0.07740079734720749,-0.015901401345526603
562,0.0008007483410774002,0.03306255678336951,0.04299040772474388,0.07652261169560903,-0.01672631935634388
563,0.0005618230142482332,0.03324930490647266,0.04327418341782276,0.07554701155275075,-0.01740921877760506
564,0.00030944245584437066,0.03344252089668706,0.04357632107754513,0.07448265484431404,-0.017941381139505035
565,3.508033870846513e-05,0.03362511424799827,0.04391431993260794,0.07332283142354147,-0.01872124311149388
566,-0.0002569401397957822,0.03381206425329021,0.044255967854891505,0.07206998983999072,-0.019539350428589883
567,-0.000558182864894145,0.034000533623767815,0.044599832231859135,0.07073523600308163,-0.020339558534853978
568,-0.0008645167460394828,0.034190304016729234,0.04494756653098796,0.0693181804649659,-0.021124911329700166
569,-0.0011914462105428896,0.034408576878091256,0.04527383979093356,0.06776027634623416,-0.021991618168267425
570,-0.0015243560596429062,0.034614333651820844,0.04559406901232918,0.06616365464104895,-0.022640985959959083
571,-0.0018533953609610415,0.03480389129991781,0.04591342346723029,0.06453451968306302,-0.023079002919583386
572,-0.0021733579502700483,0.03499936457550625,0.04622445896767838,0.06281365934640025,-0.023537001907930045
573,-0.0024908768589807432,0.03517963708610669,0.0465023343022934,0.06110453350292448,-0.02409239224735784
574,-0.0027978268000467387,0.035344343723653526,0.046759957827674836,0.05941561693384919,-0.024535700558820026
575,-0.0030894212701541557,0.03549449049166979,0.04700276368507445,0.05775895801551237,-0.024751585234495777
576,-0.003375036359654183,0.03562663843851059,0.04720926214216422,0.05617202678469093,-0.024902547366048956
577,-0.003641997398463487,0.03574519872287621,0.04740977366772682,0.05460270068999494,-0.02501193138854244
578,-0.003890839185284918,0.03585173734158554,0.047592152224257216,0.05307816338669406,-0.02520710391233972
579,-0.004127569423894782,0.03594438671361754,0.047741471043449966,0.05164044049330476,-0.025568748818145397
580,-0.004356700023835659,0.03600645221193882,0.04791545518366894,0.050233173049007984,-0.02573270173862549
581,-0.004577256784889048,0.036057357186089614,0.04806821814100041,0.04888465193485227,-0.025947440741397
582,-0.004786013172731479,0.03610560597452563,0.04818515545814412,0.047610136426152715,-0.026290090205887493
583,-0.004978491719837764,0.03614472389637026,0.04829261185658231,0.046399506066165545,-0.026615163292389648
584,-0.005156716800972468,0.03617884616296936,0.04840134951073528,0.045215398547894435,-0.02687921934401425
585,-0.005324455211477486,0.03620736962759927,0.04850096825001475,0.0440754734164447,-0.02713794127608917
586,-0.005485824303554973,0.03623172649425324,0.04857752845207224,0.04300104217880721,-0.02742146165119723
587,-0.005644397014264426,0.03626256233849448,0.04861835663916577,0.04200516461432629,-0.02761621040673599
588,-0.005796435318522519,0.036290716502095255,0.048667796822384535,0.040979164220237105,-0.027793563680269508
589,-0.005934850566389887,0.03631062253070144,0.04873621481247567,0.03995023538317646,-0.027895253804763397
