sample_id,data_coleta_iso,genotipo_normalizado,condicao_normalizada,turno,PC1,PC2,PC3,PC4,PC5
B2_EMB48_IRR_REP_RECUP00003.asd,2017-03-02,EMB48,irrigado,manha,-35.88365987278471,9.570290109326148,4.921650537258667,-4.263819353064767,-4.200577982966491
B2_EMB48_IRR_REP_RECUP00004.asd,2017-03-02,EMB48,irrigado,manha,-30.130023373208616,-4.883732461741229,-22.483400890533332,-2.461725392315694,-5.78408853738223
B2_EMB48_IRR_REP_RECUP00005.asd,2017-03-02,EMB48,irrigado,manha,-33.92244476360593,-3.0300728848117977,-22.38714776694523,-2.0546122517737304,-5.869014797234801
B2_EMB48_IRR_REP_RECUP00006.asd,2017-03-02,EMB48,irrigado,manha,-37.409760853819904,-0.42650533978881106,-21.25250397426568,-3.0158359657060307,-5.266527723079692
B2_EMB48_IRR_REP_RECUP00007.asd,2017-03-02,EMB48,irrigado,manha,-39.44484961570989,1.911000869512134,-20.202780927436756,-3.6169253938256176,-5.005113074209094
B2_EMB48_NIRR_REP_RECUP00000.asd,2017-03-02,EMB48,nao_irrigado,manha,21.14877578022841,-3.828997947252148,-11.799703162405374,-2.665440114322553,-0.6222833652373305
B2_EMB48_NIRR_REP_RECUP00001.asd,2017-03-02,EMB48,nao_irrigado,manha,25.12981518516333,-3.36522083074086,-11.834025411924316,-1.959650715530469,-1.5854910531792707
B2_EMB48_NIRR_REP_RECUP00002.asd,2017-03-02,EMB48,nao_irrigado,manha,25.444385956902963,-1.9160647451892987,-11.08253620474557,-3.0585476850363413,-0.5835018247124664
B2_EMB48_NIRR_REP_RECUP00003.asd,2017-03-02,EMB48,nao_irrigado,manha,26.507211963850033,-1.5849254554174834,-11.432232907187085,-2.6997867364928236,-1.03395156460573
B2_EMB48_NIRR_REP_RECUP00008.asd,2017-03-02,EMB48,nao_irrigado,manha,10.151106537253034,-3.85484742207745,3.6878683371643395,8.346866974442856,-2.3381777265159576
B2_EMB48_NIRR_REP_RECUP00009.asd,2017-03-02,EMB48,nao_irrigado,manha,11.322919817919345,-3.245348438952473,3.9425025666244937,8.363699025615354,-2.52564356422718
B2_EMB48_NIRR_REP_RECUP00010.asd,2017-03-02,EMB48,nao_irrigado,manha,12.603281554688644,-1.8768361677082614,4.816374264302557,7.673371258227674,-1.7724326213907677
B2_EMB48_NIRR_REP_RECUP00011.asd,2017-03-02,EMB48,nao_irrigado,manha,14.806685771516246,-1.4618851536251327,4.77862382195088,8.247639241984693,-2.32535504816299
B3_BR16_IRR_REP_RECUP00000.asd,2017-03-02,BR16,irrigado,manha,-20.41922199184559,3.6925432952570927,20.855420178938747,-10.913244483516515,-3.839874814460931
B3_BR16_IRR_REP_RECUP00001.asd,2017-03-02,BR16,irrigado,manha,-20.650427825468476,3.5178751790586014,21.423769914778237,-11.203270857909708,-3.180471880060631
B3_BR16_IRR_REP_RECUP00002.asd,2017-03-02,BR16,irrigado,manha,-20.356655407773765,2.9329878527054905,21.715001939835297,-11.03321097756541,-3.478376337440624
B3_BR16_IRR_REP_RECUP00003.asd,2017-03-02,BR16,irrigado,manha,-24.705443432725005,2.1389645849360197,18.400156857984435,-9.663055507413132,-2.9398413595737845
B3_BR16_IRR_REP_RECUP00004.asd,2017-03-02,BR16,irrigado,manha,-22.429376705769236,-0.5918389786781306,-10.752911252176771,0.10742074411582249,-4.614325330875908
B3_BR16_IRR_REP_RECUP00005.asd,2017-03-02,BR16,irrigado,manha,-25.63524466220014,1.1666040853384014,-11.228879357439045,0.25904822495456975,-4.989845842708202
B3_BR16_IRR_REP_RECUP00006.asd,2017-03-02,BR16,irrigado,manha,-26.624602219129017,3.839495175853849,-9.31947244487005,-1.062160041826179,-3.992347055904501
B3_BR16_IRR_REP_RECUP00007.asd,2017-03-02,BR16,irrigado,manha,-25.264726828534876,8.192633880766197,-9.43880949487353,-0.9877562097338641,-3.1313165958458993
B3_BR16_NIRR_REP_RECUP00000.asd,2017-03-02,BR16,nao_irrigado,manha,-1.985146953506367,-27.214876694275024,-7.729126928979075,-5.894880079883828,-5.871284013818185
B3_BR16_NIRR_REP_RECUP00001.asd,2017-03-02,BR16,nao_irrigado,manha,5.271897089973505,-24.902085207165577,-3.716357064392383,-7.408359785905918,-4.512104127219661
B3_BR16_NIRR_REP_RECUP00002.asd,2017-03-02,BR16,nao_irrigado,manha,7.1467185742858215,-24.335669503524958,-3.6995353249709724,-7.208036047936931,-4.661995890284317
B3_BR16_NIRR_REP_RECUP00003.asd,2017-03-02,BR16,nao_irrigado,manha,2.77669056652701,-23.285462679699936,-6.275051441474012,-6.766032870303015,-4.558120951937477
B3_BR16_NIRR_REP_RECUP00004.asd,2017-03-02,BR16,nao_irrigado,manha,10.40240424158534,-26.78796934136944,2.9861506690700845,-1.9486480272182223,-6.172474340212186
B3_BR16_NIRR_REP_RECUP00005.asd,2017-03-02,BR16,nao_irrigado,manha,9.967618601899497,-26.629913366178027,3.4435014479860735,-2.3385800072537624,-6.17927138115592
B3_BR16_NIRR_REP_RECUP00006.asd,2017-03-02,BR16,nao_irrigado,manha,11.243435758990676,-26.707595076301804,3.305370844287471,-1.863058912442107,-6.414984700021255
B3_BR16_NIRR_REP_RECUP00007.asd,2017-03-02,BR16,nao_irrigado,manha,12.03599460681806,-26.679110267619592,3.991221729273986,-1.9277183438806524,-6.8590958273725136
B3_CD202_IRR_REP_RECUP00000.asd,2017-03-02,CD202,irrigado,manha,-46.79253943339952,-7.335108358395331,14.691084584919192,-5.779950314304978,-4.625125602723158
B3_CD202_IRR_REP_RECUP00001.asd,2017-03-02,CD202,irrigado,manha,-51.142922947172615,-4.937072784269269,15.204229341863458,-5.830419698917939,-4.786037754321423
B3_CD202_IRR_REP_RECUP00002.asd,2017-03-02,CD202,irrigado,manha,-55.59661225410005,-3.902287131487816,14.907784629352756,-5.1512243881488295,-5.217155649735536
B3_CD202_IRR_REP_RECUP00003.asd,2017-03-02,CD202,irrigado,manha,-56.158035072435844,-2.4142875395803833,17.226618893929835,-5.842928882804244,-4.843001982832104
B3_CD202_IRR_REP_RECUP00004.asd,2017-03-02,CD202,irrigado,manha,-62.71156269207954,16.889824752307664,4.558496620161236,0.9254149208994938,0.1294258002412333
B3_CD202_IRR_REP_RECUP00005.asd,2017-03-02,CD202,irrigado,manha,-59.694989334466136,17.306827347573908,8.734943831145486,-0.20601848534457864,-0.7036981666093931
B3_CD202_IRR_REP_RECUP00006.asd,2017-03-02,CD202,irrigado,manha,-61.60002772166938,17.886298636988784,9.41572472997478,-0.20479972060218712,-0.7585120734398914
B3_CD202_IRR_REP_RECUP00007.asd,2017-03-02,CD202,irrigado,manha,-62.52225971103881,18.22498212849943,9.82846452871506,0.08316201442593968,-0.8712198143487425
B3_CD202_NIRR_REP_RECUP00000.asd,2017-03-02,CD202,nao_irrigado,manha,25.341750702888216,1.086448709472184,-8.51057860118164,-1.8257883405179038,-3.1266599722199535
B3_CD202_NIRR_REP_RECUP00001.asd,2017-03-02,CD202,nao_irrigado,manha,26.05908405628084,1.9554790753237479,-9.676372200587666,-1.4295496325428474,-2.7516046199394744
B3_CD202_NIRR_REP_RECUP00002.asd,2017-03-02,CD202,nao_irrigado,manha,27.353482985739763,4.043968394692552,-8.772765670639352,-2.5169448169335107,-1.9810757169550421
B3_CD202_NIRR_REP_RECUP00003.asd,2017-03-02,CD202,nao_irrigado,manha,28.501195844943805,3.834171527110534,-9.88183961567748,-1.3172756569679263,-2.764887390127249
B3_CD202_NIRR_REP_RECUP00004.asd,2017-03-02,CD202,nao_irrigado,manha,18.121259590939196,11.47052360973383,-29.404949417188224,-3.5600226588734456,-1.5736669168030708
B3_CD202_NIRR_REP_RECUP00005.asd,2017-03-02,CD202,nao_irrigado,manha,19.819440211763045,12.141667840732838,-28.546184581060174,-3.515102487104041,-2.095605889087199
B3_CD202_NIRR_REP_RECUP00006.asd,2017-03-02,CD202,nao_irrigado,manha,19.274477055882457,12.835403070172116,-28.931698186510275,-3.574997421407957,-2.0086894989164414
B3_CD202_NIRR_REP_RECUP00007.asd,2017-03-02,CD202,nao_irrigado,manha,19.50601382398133,13.174218014648213,-29.122411277546384,-3.4265213879807095,-2.197598627953241
B3_EMB48_IRR_REP_RECUP00000.asd,2017-03-02,EMB48,irrigado,manha,-63.840491845802276,-4.424482366013198,-2.7467136392058644,0.6530236235252385,-3.2000159595737667
B3_EMB48_IRR_REP_RECUP00001.asd,2017-03-02,EMB48,irrigado,manha,-67.13633622892692,-1.966783327927564,-1.7086908729842134,0.719424383772467,-3.2903553980071396
B3_EMB48_IRR_REP_RECUP00002.asd,2017-03-02,EMB48,irrigado,manha,-69.2182913131692,-0.819145746526501,-0.7574321066909026,0.30376336412562277,-3.022898635076686
B3_EMB48_IRR_REP_RECUP00003.asd,2017-03-02,EMB48,irrigado,manha,-72.01305028875272,-0.3706872102543838,-0.7244362723705496,-0.15339094460711375,-3.1438903982072697
B3_EMB48_IRR_REP_RECUP00004.asd,2017-03-02,EMB48,irrigado,manha,-56.98859470027572,4.811869714644443,0.7075163994315465,-3.9311736348278954,-3.940953722083137
B3_EMB48_IRR_REP_RECUP00005.asd,2017-03-02,EMB48,irrigado,manha,-59.03645279449274,6.5089499604371595,1.4228822918868052,-3.969285804629215,-3.925203472987822
B3_EMB48_IRR_REP_RECUP00006.asd,2017-03-02,EMB48,irrigado,manha,-60.80938940857394,6.391923331343263,1.014809684053165,-3.226121457447996,-4.321241647420286
B3_EMB48_IRR_REP_RECUP00007.asd,2017-03-02,EMB48,irrigado,manha,-63.21615945020312,6.542123793114433,0.1876404444996623,-3.1170307095048906,-3.97718455984047
B3_EMB48_NIRR_REP_RECUP00000.asd,2017-03-02,EMB48,nao_irrigado,manha,3.993963359753959,-32.11825086467349,18.814339801259855,4.64396592988298,-6.507994553701846
B3_EMB48_NIRR_REP_RECUP00001.asd,2017-03-02,EMB48,nao_irrigado,manha,7.8869430410077275,-32.085544414763824,21.478946019832325,4.14885539945674,-6.920758740304413
B3_EMB48_NIRR_REP_RECUP00002.asd,2017-03-02,EMB48,nao_irrigado,manha,11.540926657167313,-31.539499315166196,23.80110535938328,3.884094341998124,-6.728726509440646
B3_EMB48_NIRR_REP_RECUP00003.asd,2017-03-02,EMB48,nao_irrigado,manha,10.169967359913878,-30.95008893835519,23.133607345568507,4.044694597250107,-6.554987908213713
B3_EMB48_NIRR_REP_RECUP00004.asd,2017-03-02,EMB48,nao_irrigado,manha,25.869220080661247,-0.36091832509984656,-11.712933328269507,1.9848939399073227,-3.97341864192946
B3_EMB48_NIRR_REP_RECUP00005.asd,2017-03-02,EMB48,nao_irrigado,manha,27.011759031399734,0.20748476292162404,-10.833515323106326,1.3896755844120854,-3.857840777561605
B3_EMB48_NIRR_REP_RECUP00006.asd,2017-03-02,EMB48,nao_irrigado,manha,28.96019102085015,0.24930193941630327,-10.852420890108164,1.9428423744127388,-4.690864302662531
B3_EMB48_NIRR_REP_RECUP00007.asd,2017-03-02,EMB48,nao_irrigado,manha,30.930879612814465,1.6789681150203684,-10.315001477023683,1.3571364067341456,-4.388012742346981
B4_BR16_IRR_REP_RECUP00000.asd,2017-03-02,BR16,irrigado,manha,-28.202656151872947,12.348985571819039,10.405084948487186,-7.958747982654021,2.168930275978144
B4_BR16_IRR_REP_RECUP00001.asd,2017-03-02,BR16,irrigado,manha,-30.449244390335597,12.659216222161877,10.181245000178961,-8.039317347108627,2.3959964228510993
B4_BR16_IRR_REP_RECUP00002.asd,2017-03-02,BR16,irrigado,manha,-32.23715810724108,12.31152689951798,9.06135784772241,-6.809814204962713,1.6137096255606884
B4_BR16_IRR_REP_RECUP00003.asd,2017-03-02,BR16,irrigado,manha,-34.38050688432277,12.897987342390351,9.227798252245572,-6.862360410811245,1.90907295194946
B4_BR16_IRR_REP_RECUP00004.asd,2017-03-02,BR16,irrigado,manha,-48.01571733985765,-3.827320724735484,-6.056950118952188,-2.8956783156589374,-0.5324965556204384
B4_BR16_IRR_REP_RECUP00005.asd,2017-03-02,BR16,irrigado,manha,-49.784360312052094,-1.2967246490520559,-4.630703136563389,-3.083968090770702,-0.41698392359978687
B4_BR16_IRR_REP_RECUP00006.asd,2017-03-02,BR16,irrigado,manha,-52.232609233481746,0.7229474534607937,-4.525211146290655,-2.9542995492017705,-0.7413508408534839
B4_BR16_IRR_REP_RECUP00007.asd,2017-03-02,BR16,irrigado,manha,-54.662054717957595,2.774150169315546,-3.764062289879286,-3.7200386607398084,-0.2496992793141685
B4_BR16_NIRR_REP_RECUP00000.asd,2017-03-02,BR16,nao_irrigado,manha,21.954491399659233,-16.303348043065952,2.5692493980380737,-7.119496878170403,-3.4997276525835557
B4_BR16_NIRR_REP_RECUP00001.asd,2017-03-02,BR16,nao_irrigado,manha,22.999881091299986,-15.265134745179061,2.97989019788159,-7.656761435975781,-3.3159485302178564
B4_BR16_NIRR_REP_RECUP00002.asd,2017-03-02,BR16,nao_irrigado,manha,24.732571942459014,-14.999029632397887,2.1704351926172887,-6.60839038118555,-3.9718959005372456
B4_BR16_NIRR_REP_RECUP00003.asd,2017-03-02,BR16,nao_irrigado,manha,24.388525974302677,-13.921259806743844,1.7885066502495996,-7.063273893613978,-3.5004300986139643
B4_BR16_NIRR_REP_RECUP00004.asd,2017-03-02,BR16,nao_irrigado,manha,22.878072244557483,-13.567370149645416,-2.42436901369967,-5.098329526589233,-4.597134039996702
B4_BR16_NIRR_REP_RECUP00005.asd,2017-03-02,BR16,nao_irrigado,manha,23.000956932131874,-13.315294337842136,-3.175851761557543,-4.396368224581492,-5.078866684173558
B4_BR16_NIRR_REP_RECUP00006.asd,2017-03-02,BR16,nao_irrigado,manha,27.792087814457744,-10.504689958756419,-1.685019892597443,-5.518189615254161,-3.8357914594554074
B4_BR16_NIRR_REP_RECUP00007.asd,2017-03-02,BR16,nao_irrigado,manha,26.093876737573243,-10.057977501347771,-3.5155803321308787,-4.60668673587823,-4.420044132822501
B4_CD202_IRR_REP_RECUP00000.asd,2017-03-02,CD202,irrigado,manha,12.080554528343717,3.5752205567392146,25.066334516896898,-5.477327735794709,-1.8340703537246714
B4_CD202_IRR_REP_RECUP00001.asd,2017-03-02,CD202,irrigado,manha,6.729244243783038,6.048104743009518,25.26368393681768,-5.682673751886004,-1.7366842419164532
B4_CD202_IRR_REP_RECUP00002.asd,2017-03-02,CD202,irrigado,manha,2.178010142339712,7.516917103804906,25.75968780775801,-5.784021924976603,-1.5761596284850485
B4_CD202_IRR_REP_RECUP00003.asd,2017-03-02,CD202,irrigado,manha,-1.763722087709409,8.95083626756087,25.68830187745444,-5.857256790423688,-1.5825066791838538
B4_CD202_IRR_REP_RECUP00004.asd,2017-03-02,CD202,irrigado,manha,4.810592651725604,-24.69461090561453,11.755229893996496,-4.355842943769655,-4.459112132572414
B4_CD202_IRR_REP_RECUP00005.asd,2017-03-02,CD202,irrigado,manha,1.3829564145640771,-22.43667334828551,11.807394745771754,-4.491587292892945,-4.461532988313542
B4_CD202_IRR_REP_RECUP00006.asd,2017-03-02,CD202,irrigado,manha,-3.864905599721957,-19.989134482742234,11.080924944777562,-4.4353640697119205,-4.457765301777407
B4_CD202_IRR_REP_RECUP00007.asd,2017-03-02,CD202,irrigado,manha,-8.782033032938001,-17.807921571818884,10.862368475671854,-4.680623351985609,-4.181527589688597
B4_CD202_NIRR_REP_RECUP00000.asd,2017-03-02,CD202,nao_irrigado,manha,65.37900087740651,3.0973942037322457,26.40745866262306,-4.951675643379319,-0.7323068094926108
B4_CD202_NIRR_REP_RECUP00001.asd,2017-03-02,CD202,nao_irrigado,manha,66.13296423540272,4.2478415840023125,25.35019704745126,-5.094758702714384,-0.3315316312808051
B4_CD202_NIRR_REP_RECUP00002.asd,2017-03-02,CD202,nao_irrigado,manha,68.64072222989053,5.031710094031154,25.63684272694289,-4.975231629482852,-0.6263549341366982
B4_CD202_NIRR_REP_RECUP00003.asd,2017-03-02,CD202,nao_irrigado,manha,70.9418127643297,5.84033705550729,25.80680122502485,-4.522242890511745,-1.331700261931548
B4_CD202_NIRR_REP_RECUP00004.asd,2017-03-02,CD202,nao_irrigado,manha,55.019814118560454,6.320500031880317,0.6579821360814807,-4.249928686884876,1.8374182932261418
B4_CD202_NIRR_REP_RECUP00005.asd,2017-03-02,CD202,nao_irrigado,manha,57.982162933705226,7.987902000770323,1.9375745238219086,-4.129746793638525,1.0543392471259858
B4_CD202_NIRR_REP_RECUP00006.asd,2017-03-02,CD202,nao_irrigado,manha,58.123665989005374,8.589677685023906,2.976713696269025,-3.397280059095209,-0.09431859798298162
B4_CD202_NIRR_REP_RECUP00007.asd,2017-03-02,CD202,nao_irrigado,manha,59.007197423395255,9.096859644544269,2.600117893743494,-2.8896905966800053,-0.6463867711184821
B4_EMB48_IRR_REP_RECUP00000.asd,2017-03-02,EMB48,irrigado,manha,-18.804952403840407,-4.101886141284998,-8.838058336108421,-2.356766334955072,-1.671300231793468
B4_EMB48_IRR_REP_RECUP00001.asd,2017-03-02,EMB48,irrigado,manha,-26.074108287504853,0.1625336404134594,-7.630653204971453,-2.1091644573061505,-2.309573110235812
B4_EMB48_IRR_REP_RECUP00002.asd,2017-03-02,EMB48,irrigado,manha,-33.07549276828012,3.982511417016285,-6.300487971334479,-2.7547543630675473,-2.176218252071679
B4_EMB48_IRR_REP_RECUP00003.asd,2017-03-02,EMB48,irrigado,manha,-38.6561459563334,6.464912466234813,-5.777579284633197,-2.381553986936637,-2.713470154166123
B4_EMB48_IRR_REP_RECUP00004.asd,2017-03-02,EMB48,irrigado,manha,-46.007270081925654,0.9060689640155688,-5.954155684397948,-4.1530334201544905,-6.4629950114884185
B4_EMB48_IRR_REP_RECUP00005.asd,2017-03-02,EMB48,irrigado,manha,-48.247006688432656,2.7652225199126756,-4.6728464963251675,-4.53025055616261,-6.176637535780639
B4_EMB48_IRR_REP_RECUP00006.asd,2017-03-02,EMB48,irrigado,manha,-47.288726560225186,4.916868707270795,-2.840317892415147,-5.115281985896917,-5.572654599112176
B4_EMB48_IRR_REP_RECUP00007.asd,2017-03-02,EMB48,irrigado,manha,-51.10848569809503,5.606054540235933,-3.384845550670753,-5.035383461691068,-5.605058493801507
B4_EMB48_NIRR_REP_RECUP00000.asd,2017-03-02,EMB48,nao_irrigado,manha,19.860122663594844,-10.071389901672493,4.045008725484867,4.960074626526498,-0.9253005275443005
B4_EMB48_NIRR_REP_RECUP00001.asd,2017-03-02,EMB48,nao_irrigado,manha,20.48259567739832,-9.11065985283199,3.9084894234812375,5.916452328744308,-1.738322450709274
B4_EMB48_NIRR_REP_RECUP00002.asd,2017-03-02,EMB48,nao_irrigado,manha,16.572181315847526,-8.611415470787067,3.260406178233652,5.884397268715006,-1.3844195166839923
B4_EMB48_NIRR_REP_RECUP00003.asd,2017-03-02,EMB48,nao_irrigado,manha,15.333261807060536,-7.115512066561048,2.565507548820843,6.020605048473502,-1.4076086848157205
B4_EMB48_NIRR_REP_RECUP00004.asd,2017-03-02,EMB48,nao_irrigado,manha,46.9965182082517,4.824051015187345,-6.47574584524547,1.1383602788532907,1.2814339045872536
B4_EMB48_NIRR_REP_RECUP00005.asd,2017-03-02,EMB48,nao_irrigado,manha,49.214214117095715,6.08540292342782,-5.979207178822661,0.8408929022368361,1.1787125772567075
B4_EMB48_NIRR_REP_RECUP00006.asd,2017-03-02,EMB48,nao_irrigado,manha,52.05763451105722,7.136361976648148,-5.532276372820984,0.9148573076255772,0.7892842377595723
B4_EMB48_NIRR_REP_RECUP00007.asd,2017-03-02,EMB48,nao_irrigado,manha,52.21318502409681,8.408625275587093,-6.040803766194008,1.0587251130899185,0.8450214583087152
B1_BR16_IRR_REP_RECUP00000.asd,2017-03-02,BR16,irrigado,tarde,24.432952846414906,-32.55911993584214,2.472190859937272,-11.275188179072739,-4.921448583540883
B1_BR16_IRR_REP_RECUP00001.asd,2017-03-02,BR16,irrigado,tarde,25.204671556968744,-32.23500068305647,3.2345645728087202,-11.611909619825122,-5.015142328403154
B1_BR16_IRR_REP_RECUP00002.asd,2017-03-02,BR16,irrigado,tarde,25.009867023310875,-31.296121874289156,2.927089538549083,-11.59883001156995,-4.577674918294382
B1_BR16_IRR_REP_RECUP00003.asd,2017-03-02,BR16,irrigado,tarde,24.93359242917496,-31.122033805744934,1.5717428407881113,-10.42834970636903,-4.909651015175431
B1_BR16_IRR_REP_RECUP00004.asd,2017-03-02,BR16,irrigado,tarde,9.894908253961148,-29.671024549082674,-3.162821348527487,-6.559527777592199,-0.8827586629316274
B1_BR16_IRR_REP_RECUP00005.asd,2017-03-02,BR16,irrigado,tarde,12.9232942559231,-28.761392636249923,-2.2296053300039986,-6.334620714096497,-1.413423572834728
B1_BR16_IRR_REP_RECUP00006.asd,2017-03-02,BR16,irrigado,tarde,14.27132067114049,-28.03051853614331,-0.5673827543402359,-7.24329472326028,-0.9961511623329894
B1_BR16_IRR_REP_RECUP00007.asd,2017-03-02,BR16,irrigado,tarde,14.765392603954156,-28.029693852152207,-0.26657560294580845,-7.273346195576485,-0.9798526261044616
B1_BR16_NIRR_REP_RECUP00000.asd,2017-03-02,BR16,nao_irrigado,tarde,23.75216146456014,-30.55963590518055,-3.8331392818438346,-10.773132782926954,2.536479922041525
B1_BR16_NIRR_REP_RECUP00001.asd,2017-03-02,BR16,nao_irrigado,tarde,23.6089508236958,-29.821030022146125,-3.8889946059265674,-10.740098983112368,3.090551670123543
B1_BR16_NIRR_REP_RECUP00002.asd,2017-03-02,BR16,nao_irrigado,tarde,24.847408111022393,-29.391221802593158,-3.573064561603948,-10.80423376487622,3.2426829293099364
B1_BR16_NIRR_REP_RECUP00003.asd,2017-03-02,BR16,nao_irrigado,tarde,24.367143690233295,-29.392993274944068,-4.441654036841338,-10.204097320623504,2.901250211704206
B1_BR16_NIRR_REP_RECUP00004.asd,2017-03-02,BR16,nao_irrigado,tarde,20.151782669199417,-11.323743601499393,-11.645279278685038,-0.40981574242003294,0.5710876579150947
B1_BR16_NIRR_REP_RECUP00005.asd,2017-03-02,BR16,nao_irrigado,tarde,19.51786976225594,-11.077251657318474,-11.505627781524774,-0.47544780865857605,0.7088825168433232
B1_BR16_NIRR_REP_RECUP00006.asd,2017-03-02,BR16,nao_irrigado,tarde,19.24797861928548,-11.141242577797986,-12.084880903935689,-0.1278286551069713,0.5725081866275409
B1_BR16_NIRR_REP_RECUP00007.asd,2017-03-02,BR16,nao_irrigado,tarde,18.938837179535973,-10.145618857237313,-12.046607876902728,-0.5632933424471925,1.129552734805086
B1_CD202_IRR_REP_RECUP00000.asd,2017-03-02,CD202,irrigado,tarde,-37.147633748126054,13.748449121506908,45.5846343237834,-9.459200540656465,-5.341274135241462
B1_CD202_IRR_REP_RECUP00001.asd,2017-03-02,CD202,irrigado,tarde,-37.13479976673091,13.829891518273847,46.06848400362162,-9.0409997335371,-5.483607442639772
B1_CD202_IRR_REP_RECUP00002.asd,2017-03-02,CD202,irrigado,tarde,-38.069836567826734,13.98320967482999,46.15099965695476,-9.208632962826405,-5.249349348624096
B1_CD202_IRR_REP_RECUP00003.asd,2017-03-02,CD202,irrigado,tarde,-39.36872626538807,13.871946368824387,45.92003848908472,-9.379654743892289,-4.962148920653157
B1_CD202_IRR_REP_RECUP00004.asd,2017-03-02,CD202,irrigado,tarde,1.4069572342192953,-35.729808671965635,17.13734691785947,-9.578216288950468,-6.520413585701394
B1_CD202_IRR_REP_RECUP00005.asd,2017-03-02,CD202,irrigado,tarde,-4.242603461019172,-31.555032416964554,17.579146423843994,-9.620613001962662,-7.005136634894639
B1_CD202_IRR_REP_RECUP00006.asd,2017-03-02,CD202,irrigado,tarde,-10.386455226496828,-26.862176314217866,18.75390087590113,-9.778106932994385,-7.135321007247916
B1_CD202_IRR_REP_RECUP00007.asd,2017-03-02,CD202,irrigado,tarde,-17.265709815168933,-22.449590253720327,19.836746667719208,-10.279080521160667,-6.567855400083754
B1_CD202_NIRR_REP_RECUP00000.asd,2017-03-02,CD202,nao_irrigado,tarde,16.577240094638135,-14.504428123607207,13.262003622951003,12.11638883704493,5.785981604971966
B1_CD202_NIRR_REP_RECUP00001.asd,2017-03-02,CD202,nao_irrigado,tarde,16.22617746951032,-13.586105531913391,11.588484754488277,12.790130025617891,6.07372231987876
B1_CD202_NIRR_REP_RECUP00002.asd,2017-03-02,CD202,nao_irrigado,tarde,16.07676393913982,-13.012133365008038,12.075812772423335,12.74021343384977,6.542687871337251
B1_CD202_NIRR_REP_RECUP00003.asd,2017-03-02,CD202,nao_irrigado,tarde,15.383062321433735,-12.213051720528739,12.403238064934923,12.249865646886285,6.856321595625941
B1_CD202_NIRR_REP_RECUP00004.asd,2017-03-02,CD202,nao_irrigado,tarde,13.194215928318847,-15.20225171008637,-9.395678647281908,-0.8128041237970121,2.538497897183313
B1_CD202_NIRR_REP_RECUP00005.asd,2017-03-02,CD202,nao_irrigado,tarde,12.620254630310443,-15.096312001283657,-9.273521009001891,-0.8578052151321727,2.4419804404336865
B1_CD202_NIRR_REP_RECUP00006.asd,2017-03-02,CD202,nao_irrigado,tarde,12.967753640772196,-15.266113494118237,-9.864188561765632,-0.0010233339006327708,1.8132881305554238
B1_CD202_NIRR_REP_RECUP00007.asd,2017-03-02,CD202,nao_irrigado,tarde,13.136122805279486,-15.21587727792523,-9.74771004587127,-0.02906164184516766,1.435177601010308
B1_EMB48_IRR_REP_RECUP00000.asd,2017-03-02,EMB48,irrigado,tarde,-14.631236488234265,-2.7758036063362335,31.988946359038206,-0.8184315987287333,-3.8451561509912873
B1_EMB48_IRR_REP_RECUP00001.asd,2017-03-02,EMB48,irrigado,tarde,-18.618589582049953,2.459663401158338,35.26585380786626,-1.9479701695773908,-3.523363590019675
B1_EMB48_IRR_REP_RECUP00002.asd,2017-03-02,EMB48,irrigado,tarde,-22.329162020802045,5.501241804707177,37.592710933315374,-2.4874861725100943,-4.257762495797506
B1_EMB48_IRR_REP_RECUP00003.asd,2017-03-02,EMB48,irrigado,tarde,-25.715643204822268,7.748616603504791,37.32011531866011,-1.8993760811121692,-3.9163377448287324
B1_EMB48_IRR_REP_RECUP00004.asd,2017-03-02,EMB48,irrigado,tarde,16.71671346024789,-8.14654565921336,-16.867994475618342,-4.619972949582151,1.0795716377557238
B1_EMB48_IRR_REP_RECUP00005.asd,2017-03-02,EMB48,irrigado,tarde,16.439480847634805,-8.306054559255944,-17.125223434108534,-4.433838241091098,1.1130974007882768
B1_EMB48_IRR_REP_RECUP00006.asd,2017-03-02,EMB48,irrigado,tarde,16.307062835182855,-8.409816964181095,-17.506404090528036,-4.206449670859112,0.9760543731889314
B1_EMB48_IRR_REP_RECUP00007.asd,2017-03-02,EMB48,irrigado,tarde,15.654644042189986,-8.293147530320784,-17.961844528589918,-4.182999276706081,1.2328869186516385
B1_EMB48_NIRR_REP_RECUP00000.asd,2017-03-02,EMB48,nao_irrigado,tarde,-10.30571032783367,-29.72702191574175,3.7152042413603525,6.997839492463776,-4.45308482084197
B1_EMB48_NIRR_REP_RECUP00001.asd,2017-03-02,EMB48,nao_irrigado,tarde,-12.002219850577564,-29.232771605624468,2.048460353466823,7.628624730238984,-4.488884763540897
B1_EMB48_NIRR_REP_RECUP00002.asd,2017-03-02,EMB48,nao_irrigado,tarde,-11.666897502309395,-28.687070551260685,2.128808037626195,7.297825739917952,-4.657018039691162
B1_EMB48_NIRR_REP_RECUP00003.asd,2017-03-02,EMB48,nao_irrigado,tarde,-11.59600490520581,-28.27819187210465,1.5430515325400314,7.278241935244764,-4.4873551498018
B1_EMB48_NIRR_REP_RECUP00004.asd,2017-03-02,EMB48,nao_irrigado,tarde,-24.846584232063922,-30.58532918020297,2.485553720550218,11.642738747924158,-0.7987664017489806
