cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_NIRR,prob_IRR
CD202,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9720443523670411,0.027955647632958942
CD202,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.975089374649504,0.024910625350495975
CD202,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9868565916739904,0.013143408326009628
CD202,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9412908871272828,0.05870911287271731
EMB48,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,0.0050971013796691075,0.9949028986203309
EMB48,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,3.014320538944521e-06,0.999996985679461
EMB48,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,9.196483541912616e-07,0.9999990803516459
EMB48,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,0.011042003808848061,0.988957996191152
EMB48,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9729114991803605,0.027088500819639448
EMB48,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9482679686714515,0.05173203132854856
EMB48,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.7106862689389755,0.2893137310610242
EMB48,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9609788279645817,0.039021172035418265
BR16,IRR,2017-02-25,dia4,1,B1,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.018264260383024488,0.9817357396169755
