wavelength,direction_label,vip,coefficient,abs_coefficient,optimal_score
2364,nao_irrigado,0.9084266127,-0.0057399337,0.0057399337,0.3054941235
1796,nao_irrigado,1.1691711384,-0.0013756585,0.0013756585,0.3052201986
1394,irrigado,1.0265214467,0.0037612314,0.0037612314,0.3046678622
1602,irrigado,1.0694083846,0.0030416679,0.0030416679,0.3040324909
1316,irrigado,1.1800793457,0.0011845349,0.0011845349,0.3022977878
1674,irrigado,0.8483049362,0.0067291956,0.0067291956,0.2997525103
1170,nao_irrigado,1.0590489111,-0.0031993085,0.0031993085,0.2986766180
637,nao_irrigado,0.8655208342,-0.0064300498,0.0064300498,0.2959903475
2101,irrigado,1.1424440603,0.0017898050,0.0017898050,0.2939365798
2320,irrigado,0.9894324200,0.0043500844,0.0043500844,0.2938280961
1491,nao_irrigado,1.0028870363,-0.0041222131,0.0041222131,0.2929038927
2398,irrigado,0.9190703978,0.0055191031,0.0055191031,0.2909440361
1711,irrigado,0.9936817711,0.0042618550,0.0042618550,0.2879965469
1075,irrigado,0.9990117761,0.0041562498,0.0041562498,0.2824064081
973,nao_irrigado,1.1519833831,-0.0015913800,0.0015913800,0.2807228761
1912,irrigado,1.2034007986,0.0007251845,0.0007251845,0.2787665954
1667,nao_irrigado,1.0806247494,-0.0027741802,0.0027741802,0.2768521172
1583,irrigado,1.0748600963,0.0028593062,0.0028593062,0.2729877418
1668,nao_irrigado,1.0298216969,-0.0036117891,0.0036117891,0.2725723425
1687,nao_irrigado,0.8987284763,-0.0058052477,0.0058052477,0.2724558331
448,irrigado,1.2447497180,0.0000130129,0.0000130129,0.2718811973
1470,nao_irrigado,1.1333154519,-0.0018685032,0.0018685032,0.2687047263
2057,irrigado,1.0812714132,0.0027255679,0.0027255679,0.2639780957
1611,irrigado,1.1530200860,0.0015211289,0.0015211289,0.2627008067
1164,irrigado,0.9465067932,0.0049755038,0.0049755038,0.2621710973
656,irrigado,0.9218259054,0.0053842983,0.0053842983,0.2607294801
476,nao_irrigado,1.2371904029,-0.0000925407,0.0000925407,0.2558784527
2054,irrigado,1.0509661858,0.0031998984,0.0031998984,0.2527983552
1603,irrigado,1.0750673225,0.0027953405,0.0027953405,0.2523781074
2262,irrigado,1.0552208576,0.0031215474,0.0031215474,0.2503623966
2442,irrigado,0.8809797444,0.0060330555,0.0060330555,0.2488778468
871,nao_irrigado,0.9602488097,-0.0046987184,0.0046987184,0.2462219230
2345,nao_irrigado,0.9338518469,-0.0051342724,0.0051342724,0.2441131341
845,irrigado,1.0548945595,0.0031081066,0.0031081066,0.2439233612
900,irrigado,0.9143818827,0.0054581605,0.0054581605,0.2434538862
975,irrigado,1.2099625013,0.0005063858,0.0005063858,0.2416369782
2237,irrigado,0.8824701456,0.0059776834,0.0059776834,0.2385110882
1784,nao_irrigado,0.9974800909,-0.0040526966,0.0040526966,0.2383971783
1393,irrigado,1.0203142813,0.0036610863,0.0036610863,0.2351649402
1515,nao_irrigado,1.0611925118,-0.0029736479,0.0029736479,0.2340219935
