wavelength,t_stat,p_value,q_value,mean_diff,cohen_d,direction
2147,6.059969223201133,9.174363204203256e-08,1.7923369568938908e-06,0.0003107471874999998,1.5149923058002832,irrigado
2114,6.1002626413406045,9.511064436371891e-08,1.8413763489876752e-06,0.0002570543562499996,1.5250656603351511,irrigado
2150,6.073340495642094,9.831758032343636e-08,1.8864685724559352e-06,0.00032289029062500013,1.5183351239105236,irrigado
2129,6.395928270157206,1.011107145919961e-07,1.9228931474176957e-06,0.0002809950874999999,1.5989820675393014,irrigado
2134,6.433704474879881,1.0374330482220776e-07,1.955652298797583e-06,0.0003029493437500001,1.6084261187199702,irrigado
2135,6.371339507099024,1.0809808223656002e-07,2.020024162837978e-06,0.0003039057124999997,1.592834876774756,irrigado
1647,6.278633982980548,1.1836194976594831e-07,2.1927571555777837e-06,0.00012471184999999986,1.569658495745137,irrigado
2133,6.4059829568284,1.2470894518745876e-07,2.265715262376268e-06,0.00029872140624999984,1.6014957392070999,irrigado
2130,6.362940005998565,1.239555560444239e-07,2.265715262376268e-06,0.0002833779625000003,1.5907350014996413,irrigado
2136,6.276033155876967,1.2546306013158487e-07,2.265715262376268e-06,0.0003015619062500005,1.5690082889692418,irrigado
2132,6.39389040752128,1.3110648481816537e-07,2.2952727469560354e-06,0.0002929645718750002,1.59847260188032,irrigado
2131,6.368965619322223,1.308687098591682e-07,2.2952727469560354e-06,0.0002875389531249999,1.5922414048305555,irrigado
2167,5.967053266204133,1.2837748195734026e-07,2.2952727469560354e-06,0.0002270466125000001,1.4917633165510333,irrigado
1918,-5.949631385990304,1.3615496551557e-07,2.359653394298064e-06,-0.0004093367187500002,-1.487407846497576,nao_irrigado
1925,-6.606798626938105,1.42851923257799e-07,2.45591026464808e-06,-0.0003932846406250001,-1.6516996567345263,nao_irrigado
2137,6.1578327125742245,1.5594317156554245e-07,2.621268072099e-06,0.00029748273124999974,1.5394581781435561,irrigado
2146,5.923519669511275,1.5612950824973104e-07,2.621268072099e-06,0.00030082221874999995,1.4808799173778187,irrigado
1466,-6.102809822242392,1.5900984977888785e-07,2.6489315284870543e-06,-0.00018884198125,-1.525702455560598,nao_irrigado
1795,5.963834307232214,1.6218015316625924e-07,2.680962685802239e-06,0.00015882952500000005,1.4909585768080535,irrigado
1815,5.990200728802088,1.7222594719115177e-07,2.8252943550670624e-06,0.0001763078,1.497550182200522,irrigado
1646,6.173238867512549,1.783532843857211e-07,2.9036455162493533e-06,0.0001235023781250001,1.5433097168781373,irrigado
2151,5.92486416118999,1.861910940295235e-07,2.9860049333540745e-06,0.0003228922375000001,1.4812160402974972,irrigado
2138,5.989094723397046,2.4580442150540575e-07,3.88407133687586e-06,0.0002896864968750003,1.4972736808492615,irrigado
2176,5.847421686779377,2.716535240094195e-07,4.261192869315639e-06,0.00021081991249999993,1.4618554216948443,irrigado
1648,5.9702792620530785,2.8803528576828734e-07,4.485419051565576e-06,0.00012109006874999975,1.4925698155132696,irrigado
2113,5.798751318314401,2.9586648005434966e-07,4.57422349378991e-06,0.0002472969906249997,1.4496878295786002,irrigado
2166,5.724114934974663,3.2692490457705456e-07,4.982706524369434e-06,0.0002271575875,1.4310287337436658,irrigado
1814,5.801194393623406,3.3558113101179707e-07,5.078618665805295e-06,0.000169963140625,1.4502985984058512,irrigado
1650,5.905098847498948,3.4634467090220435e-07,5.204858026355505e-06,0.00011789844374999992,1.476274711874737,irrigado
2145,5.716180307305547,3.5598666520576794e-07,5.31260655227219e-06,0.0002885727156250002,1.4290450768263865,irrigado
1467,-5.830171995855093,3.675769897037891e-07,5.447744488782364e-06,-0.00018105325624999998,-1.4575429989637732,nao_irrigado
2152,5.732016855626996,4.110935366759828e-07,5.969189258896534e-06,0.00032028810624999985,1.433004213906749,irrigado
2139,5.774475779416114,4.782741631262181e-07,6.8066965334982955e-06,0.0002803608468749997,1.4436189448540284,irrigado
2177,5.704552097387944,4.769279449687248e-07,6.8066965334982955e-06,0.0002119526781249998,1.426138024346986,irrigado
1661,5.804232004938988,5.040902497269818e-07,7.126907543837394e-06,0.00011889860937499999,1.451058001234747,irrigado
2112,5.650070642891528,5.241396992850708e-07,7.3619360376707e-06,0.00024315631562500054,1.412517660722882,irrigado
2144,5.589171466917561,5.980888172053834e-07,8.346057585547851e-06,0.00027954889375000013,1.3972928667293902,irrigado
2111,5.610383734646035,6.238947526388186e-07,8.594550150133468e-06,0.00024408276562500053,1.4025959336615088,irrigado
1468,-5.647186208326659,6.323995953109486e-07,8.615887745503134e-06,-0.00017602750937500012,-1.4117965520816647,nao_irrigado
2178,5.63060741691496,6.334621981337808e-07,8.615887745503134e-06,0.0002161529875,1.40765185422874,irrigado
2163,5.5438723854935485,6.534408559076666e-07,8.80070178296588e-06,0.00022856590312499993,1.3859680963733871,irrigado
2164,5.540423182983551,6.552407097601399e-07,8.80070178296588e-06,0.00022736236874999999,1.3851057957458877,irrigado
2165,5.536496046695041,6.688381340351476e-07,8.927535093425665e-06,0.000227225165625,1.3841240116737603,irrigado
2162,5.534278829094019,6.945718524030518e-07,9.213795745766409e-06,0.0002320912437499998,1.3835697072735047,irrigado
2153,5.600070790917248,7.044773786382873e-07,9.231231016424874e-06,0.00031659520624999996,1.4000176977293122,irrigado
2143,5.561862377907561,7.021431244684023e-07,9.231231016424874e-06,0.00027370611874999993,1.3904655944768902,irrigado
1926,-6.069421099842964,7.207010292586012e-07,9.386584920465055e-06,-0.00039057686250000003,-1.5173552749607413,nao_irrigado
1645,5.73968670009569,7.86299545708407e-07,1.0118309722918364e-05,0.00011691094062500022,1.4349216750239224,irrigado
2140,5.601171276807136,7.944937661079762e-07,1.0162899424797861e-05,0.00027300862500000004,1.400292819201784,irrigado
1649,5.649633624019852,8.805423912799908e-07,1.1065997654156141e-05,0.0001178486875,1.412408406004963,irrigado
2110,5.517306472635486,8.749746767710284e-07,1.1065997654156141e-05,0.0002413114781249998,1.3793266181588715,irrigado
2161,5.484531423735377,8.755162756301154e-07,1.1065997654156141e-05,0.00023758219374999995,1.3711328559338443,irrigado
2154,5.537200875360996,9.323742561326253e-07,1.1515357910511562e-05,0.00031091290624999995,1.384300218840249,irrigado
1469,-5.502211278647572,9.620154443370297e-07,1.1813549656458725e-05,-0.00017098945000000067,-1.375552819661893,nao_irrigado
2109,5.484411056482067,9.824058968144877e-07,1.1927628656804149e-05,0.00024045105937499974,1.3711027641205167,irrigado
2179,5.5026708153449215,1.0205714507227497e-06,1.2321393525860613e-05,0.00022191852499999984,1.3756677038362306,irrigado
2142,5.476692680373677,1.0352639052886844e-06,1.2428950460700462e-05,0.0002686198937500001,1.3691731700934195,irrigado
1794,5.49098693996434,1.0497514385421916e-06,1.2463623433299282e-05,0.00015398636250000001,1.372746734991085,irrigado
1816,5.487950389632649,1.0497116311628912e-06,1.2463623433299282e-05,0.00016600609375000001,1.3719875974081626,irrigado
2141,5.486659327539133,1.0848549628847878e-06,1.2809633600216534e-05,0.00026836359999999997,1.3716648318847833,irrigado
2155,5.466758489128594,1.2606868619428166e-06,1.4724000360408223e-05,0.0003001805656250002,1.3666896222821487,irrigado
2182,5.448021999462185,1.2749762708935518e-06,1.4810400033244554e-05,0.0002449526906250002,1.3620054998655464,irrigado
2160,5.394895056717603,1.3125519087543976e-06,1.5164914257597852e-05,0.00024545471249999996,1.348723764179401,irrigado
2181,5.433226282138117,1.3288827518607065e-06,1.5222233903339598e-05,0.00023745485000000008,1.3583065705345292,irrigado
2108,5.392081436281245,1.3581669006472322e-06,1.5442860685137048e-05,0.00024114362187500037,1.348020359070311,irrigado
2158,5.399907884396451,1.4719485866612144e-06,1.6561348234214396e-05,0.0002654058906250002,1.3499769710991127,irrigado
2157,5.409132052558411,1.5062018393139804e-06,1.6858477878571584e-05,0.00027622667187500016,1.3522830131396026,irrigado
2156,5.3928658410240615,1.651723177845891e-06,1.8221204749339435e-05,0.00028743799375,1.3482164602560152,irrigado
2180,5.372322424063115,1.6440297465757835e-06,1.8221204749339435e-05,0.00022809104374999986,1.3430806060157785,irrigado
2159,5.348863233763231,1.6533899144351744e-06,1.8221204749339435e-05,0.0002541217531249998,1.3372158084408077,irrigado
1470,-5.323468768640885,1.7599959817463102e-06,1.929709879986133e-05,-0.00016357292187500067,-1.3308671921602213,nao_irrigado
1917,-5.278401220406107,1.7715383630830203e-06,1.932505554449447e-05,-0.0004145495562500002,-1.3196003051015268,nao_irrigado
1806,5.2995840096375515,1.908586968994084e-06,2.0714916143274177e-05,0.00015022930625,1.3248960024093879,irrigado
1813,5.313064674255231,1.9683716627898226e-06,2.115015351667664e-05,0.00015726649062499997,1.3282661685638077,irrigado
2107,5.242756318009613,2.3019706726038918e-06,2.4131390124028114e-05,0.00024156345000000013,1.310689079502403,irrigado
1662,5.385289304284152,2.682483282363427e-06,2.777495254085273e-05,0.000116730359375,1.346322326071038,irrigado
2183,5.252895743828975,2.695719326743793e-06,2.777495254085273e-05,0.0002453431593749998,1.3132239359572435,irrigado
1927,-5.571769716183045,3.0818277361046608e-06,3.153737049947103e-05,-0.00038779074375,-1.3929424290457613,nao_irrigado
1614,5.111299211593989,3.6638392831969918e-06,3.696521417648045e-05,0.00016615365625000014,1.2778248028984973,irrigado
1793,5.134972569430475,3.7930425625407704e-06,3.808994610700989e-05,0.00014848600624999995,1.2837431423576187,irrigado
1613,5.064703518614182,4.6631976256474735e-06,4.627380640053609e-05,0.0001677527187499998,1.266175879653546,irrigado
1629,5.06112616400969,4.716767133008455e-06,4.627380640053609e-05,0.0001287424281249997,1.2652815410024225,irrigado
2106,5.042302692818344,4.737197490980894e-06,4.627380640053609e-05,0.00024075265937499937,1.2605756732045859,irrigado
1471,-5.042600982488198,4.814529783295754e-06,4.6816400471957354e-05,-0.00015490528749999982,-1.2606502456220492,nao_irrigado
1644,5.214786922285882,5.283743690464312e-06,5.1147590949584714e-05,0.0001098243,1.3036967305714702,irrigado
1615,4.99681096580973,5.4153386895083e-06,5.126762678548693e-05,0.00016276896250000004,1.2492027414524325,irrigado
1642,5.2247208739419,5.467145434103661e-06,5.1530243587231436e-05,0.00011292764687500026,1.3061802184854752,irrigado
1792,4.995107151282035,5.594121037351561e-06,5.249679523698037e-05,0.00014893181874999991,1.2487767878205087,irrigado
2184,5.048162517977331,5.939052693914366e-06,5.501303551388781e-05,0.00024082327187499976,1.2620406294943325,irrigado
1664,5.137850959857765,6.406608703144014e-06,5.9089279412259595e-05,0.00011674925312499998,1.2844627399644413,irrigado
1630,4.969434747112343,6.771764128590066e-06,6.219026116384637e-05,0.00012889205312500008,1.2423586867780858,irrigado
1663,5.126494172422507,6.900419089375884e-06,6.310213031093096e-05,0.00011498820312499999,1.2816235431056267,irrigado
1665,5.057088555802448,7.237324531307127e-06,6.590258651601278e-05,0.00011495256875000004,1.264272138950612,irrigado
1641,5.118274249527311,7.3815327947051055e-06,6.693212648025852e-05,0.00011439206562499984,1.2795685623818278,irrigado
2185,4.984137956057809,7.679711710876249e-06,6.905314002792074e-05,0.00023727627187499997,1.2460344890144524,irrigado
1628,4.882667772547545,8.326246588600562e-06,7.42452444767743e-05,0.00012423683125000005,1.2206669431368862,irrigado
1631,4.8876886753507875,8.846601312099603e-06,7.823599267367098e-05,0.0001283256343750001,1.2219221688376969,irrigado
1666,4.948320191311293,9.444565834867884e-06,8.28423346086983e-05,0.00011374236875,1.2370800478278232,irrigado
1612,4.87678855527203,9.747723124193549e-06,8.515389021907293e-05,0.00016865739062500024,1.2191971388180074,irrigado
1643,5.042522551975702,9.807904614729243e-06,8.533274095972931e-05,0.00010840606874999996,1.2606306379939256,irrigado
2105,4.812377244593327,1.0768891744421702e-05,9.294115806731823e-05,0.00023908649374999955,1.2030943111483317,irrigado
1928,-5.122147555874289,1.1310756213038254e-05,9.722726040727683e-05,-0.0003848622343749998,-1.2805368889685722,nao_irrigado
1667,4.868353923464528,1.1375177041570398e-05,9.739145602523818e-05,0.00011256329999999998,1.2170884808661317,irrigado
1791,4.766395013553319,1.1888042846060242e-05,0.0001009778817240453,0.00014663416874999995,1.1915987533883297,irrigado
1807,4.775765877695071,1.2300941966816455e-05,0.00010407371766412819,0.00013943849374999998,1.1939414694237678,irrigado
2310,-4.766928303422421,1.3020400278435032e-05,0.00010972878509159562,-0.00022237105937499956,-1.1917320758556051,nao_irrigado
1616,4.724955358781269,1.4933925331989986e-05,0.00012487550793169837,0.00015439128125000054,1.181238839695317,irrigado
1668,4.741782467446109,1.5481331934708076e-05,0.00012874900593404383,0.00010948147812500002,1.1854456168615273,irrigado
2309,-4.747212621288906,1.575265915116983e-05,0.00012994013270394177,-0.00021306774375000077,-1.1868031553222265,nao_irrigado
1472,-4.7096367040691955,1.578146795520186e-05,0.00012994013270394177,-0.00014786851250000142,-1.1774091760172989,nao_irrigado
1790,4.672666656240884,1.65107396580998e-05,0.00013491094876523372,0.00014396181249999996,1.1681666640602208,irrigado
2186,4.751609066116093,1.7018223404342367e-05,0.0001385309170300445,0.00022823678437500021,1.1879022665290233,irrigado
1634,4.714436060741354,1.8489354988589893e-05,0.000149645037335343,0.00012592971874999994,1.1786090151853386,irrigado
1916,-4.640821914383513,1.852283849753431e-05,0.000149645037335343,-0.00041734518437500003,-1.1602054785958782,nao_irrigado
1817,4.65243175365548,1.993073165750427e-05,0.00016041626341564298,0.00014865944687500004,1.16310793841387,irrigado
2104,4.630228848266125,2.037671658587773e-05,0.00016339389530989267,0.00023534365625000036,1.1575572120665312,irrigado
1632,4.643407689281917,2.0569160082036263e-05,0.00016432388481894396,0.000123746446875,1.1608519223204792,irrigado
1789,4.6103680874835495,2.1294845789503497e-05,0.0001688657697477602,0.00014337728124999994,1.1525920218708874,irrigado
1669,4.6104209322737,2.359255544724173e-05,0.00018639853550045027,0.00011070769999999995,1.1526052330684249,irrigado
1611,4.624687412784898,2.3858561167171353e-05,0.0001878096994441437,0.00016408728437499994,1.1561718531962242,irrigado
1812,4.585642300817791,2.5528775325485637e-05,0.00019877296440024868,0.000139488809375,1.1464105752044478,irrigado
1623,4.535521063067383,2.6901207092040936e-05,0.00020720678867668807,0.00013408901249999995,1.1338802657668456,irrigado
1627,4.524793426691183,2.806164850766982e-05,0.00021537315229636588,0.00011833861562500015,1.1311983566727957,irrigado
1835,4.594476408022775,2.8483937504228378e-05,0.00021783623379568253,0.0007019132187499996,1.1486191020056937,irrigado
2311,-4.516929331302692,2.897257734456572e-05,0.00022078747770734657,-0.00022112187187500049,-1.129232332825673,nao_irrigado
2308,-4.598251704029742,3.0435217766810687e-05,0.00022949222098553042,-0.00020392401250000133,-1.1495629260074356,nao_irrigado
1635,4.574197423702598,3.0687724387524024e-05,0.00023058713184891306,0.00012276249999999995,1.1435493559256495,irrigado
1633,4.534638653387402,3.175597064605458e-05,0.00023695687818878916,0.00012220263125000005,1.1336596633468508,irrigado
1624,4.479223961715854,3.284384308898874e-05,0.0002433842027525407,0.00012836295312500007,1.1198059904289634,irrigado
1617,4.488904584483993,3.478502830517599e-05,0.00025688325026743374,0.00014634276250000003,1.1222261461209984,irrigado
1473,-4.467054900759138,3.623698750942488e-05,0.00026577913364421186,-0.0001439414625000017,-1.1167637251897844,nao_irrigado
1640,4.5779443334279595,3.794296725798803e-05,0.00027734502257624585,0.00010875355625000012,1.1444860833569896,irrigado
1610,4.478779365926792,3.889945449789475e-05,0.00028337263632534175,0.00015923905000000006,1.119694841481698,irrigado
1626,4.423793711307474,3.998360658408996e-05,0.000290286386990572,0.00011943943124999995,1.1059484278268685,irrigado
1929,-4.682373984735867,4.038297387732439e-05,0.00029219868977228993,-0.00037987679687500014,-1.170593496183967,nao_irrigado
2103,4.415736182505627,4.2719859160262346e-05,0.0003060165911180126,0.00022921582187499998,1.1039340456264068,irrigado
1625,4.404855415256455,4.268566407597232e-05,0.0003060165911180126,0.00012292064375000024,1.1012138538141139,irrigado
1622,4.367804455572684,4.864120138574124e-05,0.00034384849269065103,0.00013232052187499982,1.091951113893171,irrigado
1808,4.331722750137627,5.770819848462301e-05,0.00040134277845778267,0.0001306018375,1.0829306875344065,irrigado
1618,4.329250515680678,5.813282518483252e-05,0.00040299174620066154,0.00013842825625000007,1.0823126289201694,irrigado
1788,4.300685506283718,6.46069587688478e-05,0.0004407630298230284,0.00013388474374999998,1.0751713765709294,irrigado
2187,4.348738640699423,6.538003634401647e-05,0.00044462562690915006,0.00021043267812500014,1.087184660174856,irrigado
2307,-4.407699295075118,6.741314987944298e-05,0.0004570058646401355,-0.00019223970937500045,-1.1019248237687795,nao_irrigado
1621,4.250005186102076,7.354345980428452e-05,0.0004954385426940672,0.00013109866875000032,1.0625012965255185,irrigado
1474,-4.244612471965302,7.637018172854687e-05,0.0005112757649054431,-0.00014018134687499711,-1.0611531179913254,nao_irrigado
1670,4.271619147117021,7.669916118357196e-05,0.0005118835322468824,0.00011159440000000004,1.0679047867792553,irrigado
1609,4.253371461744661,8.168981633351673e-05,0.0005435028337483823,0.00014959878437499977,1.0633428654361652,irrigado
2312,-4.143344244345757,0.00010572178818680394,0.0006909434714962141,-0.000216119150000001,-1.0358360610864392,nao_irrigado
1620,4.133697666955775,0.00010904414448105442,0.0007101086863326847,0.00012962024375000021,1.0334244167389437,irrigado
1636,4.185568858742178,0.0001119732696521357,0.0007213826736157084,0.00011388618749999979,1.0463922146855442,irrigado
2102,4.130826022587447,0.00011211810748610823,0.0007213826736157084,0.00021942504374999894,1.032706505646862,irrigado
1619,4.119958733402296,0.00011560108095662695,0.0007393652469517598,0.0001305731250000003,1.029989683350574,irrigado
382,-4.103888952257658,0.00013333463085994312,0.0008502555540594,-0.001124050693749999,-1.0259722380644143,nao_irrigado
1915,-4.062529944559583,0.00013961179097481133,0.0008850316778904706,-0.00041847673749999953,-1.0156324861398958,nao_irrigado
1930,-4.248266005902405,0.0001424233219282531,0.0009001991730112233,-0.00037226088749999983,-1.0620665014756012,nao_irrigado
1811,4.055136985032169,0.00015456463624455804,0.0009712263254080562,0.00012609014375,1.0137842462580422,irrigado
1809,4.017304895572579,0.00017002027525753137,0.0010559929812960546,0.00012400749062500003,1.0043262238931445,irrigado
1826,4.018545391242841,0.00017333915366957178,0.0010735038652331694,0.0006225718500000002,1.0046363478107103,irrigado
1608,4.0184023227029915,0.00017645009416499075,0.0010896300355188653,0.00013907270312500056,1.0046005806757479,irrigado
1787,3.9951098869385064,0.00018572401015435027,0.001143612887741257,0.00012393517812499992,0.9987774717346266,irrigado
1671,4.0036411977848,0.0001876495268285565,0.001152168094727337,0.00011159403124999989,1.0009102994462,irrigado
1818,3.972393416329218,0.00019919489187067847,0.0012161074506536593,0.00013545296562499998,0.9930983540823045,irrigado
1475,-3.957296561154186,0.0002004489677088561,0.001220296973389042,-0.00013356559374999924,-0.9893241402885465,nao_irrigado
1639,4.016734468326983,0.00021180576669099367,0.0012857926345167948,0.00010105747812499998,1.0041836170817457,irrigado
2306,-4.054262978668802,0.00021401640882191345,0.001295552852276879,-0.00017364437187500012,-1.0135657446672004,nao_irrigado
2188,3.976867058890433,0.00021985888406225875,0.001327181859128635,0.00019036824687500026,0.9942167647226081,irrigado
1672,3.9370862611278694,0.00023459684900684432,0.0014043137284560122,0.00011369431249999996,0.9842715652819672,irrigado
1637,3.94315195068088,0.0002429260529742254,0.0014461505393510224,0.00010613954374999999,0.98578798767022,irrigado
1810,3.9167758319231445,0.0002429317564940526,0.0014461505393510224,0.00012312280625,0.9791939579807861,irrigado
1600,3.9138246342660437,0.00025132663122113386,0.0014878813512237375,0.0001543059250000002,0.9784561585665109,irrigado
1834,3.8996161715457793,0.00025579137757370055,0.0015101529406755015,0.001155966968749999,0.9749040428864446,irrigado
2313,-3.8789022578925794,0.00025847013682138843,0.0015217871891209966,-0.00021197664375000036,-0.9697255644731448,nao_irrigado
2101,3.858229598905535,0.0002770252365811964,0.0016133529360785666,0.00021010916875000007,0.9645573997263838,irrigado
1599,3.881278789243745,0.0002819415850656802,0.0016331333323615816,0.00015298621249999972,0.9703196973109363,irrigado
1607,3.875493843892583,0.00028148685835079296,0.0016331333323615816,0.0001356677656249995,0.9688734609731458,irrigado
1601,3.8614127248106227,0.00029155883798108,0.0016843009215627446,0.00014995155000000013,0.9653531812026558,irrigado
1598,3.8601710091125367,0.00030338481280469407,0.001743245889618416,0.00015095025000000026,0.9650427522781342,irrigado
1595,3.8069312433911247,0.0003502150112414453,0.0019857837972503058,0.0001498312281249998,0.9517328108477812,irrigado
1597,3.8049910336259396,0.0003612588475265477,0.0020430138508803976,0.00014783992500000008,0.9512477584064848,irrigado
1638,3.82508590379158,0.00036344581547422856,0.002049987027438628,0.00010001726250000002,0.9562714759478951,irrigado
1594,3.7701077045485625,0.0003844424942272846,0.0021627406285194624,0.00015017556562500018,0.9425269261371406,irrigado
1931,-3.8953377007371155,0.0003907184379138742,0.002192307893151216,-0.00036571189687499995,-0.9738344251842788,nao_irrigado
1596,3.7711741269699806,0.00039796843552922776,0.0022271723123758083,0.00014692876250000037,0.9427935317424951,irrigado
1602,3.7459877096480905,0.0004128893300024041,0.0023046731692861464,0.0001429225312499999,0.9364969274120226,irrigado
1875,-3.771782651698091,0.00042146198120317864,0.0023464295274757277,-0.0006092532281249952,-0.9429456629245228,nao_irrigado
1606,3.707409702469991,0.00047881343328707486,0.0026451672702671562,0.00013351173437500027,0.9268524256174977,irrigado
1673,3.7095071382365274,0.0004875942455775842,0.0026867693172980215,0.00010949237500000012,0.9273767845591316,irrigado
1593,3.683370144879151,0.0004926254168603237,0.0027075499254036717,0.00014878426250000036,0.9208425362197877,irrigado
1876,-3.7209902235349084,0.0005086297371253492,0.002788380880312182,-0.0006349537812499959,-0.9302475558837271,nao_irrigado
1874,-3.695398864681846,0.0005197854700969231,0.0028350735412139283,-0.0005810243125000045,-0.9238497161704615,nao_irrigado
1833,3.65793019119113,0.0005449456212413979,0.002949844181480514,0.0014912359093750011,0.9144825477977824,irrigado
1603,3.6401180690657347,0.0005740451471060541,0.003099555329474649,0.00013938198750000023,0.9100295172664337,irrigado
2305,-3.711759219534749,0.0005939763236397231,0.0031991356378490345,-0.00015833988437500028,-0.9279398048836872,nao_irrigado
1604,3.6211236869548764,0.000613400723499323,0.003287277194015075,0.0001371132531249996,0.9052809217387191,irrigado
1605,3.612462335970857,0.0006362918685432066,0.0033930303362266776,0.00013302832812500014,0.9031155839927144,irrigado
1476,-3.59813629817395,0.0006441826874891024,0.00342660543419327,-0.00012353895625000222,-0.8995340745434875,nao_irrigado
1592,3.5647685372811426,0.0007092604992297542,0.003754189194198871,0.00014676106875000008,0.8911921343202857,irrigado
1827,3.571126083189826,0.0007110910411264505,0.003754630583245067,0.0010753799687499997,0.8927815207974564,irrigado
2100,3.5576739152836137,0.0007274328252267673,0.003831502797579223,0.00020008805937500075,0.8894184788209034,irrigado
1914,-3.5566389433257153,0.0007320078635469895,0.0038461733466075313,-0.0004178271343749998,-0.8891597358314288,nao_irrigado
2314,-3.5452290649875855,0.000759718337648645,0.003982035872212044,-0.00020246155000000054,-0.8863072662468964,nao_irrigado
2189,3.576546012208185,0.0007737042311048897,0.004045475407893937,0.00016917559687499987,0.8941365030520463,irrigado
1832,3.5331616062205815,0.0008010859243002744,0.004158293843771231,0.0017059603343750002,0.8832904015551454,irrigado
1877,-3.5614270944952757,0.0008417438652325632,0.004337907833057022,-0.0006600216937499986,-0.8903567736238189,nao_irrigado
381,-3.509535851934663,0.0008518418856050846,0.004379445483649108,-0.001162762940625001,-0.8773839629836657,nao_irrigado
1786,3.5141566562633892,0.0008791718934368822,0.004509165630061718,0.00011370504687499994,0.8785391640658473,irrigado
1873,-3.513553438389857,0.0008947015642699814,0.004577889670514738,-0.0005504388687500028,-0.8783883595974642,nao_irrigado
1932,-3.5684153091446436,0.0009824758473460588,0.004944591559594099,-0.00035723533125000054,-0.8921038272861609,nao_irrigado
1831,3.455825989386446,0.0010148886906291444,0.0050839062847599795,0.0018029455906249997,0.8639564973466113,irrigado
1591,3.4466693983009535,0.0010246157189274796,0.005120695767384078,0.0001448895062500003,0.8616673495752384,irrigado
1828,3.4509495070929224,0.0010287313588535488,0.005129335708065607,0.0014209262937499995,0.8627373767732306,irrigado
383,-3.439916069264032,0.001128889955506814,0.005538777430100784,-0.0009997549000000001,-0.859979017316008,nao_irrigado
2274,-3.4292794982278676,0.001131604876984279,0.0055394507531645,-0.0001890910624999997,-0.8573198745569669,nao_irrigado
1830,3.418851060538576,0.001135129337940476,0.005544074880077461,0.0017863891968749991,0.8547127651346442,irrigado
2273,-3.4174433079628943,0.0011596541408647125,0.005625363082000866,-0.00019621177187499964,-0.8543608269907236,nao_irrigado
1829,3.4123654888603676,0.001157164102528411,0.005625363082000866,0.0016574580749999998,0.8530913722150918,irrigado
1590,3.405112108753434,0.0011650062386632878,0.005625363082000866,0.00014701735625000014,0.8512780271883584,irrigado
1589,3.404560345244961,0.0011675718649608528,0.005625363082000866,0.00015049425000000002,0.8511400863112403,irrigado
1674,3.4196243940683733,0.001186057685030869,0.005676699254190061,0.00010255246562500004,0.8549060985170933,irrigado
2275,-3.404705840842426,0.0012254485498562919,0.00583922158235293,-0.00018177619062499997,-0.8511764602106066,nao_irrigado
1819,3.376494040121028,0.0013173015244560325,0.006263011008973482,0.00012430584999999997,0.8441235100302569,irrigado
1588,3.34059563262024,0.0014199746950384693,0.006706649713489386,0.00014988905937499998,0.83514890815506,irrigado
1587,3.3131814357695517,0.001543150947933319,0.0072565238229949725,0.00015051954687500015,0.8282953589423878,irrigado
2206,3.352122236814534,0.0015579183120355451,0.007278187940357362,0.0001502448187500002,0.8380305592036336,irrigado
2276,-3.321692433553043,0.0015708214495464804,0.007322549447018192,-0.0001697197874999997,-0.8304231083882607,nao_irrigado
2304,-3.3647953818722534,0.0015950080208502484,0.007419203975773126,-0.00014217556874999981,-0.8411988454680633,nao_irrigado
2272,-3.302451094171077,0.001621885281223812,0.007527929739416786,-0.00019796857499999963,-0.8256127735427692,nao_irrigado
2207,3.334293312167814,0.0016644708592636294,0.007692361024854924,0.00014517788124999986,0.8335733280419536,irrigado
2280,-3.2914650494298106,0.0016991872703489754,0.007819172256916378,-0.000122633078125,-0.8228662623574524,nao_irrigado
1878,-3.320741953377102,0.0017216160140932934,0.007905454731381384,-0.0006830172843750038,-0.8301854883442755,nao_irrigado
2315,-3.269159221412486,0.0017761434279752668,0.008103890077959338,-0.00019152959687500012,-0.8172898053531215,nao_irrigado
2099,3.24895650331021,0.0018777077733528069,0.008531065549545839,0.00018804714999999961,0.8122391258275525,irrigado
2281,-3.25636460250966,0.0018873271848103498,0.008556679578391227,-0.0001103412531249996,-0.814091150627415,nao_irrigado
1586,3.244244338483869,0.0018998931116829085,0.008595516414750674,0.00015050733437499972,0.8110610846209673,irrigado
1582,3.2423126388126517,0.001916901883402924,0.00863610513088655,0.00015757155625000007,0.8105781597031629,irrigado
1872,-3.2533469821918017,0.001939375468343503,0.008719075065837214,-0.000516117221875001,-0.8133367455479504,nao_irrigado
2205,3.2544529663296786,0.002058376929486174,0.009215525044720391,0.00015355295625000002,0.8136132415824197,irrigado
2271,-3.2168738986035894,0.002077406140700503,0.009281384192027817,-0.00019809216562500023,-0.8042184746508974,nao_irrigado
2279,-3.2215483214002703,0.0020853616221236317,0.009297597771667394,-0.00013333788124999992,-0.8053870803500676,nao_irrigado
1581,3.211840314908942,0.0020925200706225716,0.009310197995378688,0.00015770280937499976,0.8029600787272355,irrigado
1583,3.202732163533677,0.002158474853784243,0.009544367203255839,0.00015560539375000012,0.8006830408834192,irrigado
1933,-3.272814301663427,0.002222110733056051,0.009767606217848238,-0.00034766003750000057,-0.8182035754158568,nao_irrigado
2282,-3.1759830369401274,0.0023631661716656447,0.010280251220464515,-9.525300937499991e-05,-0.793995759235032,nao_irrigado
