number,objective,datetime_start,datetime_complete,duration,params_rf_class_weight,params_rf_max_depth,params_rf_max_features,params_rf_min_samples_leaf,params_rf_min_samples_split,params_rf_n_estimators,user_attrs_accuracy,user_attrs_f1_macro,user_attrs_kappa,state,accuracy,f1_macro,kappa
84,0.9524037430287431,2026-05-21 16:46:49.474288,2026-05-21 16:46:58.013595,0 days 00:00:08.539307,balanced,23,0.5,2,5,1450,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
72,0.9524037430287431,2026-05-21 16:45:38.261873,2026-05-21 16:45:42.134006,0 days 00:00:03.872133,balanced,11,log2,2,18,650,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
82,0.9524037430287431,2026-05-21 16:46:37.934528,2026-05-21 16:46:45.354091,0 days 00:00:07.419563,balanced,24,0.5,3,6,1100,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
81,0.9524037430287431,2026-05-21 16:46:29.422321,2026-05-21 16:46:37.934270,0 days 00:00:08.511949,,27,0.5,1,4,1350,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
83,0.9524037430287431,2026-05-21 16:46:45.354706,2026-05-21 16:46:49.473676,0 days 00:00:04.118970,,10,log2,3,15,600,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
71,0.9524037430287431,2026-05-21 16:45:33.862331,2026-05-21 16:45:38.261559,0 days 00:00:04.399228,balanced,24,log2,2,14,750,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
50,0.9524037430287431,2026-05-21 16:43:36.282688,2026-05-21 16:43:38.334740,0 days 00:00:02.052052,balanced,18,0.5,1,5,350,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
52,0.9524037430287431,2026-05-21 16:43:42.979217,2026-05-21 16:43:47.461605,0 days 00:00:04.482388,balanced_subsample,27,sqrt,1,3,600,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
41,0.9524037430287431,2026-05-21 16:42:42.963116,2026-05-21 16:42:50.758114,0 days 00:00:07.794998,balanced,15,0.5,1,4,1400,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
37,0.9524037430287431,2026-05-21 16:42:17.661925,2026-05-21 16:42:24.061909,0 days 00:00:06.399984,balanced,15,0.5,6,13,1150,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
47,0.9524037430287431,2026-05-21 16:43:19.512693,2026-05-21 16:43:24.527781,0 days 00:00:05.015088,,19,log2,3,10,700,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
49,0.9524037430287431,2026-05-21 16:43:30.402192,2026-05-21 16:43:36.282429,0 days 00:00:05.880237,balanced_subsample,4,sqrt,2,14,750,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
46,0.9524037430287431,2026-05-21 16:43:13.920470,2026-05-21 16:43:19.512425,0 days 00:00:05.591955,,3,sqrt,2,19,1000,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
54,0.9524037430287431,2026-05-21 16:43:52.365741,2026-05-21 16:43:55.625756,0 days 00:00:03.260015,balanced_subsample,20,0.5,2,11,350,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
1,0.9524037430287431,2026-05-21 16:38:25.162749,2026-05-21 16:38:28.413195,0 days 00:00:03.250446,,8,0.5,4,5,550,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
17,0.9524037430287431,2026-05-21 16:39:57.226371,2026-05-21 16:40:06.860488,0 days 00:00:09.634117,balanced_subsample,5,log2,3,8,1000,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
0,0.9524037430287431,2026-05-21 16:38:19.146859,2026-05-21 16:38:25.162415,0 days 00:00:06.015556,balanced_subsample,29,0.5,6,15,750,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
20,0.9524037430287431,2026-05-21 16:40:23.500256,2026-05-21 16:40:32.118617,0 days 00:00:08.618361,,30,sqrt,6,4,1050,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
53,0.9524037430287431,2026-05-21 16:43:47.461855,2026-05-21 16:43:52.365393,0 days 00:00:04.903538,,13,0.5,2,13,850,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
55,0.9524037430287431,2026-05-21 16:43:55.625994,2026-05-21 16:43:58.639549,0 days 00:00:03.013555,balanced_subsample,22,0.5,4,3,400,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
56,0.9524037430287431,2026-05-21 16:43:58.639803,2026-05-21 16:44:08.588329,0 days 00:00:09.948526,balanced_subsample,4,sqrt,4,12,1350,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
239,0.9524037430287431,2026-05-21 17:03:47.116033,2026-05-21 17:03:49.319425,0 days 00:00:02.203392,balanced,10,log2,2,11,400,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
243,0.9524037430287431,2026-05-21 17:04:12.199318,2026-05-21 17:04:15.958141,0 days 00:00:03.758823,,6,log2,3,7,700,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
230,0.9524037430287431,2026-05-21 17:02:57.138302,2026-05-21 17:03:04.697249,0 days 00:00:07.558947,balanced,20,0.5,6,7,1450,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
235,0.9524037430287431,2026-05-21 17:03:26.971415,2026-05-21 17:03:34.304350,0 days 00:00:07.332935,balanced,24,0.5,2,9,1400,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
227,0.9524037430287431,2026-05-21 17:02:39.672848,2026-05-21 17:02:42.647696,0 days 00:00:02.974848,,27,0.5,2,17,550,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
218,0.9524037430287431,2026-05-21 17:02:06.550333,2026-05-21 17:02:08.456595,0 days 00:00:01.906262,,21,0.5,2,12,350,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
226,0.9524037430287431,2026-05-21 17:02:35.171022,2026-05-21 17:02:39.672569,0 days 00:00:04.501547,balanced,16,log2,2,12,850,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
213,0.9524037430287431,2026-05-21 17:01:45.606831,2026-05-21 17:01:51.433636,0 days 00:00:05.826805,balanced_subsample,4,log2,2,15,800,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
198,0.9524037430287431,2026-05-21 17:00:22.592348,2026-05-21 17:00:28.133002,0 days 00:00:05.540654,balanced,16,sqrt,4,19,1050,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
199,0.9524037430287431,2026-05-21 17:00:28.133236,2026-05-21 17:00:30.057148,0 days 00:00:01.923912,,22,0.5,2,2,350,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
197,0.9524037430287431,2026-05-21 17:00:15.779218,2026-05-21 17:00:22.592001,0 days 00:00:06.812783,balanced,22,0.5,1,4,1300,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
217,0.9524037430287431,2026-05-21 17:02:00.513822,2026-05-21 17:02:06.550058,0 days 00:00:06.036236,balanced,9,log2,2,20,1150,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
232,0.9524037430287431,2026-05-21 17:03:10.204234,2026-05-21 17:03:18.532746,0 days 00:00:08.328512,balanced_subsample,9,0.5,2,12,1150,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
229,0.9524037430287431,2026-05-21 17:02:51.337171,2026-05-21 17:02:57.138071,0 days 00:00:05.800900,balanced_subsample,23,0.5,4,8,800,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
195,0.9524037430287431,2026-05-21 17:00:06.852457,2026-05-21 17:00:11.274937,0 days 00:00:04.422480,balanced_subsample,4,log2,5,14,600,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
182,0.9524037430287431,2026-05-21 16:58:12.417165,2026-05-21 16:58:17.886823,0 days 00:00:05.469658,,8,sqrt,2,12,800,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
161,0.9524037430287431,2026-05-21 16:56:13.321699,2026-05-21 16:56:15.802270,0 days 00:00:02.480571,,14,sqrt,3,11,350,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
157,0.9524037430287431,2026-05-21 16:55:47.943689,2026-05-21 16:55:54.514590,0 days 00:00:06.570901,balanced_subsample,11,0.5,5,10,800,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
152,0.9524037430287431,2026-05-21 16:55:04.700035,2026-05-21 16:55:13.198978,0 days 00:00:08.498943,,16,0.5,2,2,1350,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
150,0.9524037430287431,2026-05-21 16:54:47.963039,2026-05-21 16:54:54.698011,0 days 00:00:06.734972,balanced_subsample,6,0.5,2,15,700,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
140,0.9524037430287431,2026-05-21 16:53:13.577135,2026-05-21 16:53:18.490936,0 days 00:00:04.913801,balanced_subsample,27,0.5,1,6,600,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
139,0.9524037430287431,2026-05-21 16:53:06.581318,2026-05-21 16:53:13.576872,0 days 00:00:06.995554,balanced,3,sqrt,2,16,1200,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
138,0.9524037430287431,2026-05-21 16:52:58.797220,2026-05-21 16:53:06.581069,0 days 00:00:07.783849,balanced_subsample,6,sqrt,3,19,950,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
184,0.9524037430287431,2026-05-21 16:58:29.735558,2026-05-21 16:58:37.157931,0 days 00:00:07.422373,,4,sqrt,2,3,950,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
194,0.9524037430287431,2026-05-21 17:00:00.365839,2026-05-21 17:00:06.852215,0 days 00:00:06.486376,balanced,9,sqrt,2,4,1150,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
208,0.9524037430287431,2026-05-21 17:01:13.847264,2026-05-21 17:01:18.288063,0 days 00:00:04.440799,balanced_subsample,8,sqrt,3,8,600,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
203,0.9524037430287431,2026-05-21 17:00:47.395656,2026-05-21 17:00:56.408437,0 days 00:00:09.012781,balanced_subsample,5,sqrt,1,20,1250,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
207,0.9524037430287431,2026-05-21 17:01:09.432944,2026-05-21 17:01:13.847027,0 days 00:00:04.414083,balanced_subsample,22,0.5,1,4,600,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
193,0.9524037430287431,2026-05-21 16:59:53.626931,2026-05-21 17:00:00.365564,0 days 00:00:06.738633,balanced,10,log2,2,14,1100,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
196,0.9524037430287431,2026-05-21 17:00:11.275170,2026-05-21 17:00:15.778979,0 days 00:00:04.503809,,8,log2,5,11,850,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
192,0.9524037430287431,2026-05-21 16:59:47.222771,2026-05-21 16:59:53.626682,0 days 00:00:06.403911,balanced,16,log2,2,16,1000,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
122,0.9524037430287431,2026-05-21 16:51:04.621317,2026-05-21 16:51:11.562714,0 days 00:00:06.941397,balanced_subsample,22,sqrt,3,10,850,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
153,0.9524037430287431,2026-05-21 16:55:13.199224,2026-05-21 16:55:18.595319,0 days 00:00:05.396095,balanced_subsample,28,0.5,3,2,600,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
145,0.9524037430287431,2026-05-21 16:53:59.832394,2026-05-21 16:54:04.125658,0 days 00:00:04.293264,balanced,21,sqrt,2,10,550,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
183,0.9524037430287431,2026-05-21 16:58:17.887292,2026-05-21 16:58:29.735192,0 days 00:00:11.847900,balanced_subsample,11,log2,2,15,1050,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
162,0.9524037430287431,2026-05-21 16:56:15.802505,2026-05-21 16:56:20.873683,0 days 00:00:05.071178,,13,sqrt,4,17,650,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
159,0.9524037430287431,2026-05-21 16:56:04.182368,2026-05-21 16:56:08.929287,0 days 00:00:04.746919,balanced,11,0.5,3,14,750,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
173,0.9524037430287431,2026-05-21 16:57:16.495138,2026-05-21 16:57:23.161228,0 days 00:00:06.666090,,22,log2,2,18,1000,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
175,0.9524037430287431,2026-05-21 16:57:26.572137,2026-05-21 16:57:29.893942,0 days 00:00:03.321805,balanced_subsample,3,sqrt,2,6,350,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
172,0.9524037430287431,2026-05-21 16:57:11.218583,2026-05-21 16:57:16.494823,0 days 00:00:05.276240,balanced_subsample,10,sqrt,1,4,600,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
137,0.9524037430287431,2026-05-21 16:52:50.723624,2026-05-21 16:52:58.796975,0 days 00:00:08.073351,balanced_subsample,15,sqrt,3,11,1000,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
128,0.9524037430287431,2026-05-21 16:51:49.653332,2026-05-21 16:51:59.084294,0 days 00:00:09.430962,balanced_subsample,13,0.5,1,3,1150,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
132,0.9524037430287431,2026-05-21 16:52:13.798081,2026-05-21 16:52:24.016254,0 days 00:00:10.218173,balanced_subsample,20,log2,1,2,1250,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
135,0.9524037430287431,2026-05-21 16:52:36.790188,2026-05-21 16:52:43.435809,0 days 00:00:06.645621,balanced_subsample,11,log2,3,12,800,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
127,0.9524037430287431,2026-05-21 16:51:41.856635,2026-05-21 16:51:49.653081,0 days 00:00:07.796446,balanced_subsample,3,log2,3,20,950,0.9513888888888888,0.9513620763620764,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620764,0.9027777777777778
9,0.952403743028743,2026-05-21 16:39:14.028625,2026-05-21 16:39:16.862213,0 days 00:00:02.833588,balanced,27,sqrt,9,12,500,0.9513888888888888,0.9513620763620763,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620763,0.9027777777777778
7,0.952403743028743,2026-05-21 16:38:57.047280,2026-05-21 16:39:03.355400,0 days 00:00:06.308120,balanced,24,log2,8,12,1150,0.9513888888888888,0.9513620763620763,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620763,0.9027777777777778
30,0.952403743028743,2026-05-21 16:41:33.280635,2026-05-21 16:41:45.102661,0 days 00:00:11.822026,balanced_subsample,14,log2,8,9,1500,0.9513888888888888,0.9513620763620763,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620763,0.9027777777777778
36,0.952403743028743,2026-05-21 16:42:14.532057,2026-05-21 16:42:17.661585,0 days 00:00:03.129528,balanced,29,0.5,10,2,550,0.9513888888888888,0.9513620763620763,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620763,0.9027777777777778
32,0.952403743028743,2026-05-21 16:41:55.273652,2026-05-21 16:42:00.384607,0 days 00:00:05.110955,balanced_subsample,12,sqrt,8,14,650,0.9513888888888888,0.9513620763620763,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620763,0.9027777777777778
21,0.952403743028743,2026-05-21 16:40:32.118912,2026-05-21 16:40:47.389947,0 days 00:00:15.271035,balanced_subsample,17,0.5,8,11,1400,0.9513888888888888,0.9513620763620763,0.9027777777777778,COMPLETE,0.9513888888888888,0.9513620763620763,0.9027777777777778
34,0.9454563277563278,2026-05-21 16:42:02.694983,2026-05-21 16:42:09.332775,0 days 00:00:06.637792,balanced_subsample,13,sqrt,10,17,750,0.9444444444444444,0.9444229944229945,0.8888888888888888,COMPLETE,0.9444444444444444,0.9444229944229945,0.8888888888888888
62,0.9454348777348777,2026-05-21 16:44:46.135191,2026-05-21 16:44:49.791501,0 days 00:00:03.656310,,27,0.8,1,4,650,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
76,0.9454348777348777,2026-05-21 16:46:02.179830,2026-05-21 16:46:05.977672,0 days 00:00:03.797842,balanced_subsample,21,1.0,2,4,450,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
10,0.9454348777348777,2026-05-21 16:39:16.862455,2026-05-21 16:39:21.410987,0 days 00:00:04.548532,balanced,9,1.0,4,4,800,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
29,0.9454348777348777,2026-05-21 16:41:31.238769,2026-05-21 16:41:33.280051,0 days 00:00:02.041282,,25,,2,7,300,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
39,0.9454348777348777,2026-05-21 16:42:28.824801,2026-05-21 16:42:38.694603,0 days 00:00:09.869802,balanced_subsample,29,log2,7,15,1300,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
11,0.9454348777348777,2026-05-21 16:39:21.411220,2026-05-21 16:39:26.610187,0 days 00:00:05.198967,balanced_subsample,10,0.5,7,2,650,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
110,0.9454348777348777,2026-05-21 16:49:23.576100,2026-05-21 16:49:31.871202,0 days 00:00:08.295102,balanced_subsample,14,1.0,3,7,1000,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
19,0.9454348777348777,2026-05-21 16:40:12.972476,2026-05-21 16:40:23.499978,0 days 00:00:10.527502,balanced,29,1.0,3,18,1500,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
2,0.9454348777348777,2026-05-21 16:38:28.413481,2026-05-21 16:38:31.303893,0 days 00:00:02.890412,,17,0.8,1,13,500,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
85,0.9454348777348777,2026-05-21 16:46:58.013852,2026-05-21 16:47:04.225066,0 days 00:00:06.211214,balanced,20,1.0,2,2,1050,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
113,0.9454348777348777,2026-05-21 16:49:55.899940,2026-05-21 16:50:03.706635,0 days 00:00:07.806695,balanced_subsample,11,0.8,1,12,950,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
68,0.9454348777348777,2026-05-21 16:45:19.076761,2026-05-21 16:45:24.859608,0 days 00:00:05.782847,balanced,5,0.8,1,14,900,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
242,0.9454348777348777,2026-05-21 17:04:04.718828,2026-05-21 17:04:12.199034,0 days 00:00:07.480206,balanced,26,0.8,1,12,1450,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
248,0.9454348777348777,2026-05-21 17:04:39.016714,2026-05-21 17:04:46.697226,0 days 00:00:07.680512,balanced_subsample,4,0.8,1,15,1050,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
238,0.9454348777348777,2026-05-21 17:03:44.906462,2026-05-21 17:03:47.115802,0 days 00:00:02.209340,,9,0.8,1,2,400,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
241,0.9454348777348777,2026-05-21 17:03:59.723824,2026-05-21 17:04:04.718597,0 days 00:00:04.994773,,12,,3,7,950,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
180,0.9454348777348777,2026-05-21 16:57:56.316877,2026-05-21 16:58:03.769334,0 days 00:00:07.452457,balanced_subsample,20,0.8,1,10,800,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
164,0.9454348777348777,2026-05-21 16:56:26.349004,2026-05-21 16:56:30.268233,0 days 00:00:03.919229,balanced_subsample,9,0.8,1,11,400,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
187,0.9454348777348777,2026-05-21 16:59:02.587029,2026-05-21 16:59:10.702523,0 days 00:00:08.115494,balanced,27,,2,2,1100,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
185,0.9454348777348777,2026-05-21 16:58:37.158571,2026-05-21 16:58:46.710685,0 days 00:00:09.552114,balanced_subsample,4,0.8,2,6,850,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
142,0.9454348777348777,2026-05-21 16:53:25.168030,2026-05-21 16:53:37.483434,0 days 00:00:12.315404,balanced_subsample,16,1.0,2,5,1450,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
149,0.9454348777348777,2026-05-21 16:54:33.260348,2026-05-21 16:54:47.962654,0 days 00:00:14.702306,balanced_subsample,17,0.8,3,3,1400,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
151,0.9454348777348777,2026-05-21 16:54:54.698260,2026-05-21 16:55:04.699726,0 days 00:00:10.001466,,13,0.8,4,19,1450,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
126,0.9454348777348777,2026-05-21 16:51:33.487351,2026-05-21 16:51:41.856398,0 days 00:00:08.369047,balanced,24,0.8,2,5,1400,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
224,0.9454348777348777,2026-05-21 17:02:21.729283,2026-05-21 17:02:30.426108,0 days 00:00:08.696825,balanced_subsample,3,1.0,3,9,1200,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
109,0.9454348777348777,2026-05-21 16:49:18.441906,2026-05-21 16:49:23.575853,0 days 00:00:05.133947,,12,0.8,1,10,850,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
96,0.9454348777348777,2026-05-21 16:48:09.021958,2026-05-21 16:48:14.341004,0 days 00:00:05.319046,balanced_subsample,24,0.8,2,2,650,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
123,0.9454348777348777,2026-05-21 16:51:11.562975,2026-05-21 16:51:16.256480,0 days 00:00:04.693505,balanced,18,0.8,1,17,800,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
88,0.9454348777348777,2026-05-21 16:47:16.751406,2026-05-21 16:47:25.009398,0 days 00:00:08.257992,balanced,16,0.8,1,8,1100,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
101,0.9454348777348777,2026-05-21 16:48:33.419872,2026-05-21 16:48:37.212114,0 days 00:00:03.792242,balanced_subsample,28,0.8,2,10,450,0.9444444444444444,0.9444015444015443,0.888888888888889,COMPLETE,0.9444444444444444,0.9444015444015443,0.888888888888889
