number,objective,datetime_start,datetime_complete,duration,params_lda_shrinkage,params_lda_shrinkage_mode,params_lda_solver,user_attrs_accuracy,user_attrs_f1_macro,user_attrs_kappa,state,accuracy,f1_macro,kappa
205,0.41007378547378553,2026-05-21 17:05:29.840613,2026-05-21 17:05:29.891698,0 days 00:00:00.051085,0.00044375978373246706,float,eigen,0.4444444444444445,0.4095899470899471,0.3939393939393939,COMPLETE,0.4444444444444445,0.4095899470899471,0.3939393939393939
219,0.41007378547378553,2026-05-21 17:05:30.558334,2026-05-21 17:05:30.609499,0 days 00:00:00.051165,0.0005206160820709727,float,eigen,0.4444444444444445,0.4095899470899471,0.3939393939393939,COMPLETE,0.4444444444444445,0.4095899470899471,0.3939393939393939
207,0.41007378547378553,2026-05-21 17:05:29.943467,2026-05-21 17:05:29.995098,0 days 00:00:00.051631,0.0004813097228194368,float,eigen,0.4444444444444445,0.4095899470899471,0.3939393939393939,COMPLETE,0.4444444444444445,0.4095899470899471,0.3939393939393939
81,0.41007378547378553,2026-05-21 17:05:23.384313,2026-05-21 17:05:23.433298,0 days 00:00:00.048985,0.0004684373233179466,float,lsqr,0.4444444444444445,0.4095899470899471,0.3939393939393939,COMPLETE,0.4444444444444445,0.4095899470899471,0.3939393939393939
72,0.41007378547378553,2026-05-21 17:05:22.939899,2026-05-21 17:05:22.989853,0 days 00:00:00.049954,0.0004476385362390431,float,lsqr,0.4444444444444445,0.4095899470899471,0.3939393939393939,COMPLETE,0.4444444444444445,0.4095899470899471,0.3939393939393939
76,0.41007378547378553,2026-05-21 17:05:23.138027,2026-05-21 17:05:23.186777,0 days 00:00:00.048750,0.0005478561320429101,float,lsqr,0.4444444444444445,0.4095899470899471,0.3939393939393939,COMPLETE,0.4444444444444445,0.4095899470899471,0.3939393939393939
80,0.41007378547378553,2026-05-21 17:05:23.335287,2026-05-21 17:05:23.384086,0 days 00:00:00.048799,0.0005429642700423174,float,lsqr,0.4444444444444445,0.4095899470899471,0.3939393939393939,COMPLETE,0.4444444444444445,0.4095899470899471,0.3939393939393939
74,0.41007378547378553,2026-05-21 17:05:23.039752,2026-05-21 17:05:23.088561,0 days 00:00:00.048809,0.0005154807861633394,float,lsqr,0.4444444444444445,0.4095899470899471,0.3939393939393939,COMPLETE,0.4444444444444445,0.4095899470899471,0.3939393939393939
84,0.4087675685425685,2026-05-21 17:05:23.531765,2026-05-21 17:05:23.580815,0 days 00:00:00.049050,0.0009546562270663109,float,lsqr,0.4444444444444445,0.4082837301587301,0.3939393939393939,COMPLETE,0.4444444444444445,0.4082837301587301,0.3939393939393939
94,0.4087675685425685,2026-05-21 17:05:24.051800,2026-05-21 17:05:24.100969,0 days 00:00:00.049169,0.0011016980498370947,float,lsqr,0.4444444444444445,0.4082837301587301,0.3939393939393939,COMPLETE,0.4444444444444445,0.4082837301587301,0.3939393939393939
97,0.4085195526695527,2026-05-21 17:05:24.199473,2026-05-21 17:05:24.249584,0 days 00:00:00.050111,2.9060399800337062e-05,float,eigen,0.4444444444444444,0.4080357142857143,0.3939393939393939,COMPLETE,0.4444444444444444,0.4080357142857143,0.3939393939393939
150,0.407775505050505,2026-05-21 17:05:26.953902,2026-05-21 17:05:27.004287,0 days 00:00:00.050385,0.0013087906945558805,float,eigen,0.4444444444444445,0.4072916666666666,0.3939393939393939,COMPLETE,0.4444444444444445,0.4072916666666666,0.3939393939393939
228,0.4072794733044733,2026-05-21 17:05:31.018147,2026-05-21 17:05:31.068831,0 days 00:00:00.050684,0.0009001302148179115,float,lsqr,0.4444444444444445,0.40679563492063486,0.3939393939393939,COMPLETE,0.4444444444444445,0.40679563492063486,0.3939393939393939
143,0.4072794733044733,2026-05-21 17:05:26.572870,2026-05-21 17:05:26.624043,0 days 00:00:00.051173,0.0009189851687855277,float,eigen,0.4444444444444445,0.40679563492063486,0.3939393939393939,COMPLETE,0.4444444444444445,0.40679563492063486,0.3939393939393939
70,0.4072794733044733,2026-05-21 17:05:22.835441,2026-05-21 17:05:22.887729,0 days 00:00:00.052288,0.0009339951078800565,float,eigen,0.4444444444444445,0.40679563492063486,0.3939393939393939,COMPLETE,0.4444444444444445,0.40679563492063486,0.3939393939393939
14,0.40701492303992304,2026-05-21 17:05:19.718943,2026-05-21 17:05:19.766902,0 days 00:00:00.047959,2.3591373063477125e-05,float,eigen,0.4444444444444444,0.4065310846560846,0.3939393939393939,COMPLETE,0.4444444444444444,0.4065310846560846,0.3939393939393939
149,0.40701492303992304,2026-05-21 17:05:26.903154,2026-05-21 17:05:26.953653,0 days 00:00:00.050499,2.5981739062745015e-05,float,eigen,0.4444444444444444,0.4065310846560846,0.3939393939393939,COMPLETE,0.4444444444444444,0.4065310846560846,0.3939393939393939
16,0.40701492303992304,2026-05-21 17:05:19.838992,2026-05-21 17:05:19.885487,0 days 00:00:00.046495,2.345434227726051e-05,float,lsqr,0.4444444444444444,0.4065310846560846,0.3939393939393939,COMPLETE,0.4444444444444444,0.4065310846560846,0.3939393939393939
12,0.40676690716690717,2026-05-21 17:05:19.622714,2026-05-21 17:05:19.670343,0 days 00:00:00.047629,1.6832027985721912e-05,float,eigen,0.4444444444444444,0.40628306878306875,0.3939393939393939,COMPLETE,0.4444444444444444,0.40628306878306875,0.3939393939393939
215,0.40676690716690717,2026-05-21 17:05:30.355518,2026-05-21 17:05:30.405838,0 days 00:00:00.050320,1.79603477323161e-05,float,eigen,0.4444444444444444,0.40628306878306875,0.3939393939393939,COMPLETE,0.4444444444444444,0.40628306878306875,0.3939393939393939
136,0.406039393939394,2026-05-21 17:05:26.211661,2026-05-21 17:05:26.262976,0 days 00:00:00.051315,0.0008833745332740807,float,eigen,0.4444444444444445,0.40555555555555556,0.3939393939393939,COMPLETE,0.4444444444444445,0.40555555555555556,0.3939393939393939
49,0.40593248556998557,2026-05-21 17:05:21.791164,2026-05-21 17:05:21.840525,0 days 00:00:00.049361,0.0004212544700502571,float,lsqr,0.4375,0.4054563492063492,0.38636363636363635,COMPLETE,0.4375,0.4054563492063492,0.38636363636363635
91,0.40593248556998557,2026-05-21 17:05:23.904371,2026-05-21 17:05:23.953844,0 days 00:00:00.049473,0.00041504566795498777,float,lsqr,0.4375,0.4054563492063492,0.38636363636363635,COMPLETE,0.4375,0.4054563492063492,0.38636363636363635
37,0.4047827801827802,2026-05-21 17:05:21.158175,2026-05-21 17:05:21.204676,0 days 00:00:00.046501,1.2104285107995013e-05,float,lsqr,0.4444444444444444,0.40429894179894177,0.3939393939393939,COMPLETE,0.4444444444444444,0.40429894179894177,0.3939393939393939
21,0.4047827801827802,2026-05-21 17:05:20.129983,2026-05-21 17:05:20.179150,0 days 00:00:00.049167,1.4359718569878088e-05,float,lsqr,0.4444444444444444,0.40429894179894177,0.3939393939393939,COMPLETE,0.4444444444444444,0.40429894179894177,0.3939393939393939
227,0.4047420093795094,2026-05-21 17:05:30.966680,2026-05-21 17:05:31.017916,0 days 00:00:00.051236,7.905206539544228e-05,float,eigen,0.4375,0.404265873015873,0.38636363636363635,COMPLETE,0.4375,0.404265873015873,0.38636363636363635
237,0.4047420093795094,2026-05-21 17:05:31.477106,2026-05-21 17:05:31.527754,0 days 00:00:00.050648,8.082803853361444e-05,float,eigen,0.4375,0.404265873015873,0.38636363636363635,COMPLETE,0.4375,0.404265873015873,0.38636363636363635
245,0.4047420093795094,2026-05-21 17:05:31.916002,2026-05-21 17:05:31.966765,0 days 00:00:00.050763,9.1906634404276e-05,float,eigen,0.4375,0.404265873015873,0.38636363636363635,COMPLETE,0.4375,0.404265873015873,0.38636363636363635
247,0.4047420093795094,2026-05-21 17:05:32.016873,2026-05-21 17:05:32.066486,0 days 00:00:00.049613,5.6621614805694465e-05,float,lsqr,0.4375,0.404265873015873,0.38636363636363635,COMPLETE,0.4375,0.404265873015873,0.38636363636363635
224,0.4047420093795094,2026-05-21 17:05:30.814165,2026-05-21 17:05:30.864867,0 days 00:00:00.050702,6.976780471109176e-05,float,eigen,0.4375,0.404265873015873,0.38636363636363635,COMPLETE,0.4375,0.404265873015873,0.38636363636363635
199,0.4047420093795094,2026-05-21 17:05:29.530773,2026-05-21 17:05:29.581894,0 days 00:00:00.051121,5.1766223482622096e-05,float,eigen,0.4375,0.404265873015873,0.38636363636363635,COMPLETE,0.4375,0.404265873015873,0.38636363636363635
234,0.4047420093795094,2026-05-21 17:05:31.325302,2026-05-21 17:05:31.375996,0 days 00:00:00.050694,9.224742103790319e-05,float,eigen,0.4375,0.404265873015873,0.38636363636363635,COMPLETE,0.4375,0.404265873015873,0.38636363636363635
109,0.4047420093795094,2026-05-21 17:05:24.826401,2026-05-21 17:05:24.877179,0 days 00:00:00.050778,6.118948745091551e-05,float,eigen,0.4375,0.404265873015873,0.38636363636363635,COMPLETE,0.4375,0.404265873015873,0.38636363636363635
75,0.4047420093795094,2026-05-21 17:05:23.088783,2026-05-21 17:05:23.137797,0 days 00:00:00.049014,7.194831845739206e-05,float,lsqr,0.4375,0.404265873015873,0.38636363636363635,COMPLETE,0.4375,0.404265873015873,0.38636363636363635
73,0.4047420093795094,2026-05-21 17:05:22.990074,2026-05-21 17:05:23.039520,0 days 00:00:00.049446,6.912599688241506e-05,float,lsqr,0.4375,0.404265873015873,0.38636363636363635,COMPLETE,0.4375,0.404265873015873,0.38636363636363635
79,0.4047420093795094,2026-05-21 17:05:23.286058,2026-05-21 17:05:23.335061,0 days 00:00:00.049003,5.8165384813279145e-05,float,lsqr,0.4375,0.404265873015873,0.38636363636363635,COMPLETE,0.4375,0.404265873015873,0.38636363636363635
102,0.4047420093795094,2026-05-21 17:05:24.454902,2026-05-21 17:05:24.504336,0 days 00:00:00.049434,8.581322931364822e-05,float,lsqr,0.4375,0.404265873015873,0.38636363636363635,COMPLETE,0.4375,0.404265873015873,0.38636363636363635
120,0.4047420093795094,2026-05-21 17:05:25.385250,2026-05-21 17:05:25.435916,0 days 00:00:00.050666,5.598474439589367e-05,float,eigen,0.4375,0.404265873015873,0.38636363636363635,COMPLETE,0.4375,0.404265873015873,0.38636363636363635
10,0.4047420093795094,2026-05-21 17:05:19.503747,2026-05-21 17:05:19.550610,0 days 00:00:00.046863,8.3998644459575e-05,float,lsqr,0.4375,0.404265873015873,0.38636363636363635,COMPLETE,0.4375,0.404265873015873,0.38636363636363635
6,0.4047420093795094,2026-05-21 17:05:19.260458,2026-05-21 17:05:19.308273,0 days 00:00:00.047815,7.122305833333864e-05,float,eigen,0.4375,0.404265873015873,0.38636363636363635,COMPLETE,0.4375,0.404265873015873,0.38636363636363635
138,0.4047420093795094,2026-05-21 17:05:26.314761,2026-05-21 17:05:26.366180,0 days 00:00:00.051419,6.676238913221583e-05,float,eigen,0.4375,0.404265873015873,0.38636363636363635,COMPLETE,0.4375,0.404265873015873,0.38636363636363635
167,0.4047420093795094,2026-05-21 17:05:27.852641,2026-05-21 17:05:27.905862,0 days 00:00:00.053221,6.806251018518175e-05,float,eigen,0.4375,0.404265873015873,0.38636363636363635,COMPLETE,0.4375,0.404265873015873,0.38636363636363635
157,0.4047420093795094,2026-05-21 17:05:27.308939,2026-05-21 17:05:27.359771,0 days 00:00:00.050832,7.357124580069046e-05,float,eigen,0.4375,0.404265873015873,0.38636363636363635,COMPLETE,0.4375,0.404265873015873,0.38636363636363635
135,0.4047420093795094,2026-05-21 17:05:26.160371,2026-05-21 17:05:26.211440,0 days 00:00:00.051069,8.975310490250208e-05,float,eigen,0.4375,0.404265873015873,0.38636363636363635,COMPLETE,0.4375,0.404265873015873,0.38636363636363635
184,0.4047420093795094,2026-05-21 17:05:28.729047,2026-05-21 17:05:28.780000,0 days 00:00:00.050953,5.8790255002253855e-05,float,eigen,0.4375,0.404265873015873,0.38636363636363635,COMPLETE,0.4375,0.404265873015873,0.38636363636363635
106,0.40404756493506494,2026-05-21 17:05:24.677673,2026-05-21 17:05:24.726851,0 days 00:00:00.049178,3.546252813825662e-05,float,lsqr,0.4375,0.4035714285714286,0.38636363636363635,COMPLETE,0.4375,0.4035714285714286,0.38636363636363635
68,0.4019553992303993,2026-05-21 17:05:22.732692,2026-05-21 17:05:22.784059,0 days 00:00:00.051367,0.002784751956488599,float,lsqr,0.4444444444444445,0.4014715608465609,0.3939393939393939,COMPLETE,0.4444444444444445,0.4014715608465609,0.3939393939393939
67,0.40121135161135163,2026-05-21 17:05:22.682460,2026-05-21 17:05:22.732382,0 days 00:00:00.049922,0.0030115156302280596,float,eigen,0.4444444444444445,0.4007275132275132,0.3939393939393939,COMPLETE,0.4444444444444445,0.4007275132275132,0.3939393939393939
20,0.40121135161135163,2026-05-21 17:05:20.080196,2026-05-21 17:05:20.129760,0 days 00:00:00.049564,0.0029442723591496774,float,eigen,0.4444444444444445,0.4007275132275132,0.3939393939393939,COMPLETE,0.4444444444444445,0.4007275132275132,0.3939393939393939
179,0.4010294733044733,2026-05-21 17:05:28.469003,2026-05-21 17:05:28.519273,0 days 00:00:00.050270,0.0022146031293796553,float,lsqr,0.4444444444444445,0.4005456349206349,0.3939393939393939,COMPLETE,0.4444444444444445,0.4005456349206349,0.3939393939393939
56,0.4010294733044733,2026-05-21 17:05:22.137771,2026-05-21 17:05:22.187097,0 days 00:00:00.049326,0.0023643096242327464,float,lsqr,0.4444444444444445,0.4005456349206349,0.3939393939393939,COMPLETE,0.4444444444444445,0.4005456349206349,0.3939393939393939
48,0.40057534271284273,2026-05-21 17:05:21.741568,2026-05-21 17:05:21.790942,0 days 00:00:00.049374,0.0006068328793102932,float,lsqr,0.4375,0.40009920634920637,0.38636363636363635,COMPLETE,0.4375,0.40009920634920637,0.38636363636363635
13,0.40057534271284273,2026-05-21 17:05:19.670565,2026-05-21 17:05:19.718722,0 days 00:00:00.048157,0.0006078083099681951,float,eigen,0.4375,0.40009920634920637,0.38636363636363635,COMPLETE,0.4375,0.40009920634920637,0.38636363636363635
46,0.40057534271284273,2026-05-21 17:05:21.642796,2026-05-21 17:05:21.692011,0 days 00:00:00.049215,0.0006727665294080566,float,lsqr,0.4375,0.40009920634920637,0.38636363636363635,COMPLETE,0.4375,0.40009920634920637,0.38636363636363635
130,0.40057534271284273,2026-05-21 17:05:25.901601,2026-05-21 17:05:25.953167,0 days 00:00:00.051566,0.0008116573271323123,float,eigen,0.4375,0.40009920634920637,0.38636363636363635,COMPLETE,0.4375,0.40009920634920637,0.38636363636363635
173,0.40057534271284273,2026-05-21 17:05:28.162972,2026-05-21 17:05:28.213728,0 days 00:00:00.050756,0.0007839952790326023,float,eigen,0.4375,0.40009920634920637,0.38636363636363635,COMPLETE,0.4375,0.40009920634920637,0.38636363636363635
196,0.40057534271284273,2026-05-21 17:05:29.378091,2026-05-21 17:05:29.428423,0 days 00:00:00.050332,0.0007333678619988843,float,eigen,0.4375,0.40009920634920637,0.38636363636363635,COMPLETE,0.4375,0.40009920634920637,0.38636363636363635
236,0.40057534271284273,2026-05-21 17:05:31.427292,2026-05-21 17:05:31.476885,0 days 00:00:00.049593,0.000669573040510833,float,lsqr,0.4375,0.40009920634920637,0.38636363636363635,COMPLETE,0.4375,0.40009920634920637,0.38636363636363635
217,0.40057534271284273,2026-05-21 17:05:30.456141,2026-05-21 17:05:30.506753,0 days 00:00:00.050612,0.0006763061173452684,float,eigen,0.4375,0.40009920634920637,0.38636363636363635,COMPLETE,0.4375,0.40009920634920637,0.38636363636363635
209,0.40057534271284273,2026-05-21 17:05:30.045964,2026-05-21 17:05:30.098301,0 days 00:00:00.052337,0.0006790041037863588,float,eigen,0.4375,0.40009920634920637,0.38636363636363635,COMPLETE,0.4375,0.40009920634920637,0.38636363636363635
160,0.40057534271284273,2026-05-21 17:05:27.461603,2026-05-21 17:05:27.512114,0 days 00:00:00.050511,0.000799553773238456,float,eigen,0.4375,0.40009920634920637,0.38636363636363635,COMPLETE,0.4375,0.40009920634920637,0.38636363636363635
156,0.40057534271284273,2026-05-21 17:05:27.258317,2026-05-21 17:05:27.308714,0 days 00:00:00.050397,0.0007457426827341688,float,eigen,0.4375,0.40009920634920637,0.38636363636363635,COMPLETE,0.4375,0.40009920634920637,0.38636363636363635
168,0.40057534271284273,2026-05-21 17:05:27.906100,2026-05-21 17:05:27.957750,0 days 00:00:00.051650,0.000823198283222477,float,eigen,0.4375,0.40009920634920637,0.38636363636363635,COMPLETE,0.4375,0.40009920634920637,0.38636363636363635
187,0.40057534271284273,2026-05-21 17:05:28.881227,2026-05-21 17:05:28.932513,0 days 00:00:00.051286,0.0006264569618761139,float,eigen,0.4375,0.40009920634920637,0.38636363636363635,COMPLETE,0.4375,0.40009920634920637,0.38636363636363635
244,0.40057534271284273,2026-05-21 17:05:31.865022,2026-05-21 17:05:31.915783,0 days 00:00:00.050761,0.0006694712586486865,float,eigen,0.4375,0.40009920634920637,0.38636363636363635,COMPLETE,0.4375,0.40009920634920637,0.38636363636363635
190,0.39778986291486296,2026-05-21 17:05:29.033077,2026-05-21 17:05:29.085459,0 days 00:00:00.052382,4.893708167319064e-05,float,eigen,0.4305555555555556,0.3973214285714286,0.3787878787878788,COMPLETE,0.4305555555555556,0.3973214285714286,0.3787878787878788
176,0.39778986291486296,2026-05-21 17:05:28.316394,2026-05-21 17:05:28.366173,0 days 00:00:00.049779,4.664424721163932e-05,float,lsqr,0.4305555555555556,0.3973214285714286,0.3787878787878788,COMPLETE,0.4305555555555556,0.3973214285714286,0.3787878787878788
115,0.39778986291486296,2026-05-21 17:05:25.130204,2026-05-21 17:05:25.181305,0 days 00:00:00.051101,4.0166393773215174e-05,float,eigen,0.4305555555555556,0.3973214285714286,0.3787878787878788,COMPLETE,0.4305555555555556,0.3973214285714286,0.3787878787878788
3,0.3965905543530543,2026-05-21 17:05:19.093343,2026-05-21 17:05:19.140220,0 days 00:00:00.046877,0.00420515645091387,float,lsqr,0.4375,0.39611441798941793,0.38636363636363635,COMPLETE,0.4375,0.39611441798941793,0.38636363636363635
27,0.3488044853294854,2026-05-21 17:05:20.497825,2026-05-21 17:05:20.546604,0 days 00:00:00.048779,0.2012115544906384,float,eigen,0.375,0.3483976671476672,0.3181818181818182,COMPLETE,0.375,0.3483976671476672,0.3181818181818182
