subset_family,subset_name,subset_label,dates,shift,genotype,n_samples,irrigated_count,non_irrigated_count,best_components,rmsecv,auc,rank,wavelength,direction_label,vip,coefficient,optimal_score,pearson_r,pearson_p_value,welch_p_value,pearson_p_lt_0_005,welch_p_lt_0_005
turno_genotipo,manha_EMB48,manha / EMB48,"2017-02-23,2017-02-24,2017-03-02",manha,EMB48,192,96,96,14,0.1952638159,0.9981553819,14,387,nao_irrigado,1.3477497517,-0.0109711839,4.9977194932,-0.6531598557,9.9124938462e-25,1.4139317952e-24,1,1
turno_genotipo,manha_EMB48,manha / EMB48,"2017-02-23,2017-02-24,2017-03-02",manha,EMB48,192,96,96,14,0.1952638159,0.9981553819,15,1633,irrigado,1.1740773420,0.0141008089,4.9653352480,0.4649459093,1.0903621095e-11,1.1254604113e-11,1,1
turno_genotipo,manha_EMB48,manha / EMB48,"2017-02-23,2017-02-24,2017-03-02",manha,EMB48,192,96,96,14,0.1952638159,0.9981553819,16,470,irrigado,1.2802057008,0.0113853859,4.7066263624,-0.7203512068,5.1788235807e-32,5.4248938896e-32,1,1
turno_genotipo,manha_EMB48,manha / EMB48,"2017-02-23,2017-02-24,2017-03-02",manha,EMB48,192,96,96,14,0.1952638159,0.9981553819,17,667,nao_irrigado,1.5537050831,-0.0060239784,4.6074877362,0.3125429276,1.0170578154e-05,1.0815912557e-05,1,1
turno_genotipo,manha_EMB48,manha / EMB48,"2017-02-23,2017-02-24,2017-03-02",manha,EMB48,192,96,96,14,0.1952638159,0.9981553819,18,390,nao_irrigado,1.3131361270,-0.0104577412,4.5968429531,-0.6166842465,1.6811073687e-21,2.3554758864e-21,1,1
turno_genotipo,manha_EMB48,manha / EMB48,"2017-02-23,2017-02-24,2017-03-02",manha,EMB48,192,96,96,14,0.1952638159,0.9981553819,19,851,nao_irrigado,1.2261430930,-0.0119654313,4.5598290837,-0.5082017250,5.2856083185e-14,7.7929589902e-14,1,1
turno_genotipo,manha_EMB48,manha / EMB48,"2017-02-23,2017-02-24,2017-03-02",manha,EMB48,192,96,96,14,0.1952638159,0.9981553819,20,852,nao_irrigado,1.2279335094,-0.0119084472,4.5515889405,-0.5021693993,1.1633749188e-13,1.6006727943e-13,1,1
turno_genotipo,tarde_BR16,tarde / BR16,"2017-02-23,2017-02-24,2017-03-02",tarde,BR16,192,96,96,15,0.2061542027,0.9989149306,1,1668,irrigado,1.6873013429,0.0141852674,7.8054286615,0.5586062174,3.7886260795e-17,4.2396082419e-17,1,1
turno_genotipo,tarde_BR16,tarde / BR16,"2017-02-23,2017-02-24,2017-03-02",tarde,BR16,192,96,96,15,0.2061542027,0.9989149306,2,2271,nao_irrigado,1.6525399379,-0.0137974865,7.4780686837,-0.7157240287,1.9183990549e-31,1.0076675438e-29,1,1
turno_genotipo,tarde_BR16,tarde / BR16,"2017-02-23,2017-02-24,2017-03-02",tarde,BR16,192,96,96,15,0.2061542027,0.9989149306,3,1669,irrigado,1.5619674642,0.0149048848,7.4016873805,0.5125923179,2.9474198310e-14,3.0904730192e-14,1,1
turno_genotipo,tarde_BR16,tarde / BR16,"2017-02-23,2017-02-24,2017-03-02",tarde,BR16,192,96,96,15,0.2061542027,0.9989149306,4,2282,nao_irrigado,1.8581667814,-0.0105974433,7.3999584663,-0.6077379726,9.0092921689e-21,9.0691209485e-21,1,1
turno_genotipo,tarde_BR16,tarde / BR16,"2017-02-23,2017-02-24,2017-03-02",tarde,BR16,192,96,96,15,0.2061542027,0.9989149306,5,1667,irrigado,1.7531440793,0.0120806352,7.3844049482,0.6004293097,3.4155982650e-20,3.6884925537e-20,1,1
turno_genotipo,tarde_BR16,tarde / BR16,"2017-02-23,2017-02-24,2017-03-02",tarde,BR16,192,96,96,15,0.2061542027,0.9989149306,6,2272,nao_irrigado,1.6305929103,-0.0137204043,7.3328976568,-0.7105838437,7.9719405484e-31,3.0867370877e-29,1,1
turno_genotipo,tarde_BR16,tarde / BR16,"2017-02-23,2017-02-24,2017-03-02",tarde,BR16,192,96,96,15,0.2061542027,0.9989149306,7,2276,nao_irrigado,1.7508226592,-0.0118415313,7.2843621616,-0.7454206127,2.6394708126e-35,2.6998712551e-33,1,1
turno_genotipo,tarde_BR16,tarde / BR16,"2017-02-23,2017-02-24,2017-03-02",tarde,BR16,192,96,96,15,0.2061542027,0.9989149306,8,2275,nao_irrigado,1.7017461228,-0.0123426980,7.2067184872,-0.7317352959,1.8406700427e-33,1.4600910872e-31,1,1
turno_genotipo,tarde_BR16,tarde / BR16,"2017-02-23,2017-02-24,2017-03-02",tarde,BR16,192,96,96,15,0.2061542027,0.9989149306,9,2270,nao_irrigado,1.6583840475,-0.0128068475,7.1459402798,-0.7136399998,3.4307912326e-31,1.7529697757e-29,1,1
turno_genotipo,tarde_BR16,tarde / BR16,"2017-02-23,2017-02-24,2017-03-02",tarde,BR16,192,96,96,15,0.2061542027,0.9989149306,10,2273,nao_irrigado,1.6242471742,-0.0130339007,7.0473610549,-0.7085055222,1.4056289243e-30,4.7120846336e-29,1,1
turno_genotipo,tarde_BR16,tarde / BR16,"2017-02-23,2017-02-24,2017-03-02",tarde,BR16,192,96,96,15,0.2061542027,0.9989149306,11,2274,nao_irrigado,1.6547056973,-0.0125743283,7.0410840299,-0.7180220647,1.0044323638e-31,4.9410271400e-30,1,1
turno_genotipo,tarde_BR16,tarde / BR16,"2017-02-23,2017-02-24,2017-03-02",tarde,BR16,192,96,96,15,0.2061542027,0.9989149306,12,2277,nao_irrigado,1.7741457155,-0.0105625635,6.9396116719,-0.7497398620,6.5317143278e-36,5.4585567506e-34,1,1
turno_genotipo,tarde_BR16,tarde / BR16,"2017-02-23,2017-02-24,2017-03-02",tarde,BR16,192,96,96,15,0.2061542027,0.9989149306,13,1666,irrigado,1.7487083115,0.0104869638,6.7763920139,0.6260328582,2.7441953293e-22,2.7637737781e-22,1,1
turno_genotipo,tarde_BR16,tarde / BR16,"2017-02-23,2017-02-24,2017-03-02",tarde,BR16,192,96,96,15,0.2061542027,0.9989149306,14,2283,nao_irrigado,1.6291470472,-0.0109042398,6.2925339661,-0.3944868730,1.4981439362e-08,1.5258294880e-08,1,1
turno_genotipo,tarde_BR16,tarde / BR16,"2017-02-23,2017-02-24,2017-03-02",tarde,BR16,192,96,96,15,0.2061542027,0.9989149306,15,2281,nao_irrigado,1.8422044054,-0.0077605103,6.2746537562,-0.6991286196,1.7091401224e-29,1.8371254461e-29,1,1
turno_genotipo,tarde_BR16,tarde / BR16,"2017-02-23,2017-02-24,2017-03-02",tarde,BR16,192,96,96,15,0.2061542027,0.9989149306,16,1670,irrigado,1.4135116320,0.0138850695,6.2369477281,0.4740396017,3.7809541720e-12,3.8027790568e-12,1,1
turno_genotipo,tarde_BR16,tarde / BR16,"2017-02-23,2017-02-24,2017-03-02",tarde,BR16,192,96,96,15,0.2061542027,0.9989149306,17,2269,nao_irrigado,1.6269896278,-0.0107284218,6.2165711462,-0.7019674062,8.1059070679e-30,3.3078562482e-28,1,1
turno_genotipo,tarde_BR16,tarde / BR16,"2017-02-23,2017-02-24,2017-03-02",tarde,BR16,192,96,96,15,0.2061542027,0.9989149306,18,2278,nao_irrigado,1.7654360197,-0.0078061584,5.8824688123,-0.7435839093,4.7394023093e-35,1.3370236993e-33,1,1
turno_genotipo,tarde_BR16,tarde / BR16,"2017-02-23,2017-02-24,2017-03-02",tarde,BR16,192,96,96,15,0.2061542027,0.9989149306,19,1665,irrigado,1.6572235922,0.0089390264,5.7214639322,0.6387807599,2.0947493652e-23,2.0980215605e-23,1,1
turno_genotipo,tarde_BR16,tarde / BR16,"2017-02-23,2017-02-24,2017-03-02",tarde,BR16,192,96,96,15,0.2061542027,0.9989149306,20,2280,nao_irrigado,1.8062389975,-0.0060415057,5.4527327037,-0.7270581187,7.4004122755e-33,1.3607278897e-32,1,1
turno_genotipo,tarde_CD202,tarde / CD202,"2017-02-23,2017-02-24,2017-03-02",tarde,CD202,192,96,96,12,0.2144343412,0.9998914931,1,2281,nao_irrigado,1.7372391798,-0.0109764954,7.6543598964,-0.6588721843,2.8160834552e-25,3.2477840609e-25,1,1
turno_genotipo,tarde_CD202,tarde / CD202,"2017-02-23,2017-02-24,2017-03-02",tarde,CD202,192,96,96,12,0.2144343412,0.9998914931,2,1670,irrigado,1.3903539928,0.0142342659,6.9105670988,0.2374748349,9.1108745883e-04,9.1609496344e-04,1,1
turno_genotipo,tarde_CD202,tarde / CD202,"2017-02-23,2017-02-24,2017-03-02",tarde,CD202,192,96,96,12,0.2144343412,0.9998914931,3,1669,irrigado,1.4304304788,0.0136404506,6.9099664165,0.2982589510,2.6474626542e-05,2.6576834904e-05,1,1
turno_genotipo,tarde_CD202,tarde / CD202,"2017-02-23,2017-02-24,2017-03-02",tarde,CD202,192,96,96,12,0.2144343412,0.9998914931,4,2282,nao_irrigado,1.6398705746,-0.0103435955,6.8297925340,-0.6332220881,6.5270793823e-23,7.6000938156e-23,1,1
turno_genotipo,tarde_CD202,tarde / CD202,"2017-02-23,2017-02-24,2017-03-02",tarde,CD202,192,96,96,12,0.2144343412,0.9998914931,5,2280,nao_irrigado,1.6925320740,-0.0094644561,6.7896636728,-0.6482078590,2.8875563945e-24,3.0052793288e-24,1,1
turno_genotipo,tarde_CD202,tarde / CD202,"2017-02-23,2017-02-24,2017-03-02",tarde,CD202,192,96,96,12,0.2144343412,0.9998914931,6,1668,irrigado,1.4531690125,0.0125567010,6.6124111898,0.3648475745,1.9616393022e-07,1.9618881437e-07,1,1
turno_genotipo,tarde_CD202,tarde / CD202,"2017-02-23,2017-02-24,2017-03-02",tarde,CD202,192,96,96,12,0.2144343412,0.9998914931,7,552,nao_irrigado,1.5564351989,-0.0105268069,6.4119618845,-0.2184630945,2.3329730827e-03,2.3552316820e-03,1,1
turno_genotipo,tarde_CD202,tarde / CD202,"2017-02-23,2017-02-24,2017-03-02",tarde,CD202,192,96,96,12,0.2144343412,0.9998914931,8,1667,irrigado,1.4584515143,0.0115617013,6.2475041332,0.4346816112,2.9800127563e-10,3.0398570541e-10,1,1
turno_genotipo,tarde_CD202,tarde / CD202,"2017-02-23,2017-02-24,2017-03-02",tarde,CD202,192,96,96,12,0.2144343412,0.9998914931,9,1665,irrigado,1.4598371554,0.0115045134,6.2328951862,0.5034629849,9.8358740903e-14,1.2352358008e-13,1,1
turno_genotipo,tarde_CD202,tarde / CD202,"2017-02-23,2017-02-24,2017-03-02",tarde,CD202,192,96,96,12,0.2144343412,0.9998914931,10,1666,irrigado,1.4512205311,0.0111247832,6.0310945259,0.4780079455,2.3582425088e-12,2.6220939216e-12,1,1
turno_genotipo,tarde_CD202,tarde / CD202,"2017-02-23,2017-02-24,2017-03-02",tarde,CD202,192,96,96,12,0.2144343412,0.9998914931,11,2277,nao_irrigado,1.5437738651,-0.0097441419,6.0260166260,-0.5929012560,1.3012182981e-19,1.3138071638e-19,1,1
turno_genotipo,tarde_CD202,tarde / CD202,"2017-02-23,2017-02-24,2017-03-02",tarde,CD202,192,96,96,12,0.2144343412,0.9998914931,12,2278,nao_irrigado,1.5916047274,-0.0089937427,6.0087097121,-0.6122173504,3.9131596312e-21,3.9526061886e-21,1,1
turno_genotipo,tarde_CD202,tarde / CD202,"2017-02-23,2017-02-24,2017-03-02",tarde,CD202,192,96,96,12,0.2144343412,0.9998914931,13,1664,irrigado,1.4544455464,0.0109476318,5.9795627213,0.5270254755,4.0686134568e-15,5.9977416758e-15,1,1
turno_genotipo,tarde_CD202,tarde / CD202,"2017-02-23,2017-02-24,2017-03-02",tarde,CD202,192,96,96,12,0.2144343412,0.9998914931,14,2279,nao_irrigado,1.6278117238,-0.0083279529,5.9567063462,-0.6276530103,1.9919463994e-22,2.0090147350e-22,1,1
turno_genotipo,tarde_CD202,tarde / CD202,"2017-02-23,2017-02-24,2017-03-02",tarde,CD202,192,96,96,12,0.2144343412,0.9998914931,15,2276,nao_irrigado,1.4869353599,-0.0103817465,5.9454546286,-0.5703612193,5.8352326275e-18,5.9327460794e-18,1,1
turno_genotipo,tarde_CD202,tarde / CD202,"2017-02-23,2017-02-24,2017-03-02",tarde,CD202,192,96,96,12,0.2144343412,0.9998914931,16,551,nao_irrigado,1.5287957682,-0.0097370673,5.9351043298,-0.3076028748,1.4239461920e-05,1.4995695664e-05,1,1
turno_genotipo,tarde_CD202,tarde / CD202,"2017-02-23,2017-02-24,2017-03-02",tarde,CD202,192,96,96,12,0.2144343412,0.9998914931,17,2274,nao_irrigado,1.4082940939,-0.0113896300,5.8840139420,-0.5332069278,1.6922607552e-15,1.8007083931e-15,1,1
turno_genotipo,tarde_CD202,tarde / CD202,"2017-02-23,2017-02-24,2017-03-02",tarde,CD202,192,96,96,12,0.2144343412,0.9998914931,18,2275,nao_irrigado,1.4400172766,-0.0109027871,5.8768530594,-0.5488586559,1.6914229791e-16,1.7571699709e-16,1,1
turno_genotipo,tarde_CD202,tarde / CD202,"2017-02-23,2017-02-24,2017-03-02",tarde,CD202,192,96,96,12,0.2144343412,0.9998914931,19,2273,nao_irrigado,1.3688903233,-0.0110982075,5.5362757774,-0.5197057155,1.1237710201e-14,1.2215616865e-14,1,1
turno_genotipo,tarde_CD202,tarde / CD202,"2017-02-23,2017-02-24,2017-03-02",tarde,CD202,192,96,96,12,0.2144343412,0.9998914931,20,1663,irrigado,1.4508605058,0.0098027621,5.5028560133,0.5522316528,1.0134475081e-16,1.7698017541e-16,1,1
turno_genotipo,tarde_EMB48,tarde / EMB48,"2017-02-23,2017-02-24,2017-03-02",tarde,EMB48,192,96,96,12,0.2290212470,0.9932725694,1,2229,irrigado,1.3599671839,0.0122973454,6.0014780901,0.5812512597,9.6376066764e-19,1.1741906121e-18,1,1
turno_genotipo,tarde_EMB48,tarde / EMB48,"2017-02-23,2017-02-24,2017-03-02",tarde,EMB48,192,96,96,12,0.2290212470,0.9932725694,2,858,nao_irrigado,1.4482325821,-0.0109389156,5.9909541117,-0.2359377425,9.8583668717e-04,9.8601933089e-04,1,1
turno_genotipo,tarde_EMB48,tarde / EMB48,"2017-02-23,2017-02-24,2017-03-02",tarde,EMB48,192,96,96,12,0.2290212470,0.9932725694,3,391,nao_irrigado,1.2680947666,-0.0131290294,5.7813764129,-0.4073023186,4.5427445439e-09,5.7204651086e-09,1,1
turno_genotipo,tarde_EMB48,tarde / EMB48,"2017-02-23,2017-02-24,2017-03-02",tarde,EMB48,192,96,96,12,0.2290212470,0.9932725694,4,859,nao_irrigado,1.4184826994,-0.0103739871,5.5886318868,-0.2351343911,1.0271074317e-03,1.0272079047e-03,1,1
turno_genotipo,tarde_EMB48,tarde / EMB48,"2017-02-23,2017-02-24,2017-03-02",tarde,EMB48,192,96,96,12,0.2290212470,0.9932725694,5,2230,irrigado,1.4317000796,0.0096905833,5.3965853529,0.5731595548,3.6970087927e-18,4.4056795794e-18,1,1
turno_genotipo,tarde_EMB48,tarde / EMB48,"2017-02-23,2017-02-24,2017-03-02",tarde,EMB48,192,96,96,12,0.2290212470,0.9932725694,6,1731,nao_irrigado,1.0882747842,-0.0147421844,5.3447493386,-0.2479027673,5.2652320724e-04,5.3783497565e-04,1,1
turno_genotipo,tarde_EMB48,tarde / EMB48,"2017-02-23,2017-02-24,2017-03-02",tarde,EMB48,192,96,96,12,0.2290212470,0.9932725694,7,1732,nao_irrigado,1.0783444458,-0.0139379534,4.9661458264,-0.2570311459,3.1953373681e-04,3.2703093241e-04,1,1
turno_genotipo,tarde_EMB48,tarde / EMB48,"2017-02-23,2017-02-24,2017-03-02",tarde,EMB48,192,96,96,12,0.2290212470,0.9932725694,8,1730,nao_irrigado,1.0516885458,-0.0138427571,4.7687527541,-0.2367712795,9.4463003380e-04,9.6193709713e-04,1,1
turno_genotipo,tarde_EMB48,tarde / EMB48,"2017-02-23,2017-02-24,2017-03-02",tarde,EMB48,192,96,96,12,0.2290212470,0.9932725694,9,1663,irrigado,1.4612047867,0.0076222961,4.7525095247,0.4044584878,5.9459323133e-09,5.9846477081e-09,1,1
turno_genotipo,tarde_EMB48,tarde / EMB48,"2017-02-23,2017-02-24,2017-03-02",tarde,EMB48,192,96,96,12,0.2290212470,0.9932725694,10,857,nao_irrigado,1.3886259193,-0.0084642601,4.6520178387,-0.2223274839,1.9389445530e-03,1.9391696611e-03,1,1
turno_genotipo,tarde_EMB48,tarde / EMB48,"2017-02-23,2017-02-24,2017-03-02",tarde,EMB48,192,96,96,12,0.2290212470,0.9932725694,11,390,nao_irrigado,1.2782402257,-0.0100484415,4.6196687673,-0.4025627804,7.1046058106e-09,8.8481085831e-09,1,1
turno_genotipo,tarde_EMB48,tarde / EMB48,"2017-02-23,2017-02-24,2017-03-02",tarde,EMB48,192,96,96,12,0.2290212470,0.9932725694,12,2228,irrigado,1.2510565545,0.0103302343,4.5687146519,0.5773557163,1.8495948111e-18,2.0569795378e-18,1,1
turno_genotipo,tarde_EMB48,tarde / EMB48,"2017-02-23,2017-02-24,2017-03-02",tarde,EMB48,192,96,96,12,0.2290212470,0.9932725694,13,1664,irrigado,1.4175448400,0.0078022298,4.5624743536,0.3601102545,2.8909226719e-07,2.9057541942e-07,1,1
turno_genotipo,tarde_EMB48,tarde / EMB48,"2017-02-23,2017-02-24,2017-03-02",tarde,EMB48,192,96,96,12,0.2290212470,0.9932725694,14,1452,nao_irrigado,1.5751355831,-0.0051534051,4.4550105344,-0.6640454910,8.7965054903e-26,8.8095194707e-26,1,1
turno_genotipo,tarde_EMB48,tarde / EMB48,"2017-02-23,2017-02-24,2017-03-02",tarde,EMB48,192,96,96,12,0.2290212470,0.9932725694,15,1451,nao_irrigado,1.5757838326,-0.0048904235,4.3545342056,-0.6758372840,5.6756540654e-27,6.0169815734e-27,1,1
turno_genotipo,tarde_EMB48,tarde / EMB48,"2017-02-23,2017-02-24,2017-03-02",tarde,EMB48,192,96,96,12,0.2290212470,0.9932725694,16,1450,nao_irrigado,1.5780160710,-0.0046870788,4.2872083660,-0.6860323189,4.7804495920e-28,5.9406380466e-28,1,1
turno_genotipo,tarde_EMB48,tarde / EMB48,"2017-02-23,2017-02-24,2017-03-02",tarde,EMB48,192,96,96,12,0.2290212470,0.9932725694,17,1453,nao_irrigado,1.5635575543,-0.0049029086,4.2862771459,-0.6499541618,1.9850201597e-24,2.0068925491e-24,1,1
turno_genotipo,tarde_EMB48,tarde / EMB48,"2017-02-23,2017-02-24,2017-03-02",tarde,EMB48,192,96,96,12,0.2290212470,0.9932725694,18,1729,nao_irrigado,1.0233843545,-0.0127318407,4.1584248828,-0.2301119615,1.3231812890e-03,1.3466076273e-03,1,1
turno_genotipo,tarde_EMB48,tarde / EMB48,"2017-02-23,2017-02-24,2017-03-02",tarde,EMB48,192,96,96,12,0.2290212470,0.9932725694,19,1665,irrigado,1.3799539594,0.0073128945,4.1431973195,0.3095388225,1.2489116036e-05,1.2562720892e-05,1,1
turno_genotipo,tarde_EMB48,tarde / EMB48,"2017-02-23,2017-02-24,2017-03-02",tarde,EMB48,192,96,96,12,0.2290212470,0.9932725694,20,1449,nao_irrigado,1.5737209517,-0.0042348920,4.0820492731,-0.6893335971,2.0990411343e-28,3.2568036917e-28,1,1
