sample_name,data_coleta,genotipo,condicao,y_true,y_pred_fit
B2_BR16_IRRIG_REPROD00006.asd,2017-02-25,BR16,irrigado,1,0.9308459061
B2_BR16_IRRIG_REPROD00007.asd,2017-02-25,BR16,irrigado,1,0.8716057699
B2_BR16_NIRRIG_REPROD00000.asd,2017-02-25,BR16,nao_irrigado,0,0.2550157214
B2_BR16_NIRRIG_REPROD00001.asd,2017-02-25,BR16,nao_irrigado,0,0.2040473754
B2_BR16_NIRRIG_REPROD00002.asd,2017-02-25,BR16,nao_irrigado,0,0.2549258471
B2_BR16_NIRRIG_REPROD00003.asd,2017-02-25,BR16,nao_irrigado,0,0.1860886189
B2_BR16_NIRRIG_REPROD00004.asd,2017-02-25,BR16,nao_irrigado,0,0.0946902260
B2_BR16_NIRRIG_REPROD00005.asd,2017-02-25,BR16,nao_irrigado,0,0.2976782336
B2_BR16_NIRRIG_REPROD00006.asd,2017-02-25,BR16,nao_irrigado,0,0.0714298050
B2_BR16_NIRRIG_REPROD00007.asd,2017-02-25,BR16,nao_irrigado,0,0.2032581182
B2_CD202_IRRIG_REPROD00000.asd,2017-02-25,CD202,irrigado,1,0.8493083290
B2_CD202_IRRIG_REPROD00001.asd,2017-02-25,CD202,irrigado,1,0.8238967327
B2_CD202_IRRIG_REPROD00002.asd,2017-02-25,CD202,irrigado,1,0.7541707310
B2_CD202_IRRIG_REPROD00003.asd,2017-02-25,CD202,irrigado,1,0.7600994895
B2_CD202_IRRIG_REPROD00004.asd,2017-02-25,CD202,irrigado,1,0.5945710203
B2_CD202_IRRIG_REPROD00005.asd,2017-02-25,CD202,irrigado,1,0.6425791008
B2_CD202_IRRIG_REPROD00006.asd,2017-02-25,CD202,irrigado,1,0.6538794395
B2_CD202_IRRIG_REPROD00007.asd,2017-02-25,CD202,irrigado,1,0.7231130745
B2_CD202_NIRRIG_REPROD00000.asd,2017-02-25,CD202,nao_irrigado,0,0.4038384426
B2_CD202_NIRRIG_REPROD00001.asd,2017-02-25,CD202,nao_irrigado,0,0.3761375643
B2_CD202_NIRRIG_REPROD00002.asd,2017-02-25,CD202,nao_irrigado,0,0.4433281398
B2_CD202_NIRRIG_REPROD00003.asd,2017-02-25,CD202,nao_irrigado,0,0.3417748358
B2_CD202_NIRRIG_REPROD00004.asd,2017-02-25,CD202,nao_irrigado,0,0.2075622557
B2_CD202_NIRRIG_REPROD00005.asd,2017-02-25,CD202,nao_irrigado,0,0.3155976315
B2_CD202_NIRRIG_REPROD00006.asd,2017-02-25,CD202,nao_irrigado,0,0.3440745936
B2_CD202_NIRRIG_REPROD00007.asd,2017-02-25,CD202,nao_irrigado,0,0.4361568462
B2_EMB48_IRRIG_REPROD00000.asd,2017-02-25,EMB48,irrigado,1,0.8461430718
B2_EMB48_IRRIG_REPROD00001.asd,2017-02-25,EMB48,irrigado,1,0.8368635879
B2_EMB48_IRRIG_REPROD00002.asd,2017-02-25,EMB48,irrigado,1,0.9396043458
B2_EMB48_IRRIG_REPROD00003.asd,2017-02-25,EMB48,irrigado,1,0.8123012607
B2_EMB48_IRRIG_REPROD00004.asd,2017-02-25,EMB48,irrigado,1,0.9483049107
B2_EMB48_IRRIG_REPROD00005.asd,2017-02-25,EMB48,irrigado,1,0.8008808669
B2_EMB48_IRRIG_REPROD00006.asd,2017-02-25,EMB48,irrigado,1,0.9348414686
B2_EMB48_IRRIG_REPROD00007.asd,2017-02-25,EMB48,irrigado,1,0.9334928924
B2_EMB48_NIRRIG_REPROD00000.asd,2017-02-25,EMB48,nao_irrigado,0,0.4231324574
B2_EMB48_NIRRIG_REPROD00001.asd,2017-02-25,EMB48,nao_irrigado,0,0.3636034348
B2_EMB48_NIRRIG_REPROD00002.asd,2017-02-25,EMB48,nao_irrigado,0,0.4405577034
B2_EMB48_NIRRIG_REPROD00003.asd,2017-02-25,EMB48,nao_irrigado,0,0.5095180753
B2_EMB48_NIRRIG_REPROD00004.asd,2017-02-25,EMB48,nao_irrigado,0,0.1943056205
B2_EMB48_NIRRIG_REPROD00005.asd,2017-02-25,EMB48,nao_irrigado,0,0.2751547230
B2_EMB48_NIRRIG_REPROD00006.asd,2017-02-25,EMB48,nao_irrigado,0,0.1853354552
B2_EMB48_NIRRIG_REPROD00007.asd,2017-02-25,EMB48,nao_irrigado,0,0.2293555909
B3_BR16_IRRIG_REPROD00000.asd,2017-02-25,BR16,irrigado,1,1.0413606051
B3_BR16_IRRIG_REPROD00001.asd,2017-02-25,BR16,irrigado,1,1.1160853273
B3_BR16_IRRIG_REPROD00002.asd,2017-02-25,BR16,irrigado,1,1.0368311446
B3_BR16_IRRIG_REPROD00003.asd,2017-02-25,BR16,irrigado,1,1.1715337054
B3_BR16_IRRIG_REPROD00004.asd,2017-02-25,BR16,irrigado,1,1.2373833326
B3_BR16_IRRIG_REPROD00005.asd,2017-02-25,BR16,irrigado,1,1.0419889553
B3_BR16_IRRIG_REPROD00006.asd,2017-02-25,BR16,irrigado,1,1.1139416789
B3_BR16_IRRIG_REPROD00007.asd,2017-02-25,BR16,irrigado,1,1.1616377712
B3_BR16_NIRRIG_REPROD00000.asd,2017-02-25,BR16,nao_irrigado,0,0.5093936978
B3_BR16_NIRRIG_REPROD00001.asd,2017-02-25,BR16,nao_irrigado,0,0.5017307982
B3_BR16_NIRRIG_REPROD00002.asd,2017-02-25,BR16,nao_irrigado,0,0.3469705812
B3_BR16_NIRRIG_REPROD00003.asd,2017-02-25,BR16,nao_irrigado,0,0.2612131561
B3_BR16_NIRRIG_REPROD00004.asd,2017-02-25,BR16,nao_irrigado,0,0.3372971120
B3_BR16_NIRRIG_REPROD00005.asd,2017-02-25,BR16,nao_irrigado,0,0.3148502877
B3_BR16_NIRRIG_REPROD00006.asd,2017-02-25,BR16,nao_irrigado,0,0.2096680578
B3_BR16_NIRRIG_REPROD00007.asd,2017-02-25,BR16,nao_irrigado,0,0.1687539144
B3_CD202_IRRIG_REPROD00000.asd,2017-02-25,CD202,irrigado,1,1.0063169814
B3_CD202_IRRIG_REPROD00001.asd,2017-02-25,CD202,irrigado,1,1.0654685084
B3_CD202_IRRIG_REPROD00002.asd,2017-02-25,CD202,irrigado,1,0.9190257207
B3_CD202_IRRIG_REPROD00003.asd,2017-02-25,CD202,irrigado,1,1.0319944707
B3_CD202_IRRIG_REPROD00004.asd,2017-02-25,CD202,irrigado,1,1.0788722631
B3_CD202_IRRIG_REPROD00005.asd,2017-02-25,CD202,irrigado,1,1.0518568621
B3_CD202_IRRIG_REPROD00006.asd,2017-02-25,CD202,irrigado,1,1.1418882127
B3_CD202_IRRIG_REPROD00007.asd,2017-02-25,CD202,irrigado,1,1.1068793559
B3_CD202_NIRRIG_REPROD00000.asd,2017-02-25,CD202,nao_irrigado,0,0.0516327202
B3_CD202_NIRRIG_REPROD00001.asd,2017-02-25,CD202,nao_irrigado,0,-0.1017420264
B3_CD202_NIRRIG_REPROD00002.asd,2017-02-25,CD202,nao_irrigado,0,0.0463401422
B3_CD202_NIRRIG_REPROD00003.asd,2017-02-25,CD202,nao_irrigado,0,0.1151745473
B3_CD202_NIRRIG_REPROD00004.asd,2017-02-25,CD202,nao_irrigado,0,0.3526790715
B3_CD202_NIRRIG_REPROD00005.asd,2017-02-25,CD202,nao_irrigado,0,0.0796573917
B3_CD202_NIRRIG_REPROD00006.asd,2017-02-25,CD202,nao_irrigado,0,0.0841251021
B3_CD202_NIRRIG_REPROD00007.asd,2017-02-25,CD202,nao_irrigado,0,0.2092540634
B3_EMB48_IRRIG_REPROD00000.asd,2017-02-25,EMB48,irrigado,1,0.9258383113
B3_EMB48_IRRIG_REPROD00001.asd,2017-02-25,EMB48,irrigado,1,0.8577256039
B3_EMB48_IRRIG_REPROD00002.asd,2017-02-25,EMB48,irrigado,1,0.7316823539
B3_EMB48_IRRIG_REPROD00003.asd,2017-02-25,EMB48,irrigado,1,0.7540934220
B3_EMB48_IRRIG_REPROD00004.asd,2017-02-25,EMB48,irrigado,1,0.9898849060
B3_EMB48_IRRIG_REPROD00005.asd,2017-02-25,EMB48,irrigado,1,0.7613887049
B3_EMB48_IRRIG_REPROD00006.asd,2017-02-25,EMB48,irrigado,1,0.6317084354
B3_EMB48_IRRIG_REPROD00007.asd,2017-02-25,EMB48,irrigado,1,0.6074972210
B3_EMB48_NIRRIG_REPROD00000.asd,2017-02-25,EMB48,nao_irrigado,0,0.0440065614
B3_EMB48_NIRRIG_REPROD00001.asd,2017-02-25,EMB48,nao_irrigado,0,0.2293739542
B3_EMB48_NIRRIG_REPROD00002.asd,2017-02-25,EMB48,nao_irrigado,0,0.1755724033
B3_EMB48_NIRRIG_REPROD00003.asd,2017-02-25,EMB48,nao_irrigado,0,0.1222218446
B3_EMB48_NIRRIG_REPROD00004.asd,2017-02-25,EMB48,nao_irrigado,0,-0.2554167454
B3_EMB48_NIRRIG_REPROD00005.asd,2017-02-25,EMB48,nao_irrigado,0,-0.2120932272
B3_EMB48_NIRRIG_REPROD00006.asd,2017-02-25,EMB48,nao_irrigado,0,-0.1832479195
B3_EMB48_NIRRIG_REPROD00007.asd,2017-02-25,EMB48,nao_irrigado,0,-0.2452382293
B4_BR16_IRRIG_REPROD00000.asd,2017-02-25,BR16,irrigado,1,0.8705551700
B4_BR16_IRRIG_REPROD00001.asd,2017-02-25,BR16,irrigado,1,0.8659984608
B4_BR16_IRRIG_REPROD00002.asd,2017-02-25,BR16,irrigado,1,0.8547486398
B4_BR16_IRRIG_REPROD00003.asd,2017-02-25,BR16,irrigado,1,1.0109333611
B4_BR16_IRRIG_REPROD00004.asd,2017-02-25,BR16,irrigado,1,0.8176184344
B4_BR16_IRRIG_REPROD00005.asd,2017-02-25,BR16,irrigado,1,0.8720894815
B4_BR16_IRRIG_REPROD00006.asd,2017-02-25,BR16,irrigado,1,1.0714645100
B4_BR16_IRRIG_REPROD00007.asd,2017-02-25,BR16,irrigado,1,1.0020536289
B4_BR16_NIRRIG_REPROD00000.asd,2017-02-25,BR16,nao_irrigado,0,0.2776988183
B4_BR16_NIRRIG_REPROD00001.asd,2017-02-25,BR16,nao_irrigado,0,0.2478715524
B4_BR16_NIRRIG_REPROD00002.asd,2017-02-25,BR16,nao_irrigado,0,0.2170568932
B4_BR16_NIRRIG_REPROD00003.asd,2017-02-25,BR16,nao_irrigado,0,0.2008172255
B4_BR16_NIRRIG_REPROD00004.asd,2017-02-25,BR16,nao_irrigado,0,0.0106991271
B4_BR16_NIRRIG_REPROD00005.asd,2017-02-25,BR16,nao_irrigado,0,0.1313705897
B4_BR16_NIRRIG_REPROD00006.asd,2017-02-25,BR16,nao_irrigado,0,0.0168248324
B4_BR16_NIRRIG_REPROD00007.asd,2017-02-25,BR16,nao_irrigado,0,0.0295719511
B4_CD202_IRRIG_REPROD00000.asd,2017-02-25,CD202,irrigado,1,0.8871133891
B4_CD202_IRRIG_REPROD00001.asd,2017-02-25,CD202,irrigado,1,1.1369693621
B4_CD202_IRRIG_REPROD00002.asd,2017-02-25,CD202,irrigado,1,1.0009972501
B4_CD202_IRRIG_REPROD00003.asd,2017-02-25,CD202,irrigado,1,1.0585839664
B4_CD202_IRRIG_REPROD00004.asd,2017-02-25,CD202,irrigado,1,0.8178286232
B4_CD202_IRRIG_REPROD00005.asd,2017-02-25,CD202,irrigado,1,0.9494560708
B4_CD202_IRRIG_REPROD00006.asd,2017-02-25,CD202,irrigado,1,0.8692077880
B4_CD202_IRRIG_REPROD00007.asd,2017-02-25,CD202,irrigado,1,0.9134403876
B4_CD202_NIRRIG_REPROD00000.asd,2017-02-25,CD202,nao_irrigado,0,0.3704869164
B4_CD202_NIRRIG_REPROD00001.asd,2017-02-25,CD202,nao_irrigado,0,0.1049960176
B4_CD202_NIRRIG_REPROD00002.asd,2017-02-25,CD202,nao_irrigado,0,0.3265470755
B4_CD202_NIRRIG_REPROD00003.asd,2017-02-25,CD202,nao_irrigado,0,0.2576251893
B4_CD202_NIRRIG_REPROD00004.asd,2017-02-25,CD202,nao_irrigado,0,0.0923171602
B4_CD202_NIRRIG_REPROD00005.asd,2017-02-25,CD202,nao_irrigado,0,0.1426026186
B4_CD202_NIRRIG_REPROD00006.asd,2017-02-25,CD202,nao_irrigado,0,-0.0164969046
B4_CD202_NIRRIG_REPROD00007.asd,2017-02-25,CD202,nao_irrigado,0,0.0766382889
B4_EMB48_IRRIG_REPROD00000.asd,2017-02-25,EMB48,irrigado,1,0.8733043301
B4_EMB48_IRRIG_REPROD00001.asd,2017-02-25,EMB48,irrigado,1,0.9703609540
B4_EMB48_IRRIG_REPROD00002.asd,2017-02-25,EMB48,irrigado,1,1.0738114109
B4_EMB48_IRRIG_REPROD00003.asd,2017-02-25,EMB48,irrigado,1,1.0034969661
B4_EMB48_IRRIG_REPROD00004.asd,2017-02-25,EMB48,irrigado,1,0.8474644971
B4_EMB48_IRRIG_REPROD00005.asd,2017-02-25,EMB48,irrigado,1,0.9072472210
B4_EMB48_IRRIG_REPROD00006.asd,2017-02-25,EMB48,irrigado,1,0.9817947768
B4_EMB48_IRRIG_REPROD00007.asd,2017-02-25,EMB48,irrigado,1,1.0013622183
B4_EMB48_NIRRIG_REPROD00000.asd,2017-02-25,EMB48,nao_irrigado,0,0.1231726749
B4_EMB48_NIRRIG_REPROD00001.asd,2017-02-25,EMB48,nao_irrigado,0,0.0219460180
B4_EMB48_NIRRIG_REPROD00002.asd,2017-02-25,EMB48,nao_irrigado,0,0.1446580336
B4_EMB48_NIRRIG_REPROD00003.asd,2017-02-25,EMB48,nao_irrigado,0,0.2248812678
B4_EMB48_NIRRIG_REPROD00004.asd,2017-02-25,EMB48,nao_irrigado,0,0.0440738505
B4_EMB48_NIRRIG_REPROD00005.asd,2017-02-25,EMB48,nao_irrigado,0,0.1719517693
B4_EMB48_NIRRIG_REPROD00006.asd,2017-02-25,EMB48,nao_irrigado,0,0.1138555104
B4_EMB48_NIRRIG_REPROD00007.asd,2017-02-25,EMB48,nao_irrigado,0,0.2039598346
B1_BR16_IRRIG_REPROD00000.asd,2017-02-26,BR16,irrigado,1,1.0905748029
B1_BR16_IRRIG_REPROD00001.asd,2017-02-26,BR16,irrigado,1,1.0311994663
B1_BR16_IRRIG_REPROD00002.asd,2017-02-26,BR16,irrigado,1,1.0773753895
B1_BR16_IRRIG_REPROD00003.asd,2017-02-26,BR16,irrigado,1,1.0960735549
B1_BR16_IRRIG_REPROD00004.asd,2017-02-26,BR16,irrigado,1,1.1395380245
B1_BR16_IRRIG_REPROD00005.asd,2017-02-26,BR16,irrigado,1,1.1682880843
B1_BR16_IRRIG_REPROD00006.asd,2017-02-26,BR16,irrigado,1,1.1960147230
B1_BR16_IRRIG_REPROD00007.asd,2017-02-26,BR16,irrigado,1,1.1565866579
B1_BR16_NIRRIG_REPROD00000.asd,2017-02-26,BR16,nao_irrigado,0,0.0087264258
B1_BR16_NIRRIG_REPROD00001.asd,2017-02-26,BR16,nao_irrigado,0,-0.0138003599
B1_BR16_NIRRIG_REPROD00002.asd,2017-02-26,BR16,nao_irrigado,0,-0.0136547668
B1_BR16_NIRRIG_REPROD00003.asd,2017-02-26,BR16,nao_irrigado,0,0.0293555516
B1_BR16_NIRRIG_REPROD00004.asd,2017-02-26,BR16,nao_irrigado,0,0.1703216050
B1_BR16_NIRRIG_REPROD00005.asd,2017-02-26,BR16,nao_irrigado,0,-0.1090363863
B1_BR16_NIRRIG_REPROD00006.asd,2017-02-26,BR16,nao_irrigado,0,-0.0023095873
B1_BR16_NIRRIG_REPROD00007.asd,2017-02-26,BR16,nao_irrigado,0,0.0667741617
B1_CD202_IRRIG_REPROD00000.asd,2017-02-26,CD202,irrigado,1,0.9975997077
B1_CD202_IRRIG_REPROD00001.asd,2017-02-26,CD202,irrigado,1,0.9048732522
B1_CD202_IRRIG_REPROD00002.asd,2017-02-26,CD202,irrigado,1,1.2098699680
B1_CD202_IRRIG_REPROD00003.asd,2017-02-26,CD202,irrigado,1,1.1715888709
B1_CD202_IRRIG_REPROD00004.asd,2017-02-26,CD202,irrigado,1,0.9126609763
B1_CD202_IRRIG_REPROD00005.asd,2017-02-26,CD202,irrigado,1,0.6865914637
B1_CD202_IRRIG_REPROD00006.asd,2017-02-26,CD202,irrigado,1,0.9244794271
B1_CD202_IRRIG_REPROD00007.asd,2017-02-26,CD202,irrigado,1,0.8046002179
B1_CD202_NIRRIG_REPROD00000.asd,2017-02-26,CD202,nao_irrigado,0,0.0863926392
B1_CD202_NIRRIG_REPROD00001.asd,2017-02-26,CD202,nao_irrigado,0,-0.0217735337
B1_CD202_NIRRIG_REPROD00002.asd,2017-02-26,CD202,nao_irrigado,0,0.0916984971
B1_CD202_NIRRIG_REPROD00003.asd,2017-02-26,CD202,nao_irrigado,0,-0.0711342518
B1_CD202_NIRRIG_REPROD00004.asd,2017-02-26,CD202,nao_irrigado,0,-0.0766080174
B1_CD202_NIRRIG_REPROD00005.asd,2017-02-26,CD202,nao_irrigado,0,-0.0976802878
B1_CD202_NIRRIG_REPROD00006.asd,2017-02-26,CD202,nao_irrigado,0,0.0751512746
B1_CD202_NIRRIG_REPROD00007.asd,2017-02-26,CD202,nao_irrigado,0,-0.1832055531
B1_EMB48_IRRIG_REPROD00000.asd,2017-02-26,EMB48,irrigado,1,1.1297410557
B1_EMB48_IRRIG_REPROD00001.asd,2017-02-26,EMB48,irrigado,1,1.1357441193
B1_EMB48_IRRIG_REPROD00002.asd,2017-02-26,EMB48,irrigado,1,1.0250738861
B1_EMB48_IRRIG_REPROD00003.asd,2017-02-26,EMB48,irrigado,1,1.0646795278
B1_EMB48_IRRIG_REPROD00004.asd,2017-02-26,EMB48,irrigado,1,0.7938866955
B1_EMB48_IRRIG_REPROD00005.asd,2017-02-26,EMB48,irrigado,1,0.7996112738
B1_EMB48_IRRIG_REPROD00006.asd,2017-02-26,EMB48,irrigado,1,0.7129385329
B1_EMB48_IRRIG_REPROD00007.asd,2017-02-26,EMB48,irrigado,1,0.8286445891
B1_EMB48_NIRRIG_REPROD00000.asd,2017-02-26,EMB48,nao_irrigado,0,-0.1839426708
B1_EMB48_NIRRIG_REPROD00001.asd,2017-02-26,EMB48,nao_irrigado,0,-0.2053590044
B1_EMB48_NIRRIG_REPROD00002.asd,2017-02-26,EMB48,nao_irrigado,0,-0.3016032664
B1_EMB48_NIRRIG_REPROD00003.asd,2017-02-26,EMB48,nao_irrigado,0,-0.2108587855
B1_EMB48_NIRRIG_REPROD00004.asd,2017-02-26,EMB48,nao_irrigado,0,0.0128718035
B1_EMB48_NIRRIG_REPROD00005.asd,2017-02-26,EMB48,nao_irrigado,0,0.0016415148
B1_EMB48_NIRRIG_REPROD00006.asd,2017-02-26,EMB48,nao_irrigado,0,0.0294585468
B1_EMB48_NIRRIG_REPROD00007.asd,2017-02-26,EMB48,nao_irrigado,0,0.0323618649
B2_BR16_IRRIG_REPROD00000.asd,2017-02-26,BR16,irrigado,1,0.9440481651
B2_BR16_IRRIG_REPROD00001.asd,2017-02-26,BR16,irrigado,1,1.0639161286
B2_BR16_IRRIG_REPROD00002.asd,2017-02-26,BR16,irrigado,1,1.0385712003
B2_BR16_IRRIG_REPROD00003.asd,2017-02-26,BR16,irrigado,1,1.1796328274
B2_BR16_IRRIG_REPROD00004.asd,2017-02-26,BR16,irrigado,1,1.1308353125
B2_BR16_IRRIG_REPROD00005.asd,2017-02-26,BR16,irrigado,1,1.1410804074
B2_BR16_IRRIG_REPROD00006.asd,2017-02-26,BR16,irrigado,1,1.1883590981
B2_BR16_IRRIG_REPROD00007.asd,2017-02-26,BR16,irrigado,1,1.0137178666
B2_BR16_NIRRIG_REPROD00000.asd,2017-02-26,BR16,nao_irrigado,0,-0.1008011188
B2_BR16_NIRRIG_REPROD00001.asd,2017-02-26,BR16,nao_irrigado,0,-0.0882575649
B2_BR16_NIRRIG_REPROD00002.asd,2017-02-26,BR16,nao_irrigado,0,-0.0117784555
B2_BR16_NIRRIG_REPROD00003.asd,2017-02-26,BR16,nao_irrigado,0,-0.0716789056
B2_BR16_NIRRIG_REPROD00004.asd,2017-02-26,BR16,nao_irrigado,0,0.1320146481
B2_BR16_NIRRIG_REPROD00005.asd,2017-02-26,BR16,nao_irrigado,0,0.0113556920
B2_BR16_NIRRIG_REPROD00006.asd,2017-02-26,BR16,nao_irrigado,0,-0.0475776665
B2_BR16_NIRRIG_REPROD00007.asd,2017-02-26,BR16,nao_irrigado,0,0.0469586737
B2_CD202_IRRIG_REPROD00000.asd,2017-02-26,CD202,irrigado,1,0.6904369782
B2_CD202_IRRIG_REPROD00001.asd,2017-02-26,CD202,irrigado,1,0.8216180803
B2_CD202_IRRIG_REPROD00002.asd,2017-02-26,CD202,irrigado,1,0.7743152712
B2_CD202_IRRIG_REPROD00003.asd,2017-02-26,CD202,irrigado,1,0.7523729603
B2_CD202_IRRIG_REPROD00004.asd,2017-02-26,CD202,irrigado,1,0.8805045326
B2_CD202_IRRIG_REPROD00005.asd,2017-02-26,CD202,irrigado,1,0.7762839909
B2_CD202_IRRIG_REPROD00006.asd,2017-02-26,CD202,irrigado,1,0.7467885773
B2_CD202_IRRIG_REPROD00007.asd,2017-02-26,CD202,irrigado,1,0.7223244004
B2_CD202_NIRRIG_REPROD00000.asd,2017-02-26,CD202,nao_irrigado,0,0.1807560426
B2_CD202_NIRRIG_REPROD00001.asd,2017-02-26,CD202,nao_irrigado,0,0.0356441066
B2_CD202_NIRRIG_REPROD00002.asd,2017-02-26,CD202,nao_irrigado,0,0.0436203541
B2_CD202_NIRRIG_REPROD00003.asd,2017-02-26,CD202,nao_irrigado,0,0.0509963718
B2_CD202_NIRRIG_REPROD00004.asd,2017-02-26,CD202,nao_irrigado,0,-0.0788262232
B2_CD202_NIRRIG_REPROD00005.asd,2017-02-26,CD202,nao_irrigado,0,-0.1045031972
B2_CD202_NIRRIG_REPROD00006.asd,2017-02-26,CD202,nao_irrigado,0,-0.1737848342
B2_CD202_NIRRIG_REPROD00007.asd,2017-02-26,CD202,nao_irrigado,0,-0.0874231231
B2_EMB48_IRRIG_REPROD00000.asd,2017-02-26,EMB48,irrigado,1,0.8586279584
B2_EMB48_IRRIG_REPROD00001.asd,2017-02-26,EMB48,irrigado,1,0.9556704722
B2_EMB48_IRRIG_REPROD00002.asd,2017-02-26,EMB48,irrigado,1,0.9664837422
B2_EMB48_IRRIG_REPROD00003.asd,2017-02-26,EMB48,irrigado,1,0.8635995523
B2_EMB48_IRRIG_REPROD00004.asd,2017-02-26,EMB48,irrigado,1,1.1822449086
B2_EMB48_IRRIG_REPROD00005.asd,2017-02-26,EMB48,irrigado,1,1.2680389242
B2_EMB48_IRRIG_REPROD00006.asd,2017-02-26,EMB48,irrigado,1,0.9672652629
B2_EMB48_IRRIG_REPROD00007.asd,2017-02-26,EMB48,irrigado,1,0.9975552058
B2_EMB48_NIRRIG_REPROD00000.asd,2017-02-26,EMB48,nao_irrigado,0,0.2599091512
B2_EMB48_NIRRIG_REPROD00001.asd,2017-02-26,EMB48,nao_irrigado,0,0.1680494552
B2_EMB48_NIRRIG_REPROD00002.asd,2017-02-26,EMB48,nao_irrigado,0,0.3361187295
B2_EMB48_NIRRIG_REPROD00003.asd,2017-02-26,EMB48,nao_irrigado,0,0.1114959271
B2_EMB48_NIRRIG_REPROD00004.asd,2017-02-26,EMB48,nao_irrigado,0,-0.0766202699
B2_EMB48_NIRRIG_REPROD00005.asd,2017-02-26,EMB48,nao_irrigado,0,-0.0657404526
B2_EMB48_NIRRIG_REPROD00006.asd,2017-02-26,EMB48,nao_irrigado,0,-0.0422183979
B2_EMB48_NIRRIG_REPROD00007.asd,2017-02-26,EMB48,nao_irrigado,0,0.1287799367
B3_BR16_IRRIG_REPROD00000.asd,2017-02-26,BR16,irrigado,1,1.0850754718
B3_BR16_IRRIG_REPROD00001.asd,2017-02-26,BR16,irrigado,1,1.0743241561
B3_BR16_IRRIG_REPROD00002.asd,2017-02-26,BR16,irrigado,1,1.0816486235
B3_BR16_IRRIG_REPROD00003.asd,2017-02-26,BR16,irrigado,1,1.0305866953
B3_BR16_IRRIG_REPROD00004.asd,2017-02-26,BR16,irrigado,1,1.1395876484
B3_BR16_IRRIG_REPROD00005.asd,2017-02-26,BR16,irrigado,1,1.0384581773
B3_BR16_IRRIG_REPROD00006.asd,2017-02-26,BR16,irrigado,1,1.2373700694
B3_BR16_IRRIG_REPROD00007.asd,2017-02-26,BR16,irrigado,1,1.0609531148
B3_BR16_NIRRIG_REPROD00000.asd,2017-02-26,BR16,nao_irrigado,0,-0.1423400841
B3_BR16_NIRRIG_REPROD00001.asd,2017-02-26,BR16,nao_irrigado,0,-0.2189765758
B3_BR16_NIRRIG_REPROD00002.asd,2017-02-26,BR16,nao_irrigado,0,-0.2307822828
B3_BR16_NIRRIG_REPROD00003.asd,2017-02-26,BR16,nao_irrigado,0,-0.2387380912
B3_BR16_NIRRIG_REPROD00004.asd,2017-02-26,BR16,nao_irrigado,0,0.0574950691
B3_BR16_NIRRIG_REPROD00005.asd,2017-02-26,BR16,nao_irrigado,0,0.2726337321
B3_BR16_NIRRIG_REPROD00006.asd,2017-02-26,BR16,nao_irrigado,0,0.2103053167
B3_BR16_NIRRIG_REPROD00007.asd,2017-02-26,BR16,nao_irrigado,0,-0.0085096690
B3_CD202_IRRIG_REPROD00000.asd,2017-02-26,CD202,irrigado,1,1.0620982796
B3_CD202_IRRIG_REPROD00001.asd,2017-02-26,CD202,irrigado,1,0.9434496656
B3_CD202_IRRIG_REPROD00002.asd,2017-02-26,CD202,irrigado,1,1.0312784710
B3_CD202_IRRIG_REPROD00003.asd,2017-02-26,CD202,irrigado,1,1.0393144337
B3_CD202_IRRIG_REPROD00004.asd,2017-02-26,CD202,irrigado,1,1.0946830492
B3_CD202_IRRIG_REPROD00005.asd,2017-02-26,CD202,irrigado,1,0.9953065813
B3_CD202_IRRIG_REPROD00006.asd,2017-02-26,CD202,irrigado,1,0.8908658938
B3_CD202_IRRIG_REPROD00007.asd,2017-02-26,CD202,irrigado,1,1.0431781425
B3_CD202_NIRRIG_REPROD00000.asd,2017-02-26,CD202,nao_irrigado,0,-0.0461459852
B3_CD202_NIRRIG_REPROD00001.asd,2017-02-26,CD202,nao_irrigado,0,-0.0515812828
B3_CD202_NIRRIG_REPROD00002.asd,2017-02-26,CD202,nao_irrigado,0,0.1360789344
B3_CD202_NIRRIG_REPROD00003.asd,2017-02-26,CD202,nao_irrigado,0,-0.0145484986
B3_CD202_NIRRIG_REPROD00004.asd,2017-02-26,CD202,nao_irrigado,0,0.0954947714
B3_CD202_NIRRIG_REPROD00005.asd,2017-02-26,CD202,nao_irrigado,0,0.1408128037
B3_CD202_NIRRIG_REPROD00006.asd,2017-02-26,CD202,nao_irrigado,0,0.0982079555
B3_CD202_NIRRIG_REPROD00007.asd,2017-02-26,CD202,nao_irrigado,0,0.1110585996
B3_EMB48_IRRIG_REPROD00000.asd,2017-02-26,EMB48,irrigado,1,0.8363413679
B3_EMB48_IRRIG_REPROD00001.asd,2017-02-26,EMB48,irrigado,1,0.8731210858
B3_EMB48_IRRIG_REPROD00002.asd,2017-02-26,EMB48,irrigado,1,1.0678602899
B3_EMB48_IRRIG_REPROD00003.asd,2017-02-26,EMB48,irrigado,1,1.0445011944
B3_EMB48_IRRIG_REPROD00004.asd,2017-02-26,EMB48,irrigado,1,0.9050885917
B3_EMB48_IRRIG_REPROD00005.asd,2017-02-26,EMB48,irrigado,1,0.8711417591
B3_EMB48_IRRIG_REPROD00006.asd,2017-02-26,EMB48,irrigado,1,0.8998231494
B3_EMB48_IRRIG_REPROD00007.asd,2017-02-26,EMB48,irrigado,1,0.9341260285
B3_EMB48_NIRRIG_REPROD00000.asd,2017-02-26,EMB48,nao_irrigado,0,-0.1126108610
