wavelength,coefficient,abs_coefficient,vip,direction
2278,-0.0121164819,0.0121164819,1.7183362736,nao_irrigado
2277,-0.0105176808,0.0105176808,1.7105846781,nao_irrigado
2276,-0.0101163329,0.0101163329,1.7084566429,nao_irrigado
2279,-0.0126867959,0.0126867959,1.7045059273,nao_irrigado
2275,-0.0104584828,0.0104584828,1.7013453472,nao_irrigado
2274,-0.0125325268,0.0125325268,1.6990105676,nao_irrigado
2273,-0.0148191039,0.0148191039,1.6964241490,nao_irrigado
2272,-0.0138404045,0.0138404045,1.6736056513,nao_irrigado
2271,-0.0133248297,0.0133248297,1.6515008443,nao_irrigado
2280,-0.0118817594,0.0118817594,1.6462283211,nao_irrigado
2292,0.0036835400,0.0036835400,1.6408325969,irrigado
2291,0.0015496484,0.0015496484,1.6393660332,irrigado
2270,-0.0154849689,0.0154849689,1.6365156536,nao_irrigado
1664,0.0106871782,0.0106871782,1.6312327313,irrigado
2293,0.0047531927,0.0047531927,1.6257612206,irrigado
1665,0.0091146056,0.0091146056,1.6244290004,irrigado
1666,0.0055772673,0.0055772673,1.6232288589,irrigado
1661,0.0113184793,0.0113184793,1.6133152948,irrigado
2290,-0.0008111302,0.0008111302,1.6098422992,nao_irrigado
1663,0.0097453398,0.0097453398,1.6079157101,irrigado
2269,-0.0164350169,0.0164350169,1.6017194323,nao_irrigado
1660,0.0122985342,0.0122985342,1.5966595195,irrigado
1662,0.0093100658,0.0093100658,1.5935708440,irrigado
2294,0.0054664447,0.0054664447,1.5860535264,irrigado
2289,0.0000629788,0.0000629788,1.5824006416,irrigado
1667,0.0007142066,0.0007142066,1.5725164123,irrigado
1659,0.0134337266,0.0134337266,1.5660733695,irrigado
2268,-0.0158294377,0.0158294377,1.5563110564,nao_irrigado
2281,-0.0098595992,0.0098595992,1.5336644327,nao_irrigado
1658,0.0109929800,0.0109929800,1.5265774662,irrigado
2288,0.0015744620,0.0015744620,1.5119646545,irrigado
2295,0.0039969062,0.0039969062,1.5090349630,irrigado
1668,-0.0008230080,0.0008230080,1.4937807960,nao_irrigado
2267,-0.0143678113,0.0143678113,1.4923903613,nao_irrigado
1655,0.0026544287,0.0026544287,1.4586923950,irrigado
1657,0.0039336445,0.0039336445,1.4583953000,irrigado
1654,0.0009859411,0.0009859411,1.4487485164,irrigado
1669,0.0026259040,0.0026259040,1.4395974377,irrigado
1656,0.0019511843,0.0019511843,1.4374145462,irrigado
2307,-0.0030854416,0.0030854416,1.4283161620,nao_irrigado
2266,-0.0116579261,0.0116579261,1.4198038708,nao_irrigado
1653,0.0003479915,0.0003479915,1.4181811868,irrigado
2308,-0.0041882013,0.0041882013,1.4165796792,nao_irrigado
1797,0.0065206778,0.0065206778,1.3921420551,irrigado
2296,0.0018133381,0.0018133381,1.3879031084,irrigado
2306,0.0001496639,0.0001496639,1.3814633042,irrigado
2287,0.0037513264,0.0037513264,1.3783065557,irrigado
1798,0.0046953500,0.0046953500,1.3764533752,irrigado
1796,0.0046595278,0.0046595278,1.3736151122,irrigado
1807,0.0039275873,0.0039275873,1.3728703424,irrigado
1670,0.0078283789,0.0078283789,1.3720520155,irrigado
1422,-0.0008920036,0.0008920036,1.3719159185,nao_irrigado
1421,-0.0006070500,0.0006070500,1.3717806622,nao_irrigado
1423,-0.0013406527,0.0013406527,1.3716332416,nao_irrigado
1652,-0.0023754423,0.0023754423,1.3715695346,nao_irrigado
1420,0.0000176907,0.0000176907,1.3714206253,irrigado
1424,-0.0018103333,0.0018103333,1.3713299185,nao_irrigado
1419,0.0010959244,0.0010959244,1.3712716519,irrigado
1418,0.0022435097,0.0022435097,1.3710501168,irrigado
1425,-0.0018237329,0.0018237329,1.3708920163,nao_irrigado
1426,-0.0017640144,0.0017640144,1.3702387289,nao_irrigado
1427,-0.0017742178,0.0017742178,1.3693127192,nao_irrigado
1417,0.0031783279,0.0031783279,1.3691666774,irrigado
1428,-0.0014966490,0.0014966490,1.3677094236,nao_irrigado
1920,0.0031887180,0.0031887180,1.3660939947,irrigado
1429,-0.0012041160,0.0012041160,1.3657935187,nao_irrigado
1416,0.0041539750,0.0041539750,1.3655165131,irrigado
1430,-0.0009651686,0.0009651686,1.3638146336,nao_irrigado
1921,0.0032576629,0.0032576629,1.3631708833,irrigado
1799,0.0053747728,0.0053747728,1.3627535973,irrigado
1415,0.0053070462,0.0053070462,1.3619036556,irrigado
1431,-0.0005328168,0.0005328168,1.3614414479,nao_irrigado
2309,-0.0029576215,0.0029576215,1.3612662942,nao_irrigado
1432,-0.0002914967,0.0002914967,1.3588866121,nao_irrigado
1805,-0.0009440548,0.0009440548,1.3580280590,nao_irrigado
1414,0.0066422925,0.0066422925,1.3576491364,irrigado
1806,-0.0005006169,0.0005006169,1.3575388759,nao_irrigado
1433,-0.0001579735,0.0001579735,1.3561779373,nao_irrigado
1919,0.0030985500,0.0030985500,1.3560390895,irrigado
1808,0.0069394678,0.0069394678,1.3556384763,irrigado
1434,-0.0008206572,0.0008206572,1.3531346914,nao_irrigado
2265,-0.0090014804,0.0090014804,1.3530161435,nao_irrigado
1413,0.0080011466,0.0080011466,1.3518501839,irrigado
1803,0.0042938534,0.0042938534,1.3511913426,irrigado
2282,-0.0060101301,0.0060101301,1.3504726714,nao_irrigado
1435,-0.0017723485,0.0017723485,1.3501277193,nao_irrigado
1802,0.0081109867,0.0081109867,1.3485314897,irrigado
1436,-0.0021921071,0.0021921071,1.3476986899,nao_irrigado
1922,0.0030389174,0.0030389174,1.3466823963,irrigado
1437,-0.0027187667,0.0027187667,1.3457054066,nao_irrigado
1801,0.0073551386,0.0073551386,1.3453496574,irrigado
1412,0.0088739289,0.0088739289,1.3437670820,irrigado
1438,-0.0033110807,0.0033110807,1.3433779090,nao_irrigado
1804,0.0004146115,0.0004146115,1.3427210850,irrigado
1439,-0.0038320730,0.0038320730,1.3406252480,nao_irrigado
1800,0.0059926864,0.0059926864,1.3396026232,irrigado
1440,-0.0045914337,0.0045914337,1.3382598563,nao_irrigado
1918,0.0029855461,0.0029855461,1.3369668031,irrigado
1795,0.0012609466,0.0012609466,1.3360965115,irrigado
1441,-0.0047893091,0.0047893091,1.3347532196,nao_irrigado
1411,0.0093845426,0.0093845426,1.3314673042,irrigado
1442,-0.0038235233,0.0038235233,1.3295622254,nao_irrigado
1443,-0.0027436614,0.0027436614,1.3253217784,nao_irrigado
1444,-0.0017452745,0.0017452745,1.3216597618,nao_irrigado
2305,-0.0006082186,0.0006082186,1.3208900214,nao_irrigado
1923,0.0027161607,0.0027161607,1.3185547573,irrigado
1445,-0.0015969548,0.0015969548,1.3183654809,nao_irrigado
968,0.0068656899,0.0068656899,1.3166100154,irrigado
1651,-0.0095441768,0.0095441768,1.3163672314,nao_irrigado
1410,0.0098285805,0.0098285805,1.3156480663,irrigado
1446,-0.0019820597,0.0019820597,1.3155577484,nao_irrigado
1447,-0.0021800346,0.0021800346,1.3135516605,nao_irrigado
1917,0.0032037966,0.0032037966,1.3115656595,irrigado
1448,-0.0022445985,0.0022445985,1.3111921693,nao_irrigado
458,-0.0237474027,0.0237474027,1.3087574321,nao_irrigado
1449,-0.0018616868,0.0018616868,1.3080076772,nao_irrigado
1450,-0.0022592856,0.0022592856,1.3052646241,nao_irrigado
967,-0.0036878883,0.0036878883,1.3040246091,nao_irrigado
1451,-0.0038382084,0.0038382084,1.3031165455,nao_irrigado
1671,0.0108140911,0.0108140911,1.3006590917,irrigado
1452,-0.0047043676,0.0047043676,1.2985170948,nao_irrigado
1409,0.0100677481,0.0100677481,1.2974316926,irrigado
1794,-0.0006192676,0.0006192676,1.2955306070,nao_irrigado
1809,0.0053190896,0.0053190896,1.2945862813,irrigado
879,0.0170218568,0.0170218568,1.2919710245,irrigado
1650,-0.0124815417,0.0124815417,1.2918574256,nao_irrigado
1453,-0.0045661687,0.0045661687,1.2904350123,nao_irrigado
2264,-0.0062025254,0.0062025254,1.2847160363,nao_irrigado
2297,0.0016469628,0.0016469628,1.2839191169,irrigado
1916,0.0032053271,0.0032053271,1.2837997752,irrigado
1924,0.0023244308,0.0023244308,1.2827975719,irrigado
2310,-0.0011793549,0.0011793549,1.2823393809,nao_irrigado
1408,0.0104040794,0.0104040794,1.2802475599,irrigado
1454,-0.0036247587,0.0036247587,1.2794754391,nao_irrigado
1647,0.0050801595,0.0050801595,1.2779867890,irrigado
1646,0.0090812627,0.0090812627,1.2768843558,irrigado
1649,-0.0091428856,0.0091428856,1.2760810206,nao_irrigado
880,0.0146326340,0.0146326340,1.2755050609,irrigado
1793,-0.0020278312,0.0020278312,1.2685094259,nao_irrigado
1710,0.0033364093,0.0033364093,1.2678353723,irrigado
1455,-0.0017388011,0.0017388011,1.2668736243,nao_irrigado
1648,-0.0027853306,0.0027853306,1.2662560062,nao_irrigado
459,-0.0181781646,0.0181781646,1.2660770666,nao_irrigado
1709,0.0023257445,0.0023257445,1.2660763223,irrigado
1711,0.0040909900,0.0040909900,1.2640992075,irrigado
1407,0.0104452643,0.0104452643,1.2602087191,irrigado
1708,0.0035326341,0.0035326341,1.2597799362,irrigado
1791,0.0034710591,0.0034710591,1.2560595425,irrigado
1645,0.0105358801,0.0105358801,1.2558304867,irrigado
1915,0.0031369517,0.0031369517,1.2553309120,irrigado
1644,0.0118136866,0.0118136866,1.2552525241,irrigado
1456,-0.0002460855,0.0002460855,1.2550112985,nao_irrigado
1792,-0.0002114161,0.0002114161,1.2543161874,nao_irrigado
1790,0.0062842840,0.0062842840,1.2530940313,irrigado
457,-0.0168252346,0.0168252346,1.2527126758,nao_irrigado
1707,0.0051794659,0.0051794659,1.2500317964,irrigado
482,0.0096035154,0.0096035154,1.2497934155,irrigado
1643,0.0105066904,0.0105066904,1.2489079180,irrigado
483,0.0094902355,0.0094902355,1.2473889953,irrigado
1712,0.0026919342,0.0026919342,1.2449768278,irrigado
969,-0.0016957919,0.0016957919,1.2445330760,nao_irrigado
1925,0.0013897569,0.0013897569,1.2436463104,irrigado
1457,0.0003976353,0.0003976353,1.2423045387,irrigado
1789,0.0082529577,0.0082529577,1.2417542602,irrigado
1642,0.0106841952,0.0106841952,1.2413739466,irrigado
404,-0.0045667641,0.0045667641,1.2407701375,nao_irrigado
484,0.0077287389,0.0077287389,1.2399751437,irrigado
1641,0.0126675201,0.0126675201,1.2377172530,irrigado
449,0.0148527578,0.0148527578,1.2368538157,irrigado
479,-0.0075583492,0.0075583492,1.2367450409,nao_irrigado
2304,-0.0048203249,0.0048203249,1.2366610873,nao_irrigado
1406,0.0097012249,0.0097012249,1.2339843343,irrigado
485,0.0047226672,0.0047226672,1.2305223948,irrigado
391,-0.0093967970,0.0093967970,1.2302110365,nao_irrigado
478,-0.0051027711,0.0051027711,1.2299199222,nao_irrigado
392,-0.0078815318,0.0078815318,1.2296038444,nao_irrigado
1914,0.0029772937,0.0029772937,1.2289311394,irrigado
1458,0.0007121469,0.0007121469,1.2272441634,irrigado
481,0.0043151415,0.0043151415,1.2266406622,irrigado
878,0.0104596796,0.0104596796,1.2264681970,irrigado
448,0.0109978269,0.0109978269,1.2261418849,irrigado
1706,0.0065436477,0.0065436477,1.2248835905,irrigado
451,0.0089936700,0.0089936700,1.2241691504,irrigado
2263,-0.0045521774,0.0045521774,1.2239515877,nao_irrigado
966,-0.0146474930,0.0146474930,1.2238418370,nao_irrigado
480,-0.0033331904,0.0033331904,1.2232368369,nao_irrigado
486,0.0016042552,0.0016042552,1.2229066650,irrigado
908,0.0201227199,0.0201227199,1.2223192676,irrigado
1713,0.0006270262,0.0006270262,1.2213597936,irrigado
477,-0.0033101063,0.0033101063,1.2205423796,nao_irrigado
1788,0.0068305410,0.0068305410,1.2203577434,irrigado
456,-0.0088315945,0.0088315945,1.2193687451,nao_irrigado
487,0.0002226886,0.0002226886,1.2172170688,irrigado
455,-0.0059264821,0.0059264821,1.2169883602,nao_irrigado
450,0.0121405421,0.0121405421,1.2169471363,irrigado
467,0.0098043253,0.0098043253,1.2168065796,irrigado
960,0.0110710562,0.0110710562,1.2166223315,irrigado
475,-0.0059564683,0.0059564683,1.2164054300,nao_irrigado
1672,0.0098129738,0.0098129738,1.2158586485,irrigado
1091,0.0015617113,0.0015617113,1.2148995767,irrigado
460,-0.0105491921,0.0105491921,1.2140583488,nao_irrigado
1092,0.0019482473,0.0019482473,1.2137763915,irrigado
1810,0.0030677620,0.0030677620,1.2128831331,irrigado
476,-0.0045032958,0.0045032958,1.2120259412,nao_irrigado
472,-0.0038649933,0.0038649933,1.2119515191,nao_irrigado
454,-0.0061899250,0.0061899250,1.2116601287,nao_irrigado
474,-0.0041748508,0.0041748508,1.2114785472,nao_irrigado
1459,0.0009863090,0.0009863090,1.2114028609,irrigado
447,0.0060187753,0.0060187753,1.2109437077,irrigado
405,-0.0050406076,0.0050406076,1.2109413790,nao_irrigado
488,0.0012427881,0.0012427881,1.2105160214,irrigado
2311,-0.0000866357,0.0000866357,1.2099798889,nao_irrigado
2173,0.0010179361,0.0010179361,1.2083943526,irrigado
473,-0.0036698614,0.0036698614,1.2081897976,nao_irrigado
466,0.0082960188,0.0082960188,1.2075592608,irrigado
2175,0.0009658804,0.0009658804,1.2066916080,irrigado
1405,0.0087382904,0.0087382904,1.2062684820,irrigado
2174,0.0014432794,0.0014432794,1.2061805272,irrigado
452,0.0031666180,0.0031666180,1.2057510049,irrigado
1926,0.0009037216,0.0009037216,1.2056656678,irrigado
877,0.0096726854,0.0096726854,1.2053487587,irrigado
2172,0.0008953184,0.0008953184,1.2048418578,irrigado
1913,0.0031022080,0.0031022080,1.2043596463,irrigado
959,0.0149997246,0.0149997246,1.2033573431,irrigado
2171,0.0012550853,0.0012550853,1.2026392465,irrigado
2176,-0.0011005142,0.0011005142,1.2026174213,nao_irrigado
446,0.0065390292,0.0065390292,1.2020713665,irrigado
461,-0.0098068339,0.0098068339,1.2000681259,nao_irrigado
453,-0.0032393261,0.0032393261,1.1997155177,nao_irrigado
1093,-0.0000259581,0.0000259581,1.1995099967,nao_irrigado
444,-0.0005377941,0.0005377941,1.1993592873,nao_irrigado
489,-0.0004054786,0.0004054786,1.1993412166,nao_irrigado
445,0.0017872075,0.0017872075,1.1993170156,irrigado
2170,0.0016080915,0.0016080915,1.1992047066,irrigado
1787,0.0044961701,0.0044961701,1.1975776667,irrigado
490,-0.0053705669,0.0053705669,1.1965800556,nao_irrigado
1640,0.0100893256,0.0100893256,1.1963928565,irrigado
1460,0.0018293159,0.0018293159,1.1957130979,irrigado
2169,0.0023393934,0.0023393934,1.1937803939,irrigado
2177,-0.0037197648,0.0037197648,1.1932932927,nao_irrigado
2164,0.0043323464,0.0043323464,1.1930474069,irrigado
471,0.0015703648,0.0015703648,1.1921491801,irrigado
2166,0.0038864088,0.0038864088,1.1917293898,irrigado
1714,-0.0006787303,0.0006787303,1.1916451219,nao_irrigado
2168,0.0034820894,0.0034820894,1.1915636541,irrigado
2163,0.0043315803,0.0043315803,1.1909871924,irrigado
2165,0.0037819270,0.0037819270,1.1907007142,irrigado
2167,0.0040428719,0.0040428719,1.1901400926,irrigado
1634,0.0095650572,0.0095650572,1.1898617057,irrigado
2286,0.0042103142,0.0042103142,1.1894474080,irrigado
491,-0.0064007419,0.0064007419,1.1883964646,nao_irrigado
1635,0.0083948902,0.0083948902,1.1883566452,irrigado
1705,0.0073250845,0.0073250845,1.1874490470,irrigado
463,0.0022330471,0.0022330471,1.1872649886,irrigado
2162,0.0031050919,0.0031050919,1.1871275769,irrigado
2159,-0.0005747564,0.0005747564,1.1869599782,nao_irrigado
2160,0.0004855314,0.0004855314,1.1869402792,irrigado
468,0.0065091272,0.0065091272,1.1865580210,irrigado
2158,-0.0003180757,0.0003180757,1.1836950092,nao_irrigado
2161,0.0018184267,0.0018184267,1.1834836564,irrigado
465,0.0040391926,0.0040391926,1.1832876673,irrigado
462,-0.0023807448,0.0023807448,1.1830962349,nao_irrigado
1786,0.0036153569,0.0036153569,1.1830590842,irrigado
393,-0.0080030062,0.0080030062,1.1819056336,nao_irrigado
1404,0.0078942453,0.0078942453,1.1818884322,irrigado
1912,0.0030727327,0.0030727327,1.1817850208,irrigado
464,0.0024111389,0.0024111389,1.1803290011,irrigado
2178,-0.0057241309,0.0057241309,1.1799620677,nao_irrigado
907,0.0104336770,0.0104336770,1.1799188050,irrigado
2157,0.0007091491,0.0007091491,1.1789475038,irrigado
443,0.0017556464,0.0017556464,1.1788359317,irrigado
1461,0.0024171609,0.0024171609,1.1781163403,irrigado
1633,0.0091235444,0.0091235444,1.1780646266,irrigado
2138,-0.0013410422,0.0013410422,1.1771596238,nao_irrigado
1090,0.0019324051,0.0019324051,1.1770982383,irrigado
2134,-0.0106662147,0.0106662147,1.1764491499,nao_irrigado
2139,-0.0003518363,0.0003518363,1.1761611493,nao_irrigado
2133,-0.0116105270,0.0116105270,1.1759526543,nao_irrigado
2135,-0.0089833991,0.0089833991,1.1751420779,nao_irrigado
403,-0.0072297121,0.0072297121,1.1748165029,nao_irrigado
2140,0.0008240781,0.0008240781,1.1739276756,irrigado
2137,-0.0022269800,0.0022269800,1.1738101628,nao_irrigado
2136,-0.0057161308,0.0057161308,1.1730344205,nao_irrigado
2141,0.0018968844,0.0018968844,1.1727027061,irrigado
2142,0.0028026501,0.0028026501,1.1720929279,irrigado
1636,0.0060929399,0.0060929399,1.1719539490,irrigado
470,0.0028578442,0.0028578442,1.1719037209,irrigado
1927,0.0004807203,0.0004807203,1.1712175996,irrigado
2156,0.0017335914,0.0017335914,1.1708885807,irrigado
2262,-0.0031329129,0.0031329129,1.1705130173,nao_irrigado
2132,-0.0093287312,0.0093287312,1.1702601572,nao_irrigado
881,0.0056769983,0.0056769983,1.1694224344,irrigado
1785,0.0028753193,0.0028753193,1.1690526440,irrigado
469,0.0029315948,0.0029315948,1.1678151072,irrigado
2143,0.0019937244,0.0019937244,1.1671442992,irrigado
395,-0.0183606845,0.0183606845,1.1662588601,nao_irrigado
1632,0.0073235085,0.0073235085,1.1660907840,irrigado
2179,-0.0066519054,0.0066519054,1.1658974250,nao_irrigado
1631,0.0065701191,0.0065701191,1.1652637468,irrigado
876,0.0087560443,0.0087560443,1.1646022085,irrigado
394,-0.0137008972,0.0137008972,1.1642978810,nao_irrigado
492,-0.0024486547,0.0024486547,1.1642499388,nao_irrigado
2155,0.0017754602,0.0017754602,1.1636277427,irrigado
1630,0.0071334351,0.0071334351,1.1635381221,irrigado
2131,-0.0059571626,0.0059571626,1.1629165164,nao_irrigado
1911,0.0030380065,0.0030380065,1.1618600272,irrigado
2298,0.0018868334,0.0018868334,1.1615375697,irrigado
1403,0.0073650980,0.0073650980,1.1607095522,irrigado
2144,-0.0000598098,0.0000598098,1.1603130713,nao_irrigado
1462,0.0022573948,0.0022573948,1.1593893679,irrigado
2130,-0.0044560692,0.0044560692,1.1586955558,nao_irrigado
2145,-0.0007813352,0.0007813352,1.1581362044,nao_irrigado
2154,0.0009613643,0.0009613643,1.1579564579,irrigado
1637,0.0056560404,0.0056560404,1.1575328991,irrigado
1639,0.0070988910,0.0070988910,1.1573962324,irrigado
1629,0.0073447667,0.0073447667,1.1568131016,irrigado
442,0.0028817724,0.0028817724,1.1565985416,irrigado
2129,-0.0033558360,0.0033558360,1.1553009281,nao_irrigado
1715,-0.0012239036,0.0012239036,1.1551907798,nao_irrigado
2128,-0.0017714029,0.0017714029,1.1546812047,nao_irrigado
2146,-0.0013250106,0.0013250106,1.1541404121,nao_irrigado
2153,-0.0001425374,0.0001425374,1.1537625321,nao_irrigado
1094,-0.0017430807,0.0017430807,1.1537333840,nao_irrigado
2127,-0.0010258554,0.0010258554,1.1529780208,nao_irrigado
1638,0.0068145765,0.0068145765,1.1519847286,irrigado
2152,-0.0005592070,0.0005592070,1.1512289529,nao_irrigado
1095,0.0005536456,0.0005536456,1.1504517326,irrigado
2147,-0.0003506222,0.0003506222,1.1495423087,nao_irrigado
2126,-0.0008864770,0.0008864770,1.1495399937,nao_irrigado
2180,-0.0070949115,0.0070949115,1.1490538796,nao_irrigado
2151,-0.0002643070,0.0002643070,1.1480359985,nao_irrigado
2312,-0.0000609819,0.0000609819,1.1470372522,nao_irrigado
441,0.0017726377,0.0017726377,1.1469488717,irrigado
2125,-0.0008581957,0.0008581957,1.1466396699,nao_irrigado
1628,0.0075053927,0.0075053927,1.1464675316,irrigado
1784,0.0026137159,0.0026137159,1.1464535453,irrigado
2148,0.0012040462,0.0012040462,1.1456000824,irrigado
493,0.0017005266,0.0017005266,1.1450065642,irrigado
1910,0.0032706648,0.0032706648,1.1449174471,irrigado
2149,0.0011228574,0.0011228574,1.1439972646,irrigado
2124,-0.0006753059,0.0006753059,1.1431310304,nao_irrigado
2150,0.0004034510,0.0004034510,1.1426692289,irrigado
1463,0.0018999625,0.0018999625,1.1426560743,irrigado
1402,0.0069802916,0.0069802916,1.1416085740,irrigado
1928,0.0003795580,0.0003795580,1.1413792131,irrigado
2181,-0.0066227531,0.0066227531,1.1405943750,nao_irrigado
2123,-0.0006801818,0.0006801818,1.1397642038,nao_irrigado
433,-0.0063528787,0.0063528787,1.1382058223,nao_irrigado
390,-0.0058678645,0.0058678645,1.1372183784,nao_irrigado
1704,0.0077162562,0.0077162562,1.1363380112,irrigado
2122,0.0005459943,0.0005459943,1.1347864729,irrigado
440,0.0056588390,0.0056588390,1.1342044621,irrigado
2121,0.0026655308,0.0026655308,1.1334348826,irrigado
2182,-0.0058770790,0.0058770790,1.1329445299,nao_irrigado
2183,-0.0059560659,0.0059560659,1.1327165119,nao_irrigado
2120,0.0050575285,0.0050575285,1.1327096380,irrigado
2119,0.0067798097,0.0067798097,1.1319292009,irrigado
909,0.0200774169,0.0200774169,1.1317168110,irrigado
1811,-0.0005592832,0.0005592832,1.1314547243,nao_irrigado
1909,0.0033644223,0.0033644223,1.1304837655,irrigado
825,0.0085194987,0.0085194987,1.1296317322,irrigado
2117,0.0097117561,0.0097117561,1.1295672001,irrigado
2184,-0.0058063141,0.0058063141,1.1293938935,nao_irrigado
2118,0.0081837714,0.0081837714,1.1292860427,irrigado
2116,0.0111176299,0.0111176299,1.1284273978,irrigado
494,0.0023276452,0.0023276452,1.1280321603,irrigado
439,0.0118789015,0.0118789015,1.1280072671,irrigado
2261,-0.0018492977,0.0018492977,1.1275831320,nao_irrigado
2283,-0.0047528958,0.0047528958,1.1267636059,nao_irrigado
1464,0.0009965919,0.0009965919,1.1266848836,irrigado
2185,-0.0051145895,0.0051145895,1.1263029798,nao_irrigado
667,-0.0088753618,0.0088753618,1.1256500829,nao_irrigado
1627,0.0067907316,0.0067907316,1.1250395476,irrigado
1401,0.0065396011,0.0065396011,1.1249239750,irrigado
2115,0.0117120668,0.0117120668,1.1246473890,irrigado
1731,-0.0161198246,0.0161198246,1.1240834864,nao_irrigado
666,-0.0082288911,0.0082288911,1.1230464956,nao_irrigado
2186,-0.0043338869,0.0043338869,1.1227642003,nao_irrigado
1783,0.0024410562,0.0024410562,1.1211829518,irrigado
2114,0.0121000978,0.0121000978,1.1202399585,irrigado
2187,-0.0043057538,0.0043057538,1.1201613850,nao_irrigado
1908,0.0033732594,0.0033732594,1.1181638066,irrigado
495,0.0044573499,0.0044573499,1.1179673207,irrigado
2303,-0.0066014490,0.0066014490,1.1171272625,nao_irrigado
1096,0.0024573567,0.0024573567,1.1163230871,irrigado
2113,0.0123207101,0.0123207101,1.1160382048,irrigado
434,-0.0019227381,0.0019227381,1.1159789272,nao_irrigado
432,-0.0033361555,0.0033361555,1.1157902269,nao_irrigado
1732,-0.0148154929,0.0148154929,1.1156117792,nao_irrigado
1929,-0.0001430025,0.0001430025,1.1156037573,nao_irrigado
1616,0.0073996464,0.0073996464,1.1143108820,irrigado
826,0.0067318244,0.0067318244,1.1142629292,irrigado
970,-0.0096344628,0.0096344628,1.1134164145,nao_irrigado
1716,-0.0015141771,0.0015141771,1.1133394530,nao_irrigado
436,0.0044080302,0.0044080302,1.1132750619,irrigado
437,0.0004892646,0.0004892646,1.1128405297,irrigado
668,-0.0078941883,0.0078941883,1.1125978479,nao_irrigado
2188,-0.0052503484,0.0052503484,1.1124328173,nao_irrigado
665,-0.0077525212,0.0077525212,1.1119178304,nao_irrigado
2112,0.0122228604,0.0122228604,1.1118480532,irrigado
1615,0.0083685835,0.0083685835,1.1109215642,irrigado
1465,0.0002949055,0.0002949055,1.1108365159,irrigado
1617,0.0060848093,0.0060848093,1.1105608936,irrigado
875,0.0061498191,0.0061498191,1.1102972702,irrigado
1730,-0.0150499586,0.0150499586,1.1102601750,nao_irrigado
1400,0.0062053545,0.0062053545,1.1099888815,irrigado
438,0.0037127956,0.0037127956,1.1091371953,irrigado
2111,0.0125504999,0.0125504999,1.1088135674,irrigado
1626,0.0046083141,0.0046083141,1.1085704791,irrigado
1089,0.0012291036,0.0012291036,1.1085098715,irrigado
1097,0.0024541208,0.0024541208,1.1080613669,irrigado
1907,0.0033087734,0.0033087734,1.1079459566,irrigado
2189,-0.0070219371,0.0070219371,1.1068143806,nao_irrigado
824,0.0058729537,0.0058729537,1.1064866718,irrigado
496,0.0064636981,0.0064636981,1.1063384744,irrigado
846,0.0039563502,0.0039563502,1.1060939376,irrigado
386,0.0007910004,0.0007910004,1.1057187059,irrigado
845,0.0048259597,0.0048259597,1.1043324799,irrigado
844,0.0068352555,0.0068352555,1.1042371674,irrigado
1614,0.0078249351,0.0078249351,1.1037731016,irrigado
843,0.0073720794,0.0073720794,1.1037631369,irrigado
2331,0.0135937337,0.0135937337,1.1033303030,irrigado
1618,0.0053359092,0.0053359092,1.1027850656,irrigado
2190,-0.0083497134,0.0083497134,1.1026748226,nao_irrigado
1625,0.0028960914,0.0028960914,1.1026452155,irrigado
385,0.0048677293,0.0048677293,1.1025192314,irrigado
