sample_name,data_coleta,genotipo,condicao,PC1,PC2
B2_CD202_NIRRIG_REPROD00005.asd,2017-02-27,CD202,nao_irrigado,0.0019288328,-0.0039294047
B2_CD202_NIRRIG_REPROD00006.asd,2017-02-27,CD202,nao_irrigado,0.0025585127,-0.0091033062
B2_CD202_NIRRIG_REPROD00007.asd,2017-02-27,CD202,nao_irrigado,0.0031984272,-0.0192356455
B2_EMB48_IRRIG_REPROD00000.asd,2017-02-27,EMB48,irrigado,0.0156877543,-0.0330427955
B2_EMB48_IRRIG_REPROD00001.asd,2017-02-27,EMB48,irrigado,0.0147212973,-0.0402097844
B2_EMB48_IRRIG_REPROD00002.asd,2017-02-27,EMB48,irrigado,0.0159297614,-0.0198659892
B2_EMB48_IRRIG_REPROD00003.asd,2017-02-27,EMB48,irrigado,0.0150785655,-0.0305611185
B2_EMB48_IRRIG_REPROD00004.asd,2017-02-27,EMB48,irrigado,0.0182763747,-0.0468033967
B2_EMB48_IRRIG_REPROD00005.asd,2017-02-27,EMB48,irrigado,0.0186618148,-0.0375169033
B2_EMB48_IRRIG_REPROD00006.asd,2017-02-27,EMB48,irrigado,0.0188646398,-0.0427863648
B2_EMB48_IRRIG_REPROD00007.asd,2017-02-27,EMB48,irrigado,0.0193535267,-0.0372040803
B2_EMB48_NIRRIG_REPROD00000.asd,2017-02-27,EMB48,nao_irrigado,-0.0129394730,0.0069934402
B2_EMB48_NIRRIG_REPROD00001.asd,2017-02-27,EMB48,nao_irrigado,-0.0121902300,0.0157257538
B2_EMB48_NIRRIG_REPROD00002.asd,2017-02-27,EMB48,nao_irrigado,-0.0116127398,0.0034041815
B2_EMB48_NIRRIG_REPROD00003.asd,2017-02-27,EMB48,nao_irrigado,-0.0092145744,-0.0058714644
B2_EMB48_NIRRIG_REPROD00004.asd,2017-02-27,EMB48,nao_irrigado,0.0194779359,0.0046893105
B2_EMB48_NIRRIG_REPROD00005.asd,2017-02-27,EMB48,nao_irrigado,0.0208886783,0.0227248551
B2_EMB48_NIRRIG_REPROD00006.asd,2017-02-27,EMB48,nao_irrigado,0.0215817118,0.0139264208
B2_EMB48_NIRRIG_REPROD00007.asd,2017-02-27,EMB48,nao_irrigado,0.0225470544,0.0098486692
B3_BR16_IRRIG_REPROD00000.asd,2017-02-27,BR16,irrigado,-0.0560654474,0.0019800743
B3_BR16_IRRIG_REPROD00001.asd,2017-02-27,BR16,irrigado,-0.0561431874,-0.0071269189
B3_BR16_IRRIG_REPROD00002.asd,2017-02-27,BR16,irrigado,-0.0562278921,-0.0059030416
B3_BR16_IRRIG_REPROD00003.asd,2017-02-27,BR16,irrigado,-0.0560013279,-0.0110802424
B3_BR16_IRRIG_REPROD00004.asd,2017-02-27,BR16,irrigado,-0.0734462476,0.0062596604
B3_BR16_IRRIG_REPROD00005.asd,2017-02-27,BR16,irrigado,-0.0737096615,-0.0110833012
B3_BR16_IRRIG_REPROD00006.asd,2017-02-27,BR16,irrigado,-0.0734111190,-0.0070769697
B3_BR16_IRRIG_REPROD00007.asd,2017-02-27,BR16,irrigado,-0.0728339965,-0.0089621812
B3_BR16_NIRRIG_REPROD00000.asd,2017-02-27,BR16,nao_irrigado,-0.0024080619,0.0027394341
B3_BR16_NIRRIG_REPROD00001.asd,2017-02-27,BR16,nao_irrigado,-0.0007423188,0.0068199568
B3_BR16_NIRRIG_REPROD00002.asd,2017-02-27,BR16,nao_irrigado,0.0007590607,0.0091547770
B3_BR16_NIRRIG_REPROD00003.asd,2017-02-27,BR16,nao_irrigado,0.0022732612,0.0082291961
B3_BR16_NIRRIG_REPROD00004.asd,2017-02-27,BR16,nao_irrigado,0.0343861223,0.0045798158
B3_BR16_NIRRIG_REPROD00005.asd,2017-02-27,BR16,nao_irrigado,0.0357208591,-0.0121217999
B3_BR16_NIRRIG_REPROD00006.asd,2017-02-27,BR16,nao_irrigado,0.0389607157,0.0102701423
B3_BR16_NIRRIG_REPROD00007.asd,2017-02-27,BR16,nao_irrigado,0.0415348264,-0.0012784551
B3_CD202_IRRIG_REPROD00000.asd,2017-02-27,CD202,irrigado,0.0279666506,-0.0233709051
B3_CD202_IRRIG_REPROD00001.asd,2017-02-27,CD202,irrigado,0.0264054554,-0.0447834782
B3_CD202_IRRIG_REPROD00002.asd,2017-02-27,CD202,irrigado,0.0273059346,-0.0193910691
B3_CD202_IRRIG_REPROD00003.asd,2017-02-27,CD202,irrigado,0.0265455709,-0.0504015326
B3_CD202_IRRIG_REPROD00004.asd,2017-02-27,CD202,irrigado,0.0291923744,-0.0401337793
B3_CD202_IRRIG_REPROD00005.asd,2017-02-27,CD202,irrigado,0.0300947640,-0.0309608270
B3_CD202_IRRIG_REPROD00006.asd,2017-02-27,CD202,irrigado,0.0291218961,-0.0557925192
B3_CD202_IRRIG_REPROD00007.asd,2017-02-27,CD202,irrigado,0.0295308384,-0.0465000336
B3_CD202_NIRRIG_REPROD00000.asd,2017-02-27,CD202,nao_irrigado,-0.0151029936,-0.0006300007
B3_CD202_NIRRIG_REPROD00001.asd,2017-02-27,CD202,nao_irrigado,-0.0128658781,-0.0092938946
B3_CD202_NIRRIG_REPROD00002.asd,2017-02-27,CD202,nao_irrigado,-0.0093463231,-0.0065534340
B3_CD202_NIRRIG_REPROD00003.asd,2017-02-27,CD202,nao_irrigado,-0.0052048834,-0.0024933003
B3_CD202_NIRRIG_REPROD00004.asd,2017-02-27,CD202,nao_irrigado,0.0319835172,-0.0124066658
B3_CD202_NIRRIG_REPROD00005.asd,2017-02-27,CD202,nao_irrigado,0.0340398010,-0.0138155713
B3_CD202_NIRRIG_REPROD00006.asd,2017-02-27,CD202,nao_irrigado,0.0369970353,-0.0079099695
B3_CD202_NIRRIG_REPROD00007.asd,2017-02-27,CD202,nao_irrigado,0.0379341990,-0.0254554490
B3_EMB48_IRRIG_REPROD00000.asd,2017-02-27,EMB48,irrigado,-0.0229909066,-0.0475960064
B3_EMB48_IRRIG_REPROD00001.asd,2017-02-27,EMB48,irrigado,-0.0238140507,-0.0547365369
B3_EMB48_IRRIG_REPROD00002.asd,2017-02-27,EMB48,irrigado,-0.0229668866,-0.0493611893
B3_EMB48_IRRIG_REPROD00003.asd,2017-02-27,EMB48,irrigado,-0.0228170742,-0.0450991037
B3_EMB48_IRRIG_REPROD00004.asd,2017-02-27,EMB48,irrigado,-0.0056701155,-0.0110930364
B3_EMB48_IRRIG_REPROD00005.asd,2017-02-27,EMB48,irrigado,-0.0068362066,-0.0306016778
B3_EMB48_IRRIG_REPROD00006.asd,2017-02-27,EMB48,irrigado,-0.0069339309,-0.0280227539
B3_EMB48_IRRIG_REPROD00007.asd,2017-02-27,EMB48,irrigado,-0.0065445194,-0.0349225491
B3_EMB48_NIRRIG_REPROD00000.asd,2017-02-27,EMB48,nao_irrigado,0.0877986730,0.0003729709
B3_EMB48_NIRRIG_REPROD00001.asd,2017-02-27,EMB48,nao_irrigado,0.0890291793,-0.0053161305
B3_EMB48_NIRRIG_REPROD00002.asd,2017-02-27,EMB48,nao_irrigado,0.0904676561,-0.0013385008
B3_EMB48_NIRRIG_REPROD00003.asd,2017-02-27,EMB48,nao_irrigado,0.0915805103,0.0068783656
B3_EMB48_NIRRIG_REPROD00004.asd,2017-02-27,EMB48,nao_irrigado,0.0281964502,0.0138618945
B3_EMB48_NIRRIG_REPROD00005.asd,2017-02-27,EMB48,nao_irrigado,0.0287972671,-0.0047204798
B3_EMB48_NIRRIG_REPROD00006.asd,2017-02-27,EMB48,nao_irrigado,0.0306467106,0.0066771722
B3_EMB48_NIRRIG_REPROD00007.asd,2017-02-27,EMB48,nao_irrigado,0.0326862580,0.0095404807
B4_BR16_IRRIG_REPROD00000.asd,2017-02-27,BR16,irrigado,-0.0464283882,-0.0380615929
B4_BR16_IRRIG_REPROD00001.asd,2017-02-27,BR16,irrigado,-0.0450377245,-0.0094173394
B4_BR16_IRRIG_REPROD00002.asd,2017-02-27,BR16,irrigado,-0.0450914595,-0.0097723578
B4_BR16_IRRIG_REPROD00003.asd,2017-02-27,BR16,irrigado,-0.0448395247,-0.0253842297
B4_BR16_IRRIG_REPROD00004.asd,2017-02-27,BR16,irrigado,-0.0319467400,-0.0118294544
B4_BR16_IRRIG_REPROD00005.asd,2017-02-27,BR16,irrigado,-0.0322390289,-0.0039800509
B4_BR16_IRRIG_REPROD00006.asd,2017-02-27,BR16,irrigado,-0.0326116253,-0.0230737935
B4_BR16_IRRIG_REPROD00007.asd,2017-02-27,BR16,irrigado,-0.0318286308,-0.0068446366
B4_BR16_NIRRIG_REPROD00000.asd,2017-02-27,BR16,nao_irrigado,-0.0067834512,-0.0124261831
B4_BR16_NIRRIG_REPROD00001.asd,2017-02-27,BR16,nao_irrigado,-0.0042399888,0.0002272785
B4_BR16_NIRRIG_REPROD00002.asd,2017-02-27,BR16,nao_irrigado,-0.0029370685,-0.0116651345
B4_BR16_NIRRIG_REPROD00003.asd,2017-02-27,BR16,nao_irrigado,-0.0011974658,-0.0053775918
B4_BR16_NIRRIG_REPROD00004.asd,2017-02-27,BR16,nao_irrigado,-0.0102980993,0.0129761846
B4_BR16_NIRRIG_REPROD00005.asd,2017-02-27,BR16,nao_irrigado,-0.0079858063,0.0094901535
B4_BR16_NIRRIG_REPROD00006.asd,2017-02-27,BR16,nao_irrigado,-0.0051833667,0.0009944493
B4_BR16_NIRRIG_REPROD00007.asd,2017-02-27,BR16,nao_irrigado,-0.0024868967,0.0109328632
B4_CD202_IRRIG_REPROD00000.asd,2017-02-27,CD202,irrigado,-0.0773588941,-0.0055655244
B4_CD202_IRRIG_REPROD00001.asd,2017-02-27,CD202,irrigado,-0.0771972599,0.0024333340
B4_CD202_IRRIG_REPROD00002.asd,2017-02-27,CD202,irrigado,-0.0774552413,-0.0105277186
B4_CD202_IRRIG_REPROD00003.asd,2017-02-27,CD202,irrigado,-0.0764249008,0.0015606971
B4_CD202_IRRIG_REPROD00004.asd,2017-02-27,CD202,irrigado,-0.0551059703,0.0043969578
B4_CD202_IRRIG_REPROD00005.asd,2017-02-27,CD202,irrigado,-0.0553052686,-0.0002835189
B4_CD202_IRRIG_REPROD00006.asd,2017-02-27,CD202,irrigado,-0.0553704696,-0.0058309187
B4_CD202_IRRIG_REPROD00007.asd,2017-02-27,CD202,irrigado,-0.0557882541,-0.0211464599
B4_CD202_NIRRIG_REPROD00000.asd,2017-02-27,CD202,nao_irrigado,-0.0238609343,0.0132293709
B4_CD202_NIRRIG_REPROD00001.asd,2017-02-27,CD202,nao_irrigado,-0.0226665477,0.0042542926
B4_CD202_NIRRIG_REPROD00002.asd,2017-02-27,CD202,nao_irrigado,-0.0209833632,0.0077084374
B4_CD202_NIRRIG_REPROD00003.asd,2017-02-27,CD202,nao_irrigado,-0.0192717790,0.0115415104
B4_CD202_NIRRIG_REPROD00004.asd,2017-02-27,CD202,nao_irrigado,0.0071679311,0.0144038831
B4_CD202_NIRRIG_REPROD00005.asd,2017-02-27,CD202,nao_irrigado,0.0075238242,-0.0034391142
B4_CD202_NIRRIG_REPROD00006.asd,2017-02-27,CD202,nao_irrigado,0.0095906836,-0.0005610110
B4_CD202_NIRRIG_REPROD00007.asd,2017-02-27,CD202,nao_irrigado,0.0121676088,0.0084294553
B4_EMB48_IRRIG_REPROD00000.asd,2017-02-27,EMB48,irrigado,0.0045547122,-0.0141578121
B4_EMB48_IRRIG_REPROD00001.asd,2017-02-27,EMB48,irrigado,0.0032546464,-0.0432682111
B4_EMB48_IRRIG_REPROD00002.asd,2017-02-27,EMB48,irrigado,0.0040332112,-0.0245176037
B4_EMB48_IRRIG_REPROD00003.asd,2017-02-27,EMB48,irrigado,0.0039438320,-0.0253957773
B4_EMB48_IRRIG_REPROD00004.asd,2017-02-27,EMB48,irrigado,-0.0142685794,-0.0136726346
B4_EMB48_IRRIG_REPROD00005.asd,2017-02-27,EMB48,irrigado,-0.0132238808,-0.0282069191
B4_EMB48_IRRIG_REPROD00006.asd,2017-02-27,EMB48,irrigado,-0.0121974734,-0.0194144433
B4_EMB48_IRRIG_REPROD00007.asd,2017-02-27,EMB48,irrigado,-0.0110571032,-0.0127018854
B4_EMB48_NIRRIG_REPROD00000.asd,2017-02-27,EMB48,nao_irrigado,0.0687371817,-0.0027506503
B4_EMB48_NIRRIG_REPROD00001.asd,2017-02-27,EMB48,nao_irrigado,0.0722011543,-0.0065181246
B4_EMB48_NIRRIG_REPROD00002.asd,2017-02-27,EMB48,nao_irrigado,0.0746957172,-0.0079456325
B4_EMB48_NIRRIG_REPROD00003.asd,2017-02-27,EMB48,nao_irrigado,0.0789807670,-0.0081619309
B4_EMB48_NIRRIG_REPROD00004.asd,2017-02-27,EMB48,nao_irrigado,0.0277214653,0.0050331982
B4_EMB48_NIRRIG_REPROD00005.asd,2017-02-27,EMB48,nao_irrigado,0.0313749336,0.0103589926
B4_EMB48_NIRRIG_REPROD00006.asd,2017-02-27,EMB48,nao_irrigado,0.0343114784,-0.0103637111
B4_EMB48_NIRRIG_REPROD00007.asd,2017-02-27,EMB48,nao_irrigado,0.0381794443,0.0006764587
B1_BR16_IRR_REP_RECUP00000.asd,2017-03-02,BR16,irrigado,-0.0712713199,0.0182498612
B1_BR16_IRR_REP_RECUP00001.asd,2017-03-02,BR16,irrigado,-0.0723496465,-0.0245704710
B1_BR16_IRR_REP_RECUP00002.asd,2017-03-02,BR16,irrigado,-0.0721522605,-0.0034831011
B1_BR16_IRR_REP_RECUP00003.asd,2017-03-02,BR16,irrigado,-0.0720924570,-0.0211365060
B1_BR16_IRR_REP_RECUP00004.asd,2017-03-02,BR16,irrigado,-0.0610103387,-0.0020660015
B1_BR16_IRR_REP_RECUP00005.asd,2017-03-02,BR16,irrigado,-0.0611189017,0.0177698562
B1_BR16_IRR_REP_RECUP00006.asd,2017-03-02,BR16,irrigado,-0.0596426860,0.0276789949
B1_BR16_IRR_REP_RECUP00007.asd,2017-03-02,BR16,irrigado,-0.0600199112,0.0068260141
B1_BR16_NIRR_REP_RECUP00000.asd,2017-03-02,BR16,nao_irrigado,-0.0622576242,-0.0042279272
B1_BR16_NIRR_REP_RECUP00001.asd,2017-03-02,BR16,nao_irrigado,-0.0613823716,0.0047068251
B1_BR16_NIRR_REP_RECUP00002.asd,2017-03-02,BR16,nao_irrigado,-0.0596709117,0.0147319287
B1_BR16_NIRR_REP_RECUP00003.asd,2017-03-02,BR16,nao_irrigado,-0.0602134249,0.0005753550
B1_BR16_NIRR_REP_RECUP00004.asd,2017-03-02,BR16,nao_irrigado,0.0285196210,0.0017397238
B1_BR16_NIRR_REP_RECUP00005.asd,2017-03-02,BR16,nao_irrigado,0.0284717234,-0.0233911635
B1_BR16_NIRR_REP_RECUP00006.asd,2017-03-02,BR16,nao_irrigado,0.0297651102,-0.0122836266
B1_BR16_NIRR_REP_RECUP00007.asd,2017-03-02,BR16,nao_irrigado,0.0300264167,-0.0119031850
B1_CD202_IRR_REP_RECUP00000.asd,2017-03-02,CD202,irrigado,-0.0842891387,-0.0414394763
B1_CD202_IRR_REP_RECUP00001.asd,2017-03-02,CD202,irrigado,-0.0840327601,-0.0487479893
B1_CD202_IRR_REP_RECUP00002.asd,2017-03-02,CD202,irrigado,-0.0854915101,-0.0734687961
B1_CD202_IRR_REP_RECUP00003.asd,2017-03-02,CD202,irrigado,-0.0847930335,-0.0504716943
B1_CD202_IRR_REP_RECUP00004.asd,2017-03-02,CD202,irrigado,-0.0841523784,-0.0551935824
B1_CD202_IRR_REP_RECUP00005.asd,2017-03-02,CD202,irrigado,-0.0855983079,-0.0754482049
B1_CD202_IRR_REP_RECUP00006.asd,2017-03-02,CD202,irrigado,-0.0846371407,-0.0586056953
B1_CD202_IRR_REP_RECUP00007.asd,2017-03-02,CD202,irrigado,-0.0871048901,-0.0698427277
B1_CD202_IRR_REP_RECUP00008.asd,2017-03-02,CD202,irrigado,-0.0844427575,-0.0332447114
B1_CD202_IRR_REP_RECUP00009.asd,2017-03-02,CD202,irrigado,-0.0849300489,-0.0428531525
B1_CD202_IRR_REP_RECUP00010.asd,2017-03-02,CD202,irrigado,-0.0859242391,-0.0771519354
B1_CD202_IRR_REP_RECUP00011.asd,2017-03-02,CD202,irrigado,-0.0863394179,-0.0952910896
B1_CD202_NIRR_REP_RECUP00000.asd,2017-03-02,CD202,nao_irrigado,0.0780475006,-0.0323605390
B1_CD202_NIRR_REP_RECUP00001.asd,2017-03-02,CD202,nao_irrigado,0.0782032684,-0.0614531152
B1_CD202_NIRR_REP_RECUP00002.asd,2017-03-02,CD202,nao_irrigado,0.0802449067,-0.0489765700
B1_CD202_NIRR_REP_RECUP00003.asd,2017-03-02,CD202,nao_irrigado,0.0833552985,-0.0082189013
B1_CD202_NIRR_REP_RECUP00004.asd,2017-03-02,CD202,nao_irrigado,0.0164708667,-0.0095292400
B1_CD202_NIRR_REP_RECUP00005.asd,2017-03-02,CD202,nao_irrigado,0.0178183020,-0.0101151897
B1_CD202_NIRR_REP_RECUP00006.asd,2017-03-02,CD202,nao_irrigado,0.0175400762,-0.0276619494
B1_CD202_NIRR_REP_RECUP00007.asd,2017-03-02,CD202,nao_irrigado,0.0193741491,-0.0140436143
B1_EMB48_IRR_REP_RECUP00000.asd,2017-03-02,EMB48,irrigado,-0.0226888681,0.0120487396
B1_EMB48_IRR_REP_RECUP00001.asd,2017-03-02,EMB48,irrigado,-0.0218599297,0.0286907485
B1_EMB48_IRR_REP_RECUP00002.asd,2017-03-02,EMB48,irrigado,-0.0217815219,0.0120432500
B1_EMB48_IRR_REP_RECUP00003.asd,2017-03-02,EMB48,irrigado,-0.0186106851,0.0633534951
B1_EMB48_IRR_REP_RECUP00004.asd,2017-03-02,EMB48,irrigado,-0.0264975925,0.0196204955
B1_EMB48_IRR_REP_RECUP00005.asd,2017-03-02,EMB48,irrigado,-0.0253303899,0.0525618564
B1_EMB48_IRR_REP_RECUP00006.asd,2017-03-02,EMB48,irrigado,-0.0244399797,0.0370443476
B1_EMB48_IRR_REP_RECUP00007.asd,2017-03-02,EMB48,irrigado,-0.0253885649,0.0356348571
B1_EMB48_NIRR_REP_RECUP00000.asd,2017-03-02,EMB48,nao_irrigado,-0.0028884880,0.0719813872
B1_EMB48_NIRR_REP_RECUP00001.asd,2017-03-02,EMB48,nao_irrigado,-0.0039611243,0.0696815719
B1_EMB48_NIRR_REP_RECUP00002.asd,2017-03-02,EMB48,nao_irrigado,-0.0040605043,0.0435649775
B1_EMB48_NIRR_REP_RECUP00003.asd,2017-03-02,EMB48,nao_irrigado,-0.0026353756,0.0575320713
B1_EMB48_NIRR_REP_RECUP00004.asd,2017-03-02,EMB48,nao_irrigado,0.0301474255,0.0467242162
B1_EMB48_NIRR_REP_RECUP00005.asd,2017-03-02,EMB48,nao_irrigado,0.0326516043,0.0707442136
B1_EMB48_NIRR_REP_RECUP00006.asd,2017-03-02,EMB48,nao_irrigado,0.0351213483,0.0619846616
B1_EMB48_NIRR_REP_RECUP00007.asd,2017-03-02,EMB48,nao_irrigado,0.0355526070,0.0248842168
B2_BR16_IRR_REP_RECUP00000.asd,2017-03-02,BR16,irrigado,-0.0373216599,-0.0091753153
B2_BR16_IRR_REP_RECUP00001.asd,2017-03-02,BR16,irrigado,-0.0389674493,-0.0365834697
B2_BR16_IRR_REP_RECUP00002.asd,2017-03-02,BR16,irrigado,-0.0377765829,-0.0062089984
B2_BR16_IRR_REP_RECUP00003.asd,2017-03-02,BR16,irrigado,-0.0373982044,-0.0458517506
B2_BR16_IRR_REP_RECUP00004.asd,2017-03-02,BR16,irrigado,-0.0042021172,0.0160778818
B2_BR16_IRR_REP_RECUP00005.asd,2017-03-02,BR16,irrigado,-0.0048991180,-0.0075148228
B2_BR16_IRR_REP_RECUP00006.asd,2017-03-02,BR16,irrigado,-0.0034113564,0.0105871412
B2_BR16_IRR_REP_RECUP00007.asd,2017-03-02,BR16,irrigado,-0.0026227253,0.0261276945
B2_BR16_NIRR_REP_RECUP00000.asd,2017-03-02,BR16,nao_irrigado,-0.0547181030,0.0127729510
B2_BR16_NIRR_REP_RECUP00001.asd,2017-03-02,BR16,nao_irrigado,-0.0536242194,0.0162861424
B2_BR16_NIRR_REP_RECUP00002.asd,2017-03-02,BR16,nao_irrigado,-0.0534046800,0.0219446905
B2_BR16_NIRR_REP_RECUP00003.asd,2017-03-02,BR16,nao_irrigado,-0.0529831284,0.0143625804
B2_BR16_NIRR_REP_RECUP00004.asd,2017-03-02,BR16,nao_irrigado,-0.0590676307,0.0283245856
B2_BR16_NIRR_REP_RECUP00005.asd,2017-03-02,BR16,nao_irrigado,-0.0561770126,0.0348879092
B2_BR16_NIRR_REP_RECUP00006.asd,2017-03-02,BR16,nao_irrigado,-0.0553505201,0.0119305750
B2_BR16_NIRR_REP_RECUP00007.asd,2017-03-02,BR16,nao_irrigado,-0.0530697259,0.0058138313
B2_CD202_IRR_REP_RECUP00000.asd,2017-03-02,CD202,irrigado,-0.0162829892,0.0194496856
B2_CD202_IRR_REP_RECUP00001.asd,2017-03-02,CD202,irrigado,-0.0156502663,0.0315607160
B2_CD202_IRR_REP_RECUP00002.asd,2017-03-02,CD202,irrigado,-0.0159585955,0.0228182217
B2_CD202_IRR_REP_RECUP00003.asd,2017-03-02,CD202,irrigado,-0.0158930047,0.0170480128
B2_CD202_IRR_REP_RECUP00004.asd,2017-03-02,CD202,irrigado,-0.0148903663,0.0011855830
B2_CD202_IRR_REP_RECUP00005.asd,2017-03-02,CD202,irrigado,-0.0158045680,-0.0181647350
B2_CD202_IRR_REP_RECUP00006.asd,2017-03-02,CD202,irrigado,-0.0151922296,0.0097534529
B2_CD202_IRR_REP_RECUP00007.asd,2017-03-02,CD202,irrigado,-0.0148250929,-0.0011535666
B2_CD202_NIRR_REP_RECUP00000.asd,2017-03-02,CD202,nao_irrigado,0.0273392189,0.0169420765
B2_CD202_NIRR_REP_RECUP00001.asd,2017-03-02,CD202,nao_irrigado,0.0288357329,-0.0061439714
B2_CD202_NIRR_REP_RECUP00002.asd,2017-03-02,CD202,nao_irrigado,0.0306034133,-0.0087977081
B2_CD202_NIRR_REP_RECUP00003.asd,2017-03-02,CD202,nao_irrigado,0.0333967422,0.0316341679
B2_CD202_NIRR_REP_RECUP00004.asd,2017-03-02,CD202,nao_irrigado,0.0180245192,0.0022188976
B2_CD202_NIRR_REP_RECUP00005.asd,2017-03-02,CD202,nao_irrigado,0.0173663131,-0.0260305324
B2_CD202_NIRR_REP_RECUP00006.asd,2017-03-02,CD202,nao_irrigado,0.0191777099,-0.0189317017
B2_CD202_NIRR_REP_RECUP00007.asd,2017-03-02,CD202,nao_irrigado,0.0205946456,-0.0078895448
B2_EMB48_IRR_REP_RECUP00000.asd,2017-03-02,EMB48,irrigado,-0.0226259977,-0.0176700703
B2_EMB48_IRR_REP_RECUP00001.asd,2017-03-02,EMB48,irrigado,-0.0232356448,-0.0284270342
B2_EMB48_IRR_REP_RECUP00002.asd,2017-03-02,EMB48,irrigado,-0.0226375417,-0.0480349361
B2_EMB48_IRR_REP_RECUP00003.asd,2017-03-02,EMB48,irrigado,-0.0225867183,-0.0661650906
B2_EMB48_IRR_REP_RECUP00004.asd,2017-03-02,EMB48,irrigado,-0.0260228161,0.0025078908
B2_EMB48_IRR_REP_RECUP00005.asd,2017-03-02,EMB48,irrigado,-0.0256481193,0.0004650556
B2_EMB48_IRR_REP_RECUP00006.asd,2017-03-02,EMB48,irrigado,-0.0263385633,-0.0157832095
B2_EMB48_IRR_REP_RECUP00007.asd,2017-03-02,EMB48,irrigado,-0.0275872402,-0.0257160486
B2_EMB48_NIRR_REP_RECUP00000.asd,2017-03-02,EMB48,nao_irrigado,0.0000583216,-0.0360621126
B2_EMB48_NIRR_REP_RECUP00001.asd,2017-03-02,EMB48,nao_irrigado,0.0022447054,-0.0087898591
B2_EMB48_NIRR_REP_RECUP00002.asd,2017-03-02,EMB48,nao_irrigado,0.0021525909,-0.0221147779
B2_EMB48_NIRR_REP_RECUP00003.asd,2017-03-02,EMB48,nao_irrigado,0.0028253093,-0.0178287590
B2_EMB48_NIRR_REP_RECUP00008.asd,2017-03-02,EMB48,nao_irrigado,0.0318858923,-0.0064926432
B2_EMB48_NIRR_REP_RECUP00009.asd,2017-03-02,EMB48,nao_irrigado,0.0342938859,0.0017667779
B2_EMB48_NIRR_REP_RECUP00010.asd,2017-03-02,EMB48,nao_irrigado,0.0343897001,-0.0245731299
B2_EMB48_NIRR_REP_RECUP00011.asd,2017-03-02,EMB48,nao_irrigado,0.0377011104,0.0001563348
B3_BR16_IRR_REP_RECUP00000.asd,2017-03-02,BR16,irrigado,-0.0627048143,0.0043432540
B3_BR16_IRR_REP_RECUP00001.asd,2017-03-02,BR16,irrigado,-0.0635282455,-0.0110269615
B3_BR16_IRR_REP_RECUP00002.asd,2017-03-02,BR16,irrigado,-0.0637152375,-0.0071763167
B3_BR16_IRR_REP_RECUP00003.asd,2017-03-02,BR16,irrigado,-0.0626866355,-0.0136068766
B3_BR16_IRR_REP_RECUP00004.asd,2017-03-02,BR16,irrigado,-0.0087598881,-0.0140119590
B3_BR16_IRR_REP_RECUP00005.asd,2017-03-02,BR16,irrigado,-0.0068955738,0.0200117424
B3_BR16_IRR_REP_RECUP00006.asd,2017-03-02,BR16,irrigado,-0.0086930553,-0.0212538932
B3_BR16_IRR_REP_RECUP00007.asd,2017-03-02,BR16,irrigado,-0.0050001370,-0.0325216183
B3_BR16_NIRR_REP_RECUP00000.asd,2017-03-02,BR16,nao_irrigado,-0.0726061688,0.0204859896
B3_BR16_NIRR_REP_RECUP00001.asd,2017-03-02,BR16,nao_irrigado,-0.0708301542,0.0211177128
B3_BR16_NIRR_REP_RECUP00002.asd,2017-03-02,BR16,nao_irrigado,-0.0701433788,-0.0023811340
B3_BR16_NIRR_REP_RECUP00003.asd,2017-03-02,BR16,nao_irrigado,-0.0691343817,-0.0023781616
B3_BR16_NIRR_REP_RECUP00004.asd,2017-03-02,BR16,nao_irrigado,-0.0412019132,0.0255576683
B3_BR16_NIRR_REP_RECUP00005.asd,2017-03-02,BR16,nao_irrigado,-0.0397602148,0.0245274709
B3_BR16_NIRR_REP_RECUP00006.asd,2017-03-02,BR16,nao_irrigado,-0.0380734012,0.0227076629
B3_BR16_NIRR_REP_RECUP00007.asd,2017-03-02,BR16,nao_irrigado,-0.0376657909,0.0024764489
B3_CD202_IRR_REP_RECUP00000.asd,2017-03-02,CD202,irrigado,-0.0624000170,-0.0068789298
B3_CD202_IRR_REP_RECUP00001.asd,2017-03-02,CD202,irrigado,-0.0626025314,-0.0151106363
B3_CD202_IRR_REP_RECUP00002.asd,2017-03-02,CD202,irrigado,-0.0613038729,0.0170303914
B3_CD202_IRR_REP_RECUP00003.asd,2017-03-02,CD202,irrigado,-0.0615926977,0.0083374517
B3_CD202_IRR_REP_RECUP00004.asd,2017-03-02,CD202,irrigado,-0.0074560265,-0.0029502200
B3_CD202_IRR_REP_RECUP00005.asd,2017-03-02,CD202,irrigado,-0.0093511811,-0.0408627730
B3_CD202_IRR_REP_RECUP00006.asd,2017-03-02,CD202,irrigado,-0.0093798969,-0.0097927496
B3_CD202_IRR_REP_RECUP00007.asd,2017-03-02,CD202,irrigado,-0.0082598327,-0.0117579647
B3_CD202_NIRR_REP_RECUP00000.asd,2017-03-02,CD202,nao_irrigado,0.0039460419,0.0232369866
B3_CD202_NIRR_REP_RECUP00001.asd,2017-03-02,CD202,nao_irrigado,0.0062951151,0.0370144822
B3_CD202_NIRR_REP_RECUP00002.asd,2017-03-02,CD202,nao_irrigado,0.0057516783,-0.0094674325
B3_CD202_NIRR_REP_RECUP00003.asd,2017-03-02,CD202,nao_irrigado,0.0086401538,0.0129928642
