cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_NIRR,prob_IRR
CD202,NIRR,2017-02-25,dia4,4,B4,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9932388663291931,0.0067611574195325375
EMB48,IRR,2017-02-25,dia4,1,B1,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.005946815013885498,0.9940531849861145
EMB48,IRR,2017-02-25,dia4,2,B2,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.006778836250305176,0.9932211637496948
EMB48,IRR,2017-02-25,dia4,3,B3,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.010625362396240234,0.9893746376037598
EMB48,IRR,2017-02-25,dia4,4,B4,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.0028263330459594727,0.9971736669540405
EMB48,NIRR,2017-02-25,dia4,1,B1,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9725783467292786,0.027421629056334496
EMB48,NIRR,2017-02-25,dia4,2,B2,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9112488031387329,0.0887511745095253
EMB48,NIRR,2017-02-25,dia4,3,B3,unico,unico,condicao,XGBoost,0,1,NIRR,IRR,False,0.08660387992858887,0.9133961200714111
EMB48,NIRR,2017-02-25,dia4,4,B4,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.877197265625,0.12280271202325821
BR16,IRR,2017-02-26,dia5,1,B1,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.005946815013885498,0.9940531849861145
BR16,IRR,2017-02-26,dia5,2,B2,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.006328582763671875,0.9936714172363281
BR16,IRR,2017-02-26,dia5,3,B3,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.004657745361328125,0.9953422546386719
BR16,IRR,2017-02-26,dia5,4,B4,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.0028263330459594727,0.9971736669540405
BR16,NIRR,2017-02-26,dia5,1,B1,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9942932724952698,0.005706727039068937
BR16,NIRR,2017-02-26,dia5,2,B2,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9944078922271729,0.005592125002294779
BR16,NIRR,2017-02-26,dia5,3,B3,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9058194160461426,0.09418059140443802
BR16,NIRR,2017-02-26,dia5,4,B4,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9970269799232483,0.002972992369905114
CD202,IRR,2017-02-26,dia5,1,B1,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.005946815013885498,0.9940531849861145
CD202,IRR,2017-02-26,dia5,2,B2,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.005319416522979736,0.9946805834770203
CD202,IRR,2017-02-26,dia5,3,B3,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.021652579307556152,0.9783474206924438
CD202,IRR,2017-02-26,dia5,4,B4,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.003517627716064453,0.9964823722839355
CD202,NIRR,2017-02-26,dia5,1,B1,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9738864898681641,0.026113523170351982
CD202,NIRR,2017-02-26,dia5,2,B2,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9974514245986938,0.0025485523510724306
CD202,NIRR,2017-02-26,dia5,3,B3,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9842029213905334,0.01579706370830536
CD202,NIRR,2017-02-26,dia5,4,B4,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9711578488349915,0.028842151165008545
EMB48,IRR,2017-02-26,dia5,1,B1,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.004963934421539307,0.9950360655784607
EMB48,IRR,2017-02-26,dia5,2,B2,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.005673229694366455,0.9943267703056335
EMB48,IRR,2017-02-26,dia5,3,B3,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.007571995258331299,0.9924280047416687
EMB48,IRR,2017-02-26,dia5,4,B4,unico,unico,condicao,XGBoost,1,1,IRR,IRR,True,0.010148167610168457,0.9898518323898315
EMB48,NIRR,2017-02-26,dia5,1,B1,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9905595183372498,0.009440458379685879
EMB48,NIRR,2017-02-26,dia5,2,B2,unico,unico,condicao,XGBoost,0,0,NIRR,NIRR,True,0.9976224899291992,0.0023775286972522736
