wavelength,direction_label,vip,coefficient,abs_coefficient,optimal_score
815,irrigado,1.0533603329,0.0052693394,0.0052693394,1.1592125208
1644,irrigado,1.1154200826,0.0043649591,0.0043649591,1.1581593964
1444,nao_irrigado,1.1397775737,-0.0039875918,0.0039875918,1.1495277363
463,nao_irrigado,1.0675925770,-0.0050265854,0.0050265854,1.1460080061
1038,irrigado,0.8073539108,0.0087951118,0.0087951118,1.1416739555
1445,nao_irrigado,1.1371246366,-0.0040041059,0.0040041059,1.1414518708
451,nao_irrigado,1.1865568730,-0.0032501877,0.0032501877,1.1283085648
1107,nao_irrigado,0.9251227569,-0.0070348918,0.0070348918,1.1235389347
2066,irrigado,1.1048589394,0.0044227962,0.0044227962,1.1231114770
1447,nao_irrigado,1.1274386309,-0.0040904456,0.0040904456,1.1215172232
2447,irrigado,0.8211481575,0.0085023976,0.0085023976,1.1078164141
1652,nao_irrigado,1.1846569259,-0.0032168344,0.0032168344,1.1059577586
1193,irrigado,1.0635223696,0.0049732438,0.0049732438,1.1047672823
1800,nao_irrigado,1.1029192652,-0.0043974152,0.0043974152,1.1034724032
2067,irrigado,1.1028289530,0.0043981891,0.0043981891,1.1032751008
