wavelength,anova_f,anova_p,anova_q,mutual_info,rf_importance,lasso_coef,rfe_rank,pls_coef,vip,combined_score,direction
1876,573.4803374213658,1.0747627550948588e-109,1.3098100205150374e-109,0.18720149532039176,0.00020113558044438536,0.0,nan,-0.035384203149219876,0.9700873805223933,-1.8695640905897277,nao_irrigado
820,755.7194972609608,2.4245117986146427e-138,3.654607483405814e-138,0.2413956943651996,2.2959805277866916e-05,0.0,nan,-0.000563401532441186,0.9536237040312627,-1.8802248359366907,nao_irrigado
2042,766.5757935499835,5.563535472950407e-140,8.634318039189267e-140,0.2342544343768984,6.683903422071518e-05,0.0,nan,-0.00500576397448842,0.9378722278778409,-1.9178626789819684,nao_irrigado
815,753.5811655476929,5.109218526081541e-138,7.642509770237409e-138,0.23788656607057268,7.614014157398971e-05,0.0,nan,0.0002488141155789648,0.9531484983089599,-1.920919685498253,irrigado
813,752.9421915489894,6.384773695428319e-138,9.530637209483911e-138,0.23674208388777274,7.863778613059524e-05,0.0,nan,0.0007486370112361521,0.9530721518952795,-1.923686866618768,irrigado
814,753.2618963094294,5.711022622655201e-138,8.536768353948115e-138,0.23571750828020588,1.5294571942420758e-05,0.0,nan,0.002522617664821882,0.9530768607736291,-1.9307808961841795,irrigado
1895,320.45625344719105,6.978170682881183e-66,7.557928065900012e-66,0.17161819481921814,0.00020950354831814722,0.0,nan,-0.07969739013376911,0.9094598849348343,-1.9335176031950985,nao_irrigado
627,271.1211229465757,1.056166784397625e-56,1.1229929576071634e-56,0.138579913334687,0.0015464816508949997,0.0,nan,0.047154058851555665,0.9930672232632747,-1.9404141899846148,irrigado
2035,750.6193070964907,1.4362307463733772e-137,2.107320829092179e-137,0.2337786344881203,8.781739974536507e-05,0.0,nan,-0.005853931319119544,0.9327046650459326,-1.9810394223280965,nao_irrigado
1878,537.5094156074028,9.00618604632767e-104,1.0691118204001555e-103,0.1803117160693377,0.00023000063725915477,0.0,nan,-0.038920160072673765,0.9648791367049432,-2.011418359445065,nao_irrigado
629,273.9260382967074,3.1306012022514746e-57,3.3319758466318267e-57,0.13388657827363382,0.0015459788743557995,0.0,nan,0.04710714736387128,0.9936274980457446,-2.013543883053564,irrigado
