sample_id,data_coleta_iso,genotipo_normalizado,condicao_normalizada,y_true,y_pred
B3_EMB48_NIRRIG_REPROD00004.asd,2017-02-24,EMB48,nao_irrigado,0,-0.24396351887973244
B3_EMB48_NIRRIG_REPROD00005.asd,2017-02-24,EMB48,nao_irrigado,0,-0.20030858415864872
B3_EMB48_NIRRIG_REPROD00006.asd,2017-02-24,EMB48,nao_irrigado,0,-0.21872574376805443
B3_EMB48_NIRRIG_REPROD00007.asd,2017-02-24,EMB48,nao_irrigado,0,-0.31723181916949217
B4_BR16_IRRIG_REPROD00000.asd,2017-02-24,BR16,irrigado,1,1.0786200810690942
B4_BR16_IRRIG_REPROD00001.asd,2017-02-24,BR16,irrigado,1,1.0393365980884421
B4_BR16_IRRIG_REPROD00002.asd,2017-02-24,BR16,irrigado,1,1.102300560049066
B4_BR16_IRRIG_REPROD00003.asd,2017-02-24,BR16,irrigado,1,0.9942905864319991
B4_BR16_IRRIG_REPROD00004.asd,2017-02-24,BR16,irrigado,1,0.8444032695883112
B4_BR16_IRRIG_REPROD00005.asd,2017-02-24,BR16,irrigado,1,0.8257182015834222
B4_BR16_IRRIG_REPROD00006.asd,2017-02-24,BR16,irrigado,1,0.8216856103403185
B4_BR16_IRRIG_REPROD00007.asd,2017-02-24,BR16,irrigado,1,0.846222425904644
B4_BR16_NIRRIG_REPROD00000.asd,2017-02-24,BR16,nao_irrigado,0,-0.05940752411291039
B4_BR16_NIRRIG_REPROD00001.asd,2017-02-24,BR16,nao_irrigado,0,-0.1731598450254065
B4_BR16_NIRRIG_REPROD00002.asd,2017-02-24,BR16,nao_irrigado,0,-0.07046956215486433
B4_BR16_NIRRIG_REPROD00003.asd,2017-02-24,BR16,nao_irrigado,0,-0.017296357432802778
B4_BR16_NIRRIG_REPROD00004.asd,2017-02-24,BR16,nao_irrigado,0,-0.3368288699978075
B4_BR16_NIRRIG_REPROD00005.asd,2017-02-24,BR16,nao_irrigado,0,-0.22353825666862903
B4_BR16_NIRRIG_REPROD00006.asd,2017-02-24,BR16,nao_irrigado,0,-0.2620561270652453
B4_BR16_NIRRIG_REPROD00007.asd,2017-02-24,BR16,nao_irrigado,0,-0.25426621961513585
B4_CD202_IRRIG_REPROD00000.asd,2017-02-24,CD202,irrigado,1,1.104285398689362
B4_CD202_IRRIG_REPROD00001.asd,2017-02-24,CD202,irrigado,1,1.1298974782658533
B4_CD202_IRRIG_REPROD00002.asd,2017-02-24,CD202,irrigado,1,1.1792253814949072
B4_CD202_IRRIG_REPROD00003.asd,2017-02-24,CD202,irrigado,1,1.1551007212346134
B4_CD202_IRRIG_REPROD00004.asd,2017-02-24,CD202,irrigado,1,1.0714677634118015
B4_CD202_IRRIG_REPROD00005.asd,2017-02-24,CD202,irrigado,1,1.117201383574923
B4_CD202_IRRIG_REPROD00006.asd,2017-02-24,CD202,irrigado,1,0.9717141304749315
B4_CD202_IRRIG_REPROD00007.asd,2017-02-24,CD202,irrigado,1,0.9999608187408786
B4_CD202_NIRRIG_REPROD00000.asd,2017-02-24,CD202,nao_irrigado,0,-0.06715736199478495
B4_CD202_NIRRIG_REPROD00001.asd,2017-02-24,CD202,nao_irrigado,0,-0.008682961926793742
B4_CD202_NIRRIG_REPROD00002.asd,2017-02-24,CD202,nao_irrigado,0,0.028571767635729772
B4_CD202_NIRRIG_REPROD00003.asd,2017-02-24,CD202,nao_irrigado,0,0.02807325236614283
B4_CD202_NIRRIG_REPROD00004.asd,2017-02-24,CD202,nao_irrigado,0,0.009549183471110001
B4_CD202_NIRRIG_REPROD00005.asd,2017-02-24,CD202,nao_irrigado,0,-0.017381162674499184
B4_CD202_NIRRIG_REPROD00006.asd,2017-02-24,CD202,nao_irrigado,0,-0.025228162698773704
B4_CD202_NIRRIG_REPROD00007.asd,2017-02-24,CD202,nao_irrigado,0,-0.019372600981505173
B4_EMB48_IRRIG_REPROD00000.asd,2017-02-24,EMB48,irrigado,1,0.8917169743341575
B4_EMB48_IRRIG_REPROD00001.asd,2017-02-24,EMB48,irrigado,1,0.9695375172134473
B4_EMB48_IRRIG_REPROD00002.asd,2017-02-24,EMB48,irrigado,1,0.8740829673461703
B4_EMB48_IRRIG_REPROD00003.asd,2017-02-24,EMB48,irrigado,1,0.9966437671611134
B4_EMB48_IRRIG_REPROD00004.asd,2017-02-24,EMB48,irrigado,1,0.8783880972433763
B4_EMB48_IRRIG_REPROD00005.asd,2017-02-24,EMB48,irrigado,1,0.8105080064210434
B4_EMB48_IRRIG_REPROD00006.asd,2017-02-24,EMB48,irrigado,1,0.8346541100440564
B4_EMB48_IRRIG_REPROD00007.asd,2017-02-24,EMB48,irrigado,1,0.8443719743200673
B4_EMB48_NIRRIG_REPROD00000.asd,2017-02-24,EMB48,nao_irrigado,0,-0.046108758752410495
B4_EMB48_NIRRIG_REPROD00001.asd,2017-02-24,EMB48,nao_irrigado,0,-0.0966991453992394
B4_EMB48_NIRRIG_REPROD00002.asd,2017-02-24,EMB48,nao_irrigado,0,-0.09110430087888244
B4_EMB48_NIRRIG_REPROD00003.asd,2017-02-24,EMB48,nao_irrigado,0,-0.10681405022495516
B4_EMB48_NIRRIG_REPROD00004.asd,2017-02-24,EMB48,nao_irrigado,0,0.1307186633126769
B4_EMB48_NIRRIG_REPROD00005.asd,2017-02-24,EMB48,nao_irrigado,0,0.10643714566561596
B4_EMB48_NIRRIG_REPROD00006.asd,2017-02-24,EMB48,nao_irrigado,0,0.11803648981470327
B4_EMB48_NIRRIG_REPROD00007.asd,2017-02-24,EMB48,nao_irrigado,0,0.16721362239496984
B1_BR16_IRRIG_REPROD00000.asd,2017-02-24,BR16,irrigado,1,0.580141056759833
B1_BR16_IRRIG_REPROD00001.asd,2017-02-24,BR16,irrigado,1,0.5856855053420839
B1_BR16_IRRIG_REPROD00002.asd,2017-02-24,BR16,irrigado,1,0.68552624926715
B1_BR16_IRRIG_REPROD00003.asd,2017-02-24,BR16,irrigado,1,0.5940962909139957
B1_BR16_IRRIG_REPROD00004.asd,2017-02-24,BR16,irrigado,1,0.7670872228653411
B1_BR16_IRRIG_REPROD00005.asd,2017-02-24,BR16,irrigado,1,0.7925145227394795
B1_BR16_IRRIG_REPROD00006.asd,2017-02-24,BR16,irrigado,1,0.7363684173285439
B1_BR16_IRRIG_REPROD00007.asd,2017-02-24,BR16,irrigado,1,0.7079255753475284
B1_BR16_NIRRIG_REPROD00000.asd,2017-02-24,BR16,nao_irrigado,0,0.002789379062044073
B1_BR16_NIRRIG_REPROD00001.asd,2017-02-24,BR16,nao_irrigado,0,-0.06668447066602357
B1_BR16_NIRRIG_REPROD00002.asd,2017-02-24,BR16,nao_irrigado,0,0.029040880703974037
B1_BR16_NIRRIG_REPROD00003.asd,2017-02-24,BR16,nao_irrigado,0,-0.023023361394786668
B1_BR16_NIRRIG_REPROD00004.asd,2017-02-24,BR16,nao_irrigado,0,-0.24143214138124558
B1_BR16_NIRRIG_REPROD00005.asd,2017-02-24,BR16,nao_irrigado,0,-0.17196077560972411
B1_BR16_NIRRIG_REPROD00006.asd,2017-02-24,BR16,nao_irrigado,0,-0.15783257387953675
B1_BR16_NIRRIG_REPROD00007.asd,2017-02-24,BR16,nao_irrigado,0,-0.12622737979211063
B1_CD202_IRRIG_REPROD00000.asd,2017-02-24,CD202,irrigado,1,0.3961686538067851
B1_CD202_IRRIG_REPROD00001.asd,2017-02-24,CD202,irrigado,1,0.4218500955794746
B1_CD202_IRRIG_REPROD00002.asd,2017-02-24,CD202,irrigado,1,0.4327799219505161
B1_CD202_IRRIG_REPROD00003.asd,2017-02-24,CD202,irrigado,1,0.41848473460404956
B1_CD202_IRRIG_REPROD00004.asd,2017-02-24,CD202,irrigado,1,0.6271930459098165
B1_CD202_IRRIG_REPROD00005.asd,2017-02-24,CD202,irrigado,1,0.7185943114051713
B1_CD202_IRRIG_REPROD00006.asd,2017-02-24,CD202,irrigado,1,0.6747300659661861
B1_CD202_IRRIG_REPROD00007.asd,2017-02-24,CD202,irrigado,1,0.6525445847716541
B1_CD202_NIRRIG_REPROD00000.asd,2017-02-24,CD202,nao_irrigado,0,0.15282670645030316
B1_CD202_NIRRIG_REPROD00001.asd,2017-02-24,CD202,nao_irrigado,0,0.13493601410688194
B1_CD202_NIRRIG_REPROD00002.asd,2017-02-24,CD202,nao_irrigado,0,0.07926897033218527
B1_CD202_NIRRIG_REPROD00003.asd,2017-02-24,CD202,nao_irrigado,0,0.04283046494649978
B1_CD202_NIRRIG_REPROD00004.asd,2017-02-24,CD202,nao_irrigado,0,0.35433562938203034
B1_CD202_NIRRIG_REPROD00005.asd,2017-02-24,CD202,nao_irrigado,0,0.2649506475894422
B1_CD202_NIRRIG_REPROD00006.asd,2017-02-24,CD202,nao_irrigado,0,0.2615801960468074
B1_CD202_NIRRIG_REPROD00007.asd,2017-02-24,CD202,nao_irrigado,0,0.32430313473646843
B1_EMB48_IRRIG_REPROD00000.asd,2017-02-24,EMB48,irrigado,1,1.0695675998644392
B1_EMB48_IRRIG_REPROD00001.asd,2017-02-24,EMB48,irrigado,1,1.1091190887363152
B1_EMB48_IRRIG_REPROD00002.asd,2017-02-24,EMB48,irrigado,1,1.005025726386663
B1_EMB48_IRRIG_REPROD00003.asd,2017-02-24,EMB48,irrigado,1,1.039476943064125
B1_EMB48_IRRIG_REPROD00004.asd,2017-02-24,EMB48,irrigado,1,0.7330610521206323
B1_EMB48_IRRIG_REPROD00005.asd,2017-02-24,EMB48,irrigado,1,0.6643991174128214
B1_EMB48_IRRIG_REPROD00006.asd,2017-02-24,EMB48,irrigado,1,0.7485310677160848
B1_EMB48_IRRIG_REPROD00007.asd,2017-02-24,EMB48,irrigado,1,0.6815809973728617
B1_EMB48_NIRRIG_REPROD00000.asd,2017-02-24,EMB48,nao_irrigado,0,0.0971039113991421
B1_EMB48_NIRRIG_REPROD00001.asd,2017-02-24,EMB48,nao_irrigado,0,0.11829102311679462
B1_EMB48_NIRRIG_REPROD00002.asd,2017-02-24,EMB48,nao_irrigado,0,0.06588664053003213
B1_EMB48_NIRRIG_REPROD00003.asd,2017-02-24,EMB48,nao_irrigado,0,0.027780442397532468
B1_EMB48_NIRRIG_REPROD00004.asd,2017-02-24,EMB48,nao_irrigado,0,0.09218901615905706
B1_EMB48_NIRRIG_REPROD00005.asd,2017-02-24,EMB48,nao_irrigado,0,0.19866550397372312
B1_EMB48_NIRRIG_REPROD00006.asd,2017-02-24,EMB48,nao_irrigado,0,0.04019944733254699
B1_EMB48_NIRRIG_REPROD00007.asd,2017-02-24,EMB48,nao_irrigado,0,0.03288568438770101
B2_BR16_IRRIG_REPROD00000.asd,2017-02-24,BR16,irrigado,1,1.152268265874715
B2_BR16_IRRIG_REPROD00001.asd,2017-02-24,BR16,irrigado,1,1.1429877066048142
B2_BR16_IRRIG_REPROD00002.asd,2017-02-24,BR16,irrigado,1,1.137297148889076
B2_BR16_IRRIG_REPROD00003.asd,2017-02-24,BR16,irrigado,1,1.134004329399454
B2_BR16_IRRIG_REPROD00004.asd,2017-02-24,BR16,irrigado,1,0.7844405697385786
B2_BR16_IRRIG_REPROD00005.asd,2017-02-24,BR16,irrigado,1,0.8221924353959685
B2_BR16_IRRIG_REPROD00006.asd,2017-02-24,BR16,irrigado,1,0.7495823584926018
B2_BR16_IRRIG_REPROD00007.asd,2017-02-24,BR16,irrigado,1,0.734527405933266
B2_BR16_NIRRIG_REPROD00000.asd,2017-02-24,BR16,nao_irrigado,0,0.31243061466218186
B2_BR16_NIRRIG_REPROD00001.asd,2017-02-24,BR16,nao_irrigado,0,0.20668077757985187
B2_BR16_NIRRIG_REPROD00002.asd,2017-02-24,BR16,nao_irrigado,0,0.2663870231145613
B2_BR16_NIRRIG_REPROD00003.asd,2017-02-24,BR16,nao_irrigado,0,0.32800168931557505
B2_BR16_NIRRIG_REPROD00004.asd,2017-02-24,BR16,nao_irrigado,0,-0.06709365983660065
B2_BR16_NIRRIG_REPROD00005.asd,2017-02-24,BR16,nao_irrigado,0,-0.0868856611775699
B2_BR16_NIRRIG_REPROD00006.asd,2017-02-24,BR16,nao_irrigado,0,0.00568235422938973
B2_BR16_NIRRIG_REPROD00007.asd,2017-02-24,BR16,nao_irrigado,0,-0.060776683372260165
B2_CD202_IRRIG_REPROD00000.asd,2017-02-24,CD202,irrigado,1,0.44910861313467537
B2_CD202_IRRIG_REPROD00001.asd,2017-02-24,CD202,irrigado,1,0.5055344667010193
B2_CD202_IRRIG_REPROD00002.asd,2017-02-24,CD202,irrigado,1,0.41923844574142116
B2_CD202_IRRIG_REPROD00003.asd,2017-02-24,CD202,irrigado,1,0.42175300686345574
B2_CD202_IRRIG_REPROD00004.asd,2017-02-24,CD202,irrigado,1,1.0999039061765168
B2_CD202_IRRIG_REPROD00005.asd,2017-02-24,CD202,irrigado,1,0.9490567197074011
B2_CD202_IRRIG_REPROD00006.asd,2017-02-24,CD202,irrigado,1,0.990705941547543
B2_CD202_IRRIG_REPROD00007.asd,2017-02-24,CD202,irrigado,1,1.0116164945729165
B2_CD202_NIRRIG_REPROD00000.asd,2017-02-24,CD202,nao_irrigado,0,-0.05907760685315255
B2_CD202_NIRRIG_REPROD00001.asd,2017-02-24,CD202,nao_irrigado,0,-0.07903407567919629
B2_CD202_NIRRIG_REPROD00002.asd,2017-02-24,CD202,nao_irrigado,0,-0.07989302501300288
B2_CD202_NIRRIG_REPROD00003.asd,2017-02-24,CD202,nao_irrigado,0,-0.057707774039809756
B2_CD202_NIRRIG_REPROD00004.asd,2017-02-24,CD202,nao_irrigado,0,0.6792375604590577
B2_CD202_NIRRIG_REPROD00005.asd,2017-02-24,CD202,nao_irrigado,0,0.6090834277444682
B2_CD202_NIRRIG_REPROD00006.asd,2017-02-24,CD202,nao_irrigado,0,0.6314106576085039
B2_CD202_NIRRIG_REPROD00007.asd,2017-02-24,CD202,nao_irrigado,0,0.6087311209062704
B2_EMB48_IRRIG_REPROD00000.asd,2017-02-24,EMB48,irrigado,1,1.1484774044638462
B2_EMB48_IRRIG_REPROD00001.asd,2017-02-24,EMB48,irrigado,1,1.2024941269818452
B2_EMB48_IRRIG_REPROD00002.asd,2017-02-24,EMB48,irrigado,1,1.2126658575599696
B2_EMB48_IRRIG_REPROD00003.asd,2017-02-24,EMB48,irrigado,1,1.1731580133477078
B2_EMB48_IRRIG_REPROD00004.asd,2017-02-24,EMB48,irrigado,1,1.1004100599815325
B2_EMB48_IRRIG_REPROD00005.asd,2017-02-24,EMB48,irrigado,1,1.1861415865513711
B2_EMB48_IRRIG_REPROD00006.asd,2017-02-24,EMB48,irrigado,1,1.179486266970133
B2_EMB48_IRRIG_REPROD00007.asd,2017-02-24,EMB48,irrigado,1,1.152865535025719
B2_EMB48_NIRRIG_REPROD00000.asd,2017-02-24,EMB48,nao_irrigado,0,-0.12574046320756638
B2_EMB48_NIRRIG_REPROD00001.asd,2017-02-24,EMB48,nao_irrigado,0,-0.09044766359479761
B2_EMB48_NIRRIG_REPROD00002.asd,2017-02-24,EMB48,nao_irrigado,0,-0.1569999331517966
B2_EMB48_NIRRIG_REPROD00003.asd,2017-02-24,EMB48,nao_irrigado,0,-0.13139489373906887
B2_EMB48_NIRRIG_REPROD00004.asd,2017-02-24,EMB48,nao_irrigado,0,0.5391982737108235
B2_EMB48_NIRRIG_REPROD00005.asd,2017-02-24,EMB48,nao_irrigado,0,0.49168615620893674
B2_EMB48_NIRRIG_REPROD00006.asd,2017-02-24,EMB48,nao_irrigado,0,0.5745427874668069
B2_EMB48_NIRRIG_REPROD00007.asd,2017-02-24,EMB48,nao_irrigado,0,0.502910050339987
B3_BR16_IRRIG_REPROD00000.asd,2017-02-24,BR16,irrigado,1,0.42001916456430144
B3_BR16_IRRIG_REPROD00001.asd,2017-02-24,BR16,irrigado,1,0.5563621141549722
B3_BR16_IRRIG_REPROD00002.asd,2017-02-24,BR16,irrigado,1,0.5421266786978309
B3_BR16_IRRIG_REPROD00003.asd,2017-02-24,BR16,irrigado,1,0.5725670819037795
B3_BR16_IRRIG_REPROD00004.asd,2017-02-24,BR16,irrigado,1,0.785350355416892
B3_BR16_IRRIG_REPROD00005.asd,2017-02-24,BR16,irrigado,1,0.7866989033116767
B3_BR16_IRRIG_REPROD00006.asd,2017-02-24,BR16,irrigado,1,0.81388637756194
B3_BR16_IRRIG_REPROD00007.asd,2017-02-24,BR16,irrigado,1,0.761964513969148
B3_BR16_NIRRIG_REPROD00000.asd,2017-02-24,BR16,nao_irrigado,0,0.018125961509433963
B3_BR16_NIRRIG_REPROD00001.asd,2017-02-24,BR16,nao_irrigado,0,0.08969099540718228
B3_BR16_NIRRIG_REPROD00002.asd,2017-02-24,BR16,nao_irrigado,0,0.05174479415908112
B3_BR16_NIRRIG_REPROD00003.asd,2017-02-24,BR16,nao_irrigado,0,0.06444688705665924
B3_BR16_NIRRIG_REPROD00004.asd,2017-02-24,BR16,nao_irrigado,0,-0.02236580203821048
B3_BR16_NIRRIG_REPROD00005.asd,2017-02-24,BR16,nao_irrigado,0,-0.031137309483890152
B3_BR16_NIRRIG_REPROD00006.asd,2017-02-24,BR16,nao_irrigado,0,0.05882406193330786
B3_BR16_NIRRIG_REPROD00007.asd,2017-02-24,BR16,nao_irrigado,0,-0.024153750677579744
B3_CD202_IRRIG_REPROD00000.asd,2017-02-24,CD202,irrigado,1,0.5162802756935038
B3_CD202_IRRIG_REPROD00001.asd,2017-02-24,CD202,irrigado,1,0.5327763499169152
B3_CD202_IRRIG_REPROD00002.asd,2017-02-24,CD202,irrigado,1,0.5012563637584411
B3_CD202_IRRIG_REPROD00003.asd,2017-02-24,CD202,irrigado,1,0.47786579481202796
B3_CD202_IRRIG_REPROD00004.asd,2017-02-24,CD202,irrigado,1,0.6575725762963078
B3_CD202_IRRIG_REPROD00005.asd,2017-02-24,CD202,irrigado,1,0.7572560516754107
B3_CD202_IRRIG_REPROD00006.asd,2017-02-24,CD202,irrigado,1,0.7285322518765811
B3_CD202_IRRIG_REPROD00007.asd,2017-02-24,CD202,irrigado,1,0.7110588701280021
B3_CD202_NIRRIG_REPROD00000.asd,2017-02-24,CD202,nao_irrigado,0,0.05214658940356964
B3_CD202_NIRRIG_REPROD00001.asd,2017-02-24,CD202,nao_irrigado,0,-0.012004003232477856
B3_CD202_NIRRIG_REPROD00002.asd,2017-02-24,CD202,nao_irrigado,0,0.027669492827512188
B3_CD202_NIRRIG_REPROD00003.asd,2017-02-24,CD202,nao_irrigado,0,-0.07702154743057943
B3_CD202_NIRRIG_REPROD00004.asd,2017-02-24,CD202,nao_irrigado,0,0.15064735112611588
B3_CD202_NIRRIG_REPROD00005.asd,2017-02-24,CD202,nao_irrigado,0,-0.007485067655662592
B3_CD202_NIRRIG_REPROD00006.asd,2017-02-24,CD202,nao_irrigado,0,0.009577029918612312
B3_CD202_NIRRIG_REPROD00007.asd,2017-02-24,CD202,nao_irrigado,0,-0.03552363549476245
B3_EMB48_IRRIG_REPROD00000.asd,2017-02-24,EMB48,irrigado,1,0.7360920149077717
B3_EMB48_IRRIG_REPROD00001.asd,2017-02-24,EMB48,irrigado,1,0.7176546152617567
B3_EMB48_IRRIG_REPROD00002.asd,2017-02-24,EMB48,irrigado,1,0.8055941908664315
B3_EMB48_IRRIG_REPROD00003.asd,2017-02-24,EMB48,irrigado,1,0.7737825283588522
B3_EMB48_IRRIG_REPROD00004.asd,2017-02-24,EMB48,irrigado,1,0.677282400077694
B3_EMB48_IRRIG_REPROD00005.asd,2017-02-24,EMB48,irrigado,1,0.6640391767531928
B3_EMB48_IRRIG_REPROD00006.asd,2017-02-24,EMB48,irrigado,1,0.7503791510818183
B3_EMB48_IRRIG_REPROD00007.asd,2017-02-24,EMB48,irrigado,1,0.650739656505036
B3_EMB48_NIRRIG_REPROD00000.asd,2017-02-24,EMB48,nao_irrigado,0,-0.058555274303514926
B3_EMB48_NIRRIG_REPROD00001.asd,2017-02-24,EMB48,nao_irrigado,0,-0.09270132421925825
B3_EMB48_NIRRIG_REPROD00002.asd,2017-02-24,EMB48,nao_irrigado,0,-0.10651107118237058
B3_EMB48_NIRRIG_REPROD00003.asd,2017-02-24,EMB48,nao_irrigado,0,-0.13470238128192036
B3_EMB48_NIRRIG_REPROD00004.asd,2017-02-24,EMB48,nao_irrigado,0,-0.4661734911763261
B3_EMB48_NIRRIG_REPROD00005.asd,2017-02-24,EMB48,nao_irrigado,0,-0.4580592381826999
B3_EMB48_NIRRIG_REPROD00006.asd,2017-02-24,EMB48,nao_irrigado,0,-0.5181567389216167
B3_EMB48_NIRRIG_REPROD00007.asd,2017-02-24,EMB48,nao_irrigado,0,-0.4090002199352678
B4_BR16_IRRIG_REPROD00000.asd,2017-02-24,BR16,irrigado,1,1.2140063616758878
B4_BR16_IRRIG_REPROD00001.asd,2017-02-24,BR16,irrigado,1,1.147280428374644
B4_BR16_IRRIG_REPROD00002.asd,2017-02-24,BR16,irrigado,1,1.1390951844412296
B4_BR16_IRRIG_REPROD00003.asd,2017-02-24,BR16,irrigado,1,1.1278692992563462
B4_BR16_IRRIG_REPROD00004.asd,2017-02-24,BR16,irrigado,1,1.207913710685272
B4_BR16_IRRIG_REPROD00005.asd,2017-02-24,BR16,irrigado,1,1.2580493569544025
B4_BR16_IRRIG_REPROD00006.asd,2017-02-24,BR16,irrigado,1,1.209518765963372
B4_BR16_IRRIG_REPROD00007.asd,2017-02-24,BR16,irrigado,1,1.1941369138360796
B4_BR16_NIRRIG_REPROD00000.asd,2017-02-24,BR16,nao_irrigado,0,0.006312263550784791
B4_BR16_NIRRIG_REPROD00001.asd,2017-02-24,BR16,nao_irrigado,0,0.0010691981771268066
B4_BR16_NIRRIG_REPROD00002.asd,2017-02-24,BR16,nao_irrigado,0,0.049160994450619167
B4_BR16_NIRRIG_REPROD00003.asd,2017-02-24,BR16,nao_irrigado,0,0.07104634625786577
B4_BR16_NIRRIG_REPROD00004.asd,2017-02-24,BR16,nao_irrigado,0,-0.15526939820669905
B4_BR16_NIRRIG_REPROD00005.asd,2017-02-24,BR16,nao_irrigado,0,-0.06691950142000902
B4_BR16_NIRRIG_REPROD00006.asd,2017-02-24,BR16,nao_irrigado,0,-0.07951842667148434
B4_BR16_NIRRIG_REPROD00007.asd,2017-02-24,BR16,nao_irrigado,0,-0.11987584716396438
B4_CD202_IRRIG_REPROD00000.asd,2017-02-24,CD202,irrigado,1,1.122779194568734
B4_CD202_IRRIG_REPROD00001.asd,2017-02-24,CD202,irrigado,1,1.1254541465693735
B4_CD202_IRRIG_REPROD00002.asd,2017-02-24,CD202,irrigado,1,1.1944265738059738
B4_CD202_IRRIG_REPROD00003.asd,2017-02-24,CD202,irrigado,1,1.1969873889469071
B4_CD202_IRRIG_REPROD00004.asd,2017-02-24,CD202,irrigado,1,1.3909520677553204
B4_CD202_IRRIG_REPROD00005.asd,2017-02-24,CD202,irrigado,1,1.2673118379951855
B4_CD202_IRRIG_REPROD00006.asd,2017-02-24,CD202,irrigado,1,1.2625434183079864
B4_CD202_IRRIG_REPROD00007.asd,2017-02-24,CD202,irrigado,1,1.2611554004656251
B4_CD202_NIRRIG_REPROD00000.asd,2017-02-24,CD202,nao_irrigado,0,0.10574840495980631
B4_CD202_NIRRIG_REPROD00001.asd,2017-02-24,CD202,nao_irrigado,0,0.15438906643315964
B4_CD202_NIRRIG_REPROD00002.asd,2017-02-24,CD202,nao_irrigado,0,0.15587438794493885
B4_CD202_NIRRIG_REPROD00003.asd,2017-02-24,CD202,nao_irrigado,0,0.08656050065490029
B4_CD202_NIRRIG_REPROD00004.asd,2017-02-24,CD202,nao_irrigado,0,0.13361695472322216
B4_CD202_NIRRIG_REPROD00005.asd,2017-02-24,CD202,nao_irrigado,0,0.15952968153713099
B4_CD202_NIRRIG_REPROD00006.asd,2017-02-24,CD202,nao_irrigado,0,0.11078738276489764
B4_CD202_NIRRIG_REPROD00007.asd,2017-02-24,CD202,nao_irrigado,0,0.1402090642684638
B4_EMB48_IRRIG_REPROD00000.asd,2017-02-24,EMB48,irrigado,1,0.6205647533112438
B4_EMB48_IRRIG_REPROD00001.asd,2017-02-24,EMB48,irrigado,1,0.6062179314389033
B4_EMB48_IRRIG_REPROD00002.asd,2017-02-24,EMB48,irrigado,1,0.5842642454343983
B4_EMB48_IRRIG_REPROD00003.asd,2017-02-24,EMB48,irrigado,1,0.5353602608355966
B4_EMB48_IRRIG_REPROD00004.asd,2017-02-24,EMB48,irrigado,1,0.6204482058059171
B4_EMB48_IRRIG_REPROD00005.asd,2017-02-24,EMB48,irrigado,1,0.6338070068525596
B4_EMB48_IRRIG_REPROD00006.asd,2017-02-24,EMB48,irrigado,1,0.6639493207830931
B4_EMB48_IRRIG_REPROD00007.asd,2017-02-24,EMB48,irrigado,1,0.6678451599059443
B4_EMB48_NIRRIG_REPROD00000.asd,2017-02-24,EMB48,nao_irrigado,0,0.26160826967770207
B4_EMB48_NIRRIG_REPROD00001.asd,2017-02-24,EMB48,nao_irrigado,0,0.2966899700907569
B4_EMB48_NIRRIG_REPROD00002.asd,2017-02-24,EMB48,nao_irrigado,0,0.2534926237569814
B4_EMB48_NIRRIG_REPROD00003.asd,2017-02-24,EMB48,nao_irrigado,0,0.19409162721492196
B4_EMB48_NIRRIG_REPROD00004.asd,2017-02-24,EMB48,nao_irrigado,0,-0.12829721666556893
B4_EMB48_NIRRIG_REPROD00005.asd,2017-02-24,EMB48,nao_irrigado,0,-0.21540538459475678
B4_EMB48_NIRRIG_REPROD00006.asd,2017-02-24,EMB48,nao_irrigado,0,-0.1344565555521514
B4_EMB48_NIRRIG_REPROD00007.asd,2017-02-24,EMB48,nao_irrigado,0,-0.10233125549547128
B1_BR16_IRRIG_REPROD00000.asd,2017-02-25,BR16,irrigado,1,0.8759606039800933
B1_BR16_IRRIG_REPROD00001.asd,2017-02-25,BR16,irrigado,1,0.8790333082655581
B1_BR16_IRRIG_REPROD00002.asd,2017-02-25,BR16,irrigado,1,0.7840266964410676
B1_BR16_IRRIG_REPROD00003.asd,2017-02-25,BR16,irrigado,1,0.769777673827847
B1_BR16_IRRIG_REPROD00004.asd,2017-02-25,BR16,irrigado,1,0.9136765811605574
B1_BR16_IRRIG_REPROD00005.asd,2017-02-25,BR16,irrigado,1,0.9659839799859711
B1_BR16_IRRIG_REPROD00006.asd,2017-02-25,BR16,irrigado,1,0.9534625250639355
B1_BR16_IRRIG_REPROD00007.asd,2017-02-25,BR16,irrigado,1,0.9234602333452756
B1_BR16_NIRRIG_REPROD00000.asd,2017-02-25,BR16,nao_irrigado,0,0.1102919514470661
B1_BR16_NIRRIG_REPROD00001.asd,2017-02-25,BR16,nao_irrigado,0,0.1364215373532352
B1_BR16_NIRRIG_REPROD00002.asd,2017-02-25,BR16,nao_irrigado,0,0.10627294441273094
B1_BR16_NIRRIG_REPROD00003.asd,2017-02-25,BR16,nao_irrigado,0,0.08717414215143565
B1_BR16_NIRRIG_REPROD00004.asd,2017-02-25,BR16,nao_irrigado,0,0.1322612745749881
B1_BR16_NIRRIG_REPROD00005.asd,2017-02-25,BR16,nao_irrigado,0,0.08455959124494533
B1_BR16_NIRRIG_REPROD00006.asd,2017-02-25,BR16,nao_irrigado,0,0.012054554707959686
B1_BR16_NIRRIG_REPROD00007.asd,2017-02-25,BR16,nao_irrigado,0,0.03827614772337007
B1_CD202_IRRIG_REPROD00000.asd,2017-02-25,CD202,irrigado,1,0.9538094722490827
B1_CD202_IRRIG_REPROD00001.asd,2017-02-25,CD202,irrigado,1,0.9540754446238829
B1_CD202_IRRIG_REPROD00002.asd,2017-02-25,CD202,irrigado,1,1.0189647487429419
B1_CD202_IRRIG_REPROD00003.asd,2017-02-25,CD202,irrigado,1,1.020201537485244
