wavelength,direction_label,vip,coefficient,abs_coefficient,optimal_score
1735,nao_irrigado,0.9705775202,-0.0082833339,0.0082833339,1.3503532617
2250,irrigado,0.9432073395,0.0087789236,0.0087789236,1.3485512681
2143,irrigado,1.2772106243,0.0026583035,0.0026583035,1.3482022397
1259,irrigado,1.1254775434,0.0054261339,0.0054261339,1.3444716093
2317,nao_irrigado,1.1108289336,-0.0056943275,0.0056943275,1.3444125208
1248,nao_irrigado,1.1232892857,-0.0054644007,0.0054644007,1.3439117887
2150,nao_irrigado,1.2590369472,-0.0029720029,0.0029720029,1.3422925314
484,irrigado,1.2568327974,0.0030112310,0.0030112310,1.3419381824
2447,irrigado,0.9144538967,0.0092682026,0.0092682026,1.3370424277
2448,irrigado,0.8987399982,0.0095303149,0.0095303149,1.3291333608
1679,nao_irrigado,0.9602451606,-0.0083621959,0.0083621959,1.3164856461
2153,nao_irrigado,1.2188689153,-0.0035906497,0.0035906497,1.3063234132
443,irrigado,1.1884960400,0.0041423771,0.0041423771,1.3048659263
1924,nao_irrigado,1.3355433703,-0.0014378801,0.0014378801,1.3016916440
1647,irrigado,1.1768175709,0.0043363655,0.0043363655,1.2987390069
2073,irrigado,0.9926083111,0.0077090823,0.0077090823,1.2980350460
2357,irrigado,0.9313876744,0.0088016393,0.0088016393,1.2891101568
2359,irrigado,0.9318487379,0.0087842213,0.0087842213,1.2863593348
1920,irrigado,1.3113736820,0.0018178303,0.0018178303,1.2824101721
1923,nao_irrigado,1.3593123706,-0.0009382965,0.0009382965,1.2820362807
479,irrigado,1.2271481292,0.0033567392,0.0033567392,1.2811100003
1810,irrigado,1.0234434197,0.0070827238,0.0070827238,1.2792038397
2264,nao_irrigado,1.1313613299,-0.0051037392,0.0051037392,1.2786661504
1456,nao_irrigado,1.3290869168,-0.0014311749,0.0014311749,1.2633609565
490,irrigado,1.1183359815,0.0052924046,0.0052924046,1.2633397038
666,nao_irrigado,1.2198843987,-0.0034126586,0.0034126586,1.2574476385
1148,irrigado,0.9855885406,0.0076893079,0.0076893079,1.2525317696
2199,irrigado,1.0276979220,0.0069101318,0.0069101318,1.2501816165
787,irrigado,1.0580781221,0.0063480743,0.0063480743,1.2485125285
714,irrigado,1.0923569754,0.0057045507,0.0057045507,1.2437657424
2422,irrigado,0.9306511585,0.0086288648,0.0086288648,1.2319907393
2192,nao_irrigado,1.0488368943,-0.0064560063,0.0064560063,1.2296896091
2312,irrigado,1.3372982994,0.0011661732,0.0011661732,1.2282323292
1269,nao_irrigado,0.9564714307,-0.0081270983,0.0081270983,1.2231907310
715,irrigado,1.0687540604,0.0060617386,0.0060617386,1.2206885222
1661,irrigado,1.3810347029,0.0003366189,0.0003366189,1.2195748172
1250,nao_irrigado,1.0808487559,-0.0058342549,0.0058342549,1.2188825775
2130,nao_irrigado,1.2162133736,-0.0033412353,0.0033412353,1.2149205670
838,irrigado,1.1762244581,0.0040716025,0.0040716025,1.2142169276
1150,irrigado,0.9974591391,0.0073428027,0.0073428027,1.2129687471
2285,nao_irrigado,1.0676393029,-0.0060563215,0.0060563215,1.2127642805
669,nao_irrigado,1.3363291963,-0.0011303550,0.0011303550,1.2118038951
2446,irrigado,0.9315699211,0.0085454092,0.0085454092,1.2115609617
1919,irrigado,1.2615440858,0.0024812769,0.0024812769,1.2058970047
797,nao_irrigado,1.0660121235,-0.0060467016,0.0060467016,1.2006722808
629,irrigado,1.0259231659,0.0067805012,0.0067805012,1.2004591073
476,irrigado,1.2228972099,0.0031613352,0.0031613352,1.1973061285
865,nao_irrigado,1.0952719270,-0.0054902997,0.0054902997,1.1944427116
2358,irrigado,0.9267548634,0.0085617774,0.0085617774,1.1895276566
2213,irrigado,1.0199347724,0.0068298485,0.0068298485,1.1819466867
