dia,condicao,banda,comprimento_onda_nm,media_reflectancia,desvio_padrao,n
dia4,IRR,band_1373,1373,0.3670713515073771,0.016716132317254665,12
dia4,IRR,band_1374,1374,0.3654770042629117,0.016690162879259028,12
dia4,IRR,band_1375,1375,0.3637574270329877,0.016663231482970914,12
dia4,IRR,band_1376,1376,0.3619027551767935,0.016635723004240807,12
dia4,IRR,band_1377,1377,0.359903505843217,0.016605847377339895,12
dia4,IRR,band_1378,1378,0.3577491933955656,0.016573142295925117,12
dia4,IRR,band_1379,1379,0.35543880143519485,0.01653946297149577,12
dia4,IRR,band_1380,1380,0.35295999515940296,0.016504288283450592,12
dia4,IRR,band_1381,1381,0.3503138096709579,0.016467715019665145,12
dia4,IRR,band_1382,1382,0.3474969964828911,0.01643100251015682,12
dia4,IRR,band_1383,1383,0.3445105609778398,0.016394063386813783,12
dia4,IRR,band_1384,1384,0.3413593878656787,0.01635516771469727,12
dia4,IRR,band_1385,1385,0.33804559233890585,0.01631518966144309,12
dia4,IRR,band_1386,1386,0.3345814137668037,0.016275284761011272,12
dia4,IRR,band_1387,1387,0.3309760210022525,0.016234405474763618,12
dia4,IRR,band_1388,1388,0.3272402551977411,0.01619267071132094,12
dia4,IRR,band_1389,1389,0.3233908165663337,0.016151507752806393,12
dia4,IRR,band_1390,1390,0.3194353211588557,0.01611031136587952,12
dia4,IRR,band_1391,1391,0.31538418108177174,0.01606846315539706,12
dia4,IRR,band_1392,1392,0.3112516443610048,0.01602716131512818,12
dia4,IRR,band_1393,1393,0.3070488045583354,0.015985385589573315,12
dia4,IRR,band_1394,1394,0.3028003857533981,0.015942116772257573,12
dia4,IRR,band_1395,1395,0.29853503247131263,0.015898622491601018,12
dia4,IRR,band_1396,1396,0.29427311684425933,0.015854277619696617,12
dia4,IRR,band_1397,1397,0.29004510179996373,0.015808745241836307,12
dia4,IRR,band_1398,1398,0.28586231500066367,0.015762423399927398,12
dia4,IRR,band_1399,1399,0.2817519406429292,0.015715860191545094,12
dia4,IRR,band_1400,1400,0.27772569565832794,0.015667294670943407,12
dia4,IRR,band_1401,1401,0.27379809436187125,0.015616322243168475,12
dia4,IRR,band_1402,1402,0.26998998309695427,0.015563073595446614,12
dia4,IRR,band_1403,1403,0.2663096299663566,0.01550737192049792,12
dia4,IRR,band_1404,1404,0.2627732789117776,0.015449458056300425,12
dia4,IRR,band_1405,1405,0.25939322290267675,0.015391045661054445,12
dia4,IRR,band_1406,1406,0.2561682799718035,0.015332588046384087,12
dia4,IRR,band_1407,1407,0.2531089028451595,0.01527396556265733,12
dia4,IRR,band_1408,1408,0.2502107641456748,0.015214971927639834,12
dia4,IRR,band_1409,1409,0.247480517951528,0.015155697998318512,12
dia4,IRR,band_1410,1410,0.24491326825329007,0.015095938506369904,12
dia4,IRR,band_1411,1411,0.24251128542129963,0.015036841257564973,12
dia4,IRR,band_1412,1412,0.24027284732076082,0.014977956851642651,12
dia4,IRR,band_1413,1413,0.23819238081955693,0.014919827638240771,12
dia4,IRR,band_1414,1414,0.2362673620695237,0.01486311750799912,12
dia4,IRR,band_1415,1415,0.23448616085084317,0.014808147659730733,12
dia4,IRR,band_1416,1416,0.23284103196517922,0.014755036539952662,12
dia4,IRR,band_1417,1417,0.2313269087037595,0.01470345830017528,12
dia4,IRR,band_1418,1418,0.22993592646024086,0.014653079733627934,12
dia4,IRR,band_1419,1419,0.2286618092888355,0.01460449646739649,12
dia4,IRR,band_1420,1420,0.22749722051070986,0.014558554878629674,12
dia4,IRR,band_1421,1421,0.2264355527143539,0.014514993761289872,12
dia4,IRR,band_1422,1422,0.22547057334465703,0.014473691853616492,12
dia4,IRR,band_1423,1423,0.22459726762652657,0.014435143473655689,12
dia4,IRR,band_1424,1424,0.2238117765475981,0.014399391162927877,12
dia4,IRR,band_1425,1425,0.22310641183050328,0.014366069522666943,12
dia4,IRR,band_1426,1426,0.22247501434750416,0.014334398949316377,12
dia4,IRR,band_1427,1427,0.22191444406868,0.014303627086970184,12
dia4,IRR,band_1428,1428,0.22141829604602792,0.014274272059957807,12
dia4,IRR,band_1429,1429,0.22098333479460852,0.014247070789604537,12
dia4,IRR,band_1430,1430,0.22060723481369296,0.014221922923904975,12
dia4,IRR,band_1431,1431,0.2202853243023638,0.014198936761175753,12
dia4,IRR,band_1432,1432,0.2200145587443595,0.014177757865794933,12
dia4,IRR,band_1433,1433,0.21979221855307177,0.014158173296803295,12
dia4,IRR,band_1434,1434,0.2196148049481422,0.014140231604297324,12
dia4,IRR,band_1435,1435,0.21948022995304897,0.014124402821508316,12
dia4,IRR,band_1436,1436,0.21938461989629512,0.01410919476963557,12
dia4,IRR,band_1437,1437,0.21932755556273467,0.014094953317344143,12
dia4,IRR,band_1438,1438,0.2193053015195026,0.014082768417392809,12
dia4,IRR,band_1439,1439,0.21931442115791988,0.014071627885282552,12
dia4,IRR,band_1440,1440,0.21935369469289515,0.014061980863547078,12
dia4,IRR,band_1441,1441,0.2194203744794024,0.01405456153446692,12
dia4,IRR,band_1442,1442,0.21951169203983678,0.014047268104486095,12
dia4,IRR,band_1443,1443,0.2196273122259291,0.01404038554107872,12
dia4,IRR,band_1444,1444,0.2197636090070402,0.014034516101132521,12
dia4,IRR,band_1445,1445,0.21991745759219836,0.014029058162807792,12
dia4,IRR,band_1446,1446,0.22008782428661589,0.014024069527501754,12
dia4,IRR,band_1447,1447,0.22027389575556947,0.01402070339840292,12
dia4,IRR,band_1448,1448,0.22047341111094834,0.014018067158349011,12
dia4,IRR,band_1449,1449,0.22068795285583284,0.014015328040715978,12
dia4,IRR,band_1450,1450,0.22091772482868707,0.014013267208035116,12
dia4,IRR,band_1451,1451,0.22116227701196603,0.014011747885775206,12
dia4,IRR,band_1452,1452,0.22142418989939572,0.014009870657066355,12
dia4,IRR,band_1453,1453,0.22170631694392895,0.014008365140787479,12
dia4,IRR,band_1454,1454,0.222009812174215,0.014007419798554348,12
dia4,IRR,band_1455,1455,0.22233800457734162,0.014005916085162787,12
dia4,IRR,band_1456,1456,0.2226952141447289,0.014004122563677567,12
dia4,IRR,band_1457,1457,0.22308340141146035,0.014002745301460484,12
dia4,IRR,band_1458,1458,0.22350682974391786,0.014001605846111096,12
dia4,IRR,band_1459,1459,0.22397109065036658,0.014001179315846336,12
dia4,IRR,band_1460,1460,0.2244778778596389,0.014001820276772272,12
dia4,IRR,band_1461,1461,0.2250300580611597,0.014003304944987983,12
dia4,IRR,band_1462,1462,0.22563024744075902,0.014005741140526717,12
dia4,IRR,band_1463,1463,0.22627736777476315,0.014008767074636634,12
dia4,IRR,band_1464,1464,0.22697362583449912,0.014012191944881217,12
dia4,IRR,band_1465,1465,0.22772038285585652,0.01401586209476905,12
dia4,IRR,band_1466,1466,0.22851596567863042,0.01401933487557036,12
dia4,IRR,band_1467,1467,0.22936162338783853,0.014022806213817875,12
dia4,IRR,band_1468,1468,0.23025408473640452,0.014026632537866839,12
dia4,IRR,band_1469,1469,0.23118847331373651,0.014031502968687444,12
dia4,IRR,band_1470,1470,0.2321638758474318,0.014037581181363086,12
dia4,IRR,band_1471,1471,0.2331764514956589,0.014044197967138343,12
dia4,IRR,band_1472,1472,0.23422229194944774,0.014051124552099102,12
dia4,IRR,band_1473,1473,0.23529976363536298,0.01405782175631826,12
dia4,IRR,band_1474,1474,0.23640593178200664,0.014063841545148528,12
dia4,IRR,band_1475,1475,0.23753704660397926,0.014070159616125975,12
dia4,IRR,band_1476,1476,0.23869045382551624,0.014077493385177203,12
dia4,IRR,band_1477,1477,0.23986453509965558,0.014084546467706615,12
dia4,IRR,band_1478,1478,0.24105437611099878,0.014090897504103474,12
dia4,IRR,band_1479,1479,0.24225587513518143,0.014097065848726623,12
dia4,IRR,band_1480,1480,0.2434700583709217,0.014103435196680206,12
dia4,IRR,band_1481,1481,0.24469314852897103,0.014109133498691374,12
dia4,IRR,band_1482,1482,0.2459247929024225,0.014114473267931619,12
dia4,IRR,band_1483,1483,0.24716514997095115,0.014119659093286059,12
dia4,IRR,band_1484,1484,0.24841130762996125,0.014123602268430681,12
dia4,IRR,band_1485,1485,0.2496618737831129,0.014126879599426588,12
dia4,IRR,band_1486,1486,0.25091656517549316,0.014130441128594502,12
dia4,IRR,band_1487,1487,0.2521738121265474,0.014133399893086837,12
dia4,IRR,band_1488,1488,0.25343040337321454,0.01413561901146101,12
dia4,IRR,band_1489,1489,0.2546868759449778,0.014137631495747427,12
dia4,IRR,band_1490,1490,0.25594413125819293,0.014140087897443192,12
dia4,IRR,band_1491,1491,0.2572007510060457,0.014142409965207001,12
dia4,IRR,band_1492,1492,0.25845955304149143,0.014144890638669916,12
dia4,IRR,band_1493,1493,0.25971797381061795,0.014147428969559877,12
dia4,IRR,band_1494,1494,0.2609728795728443,0.014149166168494516,12
dia4,IRR,band_1495,1495,0.262224697424109,0.0141505785667313,12
dia4,IRR,band_1496,1496,0.26347203908989575,0.014152451817343984,12
dia4,IRR,band_1497,1497,0.26471443764476366,0.014154599540489598,12
dia4,IRR,band_1498,1498,0.26595175372746066,0.014156964332824012,12
dia4,IRR,band_1499,1499,0.2671846576435904,0.0141595189052404,12
dia4,IRR,band_1500,1500,0.2684127222315701,0.01416181856636276,12
dia4,IRR,band_1501,1501,0.2696353770040331,0.014164148870241417,12
dia4,IRR,band_1502,1502,0.27085352397655843,0.014166479574294935,12
dia4,IRR,band_1503,1503,0.27206409956964855,0.014168314062191838,12
dia4,IRR,band_1504,1504,0.27326548965191916,0.014170277461570388,12
dia4,IRR,band_1505,1505,0.2744606713475424,0.014171973790366311,12
dia4,IRR,band_1506,1506,0.2756478478429189,0.01417259228086598,12
dia4,IRR,band_1507,1507,0.2768282138867169,0.014172693588636761,12
dia4,IRR,band_1508,1508,0.27800476498298576,0.014172607653324513,12
dia4,IRR,band_1509,1509,0.27917368071315846,0.01417243239455245,12
dia4,IRR,band_1510,1510,0.2803357087775513,0.01417233174116326,12
dia4,IRR,band_1511,1511,0.28149047298083213,0.014172490478099702,12
dia4,IRR,band_1512,1512,0.2826331083803268,0.014173118128585639,12
dia4,IRR,band_1513,1513,0.2837662692783651,0.014174048424174098,12
dia4,IRR,band_1514,1514,0.2848917800711365,0.01417510335619876,12
dia4,IRR,band_1515,1515,0.2860089649055002,0.014175924592121865,12
dia4,IRR,band_1516,1516,0.28711900125992085,0.014176674171939088,12
dia4,IRR,band_1517,1517,0.28821940778290517,0.014177987497107141,12
dia4,IRR,band_1518,1518,0.289307696722184,0.014179615477319505,12
dia4,IRR,band_1519,1519,0.29038406633868785,0.014181364818325064,12
dia4,IRR,band_1520,1520,0.2914489178432282,0.014182949675800874,12
dia4,IRR,band_1521,1521,0.2925022367588622,0.014183274080826107,12
dia4,IRR,band_1522,1522,0.293543902608106,0.0141826742390398,12
dia4,IRR,band_1523,1523,0.29457558604963724,0.014182196568233541,12
dia4,IRR,band_1524,1524,0.2955965551525292,0.01418142102302804,12
dia4,IRR,band_1525,1525,0.29660613307097905,0.014181074742861191,12
dia4,IRR,band_1526,1526,0.29760647981138094,0.014181800409872857,12
dia4,IRR,band_1527,1527,0.29859482429635975,0.014182414681894791,12
dia4,IRR,band_1528,1528,0.29956989877634455,0.014182903248930304,12
dia4,IRR,band_1529,1529,0.3005350169415176,0.014183663877990691,12
dia4,IRR,band_1530,1530,0.30148866602975866,0.014184613628703524,12
dia4,IRR,band_1531,1531,0.3024316159302812,0.014185342242891906,12
dia4,IRR,band_1532,1532,0.3033665193756084,0.014186002346582434,12
dia4,IRR,band_1533,1533,0.3042906166406863,0.014186988537740024,12
dia4,IRR,band_1534,1534,0.3052033477955652,0.014188056037851077,12
dia4,IRR,band_1535,1535,0.30610505805087695,0.014189967847130539,12
dia4,IRR,band_1536,1536,0.306993723277946,0.014192180803513527,12
dia4,IRR,band_1537,1537,0.30787093966449214,0.014194132098187071,12
dia4,IRR,band_1538,1538,0.30873870618258664,0.014196648309326728,12
dia4,IRR,band_1539,1539,0.30959747627250256,0.014199227965162096,12
dia4,IRR,band_1540,1540,0.3104476412837491,0.014202058933042482,12
dia4,IRR,band_1541,1541,0.3112872291947356,0.014205133209418064,12
dia4,IRR,band_1542,1542,0.31211563025643935,0.014207456509872473,12
dia4,IRR,band_1543,1543,0.3129340444932586,0.014209268850402358,12
dia4,IRR,band_1544,1544,0.31374184354255935,0.014211490520016565,12
dia4,IRR,band_1545,1545,0.3145402205683247,0.014213654412284116,12
dia4,IRR,band_1546,1546,0.3153280795669802,0.014215482665120426,12
dia4,IRR,band_1547,1547,0.31610645253571007,0.01421790831988754,12
dia4,IRR,band_1548,1548,0.31687632827870854,0.014220260209788107,12
dia4,IRR,band_1549,1549,0.31763647864522077,0.014222815959068184,12
dia4,IRR,band_1550,1550,0.3183872380310881,0.014226863257720433,12
dia4,IRR,band_1551,1551,0.3191266429491575,0.01423117607681064,12
dia4,IRR,band_1552,1552,0.31985314720202634,0.014235339242173165,12
dia4,IRR,band_1553,1553,0.3205684305375982,0.014240176691355588,12
dia4,IRR,band_1554,1554,0.3212727705237261,0.014244841707152834,12
dia4,IRR,band_1555,1555,0.3219670534080016,0.014248749729835967,12
dia4,IRR,band_1556,1556,0.32265081200656814,0.014252739834721823,12
dia4,IRR,band_1557,1557,0.3233250095492491,0.014255920065954154,12
dia4,IRR,band_1558,1558,0.32398948947029604,0.014258002877788386,12
dia4,IRR,band_1559,1559,0.3246425290923121,0.01426147332441255,12
dia4,IRR,band_1560,1560,0.3252850695080694,0.014266090036315663,12
dia4,IRR,band_1561,1561,0.3259166808030383,0.014270219431741258,12
dia4,IRR,band_1562,1562,0.326536902571466,0.014274693085288115,12
dia4,IRR,band_1563,1563,0.32714783943843817,0.014279728900453505,12
dia4,IRR,band_1564,1564,0.3277501062671602,0.014284182329324921,12
dia4,IRR,band_1565,1565,0.328341717060386,0.014289419666513913,12
dia4,IRR,band_1566,1566,0.3289239540235533,0.014295936493125397,12
dia4,IRR,band_1567,1567,0.3294986038790539,0.0143003183631053,12
dia4,IRR,band_1568,1568,0.33006489354823926,0.014302858145364705,12
dia4,IRR,band_1569,1569,0.3306222503362551,0.014305171132851326,12
dia4,IRR,band_1570,1570,0.33117163180348813,0.014306283827043836,12
dia4,IRR,band_1571,1571,0.33171161504454644,0.014307579171632414,12
dia4,IRR,band_1572,1572,0.33224315278216876,0.014310447079815243,12
dia4,IRR,band_1573,1573,0.3327684295903596,0.014313746791500397,12
dia4,IRR,band_1574,1574,0.3332873754181799,0.014317493071154338,12
dia4,IRR,band_1575,1575,0.3338001467010729,0.014323288542470662,12
dia4,IRR,band_1576,1576,0.3343072511170985,0.014330367388280472,12
dia4,IRR,band_1577,1577,0.3348074965948036,0.014336629444653921,12
dia4,IRR,band_1578,1578,0.3353013399329851,0.01434281009876752,12
dia4,IRR,band_1579,1579,0.33578789827269584,0.014349094449675462,12
dia4,IRR,band_1580,1580,0.33626731379029046,0.01435536855213926,12
dia4,IRR,band_1581,1581,0.3367408429467908,0.014362845986873325,12
dia4,IRR,band_1582,1582,0.33720879568133655,0.014371246258843992,12
dia4,IRR,band_1583,1583,0.33767227292524865,0.014379708161087605,12
dia4,IRR,band_1584,1584,0.33813213088469357,0.014388163568533553,12
dia4,IRR,band_1585,1585,0.3385871982981912,0.014398086003166836,12
dia4,IRR,band_1586,1586,0.3390370503602478,0.014410029500849922,12
dia4,IRR,band_1587,1587,0.3394819344795999,0.014421610382620704,12
dia4,IRR,band_1588,1588,0.3399217075035885,0.014432415794391563,12
dia4,IRR,band_1589,1589,0.34035577668561867,0.01444253148490576,12
dia4,IRR,band_1590,1590,0.3407849225610446,0.014450897372884453,12
dia4,IRR,band_1591,1591,0.3412093864203422,0.014459879968910586,12
dia4,IRR,band_1592,1592,0.3416288551873456,0.0144703291607954,12
dia4,IRR,band_1593,1593,0.3420430290396723,0.014482694204051318,12
dia4,IRR,band_1594,1594,0.34245186939332745,0.014495398684067967,12
dia4,IRR,band_1595,1595,0.34285529097465256,0.01450914460768547,12
dia4,IRR,band_1596,1596,0.34325327919266013,0.014522543233743057,12
dia4,IRR,band_1597,1597,0.3436466129490166,0.014532936089472969,12
dia4,IRR,band_1598,1598,0.3440355926719128,0.014541523661035947,12
dia4,IRR,band_1599,1599,0.34441934247960737,0.014549403678567252,12
dia4,IRR,band_1600,1600,0.3447977164434546,0.014557656395901621,12
dia4,IRR,band_1601,1601,0.3451706249420598,0.01456833413628451,12
dia4,IRR,band_1602,1602,0.3455370235552498,0.014580780073749806,12
dia4,IRR,band_1603,1603,0.34589604923173173,0.014595751321490736,12
dia4,IRR,band_1604,1604,0.34624899867803993,0.014610602645175882,12
dia4,IRR,band_1605,1605,0.34659605554517414,0.014623782732975163,12
dia4,IRR,band_1606,1606,0.34693681855184805,0.01463488941198251,12
dia4,IRR,band_1607,1607,0.3472729771092873,0.014644232949831696,12
dia4,IRR,band_1608,1608,0.34760357244769025,0.01465293097152366,12
dia4,IRR,band_1609,1609,0.3479262258786229,0.014662773643133299,12
dia4,IRR,band_1610,1610,0.3482421268616645,0.01467545996364334,12
dia4,IRR,band_1611,1611,0.34855166152836853,0.014689531196404367,12
dia4,IRR,band_1612,1612,0.34885481747921077,0.014703468810015823,12
dia4,IRR,band_1613,1613,0.34915312359923284,0.014717456079573211,12
dia4,IRR,band_1614,1614,0.3494458592795489,0.01472934348199481,12
dia4,IRR,band_1615,1615,0.34973260161246517,0.014739529800344878,12
dia4,IRR,band_1616,1616,0.3500146137353734,0.014748544825727836,12
dia4,IRR,band_1617,1617,0.3502929653627414,0.014757905953497847,12
dia4,IRR,band_1618,1618,0.35056641660311355,0.014768803729678546,12
dia4,IRR,band_1619,1619,0.35083450185835713,0.014780527765154997,12
dia4,IRR,band_1620,1620,0.3510973136695566,0.014793519860781234,12
dia4,IRR,band_1621,1621,0.35135563666016995,0.01480571384560789,12
dia4,IRR,band_1622,1622,0.3516113100823807,0.014814946993433253,12
dia4,IRR,band_1623,1623,0.35186312533590886,0.014821619228253913,12
dia4,IRR,band_1624,1624,0.3521095589790197,0.01482599816328649,12
dia4,IRR,band_1625,1625,0.35235055516014074,0.014829749691127886,12
dia4,IRR,band_1626,1626,0.35258544217514115,0.014833367772245707,12
dia4,IRR,band_1627,1627,0.352815856532098,0.014839842664022124,12
dia4,IRR,band_1628,1628,0.3530425906127394,0.014849356869702611,12
dia4,IRR,band_1629,1629,0.35326575646970154,0.014859622950949112,12
dia4,IRR,band_1630,1630,0.3534855924964351,0.014871013977168786,12
dia4,IRR,band_1631,1631,0.35370285070354884,0.014881503755118545,12
dia4,IRR,band_1632,1632,0.35391702634679406,0.014890168055909793,12
dia4,IRR,band_1633,1633,0.3541261849875949,0.014897811098860259,12
dia4,IRR,band_1634,1634,0.35433044709895584,0.014904297392626012,12
dia4,IRR,band_1635,1635,0.354528748073974,0.01491126732550715,12
dia4,IRR,band_1636,1636,0.3547209183275555,0.014919561020550297,12
dia4,IRR,band_1637,1637,0.3549088690771995,0.014929192968954237,12
dia4,IRR,band_1638,1638,0.3550925946821291,0.014940293848690174,12
dia4,IRR,band_1639,1639,0.3552723187297207,0.014949834392608007,12
dia4,IRR,band_1640,1640,0.35544828663770317,0.014956556504002407,12
dia4,IRR,band_1641,1641,0.35562033191826553,0.014963307133920929,12
dia4,IRR,band_1642,1642,0.3557879137429289,0.01497021839564696,12
dia4,IRR,band_1643,1643,0.3559520236823763,0.014978853627763687,12
dia4,IRR,band_1644,1644,0.356112596750634,0.014990663802164466,12
dia4,IRR,band_1645,1645,0.3562673798899784,0.015002575889288137,12
dia4,IRR,band_1646,1646,0.35641589366059984,0.015013048075631275,12
dia4,IRR,band_1647,1647,0.35655754442897036,0.015020541055423112,12
dia4,IRR,band_1648,1648,0.3566907998991285,0.015024087386064264,12
dia4,IRR,band_1649,1649,0.35681698483541074,0.015023991357384385,12
dia4,IRR,band_1650,1650,0.3569361318668973,0.015021832317494,12
dia4,IRR,band_1651,1651,0.35704836655712446,0.015022026655259651,12
dia4,IRR,band_1652,1652,0.35715358242991907,0.015024378141294986,12
dia4,IRR,band_1653,1653,0.35725220557314286,0.015029808999461105,12
dia4,IRR,band_1654,1654,0.35734299716034795,0.01503789339509854,12
dia4,IRR,band_1655,1655,0.35742264312778316,0.015042806478973015,12
dia4,IRR,band_1656,1656,0.3574906133399121,0.01504459842709071,12
dia4,IRR,band_1657,1657,0.35754668559341773,0.015042510335510727,12
dia4,IRR,band_1658,1658,0.35759109043099757,0.01503612656924758,12
dia4,IRR,band_1659,1659,0.3576255357893729,0.015028813005971546,12
dia4,IRR,band_1660,1660,0.3576505042987597,0.0150206153822917,12
dia4,IRR,band_1661,1661,0.35766741980702554,0.015013478175571754,12
dia4,IRR,band_1662,1662,0.3576766348617957,0.015007844872187327,12
dia4,IRR,band_1663,1663,0.3576779885543769,0.015003443985886296,12
dia4,IRR,band_1664,1664,0.35767204728705915,0.015000389511345434,12
dia4,IRR,band_1665,1665,0.35765640175578634,0.014994519147245387,12
dia4,IRR,band_1666,1666,0.35763111347167115,0.014985223776619224,12
dia4,IRR,band_1667,1667,0.3575983297717585,0.014971934101912086,12
dia4,IRR,band_1668,1668,0.35755809878323,0.014954114546643847,12
dia4,IRR,band_1669,1669,0.3575105968970714,0.014935929506539578,12
dia4,IRR,band_1670,1670,0.35745670292580106,0.014918676039584532,12
dia4,IRR,band_1671,1671,0.35739476760979055,0.014901718473450025,12
dia4,IRR,band_1672,1672,0.3573246384699473,0.014885369826575333,12
dia4,IRR,band_1673,1673,0.3572459975148922,0.014869199839762128,12
dia4,IRR,band_1674,1674,0.35715897707818894,0.014851998565646896,12
dia4,IRR,band_1675,1675,0.3570640354016907,0.014833906879213059,12
dia4,IRR,band_1676,1676,0.356962647020288,0.014815908071221486,12
dia4,IRR,band_1677,1677,0.3568559884861718,0.01479635869678486,12
dia4,IRR,band_1678,1678,0.35674484655048616,0.01477551262221608,12
dia4,IRR,band_1679,1679,0.35662952966863104,0.014754895124200864,12
dia4,IRR,band_1680,1680,0.35651009590910404,0.014732819623147155,12
dia4,IRR,band_1681,1681,0.3563861761975981,0.014709006870950668,12
dia4,IRR,band_1682,1682,0.3562590111649559,0.014684626658980186,12
dia4,IRR,band_1683,1683,0.3561285770199995,0.014657856461162405,12
dia4,IRR,band_1684,1684,0.3559956946549226,0.014629583456676655,12
dia4,IRR,band_1685,1685,0.3558609437437754,0.014602090710080218,12
dia4,IRR,band_1686,1686,0.3557240140313594,0.014574469373150921,12
dia4,IRR,band_1687,1687,0.3555843809906467,0.014546819831331353,12
dia4,IRR,band_1688,1688,0.355442436950578,0.01452004382340039,12
dia4,IRR,band_1689,1689,0.3552975952850554,0.014493948716853512,12
dia4,IRR,band_1690,1690,0.35515051726725577,0.014469109989776125,12
dia4,IRR,band_1691,1691,0.3550021586705359,0.014446418187549223,12
dia4,IRR,band_1692,1692,0.35485243994408805,0.014425186001040289,12
dia4,IRR,band_1693,1693,0.3547012276402704,0.014402802566251205,12
dia4,IRR,band_1694,1694,0.35454875905371347,0.014379308298729646,12
dia4,IRR,band_1695,1695,0.3543945467216901,0.014354952724241248,12
dia4,IRR,band_1696,1696,0.35423894556592717,0.014330446662035005,12
dia4,IRR,band_1697,1697,0.3540823505848325,0.014307895283635805,12
dia4,IRR,band_1698,1698,0.35392533719628494,0.014287609377169037,12
dia4,IRR,band_1699,1699,0.3537664377695619,0.014270176172276538,12
dia4,IRR,band_1700,1700,0.3536065845853446,0.014254654336818103,12
dia4,IRR,band_1701,1701,0.3534469036825126,0.01424015527742818,12
dia4,IRR,band_1702,1702,0.3532877293515098,0.014227469831772484,12
dia4,IRR,band_1703,1703,0.35313088485209637,0.014214541612495269,12
dia4,IRR,band_1704,1704,0.35297698569972963,0.014201637962394105,12
dia4,IRR,band_1705,1705,0.3528249101339975,0.01419021242897844,12
dia4,IRR,band_1706,1706,0.35267426797266316,0.01417976259706232,12
dia4,IRR,band_1707,1707,0.35252409912288457,0.014170767434417555,12
dia4,IRR,band_1708,1708,0.3523731100317658,0.014163543952994517,12
dia4,IRR,band_1709,1709,0.3522203327501862,0.014157152080621403,12
dia4,IRR,band_1710,1710,0.35206690752261766,0.014151602162059556,12
dia4,IRR,band_1711,1711,0.35191188943233526,0.01414814394303518,12
dia4,IRR,band_1712,1712,0.3517557038181471,0.014146606768214096,12
dia4,IRR,band_1713,1713,0.35159867054215604,0.014146320534360194,12
dia4,IRR,band_1714,1714,0.35143902383179615,0.0141482355480367,12
dia4,IRR,band_1715,1715,0.35127694147551397,0.014151864737146838,12
dia4,IRR,band_1716,1716,0.3511109454318024,0.014156030743589221,12
dia4,IRR,band_1717,1717,0.3509385170323447,0.014160936356325808,12
dia4,IRR,band_1718,1718,0.35075977088162924,0.014163963096611632,12
dia4,IRR,band_1719,1719,0.35057362344929244,0.014163338251940783,12
dia4,IRR,band_1720,1720,0.3503791601855791,0.014160916881693504,12
dia4,IRR,band_1721,1721,0.3501742056164079,0.014157016629564662,12
dia4,IRR,band_1722,1722,0.34995649485257035,0.014152784190080252,12
dia4,IRR,band_1723,1723,0.3497227312303001,0.014150487820981234,12
dia4,IRR,band_1724,1724,0.34947166307005245,0.014148492273941722,12
dia4,IRR,band_1725,1725,0.3492032323512952,0.014146189651137765,12
dia4,IRR,band_1726,1726,0.34891418169659594,0.014143931987783787,12
dia4,IRR,band_1727,1727,0.34860473426444605,0.014140851708101468,12
dia4,IRR,band_1728,1728,0.3482732927081806,0.01413795411910467,12
dia4,IRR,band_1729,1729,0.3479198954355304,0.014136346314037743,12
dia4,IRR,band_1730,1730,0.34754665958544556,0.01413643460420878,12
dia4,IRR,band_1731,1731,0.34715549328445966,0.014138197774495872,12
dia4,IRR,band_1732,1732,0.3467473643505485,0.014140172919412195,12
dia4,IRR,band_1733,1733,0.34632604316789667,0.014140943072630589,12
dia4,IRR,band_1734,1734,0.3458947452024299,0.014137980729698862,12
dia4,IRR,band_1735,1735,0.345456440343299,0.0141314849960867,12
dia4,IRR,band_1736,1736,0.34501319416669296,0.014123533742425714,12
dia4,IRR,band_1737,1737,0.34456796557735575,0.014115269037827066,12
dia4,IRR,band_1738,1738,0.3441181373290578,0.014109224524031953,12
dia4,IRR,band_1739,1739,0.3436660286577426,0.01410545945185346,12
dia4,IRR,band_1740,1740,0.34321336643910644,0.0141023285894115,12
dia4,IRR,band_1741,1741,0.34276159322546623,0.014099582838750319,12
dia4,IRR,band_1742,1742,0.3423118387295325,0.014096213949850481,12
dia4,IRR,band_1743,1743,0.341865640372277,0.014092963844925184,12
dia4,IRR,band_1744,1744,0.3414223499939694,0.014091593981309719,12
dia4,IRR,band_1745,1745,0.34098201503239184,0.014092416249476407,12
dia4,IRR,band_1746,1746,0.3405440977567358,0.014096315873055688,12
dia4,IRR,band_1747,1747,0.34010850620099725,0.014102464596590557,12
dia4,IRR,band_1748,1748,0.3396735788877585,0.014108348854535588,12
dia4,IRR,band_1749,1749,0.33923934880704604,0.01411366314065786,12
dia4,IRR,band_1750,1750,0.3388079753280833,0.014117352661644213,12
dia4,IRR,band_1751,1751,0.33837863311429084,0.014119791407498377,12
dia4,IRR,band_1752,1752,0.33795164762873386,0.014123203283203127,12
dia4,IRR,band_1753,1753,0.3375260060040732,0.014127555348091817,12
dia4,IRR,band_1754,1754,0.3370990078734497,0.014133521094067639,12
dia4,IRR,band_1755,1755,0.33666948504856054,0.014140732675333636,12
dia4,IRR,band_1756,1756,0.3362362252300044,0.01414814474336888,12
dia4,IRR,band_1757,1757,0.33579818419877244,0.014155508078816227,12
dia4,IRR,band_1758,1758,0.335355980836374,0.014162299576737357,12
dia4,IRR,band_1759,1759,0.33490969610746735,0.014168764448938796,12
dia4,IRR,band_1760,1760,0.3344591244648603,0.014174113928106738,12
