cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_NIRR,prob_IRR
BR16,IRR,2017-02-26,dia5,1,B1,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.031021993785192572,0.9689780062148075
BR16,IRR,2017-02-26,dia5,2,B2,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.004501864031537114,0.9954981359684628
BR16,IRR,2017-02-26,dia5,3,B3,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,3.9757335692855655e-13,0.9999999999996024
BR16,IRR,2017-02-26,dia5,4,B4,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,7.284520915737046e-09,0.999999992715479
BR16,NIRR,2017-02-26,dia5,1,B1,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9981103546992286,0.0018896453007714868
BR16,NIRR,2017-02-26,dia5,2,B2,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9999972666367811,2.733363218782518e-06
BR16,NIRR,2017-02-26,dia5,3,B3,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.998740675855226,0.0012593241447741313
BR16,NIRR,2017-02-26,dia5,4,B4,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.999517898062976,0.0004821019370241165
CD202,IRR,2017-02-26,dia5,1,B1,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,1.899398746941987e-08,0.9999999810060125
CD202,IRR,2017-02-26,dia5,2,B2,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,8.267922264922598e-07,0.9999991732077735
CD202,IRR,2017-02-26,dia5,3,B3,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.01571230327903141,0.9842876967209685
CD202,IRR,2017-02-26,dia5,4,B4,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,3.167378642120978e-08,0.9999999683262135
CD202,NIRR,2017-02-26,dia5,1,B1,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9999494506244695,5.054937553049323e-05
CD202,NIRR,2017-02-26,dia5,2,B2,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9996096037201906,0.000390396279809439
CD202,NIRR,2017-02-26,dia5,3,B3,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9968848823528272,0.0031151176471727504
CD202,NIRR,2017-02-26,dia5,4,B4,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.994164231455368,0.005835768544631887
EMB48,IRR,2017-02-26,dia5,1,B1,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,1.7206565315092593e-09,0.9999999982793434
EMB48,IRR,2017-02-26,dia5,2,B2,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,1.7570028630407294e-07,0.9999998242997137
EMB48,IRR,2017-02-26,dia5,3,B3,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.003270539968329761,0.9967294600316702
EMB48,IRR,2017-02-26,dia5,4,B4,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.0036499226614255136,0.9963500773385743
EMB48,NIRR,2017-02-26,dia5,1,B1,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9981923653406694,0.0018076346593307248
EMB48,NIRR,2017-02-26,dia5,2,B2,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9987874336465492,0.0012125663534508899
EMB48,NIRR,2017-02-26,dia5,3,B3,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9891514596161942,0.010848540383805765
EMB48,NIRR,2017-02-26,dia5,4,B4,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9999318807643528,6.81192356471344e-05
BR16,IRR,2017-02-27,dia6,1,B1,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.002714104596378374,0.9972858954036214
BR16,IRR,2017-02-27,dia6,2,B2,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,3.270910167477158e-06,0.9999967290898325
BR16,IRR,2017-02-27,dia6,3,B3,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,1.0450183877802148e-09,0.9999999989549817
BR16,IRR,2017-02-27,dia6,4,B4,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,5.848676259222034e-09,0.9999999941513237
BR16,NIRR,2017-02-27,dia6,1,B1,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.998628789416517,0.001371210583482864
BR16,NIRR,2017-02-27,dia6,2,B2,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9994686141453543,0.0005313858546457788
BR16,NIRR,2017-02-27,dia6,3,B3,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9998114817957178,0.00018851820428226394
BR16,NIRR,2017-02-27,dia6,4,B4,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9997990272704405,0.00020097272955962669
CD202,IRR,2017-02-27,dia6,1,B1,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,2.7922152559223936e-07,0.9999997207784744
CD202,IRR,2017-02-27,dia6,2,B2,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,2.408379874371258e-08,0.9999999759162012
CD202,IRR,2017-02-27,dia6,3,B3,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.03353698032892146,0.9664630196710786
CD202,IRR,2017-02-27,dia6,4,B4,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,9.410656707990673e-10,0.9999999990589343
CD202,NIRR,2017-02-27,dia6,1,B1,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9976940664386743,0.002305933561325779
CD202,NIRR,2017-02-27,dia6,2,B2,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9995276973752943,0.0004723026247056162
CD202,NIRR,2017-02-27,dia6,3,B3,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9998243373717786,0.00017566262822141463
CD202,NIRR,2017-02-27,dia6,4,B4,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9998998465200974,0.00010015347990255922
EMB48,IRR,2017-02-27,dia6,1,B1,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.004272596194070048,0.9957274038059301
EMB48,IRR,2017-02-27,dia6,2,B2,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,2.568889705345865e-08,0.9999999743111029
EMB48,IRR,2017-02-27,dia6,3,B3,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.012325409160166913,0.9876745908398331
EMB48,IRR,2017-02-27,dia6,4,B4,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,6.011067680151021e-08,0.9999999398893232
EMB48,NIRR,2017-02-27,dia6,1,B1,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.999868413248515,0.00013158675148501608
EMB48,NIRR,2017-02-27,dia6,2,B2,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.999968714513573,3.128548642691793e-05
EMB48,NIRR,2017-02-27,dia6,3,B3,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9943784598406581,0.005621540159341856
EMB48,NIRR,2017-02-27,dia6,4,B4,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9466630611792871,0.05333693882071297
BR16,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,0.012013926765287264,0.9879860732347124
BR16,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,0.005184879891981157,0.9948151201080191
BR16,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,2.96433226116169e-12,0.9999999999970357
BR16,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,3.00000089999998e-14,0.9999999999999699
BR16,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9986284844186487,0.001371515581351198
BR16,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9909019025113028,0.009098097488697254
BR16,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9939000822851507,0.00609991771484926
BR16,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9992666707892548,0.000733329210745174
CD202,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,1.2673300216884186e-08,0.9999999873266997
CD202,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,5.516119441903847e-06,0.9999944838805581
