target,top_n_requested,n_features_after_pruning,variant,model,fold,inner_f1_macro,best_params,train_samples_real,train_samples_after_augmentation,test_samples
condicao_genotipo,20,7,mixup,Random Forest,1,0.5156879080098895,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo,20,7,mixup,Random Forest,2,0.43364988697806034,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo,20,7,mixup,Random Forest,3,0.38685774001176476,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo,20,7,mixup,Random Forest,4,0.4073050562854036,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo,20,7,mixup,SVM (RBF),1,0.540563177076335,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo,20,7,mixup,SVM (RBF),2,0.446806062492337,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo,20,7,mixup,SVM (RBF),3,0.4145908538062597,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo,20,7,mixup,SVM (RBF),4,0.46634493144790623,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo,20,7,mixup,LDA,1,0.5748990721981007,"{""model__shrinkage"": 0.05}",108,432,36
condicao_genotipo,20,7,mixup,LDA,2,0.5042950627628047,"{""model__shrinkage"": 0.05}",108,432,36
condicao_genotipo,20,7,mixup,LDA,3,0.3787867246584501,"{""model__shrinkage"": 0.05}",108,432,36
condicao_genotipo,20,7,mixup,LDA,4,0.4014641427800657,"{""model__shrinkage"": ""auto""}",108,432,36
condicao_genotipo,20,7,mixup,XGBoost,1,0.48934371184371184,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 180, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo,20,7,mixup,XGBoost,2,0.4238828502415459,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 180, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo,20,7,mixup,XGBoost,3,0.4182835495073336,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 180, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo,20,7,mixup,XGBoost,4,0.35714352655142123,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 180, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,5,5,baseline,Random Forest,1,0.2151651589151589,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,108,36
condicao_genotipo_turno,5,5,baseline,Random Forest,2,0.31806726411989567,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,108,36
condicao_genotipo_turno,5,5,baseline,Random Forest,3,0.2724416786916787,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,108,36
condicao_genotipo_turno,5,5,baseline,Random Forest,4,0.28826659451659453,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,108,36
condicao_genotipo_turno,5,5,baseline,SVM (RBF),1,0.22974386724386725,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,108,36
condicao_genotipo_turno,5,5,baseline,SVM (RBF),2,0.35308291245791246,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,108,36
condicao_genotipo_turno,5,5,baseline,SVM (RBF),3,0.29226051726051727,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,108,36
condicao_genotipo_turno,5,5,baseline,SVM (RBF),4,0.24914714914714914,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,108,36
condicao_genotipo_turno,5,5,baseline,LDA,1,0.2182086432086432,"{""model__shrinkage"": ""auto""}",108,108,36
condicao_genotipo_turno,5,5,baseline,LDA,2,0.30484584859584857,"{""model__shrinkage"": ""auto""}",108,108,36
condicao_genotipo_turno,5,5,baseline,LDA,3,0.21978565416065415,"{""model__shrinkage"": ""auto""}",108,108,36
condicao_genotipo_turno,5,5,baseline,LDA,4,0.23045634920634916,"{""model__shrinkage"": 0.05}",108,108,36
condicao_genotipo_turno,5,5,baseline,XGBoost,1,0.24286916786916785,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 180, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}",108,108,36
condicao_genotipo_turno,5,5,baseline,XGBoost,2,0.2620779683279683,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,108,36
condicao_genotipo_turno,5,5,baseline,XGBoost,3,0.2740184583934584,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 180, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}",108,108,36
condicao_genotipo_turno,5,5,baseline,XGBoost,4,0.21595996595996597,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 180, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}",108,108,36
condicao_genotipo_turno,5,5,jitter,Random Forest,1,0.23924640174640174,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,5,5,jitter,Random Forest,2,0.27394094195564783,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,5,5,jitter,Random Forest,3,0.27348461723461726,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,5,5,jitter,Random Forest,4,0.2492932992932993,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,5,5,jitter,SVM (RBF),1,0.23879315129315126,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,5,5,jitter,SVM (RBF),2,0.33918685481185484,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,5,5,jitter,SVM (RBF),3,0.35184435447593343,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,5,5,jitter,SVM (RBF),4,0.24898249898249897,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,5,5,jitter,LDA,1,0.19797054797054794,"{""model__shrinkage"": 0.05}",108,432,36
condicao_genotipo_turno,5,5,jitter,LDA,2,0.3310801467051467,"{""model__shrinkage"": 0.05}",108,432,36
condicao_genotipo_turno,5,5,jitter,LDA,3,0.20418771043771045,"{""model__shrinkage"": 0.05}",108,432,36
condicao_genotipo_turno,5,5,jitter,LDA,4,0.2395329207829208,"{""model__shrinkage"": 0.05}",108,432,36
condicao_genotipo_turno,5,5,jitter,XGBoost,1,0.19048382173382172,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,5,5,jitter,XGBoost,2,0.2690716690716691,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,5,5,jitter,XGBoost,3,0.24912101787101787,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,5,5,jitter,XGBoost,4,0.2527655215155215,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 180, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,5,5,mixup,Random Forest,1,0.19290223665223666,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,5,5,mixup,Random Forest,2,0.35567279942279945,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,5,5,mixup,Random Forest,3,0.28504689754689755,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,5,5,mixup,Random Forest,4,0.25371399433899433,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,5,5,mixup,SVM (RBF),1,0.2184019684019684,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,5,5,mixup,SVM (RBF),2,0.32138498075998073,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,5,5,mixup,SVM (RBF),3,0.28528624153624155,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,5,5,mixup,SVM (RBF),4,0.28362739843003,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,5,5,mixup,LDA,1,0.20219791782291785,"{""model__shrinkage"": 0.05}",108,432,36
condicao_genotipo_turno,5,5,mixup,LDA,2,0.3728275075314549,"{""model__shrinkage"": 0.05}",108,432,36
condicao_genotipo_turno,5,5,mixup,LDA,3,0.20539298664298666,"{""model__shrinkage"": ""auto""}",108,432,36
condicao_genotipo_turno,5,5,mixup,LDA,4,0.26728872978872975,"{""model__shrinkage"": 0.05}",108,432,36
condicao_genotipo_turno,5,5,mixup,XGBoost,1,0.22718832093832095,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,5,5,mixup,XGBoost,2,0.2905669085816145,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,5,5,mixup,XGBoost,3,0.2373136123136123,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 180, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,5,5,mixup,XGBoost,4,0.24001623376623377,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,8,8,baseline,Random Forest,1,0.20954665568636155,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,108,36
condicao_genotipo_turno,8,8,baseline,Random Forest,2,0.312961143388775,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,108,36
condicao_genotipo_turno,8,8,baseline,Random Forest,3,0.26066017316017315,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,108,36
condicao_genotipo_turno,8,8,baseline,Random Forest,4,0.2528499278499278,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,108,36
condicao_genotipo_turno,8,8,baseline,SVM (RBF),1,0.24506350131350133,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,108,36
condicao_genotipo_turno,8,8,baseline,SVM (RBF),2,0.30973528786028787,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,108,36
condicao_genotipo_turno,8,8,baseline,SVM (RBF),3,0.2951717264217264,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,108,36
condicao_genotipo_turno,8,8,baseline,SVM (RBF),4,0.22989903614903615,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,108,36
condicao_genotipo_turno,8,8,baseline,LDA,1,0.26226736226736225,"{""model__shrinkage"": 0.05}",108,108,36
condicao_genotipo_turno,8,8,baseline,LDA,2,0.3406392218892219,"{""model__shrinkage"": ""auto""}",108,108,36
condicao_genotipo_turno,8,8,baseline,LDA,3,0.22543636918636917,"{""model__shrinkage"": ""auto""}",108,108,36
condicao_genotipo_turno,8,8,baseline,LDA,4,0.2951599326599327,"{""model__shrinkage"": 0.05}",108,108,36
condicao_genotipo_turno,8,8,baseline,XGBoost,1,0.19198232323232323,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 180, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}",108,108,36
condicao_genotipo_turno,8,8,baseline,XGBoost,2,0.29637360188830775,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 180, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}",108,108,36
condicao_genotipo_turno,8,8,baseline,XGBoost,3,0.2683538683538683,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 180, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}",108,108,36
condicao_genotipo_turno,8,8,baseline,XGBoost,4,0.22435872950578833,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 180, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}",108,108,36
condicao_genotipo_turno,8,8,jitter,Random Forest,1,0.23537457912457913,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,8,8,jitter,Random Forest,2,0.288236531986532,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,8,8,jitter,Random Forest,3,0.29511530136530134,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,8,8,jitter,Random Forest,4,0.24220478595478595,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,8,8,jitter,SVM (RBF),1,0.25218947718947715,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,8,8,jitter,SVM (RBF),2,0.34165694055399937,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,8,8,jitter,SVM (RBF),3,0.2912025474525474,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,8,8,jitter,SVM (RBF),4,0.24958074333074332,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,8,8,jitter,LDA,1,0.28631438006438004,"{""model__shrinkage"": 0.05}",108,432,36
condicao_genotipo_turno,8,8,jitter,LDA,2,0.3399345902635377,"{""model__shrinkage"": ""auto""}",108,432,36
condicao_genotipo_turno,8,8,jitter,LDA,3,0.20828615828615826,"{""model__shrinkage"": ""auto""}",108,432,36
condicao_genotipo_turno,8,8,jitter,LDA,4,0.30289964664964664,"{""model__shrinkage"": 0.05}",108,432,36
condicao_genotipo_turno,8,8,jitter,XGBoost,1,0.211050986050986,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,8,8,jitter,XGBoost,2,0.31452621452621454,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 180, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,8,8,jitter,XGBoost,3,0.2682743182743183,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 180, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,8,8,jitter,XGBoost,4,0.26668747918747915,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 180, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,8,8,mixup,Random Forest,1,0.18389191826691828,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,8,8,mixup,Random Forest,2,0.31147856772856775,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,8,8,mixup,Random Forest,3,0.2577158952158952,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,8,8,mixup,Random Forest,4,0.2413156288156288,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,8,8,mixup,SVM (RBF),1,0.23120559995559994,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,8,8,mixup,SVM (RBF),2,0.30501070280482045,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,8,8,mixup,SVM (RBF),3,0.26191516816516813,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,8,8,mixup,SVM (RBF),4,0.27702443253913844,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,8,8,mixup,LDA,1,0.2609848484848485,"{""model__shrinkage"": ""auto""}",108,432,36
condicao_genotipo_turno,8,8,mixup,LDA,2,0.36436338858939477,"{""model__shrinkage"": ""auto""}",108,432,36
condicao_genotipo_turno,8,8,mixup,LDA,3,0.2514108576608577,"{""model__shrinkage"": 0.05}",108,432,36
condicao_genotipo_turno,8,8,mixup,LDA,4,0.3127465127465128,"{""model__shrinkage"": 0.05}",108,432,36
condicao_genotipo_turno,8,8,mixup,XGBoost,1,0.17090340215340216,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 180, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,8,8,mixup,XGBoost,2,0.247560990208049,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,8,8,mixup,XGBoost,3,0.29618691493691496,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,8,8,mixup,XGBoost,4,0.2899195711695712,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 180, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,10,6,baseline,Random Forest,1,0.2439649775176091,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,108,36
condicao_genotipo_turno,10,6,baseline,Random Forest,2,0.3196680938457254,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,108,36
condicao_genotipo_turno,10,6,baseline,Random Forest,3,0.28174903799903794,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,108,36
condicao_genotipo_turno,10,6,baseline,Random Forest,4,0.2844636844636845,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,108,36
condicao_genotipo_turno,10,6,baseline,SVM (RBF),1,0.23988950863950864,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,108,36
condicao_genotipo_turno,10,6,baseline,SVM (RBF),2,0.3325960939931528,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,108,36
condicao_genotipo_turno,10,6,baseline,SVM (RBF),3,0.3110144485144485,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,108,36
condicao_genotipo_turno,10,6,baseline,SVM (RBF),4,0.24531926406926408,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,108,36
condicao_genotipo_turno,10,6,baseline,LDA,1,0.2537386224886225,"{""model__shrinkage"": 0.05}",108,108,36
condicao_genotipo_turno,10,6,baseline,LDA,2,0.3166396103896104,"{""model__shrinkage"": 0.05}",108,108,36
condicao_genotipo_turno,10,6,baseline,LDA,3,0.2286313223813224,"{""model__shrinkage"": ""auto""}",108,108,36
condicao_genotipo_turno,10,6,baseline,LDA,4,0.2678240740740741,"{""model__shrinkage"": 0.05}",108,108,36
condicao_genotipo_turno,10,6,baseline,XGBoost,1,0.23296356421356423,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 180, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}",108,108,36
condicao_genotipo_turno,10,6,baseline,XGBoost,2,0.32963749213749216,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,108,36
condicao_genotipo_turno,10,6,baseline,XGBoost,3,0.2582200207200207,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,108,36
condicao_genotipo_turno,10,6,baseline,XGBoost,4,0.2248309424780013,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,108,36
condicao_genotipo_turno,10,6,jitter,Random Forest,1,0.2354192104192104,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,10,6,jitter,Random Forest,2,0.33283730158730157,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,10,6,jitter,Random Forest,3,0.27302165427165426,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,10,6,jitter,Random Forest,4,0.2510739260739261,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,10,6,jitter,SVM (RBF),1,0.28399956524956527,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,10,6,jitter,SVM (RBF),2,0.34384977087182966,"{""model__C"": 1.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,10,6,jitter,SVM (RBF),3,0.31412869537869537,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,10,6,jitter,SVM (RBF),4,0.2529485865012181,"{""model__C"": 3.0, ""model__gamma"": ""scale""}",108,432,36
condicao_genotipo_turno,10,6,jitter,LDA,1,0.23367604617604615,"{""model__shrinkage"": 0.05}",108,432,36
condicao_genotipo_turno,10,6,jitter,LDA,2,0.34478967526568144,"{""model__shrinkage"": ""auto""}",108,432,36
condicao_genotipo_turno,10,6,jitter,LDA,3,0.2011211011211011,"{""model__shrinkage"": 0.05}",108,432,36
condicao_genotipo_turno,10,6,jitter,LDA,4,0.2726118788618789,"{""model__shrinkage"": ""auto""}",108,432,36
condicao_genotipo_turno,10,6,jitter,XGBoost,1,0.21444874569874572,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 180, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,10,6,jitter,XGBoost,2,0.26806341806341805,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,10,6,jitter,XGBoost,3,0.29738941613941616,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 180, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,10,6,jitter,XGBoost,4,0.26964806027306026,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 240, ""model__reg_lambda"": 2.0, ""model__subsample"": 0.9}",108,432,36
condicao_genotipo_turno,10,6,mixup,Random Forest,1,0.1824222074222074,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,10,6,mixup,Random Forest,2,0.3068339068339068,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,10,6,mixup,Random Forest,3,0.2753595941095941,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",108,432,36
condicao_genotipo_turno,10,6,mixup,Random Forest,4,0.26923169423169424,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",108,432,36
