sample_id,data_coleta_iso,genotipo_normalizado,condicao_normalizada,turno,NDVI,GNDVI,NDRE,RVI,DVI,SAVI,OSAVI,EVI,PRI,CIgreen,CIrededge,MSAVI,NDSI,SIPI
B3_CD202_IRRIG_REPROD00005.asd,2017-02-24,CD202,irrigado,manha,0.7642656691557976,0.5338151020694425,0.4259998150838624,7.484126995154586,0.38985590678324,0.5789336090835221,0.6748684218989778,0.7791316733518344,0.06179947322787487,2.2901432647822877,1.4843194350054145,0.5996218089020815,0.07786235726418934,0.9627681822173235
B3_CD202_IRRIG_REPROD00006.asd,2017-02-24,CD202,irrigado,manha,0.7638976966395625,0.5336897147200618,0.42518993258519644,7.470904228946759,0.389110979540212,0.5782449758138042,0.6743129265065275,0.7773066457203552,0.06212574517112393,2.2889896773332983,1.4794101797746144,0.5987565317632877,0.07841147746710188,0.9631389308956294
B3_CD202_IRRIG_REPROD00007.asd,2017-02-24,CD202,irrigado,manha,0.7632892272673821,0.5335337809807108,0.4245867647578317,7.449129614642196,0.3881485252668634,0.5773036409607275,0.6735051797284345,0.7752686723858644,0.061570243736369976,2.287555922494993,1.4757629430582706,0.5975617418827921,0.07878457379436317,0.9634513337391626
B3_CD202_NIRRIG_REPROD00000.asd,2017-02-24,CD202,nao_irrigado,manha,0.8359572191027496,0.6116640713449635,0.48486831900697475,11.191941571953214,0.4586931466944722,0.6560856636483269,0.7507845041665293,0.8285761890316093,0.08070015809126693,3.150180172426496,1.8825024237386776,0.7036575805668144,0.06731746622692647,0.9848234287123817
B3_CD202_NIRRIG_REPROD00001.asd,2017-02-24,CD202,nao_irrigado,manha,0.8360027110827238,0.6105420545305227,0.483618770936642,11.195323552018255,0.4573026336362525,0.6551545169999222,0.7503010500887302,0.8275018863940756,0.08087905109020284,3.135342655775256,1.8731074784180577,0.7026355653144823,0.06790146034522364,0.9844596706611185
B3_CD202_NIRRIG_REPROD00002.asd,2017-02-24,CD202,nao_irrigado,manha,0.8358407987182759,0.6100710009556106,0.48297514428841726,11.18329514510534,0.4566019244771431,0.6546085334513285,0.7499282117978555,0.8264515982475675,0.08074672527673941,3.129138907086827,1.868285978722231,0.7019761814035419,0.0678197479869388,0.9845318725683879
B3_CD202_NIRRIG_REPROD00003.asd,2017-02-24,CD202,nao_irrigado,manha,0.8358268697626425,0.609695145645363,0.4825956568284024,11.182261476701148,0.45644730839662884,0.6544968903083396,0.7498610038689878,0.8263073821201522,0.08058678605673596,3.124199654926069,1.8654488049720488,0.7018471904727484,0.06764221352509221,0.9845040151695479
B3_CD202_NIRRIG_REPROD00004.asd,2017-02-24,CD202,nao_irrigado,manha,0.8291449269242674,0.539194747536931,0.4117095036413678,10.705827424354489,0.4622316661522948,0.6556601892759037,0.7473222608825157,0.8294473560470996,0.06865826262266574,2.3402283053626625,1.399680960986942,0.7010752783887112,0.053544462415011235,0.9869537554705374
B3_CD202_NIRRIG_REPROD00005.asd,2017-02-24,CD202,nao_irrigado,manha,0.8295917034314878,0.5383513511363542,0.41112374526657575,10.736517765118931,0.46189219733065484,0.6556184982823421,0.7475125441956937,0.8296298419089633,0.06882753995140735,2.332299043705698,1.3962992800675433,0.7011668065241798,0.05190759201736975,0.9866317070213808
B3_CD202_NIRRIG_REPROD00006.asd,2017-02-24,CD202,nao_irrigado,manha,0.8295611700921253,0.5369828133288657,0.4103654391861657,10.734415221467053,0.4625971229352929,0.6560788023661649,0.747745517105246,0.8302461725261208,0.06877465374791632,2.3194940869884664,1.3919314316303475,0.7016614381120401,0.05198002495168762,0.9867748059570226
B3_CD202_NIRRIG_REPROD00007.asd,2017-02-24,CD202,nao_irrigado,manha,0.8296036723653858,0.5363553467643701,0.40970178485804376,10.737342158503903,0.4628080451800791,0.6562379173855197,0.7478512776443353,0.8310306871291592,0.06884605271100443,2.3136483642001053,1.3881179862944966,0.7018485854250097,0.05196700490337581,0.9865250910818358
B3_EMB48_IRRIG_REPROD00000.asd,2017-02-24,EMB48,irrigado,manha,0.7557872556180667,0.570571338578954,0.4580645243918515,7.189580789740137,0.35961686570411694,0.5527931732397224,0.6560931546391953,0.7257516700836134,0.06674851328064287,2.657350986731277,1.6904762467443972,0.5670447663237232,0.05708872301896416,0.9659664192186496
B3_EMB48_IRRIG_REPROD00001.asd,2017-02-24,EMB48,irrigado,manha,0.7514821169455316,0.5674228327938217,0.45563644995267294,7.0477105929703,0.3576306543174722,0.5496933611645439,0.65238447187615,0.7241215708017712,0.06635067613287508,2.6234525343006467,1.6740152786242208,0.5629326091854607,0.057309616525363705,0.9651938640258275
B3_EMB48_IRRIG_REPROD00002.asd,2017-02-24,EMB48,irrigado,manha,0.7486702773104482,0.5651794624013099,0.45371891932345937,6.957674001297673,0.3564914219416525,0.5477931689549085,0.6500346933391676,0.7234011452084506,0.06566397928200876,2.5995987472097384,1.6611189198115812,0.5604136501190367,0.0582899051438631,0.9646274662549418
B3_EMB48_IRRIG_REPROD00003.asd,2017-02-24,EMB48,irrigado,manha,0.7466548598433512,0.5637026578507737,0.4526291603026644,6.894368918082886,0.35527149079052767,0.5461135975261477,0.6481653821141493,0.7213104798084974,0.06495305756008209,2.5840297585767593,1.653830008748519,0.5582228295523376,0.05894755342442634,0.9647989072759837
B3_EMB48_IRRIG_REPROD00004.asd,2017-02-24,EMB48,irrigado,manha,0.7515156978844576,0.5485002435292908,0.43988428367087323,7.048798185528933,0.3616036743493144,0.5528173679441416,0.6542149359441417,0.7253872980464535,0.06113131121688798,2.429681237557322,1.5706907370990288,0.5667828448128955,0.07379492402604616,0.9684849581034561
B3_EMB48_IRRIG_REPROD00005.asd,2017-02-24,EMB48,irrigado,manha,0.752973062530267,0.5487273925941775,0.4399768706050775,7.09628302275759,0.3621404293825378,0.5537612408686488,0.6554093275794914,0.7265433426185408,0.06113204759166681,2.431910927404088,1.5712810686246148,0.5680438122532638,0.07396900993362243,0.9682144530589686
B3_EMB48_IRRIG_REPROD00006.asd,2017-02-24,EMB48,irrigado,manha,0.7544506483196064,0.5502790584317926,0.44049361674365545,7.145002160719178,0.3615421400942379,0.5538258962129105,0.6561024985438191,0.7241774860775521,0.06117423550060294,2.4472022873248123,1.5745794147332832,0.5682266420299682,0.07430253149961347,0.969017335102956
B3_EMB48_IRRIG_REPROD00007.asd,2017-02-24,EMB48,irrigado,manha,0.7562574719796501,0.5519992524898675,0.44100581825678314,7.205379735099086,0.3606854780719022,0.5538017866362513,0.6568885527210379,0.7212349700853027,0.061570532834838224,2.46427826541688,1.5778547708010544,0.5683232001165495,0.07403556084829227,0.9699137783791657
B3_EMB48_NIRRIG_REPROD00000.asd,2017-02-24,EMB48,nao_irrigado,manha,0.8322030067783245,0.5622966627101686,0.4382350855721853,10.919164709690675,0.4474098593143488,0.6467821610672494,0.7439503615000373,0.8121155269873426,0.06491217060328572,2.5693048912617096,1.5602081024178927,0.692070429302732,0.07164980074164409,0.9858266853392773
B3_EMB48_NIRRIG_REPROD00001.asd,2017-02-24,EMB48,nao_irrigado,manha,0.8315181469853914,0.5619951668921351,0.4376421788502294,10.87071464501631,0.4468156829481844,0.6460924330699754,0.7432519144926459,0.8108723423377858,0.0647191497697519,2.566159660406012,1.556454493530281,0.6910903078132176,0.06838764743654742,0.9860926589184366
B3_EMB48_NIRRIG_REPROD00002.asd,2017-02-24,EMB48,nao_irrigado,manha,0.8315729638173891,0.5601946556729213,0.4368086505595229,10.874578127893743,0.4492706155515772,0.6478207596246773,0.7442227655066945,0.8142975999780931,0.0656127037814342,2.547466341183476,1.5511909087150797,0.693068508380284,0.07151318279369157,0.9859914309020404
B3_EMB48_NIRRIG_REPROD00003.asd,2017-02-24,EMB48,nao_irrigado,manha,0.8320994670106987,0.5610957626327847,0.43692023794027157,10.911814479632655,0.4485910893299613,0.6475620797891252,0.7443285051843687,0.8133180339652546,0.06525002865751713,2.5568026683840652,1.5518946599751016,0.6929269401785464,0.06703063082436915,0.9860095340559393
B3_EMB48_NIRRIG_REPROD00004.asd,2017-02-24,EMB48,nao_irrigado,manha,0.8200996681173566,0.493702609370844,0.3619264041010775,10.117266872551879,0.45201036265370786,0.6450133351678021,0.7372858684504892,0.8013398083310077,0.044344479345752565,1.9502474968608423,1.1344346684372457,0.6866952137168554,0.05706215085907774,0.9949703280792351
B3_EMB48_NIRRIG_REPROD00005.asd,2017-02-24,EMB48,nao_irrigado,manha,0.820026197810725,0.492780356773494,0.361605098273816,10.112728495320889,0.45187860374232647,0.6448935965397753,0.7371863200622223,0.8017093162559634,0.044285122165590135,1.9430649556032127,1.1328570992533185,0.6865417839741859,0.05708640711615066,0.9946962391554363
B3_EMB48_NIRRIG_REPROD00006.asd,2017-02-24,EMB48,nao_irrigado,manha,0.8208016249873925,0.4933067904855275,0.36153720942924544,10.160815492100802,0.4514879513495756,0.6449475727195141,0.7375827281756941,0.8008611520214054,0.04437352749999035,1.9471616403078618,1.1325239771797784,0.686814082100427,0.055788478323624956,0.9948428673578966
B3_EMB48_NIRRIG_REPROD00007.asd,2017-02-24,EMB48,nao_irrigado,manha,0.8204243234261402,0.4925640071082647,0.3612400782540665,10.137365806762793,0.45203902629482584,0.6451666593240128,0.7375225785476577,0.802219104474868,0.04434485442073205,1.9413837962154825,1.1310668248148157,0.6869548766914471,0.05569261115743969,0.9945170121634695
B4_BR16_IRRIG_REPROD00000.asd,2017-02-24,BR16,irrigado,manha,0.774505095185959,0.6207894053925899,0.5230686695004355,7.8693800050575025,0.3852447938627633,0.5793690924132496,0.6797668547880593,0.7573846106174731,0.0563082709986218,3.274114247969692,2.1934758152816007,0.6013181408554811,0.07547831009264704,0.9703823298521443
B4_BR16_IRRIG_REPROD00001.asd,2017-02-24,BR16,irrigado,manha,0.7733974370548324,0.61938391051654,0.5217036489607638,7.826025504768685,0.3858530379615735,0.5794131230679977,0.6792913684979814,0.7580555469220621,0.05705452486645924,3.2546386116105346,2.181507961861773,0.6012440540238677,0.07611398948892224,0.9706000170353675
B4_BR16_IRRIG_REPROD00002.asd,2017-02-24,BR16,irrigado,manha,0.7718374677203195,0.6181406169042526,0.5202516681053917,7.765681113445958,0.38481140434489164,0.5780464104553577,0.6778085733810444,0.7561558887334813,0.05685947312058399,3.2375300661356823,2.168852431652357,0.5994104477060809,0.07648129919091287,0.9708564493587792
B4_BR16_IRRIG_REPROD00003.asd,2017-02-24,BR16,irrigado,manha,0.7707111003927389,0.6174056580493789,0.5190144730259737,7.72262025517028,0.3832168373914749,0.5764248271303889,0.6763764649251784,0.7542699288053248,0.05708941278492228,3.227468837628881,2.1581292738315634,0.59731902411532,0.07590095866213373,0.9705800510328678
B4_BR16_IRRIG_REPROD00004.asd,2017-02-24,BR16,irrigado,manha,0.7596429824756813,0.5988403017205542,0.4889937449829522,7.320955304738064,0.3767117656467242,0.5673903557815873,0.6662317869551617,0.7521919700846705,0.06050432932814012,2.985545678137415,1.9138464164852098,0.5852376827735186,0.0744218136249694,0.9664229571031312
B4_BR16_IRRIG_REPROD00005.asd,2017-02-24,BR16,irrigado,manha,0.7594383315660314,0.59885345436868,0.48834993742767313,7.3138764917112145,0.37545556697049043,0.5663629958544659,0.665552985327546,0.7501589500307388,0.060529680539048336,2.9857091424093456,1.908921636684604,0.5839711413506027,0.0749026059856286,0.9664515574568261
B4_BR16_IRRIG_REPROD00006.asd,2017-02-24,BR16,irrigado,manha,0.7581070844605069,0.5976965699207488,0.48716511538789803,7.268121435220232,0.3739242935433473,0.5647071716842698,0.6640072157200313,0.7472980258830886,0.06057596226891428,2.971371980611781,1.8998907055879402,0.581838452649903,0.07506752008640082,0.9667754802949328
B4_BR16_IRRIG_REPROD00007.asd,2017-02-24,BR16,irrigado,manha,0.7559999219134603,0.5966798033181085,0.48576543533350935,7.196718688305743,0.3719537736205223,0.5624287422964338,0.6617558148040997,0.7440626869522271,0.059810570224888365,2.9588391963853207,1.8892757068889563,0.5788837577056625,0.07494091962825504,0.9669484924266996
B4_BR16_NIRRIG_REPROD00000.asd,2017-02-24,BR16,nao_irrigado,manha,0.8384320741967681,0.6714637296466518,0.552508197101658,11.378694533936969,0.4620074042141536,0.6593591501025807,0.7537277396192411,0.8336245544404469,0.07073364154926673,4.087607915707313,2.46935561064198,0.7080722127386088,0.06520181659930831,0.9843546813638996
B4_BR16_NIRRIG_REPROD00001.asd,2017-02-24,BR16,nao_irrigado,manha,0.8386834737557834,0.6713726522433245,0.5519648680112172,11.397985789578728,0.4615565735349058,0.6591564528810473,0.7537371681179789,0.8318484086833281,0.07088525068939222,4.08592076603696,2.4639356541577486,0.7079297989455482,0.06835105060493107,0.9849146484322228
B4_BR16_NIRRIG_REPROD00002.asd,2017-02-24,BR16,nao_irrigado,manha,0.8388678496552492,0.6711321557281706,0.551658714888657,11.412172218398965,0.461376117710402,0.6591096372450299,0.7537991190054137,0.8326950811226326,0.07057649478589227,4.081470216184704,2.4608874230784057,0.7079377877619559,0.06826845962434848,0.9843854852763816
B4_BR16_NIRRIG_REPROD00003.asd,2017-02-24,BR16,nao_irrigado,manha,0.8388835318084307,0.6697101465427023,0.550853727676193,11.413380348072032,0.4634553419621871,0.660527230132608,0.754572927865418,0.8357271464567113,0.07085132769073256,4.055287436368598,2.4528923498626343,0.7095069340539212,0.06718519723060387,0.9842289210540515
B4_BR16_NIRRIG_REPROD00004.asd,2017-02-24,BR16,nao_irrigado,manha,0.8386290387995804,0.6381598097550201,0.509496151752426,11.39380360085999,0.44431083515851755,0.6471764058058397,0.7471672401726911,0.797693407847962,0.07001059924315117,3.5273019800424095,2.0774399775769576,0.6943763986921323,0.07235446252366279,0.990862021787828
B4_BR16_NIRRIG_REPROD00005.asd,2017-02-24,BR16,nao_irrigado,manha,0.8387090691951873,0.6369177494746338,0.5077149417475725,11.39995323990233,0.4437201902527401,0.6467901394306076,0.7469913504740792,0.7966837144194089,0.07077620677369581,3.5083937512948538,2.0626867837505354,0.6939536794864991,0.07192352724585675,0.990988370905181
B4_BR16_NIRRIG_REPROD00006.asd,2017-02-24,BR16,nao_irrigado,manha,0.8382775411609655,0.6360160008586523,0.5059243005899576,11.36686613818207,0.4427216622149188,0.6459113546084776,0.7463055222730677,0.7951124224013377,0.07122153037767104,3.4947470348094347,2.0479626955709955,0.6928125770143074,0.07136891633356747,0.9911579358861756
B4_BR16_NIRRIG_REPROD00007.asd,2017-02-24,BR16,nao_irrigado,manha,0.838197423558172,0.6350385666413548,0.5041448371745605,11.360742603620093,0.4426776923887888,0.645848446474775,0.7462335452997609,0.7952024194981592,0.07194075366989551,3.4800310860096095,2.0334358698692796,0.6927167131293667,0.07026381998498568,0.9910843764701776
B4_CD202_IRRIG_REPROD00000.asd,2017-02-24,CD202,irrigado,manha,0.793752687324342,0.6088799505500385,0.49982663798775373,8.697096044810896,0.4009954042570891,0.5983878622670279,0.6992815938223013,0.7728075779214427,0.07433321009776613,3.113519500758483,1.9986135846055557,0.6269110304898435,0.07486834748564743,0.9741497764803996
B4_CD202_IRRIG_REPROD00001.asd,2017-02-24,CD202,irrigado,manha,0.7872760925039384,0.6041403829720319,0.49626227898130276,8.401858134055894,0.3951893551552378,0.5916182629509582,0.6925076999256844,0.7670066646662994,0.07325202637556237,3.0522961018746626,1.9703201022060566,0.617785196561548,0.07390930074678939,0.9728722886853023
B4_CD202_IRRIG_REPROD00002.asd,2017-02-24,CD202,irrigado,manha,0.781021020862684,0.5988868050340157,0.4926144291283421,8.133296756972516,0.3905754340778822,0.5858144543345916,0.6863794653295573,0.7628285759772555,0.0719902228966489,2.986123680547598,1.9417754757277002,0.6099241817945902,0.07390524530187305,0.971606029845684
B4_CD202_IRRIG_REPROD00003.asd,2017-02-24,CD202,irrigado,manha,0.775634466940706,0.5949336680578565,0.4897698774655662,7.914025130016076,0.38655961848814313,0.580781107160968,0.6810810049878012,0.7589450932332357,0.07146277035282138,2.937462934553801,1.9197999327549047,0.6031627816798213,0.07423140279172605,0.9705919504120212
B4_CD202_IRRIG_REPROD00004.asd,2017-02-24,CD202,irrigado,manha,0.7602692368124403,0.5793867289546523,0.4869124528444854,7.342692332878643,0.3851512252558239,0.5739397190756068,0.6702317024232838,0.7738413071724077,0.06682585637735555,2.754961713474735,1.8979702608019222,0.5932039366094314,0.0747253577809742,0.9617446208468023
B4_CD202_IRRIG_REPROD00005.asd,2017-02-24,CD202,irrigado,manha,0.7573521483549297,0.577242218625424,0.4847301945278446,7.242397311332771,0.3835344907387464,0.5716346976136467,0.6676020303071357,0.771414729631315,0.06620040772854341,2.7308413661768673,1.8814616706821141,0.5901391638960578,0.07430427588451459,0.9618091851314363
B4_CD202_IRRIG_REPROD00006.asd,2017-02-24,CD202,irrigado,manha,0.754685067787352,0.5756179396187207,0.4829029218713365,7.152785409191177,0.381633927109286,0.5692141475043075,0.6650209433499477,0.7689988469475457,0.06585055097133358,2.712734553866701,1.867745699198018,0.5869717662604359,0.07368666406015809,0.9615909422397709
B4_CD202_IRRIG_REPROD00007.asd,2017-02-24,CD202,irrigado,manha,0.7520715681707357,0.5739764763988771,0.4811697385387554,7.066844069651919,0.3792875439262469,0.5664819965891208,0.662287867037933,0.766284322705436,0.0652744816085287,2.694576447549781,1.8548252647545218,0.5834444027554593,0.07351123342567599,0.9611186205534494
B4_CD202_NIRRIG_REPROD00000.asd,2017-02-24,CD202,nao_irrigado,manha,0.8181900593159561,0.6048893675348659,0.4646040264609512,10.00049861121551,0.4369401892351094,0.6338390731810234,0.7302979681171302,0.7958628373136576,0.07553583370484186,3.0618733986524314,1.7355529343631333,0.6735519852810956,0.06161465504798298,0.9877539360442005
B4_CD202_NIRRIG_REPROD00001.asd,2017-02-24,CD202,nao_irrigado,manha,0.8181034900500913,0.6040796057273159,0.46420923726335556,9.995263188671228,0.4371184946061883,0.6339294670040849,0.7303071817584991,0.7959743178580377,0.07562783631361876,3.0515205302168154,1.732800449534912,0.6736347262663053,0.061327323519369134,0.9878240622264763
B4_CD202_NIRRIG_REPROD00002.asd,2017-02-24,CD202,nao_irrigado,manha,0.817899624521533,0.6035933930737267,0.46389341402897155,9.982953740457802,0.4373250644508814,0.6339925995406333,0.7302465971273834,0.7963348441680402,0.07533159428039064,3.045324586055588,1.7306014369838039,0.6736573588765651,0.06287317673402254,0.9877887050976757
B4_CD202_NIRRIG_REPROD00003.asd,2017-02-24,CD202,nao_irrigado,manha,0.8183643559734268,0.6047875921535091,0.46405590590046153,10.011054634779734,0.4339904905207411,0.6318320580213244,0.7292747920276929,0.7918856166984333,0.07473840104081349,3.060569861401829,1.7317325109446005,0.67127864939429,0.06066237750699408,0.9877748068987204
B4_CD202_NIRRIG_REPROD00004.asd,2017-02-24,CD202,nao_irrigado,manha,0.8316516127437096,0.5956971842641492,0.4532493382472673,10.88012568813765,0.4320337409565555,0.6356622837326712,0.7375531453929197,0.8074623575846402,0.07851138908358161,2.946787215320038,1.6579745392324692,0.6790415207765732,0.06021372317477402,0.9776122896083841
B4_CD202_NIRRIG_REPROD00005.asd,2017-02-24,CD202,nao_irrigado,manha,0.8316950354838736,0.5955961836722156,0.4530656391326728,10.883190764752326,0.4320424582749083,0.6356854860229254,0.7375860912241724,0.8072227991592203,0.0779469963422069,2.945551746175721,1.6567459335127621,0.6790799694928242,0.059886660723215246,0.9777389348014665
B4_CD202_NIRRIG_REPROD00006.asd,2017-02-24,CD202,nao_irrigado,manha,0.831494884887142,0.5949393238593429,0.4527239213773553,10.869075895176714,0.4325719210935072,0.6359892662982957,0.73766294918732,0.8085587459040597,0.07759473032831728,2.9375318756084363,1.6544626708945391,0.6793862803972597,0.059844037349472815,0.9774440387758108
B4_CD202_NIRRIG_REPROD00007.asd,2017-02-24,CD202,nao_irrigado,manha,0.8320507782419618,0.5945303322978145,0.45268571489402126,10.908361224092886,0.43376783638196886,0.637067091746361,0.738519222657451,0.8089120591567204,0.0782416792760161,2.9325514565222313,1.6542075630507829,0.6807965578325936,0.0605681312720805,0.9780870053577352
B4_EMB48_IRRIG_REPROD00000.asd,2017-02-24,EMB48,irrigado,manha,0.7474147311687155,0.5528447815776837,0.4575049107772595,6.918118143841198,0.3717792084151178,0.5591111902007881,0.6559942351389484,0.7508630837535072,0.05352569076760961,2.472719801988529,1.6866693168881928,0.5741580193053364,0.07022650509381827,0.9632292854557547
B4_EMB48_IRRIG_REPROD00001.asd,2017-02-24,EMB48,irrigado,manha,0.7472550082993744,0.5528997213592007,0.45730535932136307,6.9131142680325945,0.37097310226903013,0.5584433578724529,0.6555415387913739,0.7485985322144505,0.05363208419344219,2.4732694107909556,1.685313710669798,0.5733370336991215,0.07102525962477066,0.9638024437126338
B4_EMB48_IRRIG_REPROD00002.asd,2017-02-24,EMB48,irrigado,manha,0.7451153631993422,0.5514506361286117,0.4560632671225121,6.8466871330663075,0.3699756210852402,0.5568932429354178,0.6536923809246233,0.746991551301803,0.05373182026814647,2.458818050120914,1.6768982109734893,0.5712966779518535,0.0710912014799066,0.9639194384898293
B4_EMB48_IRRIG_REPROD00003.asd,2017-02-24,EMB48,irrigado,manha,0.7417425486176616,0.54918914898465,0.4540380248617205,6.7442102417369965,0.3683669297948837,0.5544222900326169,0.6507618257058582,0.745947072053859,0.053792468635652756,2.436450443673771,1.663258781883933,0.5680592390636419,0.07051970763873554,0.9631738492109562
B4_EMB48_IRRIG_REPROD00004.asd,2017-02-24,EMB48,irrigado,manha,0.7670701330488445,0.5429813450932356,0.42177967797832994,7.586275457837241,0.3742987181014557,0.5682909101944479,0.6700833891463165,0.7346942135078578,0.07000871826581204,2.376188977248678,1.4588891531990211,0.5870308027204902,0.07290445471192233,0.974270501109208
B4_EMB48_IRRIG_REPROD00005.asd,2017-02-24,EMB48,irrigado,manha,0.7659253809302604,0.5420087533458803,0.42099536455877745,7.5442839037756775,0.3723323692619727,0.5663590832886184,0.6684592912681248,0.7317956290356117,0.06887927182113394,2.366895687660213,1.4542037793461318,0.5845566101977783,0.0728651603885008,0.9742512672831428
B4_EMB48_IRRIG_REPROD00006.asd,2017-02-24,EMB48,irrigado,manha,0.7644563648810325,0.5411831998490758,0.42020523672968146,7.490995729898825,0.3706356845668699,0.5645140254481146,0.666739511541086,0.7300129421113237,0.06865491460741105,2.359038290102097,1.449496488583387,0.582160655806921,0.07283765865189057,0.9738079146615893
B4_EMB48_IRRIG_REPROD00007.asd,2017-02-24,EMB48,irrigado,manha,0.7629559379994525,0.5396223185486145,0.41921029224090023,7.437249948895074,0.3694273088557097,0.5630339150543654,0.6652160084122073,0.7290832588165755,0.06946906022255667,2.3442592475265216,1.4435871939203868,0.5802130089308011,0.07230573945086312,0.9732992149341567
B4_EMB48_NIRRIG_REPROD00000.asd,2017-02-24,EMB48,nao_irrigado,manha,0.8293954018236414,0.5851886987876215,0.4439023695010404,10.7230134555491,0.43770091001904227,0.6388333770523854,0.7382685482546197,0.7943768268199681,0.07543624031976678,2.8214694106803604,1.5964907784366864,0.6821639672749185,0.05558414491902675,0.9885173705589129
B4_EMB48_NIRRIG_REPROD00001.asd,2017-02-24,EMB48,nao_irrigado,manha,0.8291779635549704,0.583585390672966,0.4431448072318308,10.708091307315598,0.43996120223429114,0.6403476481612906,0.7390031158773477,0.7985779398595617,0.07623682414665403,2.8029054581735062,1.5915980060414787,0.6838590643674867,0.05407993441128538,0.987885406947483
B4_EMB48_NIRRIG_REPROD00002.asd,2017-02-24,EMB48,nao_irrigado,manha,0.8287636834843577,0.5829424610513576,0.44247036409861074,10.679765371601546,0.4388483825101003,0.6393964811178892,0.7382858274482742,0.797348618502211,0.07555957361767265,2.7955013714457397,1.587253252944103,0.6826498800905704,0.05289267632480616,0.98778056307424
B4_EMB48_NIRRIG_REPROD00003.asd,2017-02-24,EMB48,nao_irrigado,manha,0.8286938798862183,0.5824323460456626,0.4419618794240276,10.675006115786157,0.4389281478451109,0.6394252129847394,0.7382692027905128,0.7969696771217866,0.07511062388047915,2.789643022059147,1.5839845456000816,0.6826646700465149,0.05241403256450003,0.9880379389766873
B4_EMB48_NIRRIG_REPROD00004.asd,2017-02-24,EMB48,nao_irrigado,manha,0.809717854133659,0.52321799047477,0.3953915257844464,9.510707617333956,0.4119217809269608,0.612539725642546,0.714540316143671,0.7634392675057621,0.06436703275470818,2.1947891490108034,1.307925848368054,0.6466740520103939,0.04958866835399349,0.9874345174450376
B4_EMB48_NIRRIG_REPROD00005.asd,2017-02-24,EMB48,nao_irrigado,manha,0.8113506012131906,0.5223807705904818,0.3941530375221958,9.601677041442244,0.4096739038423427,0.6114971959931356,0.7146961668746427,0.7595302859729751,0.06349035064312405,2.187436093125072,1.3011636995263012,0.6457282994983737,0.047936095202180194,0.9878227139839714
B4_EMB48_NIRRIG_REPROD00006.asd,2017-02-24,EMB48,nao_irrigado,manha,0.8117082769672616,0.5214741504721451,0.39321105227978626,9.621815806806643,0.4094547348063748,0.6114697291554247,0.714843291260874,0.7581142807822073,0.06324142517325346,2.179502532566071,1.2960389399218037,0.6457623763267344,0.04811362626420751,0.9884501171038073
B4_EMB48_NIRRIG_REPROD00007.asd,2017-02-24,EMB48,nao_irrigado,manha,0.8121432370652715,0.5206653730214847,0.3922596301336526,9.646409364005205,0.4092247923584457,0.6114631619500986,0.7150372765374272,0.7583413501093162,0.0632505374981053,2.1724504916471297,1.2908789660292515,0.6458362257859025,0.04796447439634043,0.9881134941250606
B1_BR16_IRRIG_REPROD00000.asd,2017-02-24,BR16,irrigado,tarde,0.8360894383607238,0.6687284132796139,0.5513428776583853,11.201776261382548,0.4492194382170533,0.6496076620877345,0.7473178734370051,0.820466676206795,0.07676672148589522,4.037342410800008,2.4577471311759713,0.6964155117567407,0.08375190617342217,0.9826631850308629
B1_BR16_IRRIG_REPROD00001.asd,2017-02-24,BR16,irrigado,tarde,0.8361281533122078,0.6687383772062275,0.5511575269414474,11.204658947978961,0.4491832550802532,0.6495980186247372,0.7473307231848615,0.8197767262145591,0.07707726230493468,4.0375240063504245,2.4559062924044963,0.6964160081127407,0.08332826855790616,0.9829793620152694
B1_BR16_IRRIG_REPROD00002.asd,2017-02-24,BR16,irrigado,tarde,0.8361531731628608,0.6689776432158405,0.5511542054731531,11.206522632189664,0.4485632904650148,0.6491755606116578,0.7471109859829114,0.819098658210454,0.07663195527563106,4.041887984333591,2.4558733186044663,0.6959425126273456,0.08298803151521504,0.9829045146085172
B1_BR16_IRRIG_REPROD00003.asd,2017-02-24,BR16,irrigado,tarde,0.8359263118765895,0.6679053803416793,0.5507929291819768,11.189644926465416,0.45135783164790133,0.6510286066951202,0.7480185786415103,0.8239675224999723,0.07728377385987761,4.022380013436298,2.452289667564501,0.6979786361349902,0.08234683012921885,0.9823510054087161
B1_BR16_IRRIG_REPROD00004.asd,2017-02-24,BR16,irrigado,tarde,0.8413934638910521,0.6825910850050338,0.5658699714890288,11.609820812341479,0.4294271011727603,0.6375256322701547,0.7430686286056588,0.7976577836200547,0.07546657776857565,4.301020247121031,2.606914676830417,0.6837986444527404,0.07213813094168976,0.9803491124696986
B1_BR16_IRRIG_REPROD00005.asd,2017-02-24,BR16,irrigado,tarde,0.8407909709559429,0.6808964313030187,0.564785150827871,11.56210160949196,0.4335022885933308,0.6402724445577043,0.7443325885050932,0.8041177457408787,0.07604631277637645,4.267557608856412,2.59543143760932,0.6869097618215411,0.06850271376777212,0.9799391454478912
B1_BR16_IRRIG_REPROD00006.asd,2017-02-24,BR16,irrigado,tarde,0.8405098389670375,0.6805753532393944,0.5641371044016914,11.539958496791854,0.4339868759477675,0.6405157904370072,0.7443394217489029,0.8054606890627799,0.07650259416982515,4.261257608899885,2.5885988924443817,0.6871211409732678,0.06843197494208639,0.9796046893341364
