cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR_BR16_manha_tarde,prob_IRR_BR16_unico,prob_IRR_CD202_manha_tarde,prob_IRR_CD202_unico,prob_IRR_EMB48_manha_tarde,prob_IRR_EMB48_unico,prob_NIRR_BR16_manha_tarde,prob_NIRR_BR16_unico,prob_NIRR_CD202_manha_tarde,prob_NIRR_CD202_unico,prob_NIRR_EMB48_manha_tarde,prob_NIRR_EMB48_unico
CD202,IRR,2017-02-25,dia4,1,B1,unico,unico,condicao_genotipo_turno,XGBoost,3,3,IRR|CD202|unico,IRR|CD202|unico,True,0.004534535575658083,0.008844269439578056,0.006743374280631542,0.7447635531425476,0.020203785970807076,0.19667284190654755,0.001954123144969344,0.0017643545288592577,0.0037980147171765566,0.00531415268778801,0.0024944846518337727,0.0029125248547643423
CD202,IRR,2017-02-25,dia4,2,B2,unico,unico,condicao_genotipo_turno,XGBoost,3,4,IRR|CD202|unico,IRR|EMB48|manha + tarde,False,0.010624684393405914,0.013145294971764088,0.033126067370176315,0.002506757155060768,0.9212707877159119,0.004835694562643766,0.0028024273924529552,0.001877773436717689,0.002717610215768218,0.001268097315914929,0.002992739900946617,0.002832096768543124
CD202,IRR,2017-02-25,dia4,3,B3,unico,unico,condicao_genotipo_turno,XGBoost,3,5,IRR|CD202|unico,IRR|EMB48|unico,False,0.03306123614311218,0.15834349393844604,0.13684189319610596,0.11361271142959595,0.004647363442927599,0.4740704298019409,0.0035004797391593456,0.00230331439524889,0.004372577648609877,0.004577013198286295,0.032718393951654434,0.03195108473300934
CD202,IRR,2017-02-25,dia4,4,B4,unico,unico,condicao_genotipo_turno,XGBoost,3,3,IRR|CD202|unico,IRR|CD202|unico,True,0.009766649454832077,0.14623616635799408,0.08908679336309433,0.6602572202682495,0.036869991570711136,0.04563140124082565,0.0020197895355522633,0.0020908419974148273,0.002768245292827487,0.0016933535225689411,0.001792508759535849,0.001787087763659656
CD202,NIRR,2017-02-25,dia4,1,B1,unico,unico,condicao_genotipo_turno,XGBoost,9,11,NIRR|CD202|unico,NIRR|EMB48|unico,False,0.0018839578842744231,0.0016153297619894147,0.008953955955803394,0.0020036334171891212,0.004569161683320999,0.0022947003599256277,0.005793371703475714,0.007793708238750696,0.024631202220916748,0.05710050091147423,0.23697490990161896,0.6463855504989624
CD202,NIRR,2017-02-25,dia4,2,B2,unico,unico,condicao_genotipo_turno,XGBoost,9,7,NIRR|CD202|unico,NIRR|BR16|unico,False,0.048954010009765625,0.016618598252534866,0.08370710164308548,0.011915473267436028,0.020022869110107422,0.006345410831272602,0.18669269979000092,0.3684258759021759,0.0973530113697052,0.01619621179997921,0.022769367322325706,0.12099931389093399
CD202,NIRR,2017-02-25,dia4,3,B3,unico,unico,condicao_genotipo_turno,XGBoost,9,8,NIRR|CD202|unico,NIRR|CD202|manha + tarde,False,0.004010028205811977,0.0026218045968562365,0.01222049817442894,0.004492485895752907,0.010153714567422867,0.006601797416806221,0.029020043089985847,0.010951808653771877,0.4515754282474518,0.13305838406085968,0.2408033162355423,0.09449072927236557
CD202,NIRR,2017-02-25,dia4,4,B4,unico,unico,condicao_genotipo_turno,XGBoost,9,8,NIRR|CD202|unico,NIRR|CD202|manha + tarde,False,0.015020288527011871,0.015303163789212704,0.06692086160182953,0.02402995340526104,0.05920156091451645,0.014335088431835175,0.025839505717158318,0.01870584301650524,0.3736724853515625,0.2454395443201065,0.044810932129621506,0.09672077000141144
EMB48,IRR,2017-02-25,dia4,1,B1,unico,unico,condicao_genotipo_turno,XGBoost,5,5,IRR|EMB48|unico,IRR|EMB48|unico,True,0.0028679172974079847,0.35401222109794617,0.0033997001592069864,0.042443420737981796,0.0027856328524649143,0.5870145559310913,0.0008394148899242282,0.0004497580521274358,0.0007734320824965835,0.002268495038151741,0.0009659519419074059,0.00217945477925241
EMB48,IRR,2017-02-25,dia4,2,B2,unico,unico,condicao_genotipo_turno,XGBoost,5,5,IRR|EMB48|unico,IRR|EMB48|unico,True,0.0007196004153229296,0.029074639081954956,0.0010010981932282448,0.004994642920792103,0.0019225081196054816,0.9611964225769043,0.00015695355250500143,0.0001132162069552578,0.0003625773824751377,0.00017727458907756954,0.0001402318594045937,0.00014083711721468717
EMB48,IRR,2017-02-25,dia4,3,B3,unico,unico,condicao_genotipo_turno,XGBoost,5,5,IRR|EMB48|unico,IRR|EMB48|unico,True,0.007572357077151537,0.12993863224983215,0.006070958916097879,0.2854667901992798,0.007871550507843494,0.5521241426467896,0.0017483802512288094,0.001142964931204915,0.002288075163960457,0.0017668905202299356,0.0018004253506660461,0.002208853140473366
